Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -4.059296   -0.398966    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.220792   -0.262629   -0.277187   -0.014153    0.000000    0.000000    0.000000    0.000000   -1.405219    0.000000   -1.771027   -0.008820   -0.812114   -0.006473    0.000000   -2.209994   -0.739931   -0.389271   -0.503743    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000721    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -3.996024   -1.516132   -0.432648   -0.569974   -0.056897    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.179929    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.207447   -0.398147    0.000000   -1.076420    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.416964    0.000000    0.000000   -0.213879    0.000000    0.000000   -0.280912   -1.681545   -0.325352   -0.185077   -0.559308   -0.289217   -0.259837   -0.397797   -0.001662   -1.570322   -2.609178  -11.520432   -0.097326   -0.413870   -2.197433   -0.368845    0.000000   -0.129356    0.000000    0.000000   -0.276300   -0.001451    0.000000    0.000000   -0.361798    0.000000    0.000000   -0.006025   -0.585296   -0.199159   -2.585660    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011072    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.112078    0.000000    0.000000   -0.049500    0.000000    0.000000    0.000000    0.000000   -0.316587   -0.162856    0.000000   -1.640079   -0.129476   -0.268966   -0.086332    0.000000    0.000000   -0.210318   -1.119101   -0.383069    0.000000    0.000000    0.000000    0.000000   -1.337000    0.000000    0.000000   -6.863964   -0.017645   -1.565926   -0.006194    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.050858   -0.181046   -0.104942   -0.217044   -0.111999    0.000000    0.000000    0.000000   -0.013491   -0.069421   -0.177597   -0.197054   -0.038604   -0.044215   -0.002959   -0.540955   -2.255846   -4.237831    0.000000   -0.006325    0.000000    0.000000   -1.892879   -0.092877    0.000000   -0.040940    0.000000   -0.210569    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -2.862412   -2.967871    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.740699   -1.862186   -0.260169   -0.000489    0.000000   -0.001198    0.000000    0.000000   -0.090905    0.000000   -0.226512   -0.000498    0.000000 -343.816925
  -3.995850   -0.394346    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.588701   -0.814578   -0.822241   -0.039693    0.000000    0.000000    0.000000    0.000000   -1.360882    0.000000   -1.715827   -0.006425   -0.748857   -0.003158    0.000000   -6.955128   -2.253329   -1.237763   -1.688098    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000474    0.000000    0.000000    0.000000    0.000000    0.000000  -37.845342   -5.798518   -1.989775   -0.515125   -0.815924   -0.178377    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.178245    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.692086   -0.999940    0.000000   -3.120660    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -3.720686   -6.364938    0.000000    0.000000   -0.320030    0.000000    0.000000   -0.430380   -2.398615   -0.497121   -0.275825   -0.425011   -0.454758   -0.385297   -0.394440   -0.001644   -4.785988   -7.073523  -14.705829   -0.132606   -0.571399   -2.926736   -0.532578   -1.195449   -0.109961    0.000000    0.000000   -0.394534   -0.001075    0.000000    0.000000   -0.339591    0.000000    0.000000   -0.003575   -0.570550   -0.190096   -6.443730    0.000000   -3.986373    0.000000   -0.219159    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.176792    0.000000    0.000000   -0.047618    0.000000    0.000000    0.000000    0.000000   -0.368750   -0.378911    0.000000   -2.396387   -0.124336   -0.771409   -0.236769    0.000000    0.000000   -0.203896   -1.091755   -0.374020    0.000000    0.000000    0.000000    0.000000   -1.504943    0.000000    0.000000   -7.059321   -0.017481   -2.349845   -0.006138    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.044423   -0.545645   -0.327563   -0.199346   -0.354297    0.000000    0.000000    0.000000   -0.012145   -0.065111   -0.158522   -0.179129   -0.035708   -0.026305   -0.001444   -0.704980   -2.947212   -5.931247    0.000000   -1.639229    0.000000    0.000000   -2.971351   -0.131439    0.000000   -0.034188    0.000000   -0.204569    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -8.902932   -8.362547    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -2.290844   -5.710333   -0.383691   -0.000484    0.000000   -0.000790    0.000000    0.000000   -0.264780    0.000000   -0.715362   -0.000327    0.000000 -332.437843
  -3.992681   -0.393792    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.219878   -0.512222   -0.565741   -0.025484    0.000000    0.000000    0.000000    0.000000   -1.372358    0.000000   -1.729297   -0.004310   -0.754962   -0.000000    0.000000   -4.829206   -1.577489   -0.800956   -1.197572    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000472    0.000000    0.000000    0.000000    0.000000    0.000000  -28.623946   -4.131683   -0.950892   -0.293763   -0.520072   -0.122128    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.177858    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.458575   -0.711764    0.000000   -2.082765    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.336613    0.000000    0.000000   -0.227695    0.000000    0.000000    0.000000   -0.000000   -0.264028   -0.204556   -0.308567    0.000000   -0.000000   -0.393325   -0.001639   -3.277704   -3.509696   -9.066781   -0.102858   -0.346195   -2.038283   -0.300849    0.000000   -0.071507    0.000000    0.000000   -0.306841   -0.001782    0.000000    0.000000   -0.296389    0.000000    0.000000   -0.002352   -0.555980   -0.172549   -4.586899    0.000000   -3.854413    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.118719    0.000000    0.000000   -0.047335    0.000000    0.000000    0.000000    0.000000   -0.235202   -0.274017    0.000000   -1.419646   -0.118723   -0.442067   -0.143584    0.000000    0.000000   -0.197129   -1.065872   -0.365954    0.000000    0.000000    0.000000    0.000000   -0.964663    0.000000    0.000000   -5.062881   -0.016284   -1.581960   -0.006108    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.044750   -0.386721   -0.213514   -0.199135   -0.180686    0.000000    0.000000    0.000000   -0.008381   -0.056912   -0.103386   -0.143787   -0.029931   -0.008534   -0.001450   -0.538662   -1.839318   -4.285654    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.034393    0.000000   -0.194649    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.233518   -5.509975    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -1.513944   -3.485284   -0.274524   -0.000481    0.000000    0.000000    0.000000    0.000000   -0.077325    0.000000   -0.491175   -0.000326    0.000000 -321.407781
  -7.896441   -0.486455    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.241663   -0.289670   -0.226993   -0.010755    0.000000    0.000000    0.000000    0.000000   -1.587325    0.000000   -3.657517   -0.060998   -2.490432   -0.034063    0.000000   -1.298274   -0.800597   -0.455750   -0.450666    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.007332    0.000000    0.000000    0.000000    0.000000    0.000000   -4.519960   -1.458344   -0.536439   -0.231826   -0.275035    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.342073    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.165035   -0.781500    0.000000   -0.956571    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -7.060500    0.000000    0.000000   -0.095537    0.000000    0.000000    0.000000   -0.000000   -0.109215   -0.054023   -0.707306    0.000000    0.000000   -0.505366   -0.026850   -1.722368   -2.080507  -29.594248   -0.054682   -0.187382   -1.327160   -0.189120    0.000000   -0.495492    0.000000    0.000000   -0.110252   -0.010547    0.000000    0.000000   -0.579382    0.000000    0.000000   -0.024157   -0.931878   -0.401724   -3.296972    0.000000   -0.619390    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.064696    0.000000    0.000000   -0.093590    0.000000    0.000000    0.000000    0.000000   -0.216479   -0.264056    0.000000   -0.811373   -0.226436   -0.265413   -0.000000    0.000000    0.000000   -0.309806   -1.094363   -0.524411    0.000000    0.000000    0.000000    0.000000   -1.042436    0.000000    0.000000   -6.530679   -0.024959   -1.215955   -0.081806    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.054304   -0.326538   -0.109722   -0.598674   -0.108335    0.000000    0.000000    0.000000   -0.049876   -0.179443   -0.837205   -0.413221   -0.097766    0.000000   -0.039996   -0.359881   -1.483097   -3.154462    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.114239    0.000000   -0.404126    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -4.806015   -5.128226    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.805063   -1.452955   -0.157830   -0.004054    0.000000   -0.000000    0.000000    0.000000   -0.040523    0.000000   -0.309441   -0.002700    0.000000 -321.045133
 -14.554581   -1.464158    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.307720   -0.347323   -0.228472   -0.017684    0.000000    0.000000    0.000000    0.000000   -8.331123    0.000000   -5.236711   -0.079150   -0.930327   -0.516618    0.000000   -1.365214   -0.791452   -0.528557   -0.253266    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.006255    0.000000    0.000000    0.000000    0.000000    0.000000   -8.720841   -1.885724   -1.145290   -0.401817   -0.493046   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.545001    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.206389   -0.687409    0.000000   -0.793005    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -3.308193  -13.290163    0.000000    0.000000   -0.080794    0.000000    0.000000    0.000000   -0.000000   -0.267242   -0.084940   -0.503698    0.000000    0.000000   -1.558381   -0.150636   -1.504065   -3.235020  -23.007525   -0.052744   -0.237342   -1.479146   -0.215381   -1.194143   -2.386482    0.000000    0.000000   -0.021071   -0.006370    0.000000    0.000000   -1.553315    0.000000    0.000000   -0.130412   -0.580916   -0.472815   -2.299940    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.040913    0.000000    0.000000   -0.072709    0.000000    0.000000    0.000000    0.000000   -0.184001   -0.212069    0.000000   -1.416021   -0.382201   -0.309524   -0.000000    0.000000    0.000000   -0.427323   -5.032310   -0.616914    0.000000    0.000000    0.000000    0.000000   -0.997904    0.000000    0.000000   -5.712814   -0.060947   -1.300347   -0.247244    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.404558   -0.305404   -0.127859   -1.196141   -0.174985    0.000000    0.000000    0.000000   -0.076327   -0.189318   -0.641260   -2.453851   -0.232675    0.000000   -0.113556   -0.311693   -1.844214   -3.926429    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.892481    0.000000   -1.363538    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -4.147244   -5.017466    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.891271   -1.993040   -0.192075   -0.011073    0.000000    0.000000    0.000000    0.000000   -0.194432    0.000000   -0.165236   -0.004338    0.000000 -321.943725
  -6.952051   -0.953600    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.275406   -0.342014   -0.383224   -0.022166    0.000000    0.000000    0.000000    0.000000   -2.950463    0.000000   -2.830505   -0.050673   -0.962476   -0.147185    0.000000   -3.515589   -1.143868   -0.628742   -0.920466    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.006368    0.000000    0.000000    0.000000    0.000000    0.000000   -2.022920   -2.859177   -0.990125   -0.356087   -0.496287   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.269861    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.291563   -0.462467    0.000000   -1.582332    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -7.295538    0.000000    0.000000   -0.178652    0.000000    0.000000    0.000000   -1.241923   -0.267993   -0.143997   -0.468035    0.000000   -0.000000   -0.923745   -0.049185   -2.047819   -3.079601   -8.687245   -0.062547   -0.268467   -1.700141   -0.205601   -0.244239   -0.647513    0.000000    0.000000   -0.235882   -0.011145    0.000000    0.000000   -1.130206    0.000000    0.000000   -0.041407   -0.750449   -0.301401   -3.132944    0.000000   -0.071533    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.090385    0.000000    0.000000   -0.073953    0.000000    0.000000    0.000000    0.000000   -0.188676   -0.186811    0.000000   -0.921063   -0.197587   -0.441565   -0.157148    0.000000    0.000000   -0.277393   -1.856961   -0.490986    0.000000    0.000000    0.000000    0.000000   -0.874456    0.000000    0.000000   -3.693084   -0.037743   -1.239842   -0.055721    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.278035   -0.074479   -0.175170   -0.379992   -0.121903    0.000000    0.000000    0.000000   -0.022451   -0.122146   -0.256999   -0.282443   -0.065714   -0.000000   -0.034815   -0.370278   -1.537036   -2.893570    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.248874    0.000000   -0.482922    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -2.824989   -4.053475    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.914549   -2.824654   -0.173999   -0.010948    0.000000   -0.000000    0.000000    0.000000   -0.151935    0.000000   -0.368929   -0.007125    0.000000 -322.535678
  -4.046119   -0.398267    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.419808   -0.425957   -0.436096   -0.022648    0.000000    0.000000    0.000000    0.000000   -1.380552    0.000000   -1.740897   -0.004343   -0.759871   -0.003200    0.000000   -4.054351   -1.303342   -0.585514   -0.889445    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000480    0.000000    0.000000    0.000000    0.000000    0.000000   -1.735776   -2.315883   -0.953401   -0.384968   -0.359550   -0.073597    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.179773    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.285173   -0.301383    0.000000   -1.965060    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.419626    0.000000    0.000000   -0.200925    0.000000    0.000000   -0.000000   -1.518116   -0.185457   -0.159450   -0.483776   -0.000000   -0.000000   -0.397656   -0.001660   -2.403239   -3.344218  -13.348047   -0.079171   -0.181833   -1.803004   -0.295026   -0.044056   -0.111555    0.000000    0.000000   -0.283846   -0.001449    0.000000    0.000000   -0.344108    0.000000    0.000000   -0.003619   -0.576207   -0.185090   -3.779629    0.000000   -0.232126    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.086832    0.000000    0.000000   -0.048095    0.000000    0.000000    0.000000    0.000000   -0.248851   -0.213111    0.000000   -1.151531   -0.125769   -0.470301   -0.087803    0.000000    0.000000   -0.206058   -1.102039   -0.377383    0.000000    0.000000    0.000000    0.000000   -0.950652    0.000000    0.000000   -4.299192   -0.017128   -0.742535   -0.006195    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.045038   -0.347316   -0.115364   -0.201871   -0.154190    0.000000    0.000000    0.000000   -0.012294   -0.065960   -0.142838   -0.181449   -0.033630   -0.026705   -0.001463   -0.296837   -1.841714   -3.618211    0.000000   -0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000   -0.034617    0.000000   -0.195753    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -5.652972   -2.735495    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -1.211300   -3.045000   -0.214123   -0.000489    0.000000   -0.000800    0.000000    0.000000   -0.131806    0.000000   -0.380623   -0.000331    0.000000 -323.464885
  -5.483816   -0.600017    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.012019   -0.012384   -0.049045   -0.003015    0.000000    0.000000    0.000000    0.000000   -3.393877    0.000000   -2.346307   -0.052229   -1.099328   -0.028328   -0.054814   -0.122477   -0.063825   -0.029928   -0.020301    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.003422   -0.008217    0.000000    0.000000    0.000000    0.000000   -0.494869   -0.544639   -0.041999   -0.011730   -0.013341   -0.001336    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.259484    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.009785   -0.019149    0.000000   -0.008620    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.760698   -7.858034    0.000000    0.000000   -0.002894    0.000000    0.000000   -0.001054   -0.013387   -0.005482   -0.003243   -0.006938    0.000000   -0.000988   -0.533691   -0.037989   -0.062744   -0.226769   -1.274052   -0.002545   -0.054856   -0.363364   -0.010244   -0.044922   -0.354471    0.000000    0.000000   -0.007672   -0.005883    0.000000    0.000000   -0.463060    0.000000   -0.044658   -0.020664   -0.691463   -0.344515   -0.142288    0.000000   -0.101000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.077007    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.003001    0.000000    0.000000   -0.061314    0.000000    0.000000    0.000000    0.000000   -0.018707   -0.023144    0.000000   -0.366060   -0.229716   -0.016707   -0.003332    0.000000    0.000000   -0.311276   -1.633379   -0.473191    0.000000    0.000000    0.000000    0.000000   -0.023577    0.000000    0.000000   -0.160536   -0.024895   -0.044121   -0.084385    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.125315   -0.007228   -0.008457   -0.594564   -0.004400    0.000000    0.000000    0.000000   -0.038780   -0.117771   -0.353276   -0.796904   -0.092790   -0.230083   -0.021250   -0.101984   -0.592044   -1.065117    0.000000   -0.049813    0.000000    0.000000   -0.007341   -0.000364    0.000000   -0.101369    0.000000   -0.424116    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.115067   -0.119370    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.056124   -0.142725   -0.007221   -0.003281    0.000000   -0.005993    0.000000    0.000000   -0.007620    0.000000   -0.012082   -0.002432    0.000000 -351.243850
  -5.137481   -0.458058    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.023796   -0.035957   -0.069442   -0.004225    0.000000    0.000000    0.000000    0.000000   -1.782826    0.000000   -2.469313   -0.017646   -1.191726   -0.057058    0.000000   -0.355003   -0.126547   -0.068853   -0.047399    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.004149   -0.004813    0.000000   -0.005313    0.000000    0.000000   -2.154741   -0.514456   -0.014099   -0.001968   -0.002687   -0.007431    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.240600    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.030586   -0.054619    0.000000   -0.017463    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.123511   -6.983030    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000   -0.522231   -0.018408   -0.175413   -0.435641   -2.185016   -0.000427   -0.046360   -0.330295   -0.001719   -0.046392   -0.477670    0.000000    0.000000   -0.001288   -0.006690    0.000000    0.000000   -0.684020    0.000000   -0.030880   -0.023114   -0.738100   -0.249948   -0.467795    0.000000   -0.183672    0.000000    0.000000   -0.000000   -0.000000   -0.000000    0.000000    0.000000   -0.094401    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001007    0.000000    0.000000   -0.072868    0.000000    0.000000    0.000000    0.000000   -0.011596   -0.035844    0.000000   -0.337508   -0.169197   -0.041431   -0.012232    0.000000    0.000000   -0.261697   -1.250238   -0.482277    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000   -0.032338   -0.024040   -0.007407   -0.024415    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.149035   -0.022774   -0.016044   -0.385434   -0.013933    0.000000    0.000000    0.000000   -0.026349   -0.142006   -0.461531   -0.348632   -0.072519   -0.157128   -0.025151   -0.091834   -0.555604   -0.998588    0.000000   -0.123283    0.000000    0.000000    0.000000    0.000000    0.000000   -0.126386    0.000000   -0.385765    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.329632   -0.232012    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.107313   -0.346482   -0.001212   -0.002912   -0.004136   -0.008329    0.000000    0.000000   -0.020506    0.000000   -0.038634   -0.001661    0.000000 -357.953159
  -6.531070   -0.618836    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.029298   -0.047324   -0.059743   -0.003467    0.000000    0.000000    0.000000    0.000000   -2.057707    0.000000   -2.872731   -0.054642   -1.262124   -0.050894    0.000000   -0.336901   -0.161374   -0.080102   -0.084747    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.005378   -0.012140    0.000000   -0.002915    0.000000    0.000000   -1.392697   -0.864536   -0.112025   -0.038814   -0.055530   -0.005197   -0.026646    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.252315    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.031819   -0.059450    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.127191   -7.042623    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000   -0.553298   -0.015574   -0.231947   -0.441429   -2.310218   -0.008246   -0.082097   -0.517651   -0.031901   -0.522750   -0.393887    0.000000    0.000000   -0.027127   -0.007952    0.000000    0.000000   -0.707870    0.000000   -0.039507   -0.022918   -0.716575   -0.371788   -0.377912    0.000000   -0.041227    0.000000   -0.000000   -0.133289   -0.015160   -0.024272    0.000000    0.000000   -0.062678    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.010671    0.000000    0.000000   -0.064303    0.000000    0.000000    0.000000    0.000000   -0.040304   -0.034936    0.000000   -0.440059   -0.173458   -0.046139   -0.007674    0.000000    0.000000   -0.311518   -1.409821   -0.464708    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000   -0.470417   -0.025899   -0.154584   -0.055033    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.121630   -0.032644   -0.014528   -0.460191   -0.015031    0.000000    0.000000    0.000000   -0.036084   -0.123757   -0.354837   -0.387316   -0.081701   -0.109991   -0.020081   -0.135992   -0.721857   -1.313881    0.000000   -0.111989    0.000000    0.000000    0.000000    0.000000    0.000000   -0.115567    0.000000   -0.327825    0.000000   -0.121620    0.000000    0.000000    0.000000    0.000000   -0.508932   -0.515772    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.130872   -0.287799   -0.025759   -0.003922   -0.004398   -0.008252    0.000000    0.000000   -0.014719    0.000000   -0.034885   -0.004419    0.000000 -357.128727
