Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -5.481800   -2.530238    0.007134    0.204854    0.062097    0.018528    0.074787    0.035424   -0.008439   -0.008113   -0.425522   -0.021304    0.005186    0.028729    0.130485    0.057080   -3.577953    0.042929  -11.243493    0.006615   -0.232033    0.016183    0.298109   -0.085980   -0.045457   -0.020583   -0.011967    0.007433    0.000944    0.002265    0.014711    0.005271    0.005383   -0.000721    0.000000    0.001501    0.000932    0.018302    0.445605  -10.529726   -3.115242   -0.006791   -0.000000   -0.000000   -0.000876    0.011133    0.003738    0.020056    0.005195    0.009520    0.020525    0.003775    0.003296    0.010999   -1.169028    0.019431    0.007471    0.015749    0.015475    0.061212    0.022510    0.031372   -0.006411   -0.012542    0.046681    0.008485    0.015129    0.004836    0.010712    0.031182    0.113528    0.024504    0.444722  -15.400791    0.001706    0.004483    0.000939    0.003554    0.005451    0.001043    0.006590    0.000000   -0.000000    0.000000    0.001074    0.000977   -2.621728   -0.003325   -0.024658   -0.161423   -4.851228   -0.000000   -0.327629   -1.717868   -0.000000    0.106936   -0.129356    0.016736    0.443441   -0.000000   -0.001088    0.009534    0.001666   -4.279794    0.165768    0.000000   -0.004820   -2.513495   -1.699475   -0.079929    0.011472   -2.216347    0.275548    0.296763    0.034759    0.002981    0.005697    0.043675    0.006223   -0.005536    0.081851    0.006751    0.238720    0.320246    0.043161    0.626931   -0.000487    0.001409    0.002051   -0.314842    0.001931    0.000000    0.000257    0.082843   -0.009763   -0.253486    0.011833   -1.257040   -0.942521   -0.012297   -0.001966    0.105026    0.866692   -1.133725   -4.667527   -1.532522    0.239922    0.011245    0.070324    0.036343   -0.000000    0.009004    0.039251   -0.000000   -0.120304   -0.000000   -0.006194    0.205292    0.267200    0.240108    0.047981    0.089277    0.014271    0.045741    0.005041   -0.000000   -0.004263   -0.006058   -0.152201   -0.002597    0.012563    0.021010    0.019486   -0.260699   -0.827070   -0.159837   -3.649666   -0.591261   -0.035372    0.005918   -0.420519   -1.708728   -3.515026    0.029235   -0.006325    0.021521    0.066736    0.007246    0.000359    0.072331    0.011697    0.042628   -0.058491    0.154037    0.078535    0.110838    0.107254    0.020306    0.029696   -0.067870   -0.070389    0.043640    0.021530    0.308471    0.073294    0.004640    0.026302   -0.038633   -0.098145   -0.008172   -0.000489    0.001363   -0.000799    0.123173    0.040930   -0.005440    0.044642   -0.008487   -0.000498    0.005253 -327.411727
  -5.464297   -2.527556    0.006646    0.200507    0.049844    0.012963    0.062855    0.034708   -0.008279   -0.009940   -0.426719   -0.021356    0.005674    0.030004    0.145667    0.058942   -3.562605    0.046892  -11.222556    0.008566   -0.224657    0.018950    0.341366   -0.084208   -0.044402   -0.020174   -0.015611    0.003712    0.000629    0.002780    0.014387    0.006034    0.006348   -0.000474    0.001298    0.001848    0.001380    0.017932    0.442534  -10.553403   -3.129956   -0.006738   -0.001887   -0.002567   -0.000861    0.010982    0.004096    0.021030    0.005429    0.009972    0.020386    0.003566    0.003039    0.010910   -1.162300    0.020158    0.008197    0.016196    0.015319    0.060789    0.020850    0.031119   -0.006283   -0.012277    0.046140    0.000000    0.015346    0.005321    0.011196    0.034448    0.112575    0.024287   -2.498826  -15.302305    0.001789    0.005313    0.000933    0.001183    0.002720    0.000000   -0.000000   -0.000000   -0.000786   -0.000000    0.000000    0.000000   -2.618569   -0.003288   -0.036300   -0.157618  -18.385118   -0.000411   -0.329113   -1.725032   -0.001644   -0.949469   -0.109961    0.016542    0.439644   -0.001231   -0.001075    0.009762    0.001974   -4.238721    0.164302    0.006394   -0.003575   -2.498832   -1.690477   -0.097930    0.011231   -2.218879    0.273853    0.100624    0.034556    0.002967    0.005666    0.048674    0.007383   -0.000000    0.081288    0.006697    0.236895    0.318114    0.042205    0.622071   -0.000483    0.001399    0.001881   -0.312974    0.000642    0.000000    0.000128    0.082434   -0.009685   -0.254263    0.012474   -1.267518   -0.937381   -0.012049   -0.001932    0.103727    0.860630   -1.127343   -4.640330   -1.523521    0.238616    0.011135    0.069687    0.036090   -0.005708    0.008939    0.038461   -0.030887   -0.119616   -0.007070   -0.006138    0.203468    0.262799    0.235836    0.047027    0.082744    0.013158    0.045408    0.006239    0.004936   -0.005567   -0.005962   -0.137501   -0.003396    0.004182    0.019634    0.018864   -0.008501   -0.819143   -0.140908   -3.631741   -0.585815   -0.026305    0.008666   -0.422179   -1.721820   -3.537299    0.028975   -0.006266    0.021352    0.066394    0.000000    0.000000    0.079320    0.017094    0.042343   -0.045460    0.152803    0.089159    0.110281    0.106261    0.019899    0.029484   -0.088558   -0.091841    0.044448    0.021356    0.305762    0.068258    0.004994    0.028709   -0.043319   -0.109967   -0.008108   -0.000484    0.003705    0.001186    0.121840    0.040660   -0.005333    0.044241   -0.008341   -0.000327    0.003148 -322.204250
  -5.463423   -2.527234    0.006596    0.211175    0.055398    0.015548    0.083960    0.038182   -0.006600   -0.007928   -0.426547   -0.021348    0.006230    0.033044    0.164471    0.064768   -3.566578    0.052421  -11.227665    0.010776   -0.226489    0.019003    0.390615   -0.067209   -0.044228   -0.020110   -0.011686    0.005553    0.000627    0.002778    0.015712    0.006887    0.007400   -0.000472    0.001930    0.002205    0.001825    0.020936    0.476452  -10.331765   -3.126596   -0.006638   -0.000000   -0.000000   -0.000429    0.013642    0.004572    0.023857    0.005968    0.010349    0.020173    0.003726    0.003258    0.010870   -1.162007    0.022380    0.008609    0.017638    0.016879    0.060212    0.022042    0.034060   -0.006265   -0.009186    0.045968    0.008321    0.016415    0.005573    0.011709    0.035791    0.122236    0.026470    0.498023  -15.227934    0.001572    0.005589    0.000920    0.002359    0.002709    0.001035    0.000000   -0.000000   -0.000000    0.000000    0.001066    0.000968   -2.605951   -0.001639   -0.024113   -0.156986   -4.825112   -0.000406   -0.328679   -1.713925   -0.001620   -0.691771   -0.071507    0.016783    0.452100   -0.000000   -0.001069    0.010121    0.002603   -4.214385    0.179502    0.009413   -0.002352   -2.484345   -1.673052   -0.078137    0.011220   -2.180801    0.282408    0.317679    0.056357    0.164220    0.311830    0.054967    0.008486    0.010674    0.080375    0.006596    0.243844    0.340588    0.046037    0.630064   -0.000477    0.001391    0.001870   -0.309915    0.001280    0.000000    0.000192    0.085335   -0.009537   -0.254191    0.014079   -1.258719   -0.927811   -0.009999   -0.001282    0.105777    0.874620   -1.116040   -4.596512   -1.509587    0.246725    0.012181    0.074426    0.035711   -0.000000    0.008878    0.038428   -0.000000   -0.117902   -0.006962   -0.006108    0.205374    0.259366    0.233541    0.046722    0.081957    0.013043    0.045080    0.007824    0.004972   -0.004166   -0.005942   -0.137486   -0.002542    0.008341    0.019411    0.018691   -0.005986   -0.793219   -0.103386   -0.143787   -0.582589   -0.008534    0.008702   -0.421348   -1.709211   -3.525996    0.030020    0.006117    0.022166    0.068668    0.007175    0.000355    0.088426    0.017197    0.043856   -0.045800    0.153802    0.097406    0.114155    0.107338    0.030929    0.029119   -0.066320   -0.068761    0.045821    0.021043    0.300792    0.067543    0.005315    0.030877   -0.037795   -0.095916   -0.007987    0.000240    0.004342    0.001954    0.125973    0.040209   -0.005313    0.044037   -0.006644   -0.000326    0.003141 -313.631486
  -5.459242   -2.526558    0.006585    0.209031    0.049239    0.015330    0.072734    0.037754   -0.008109   -0.007785   -0.426047   -0.021317    0.006204    0.031144    0.163628    0.064159   -3.563381    0.049463  -11.223323    0.010697   -0.224885    0.018862    0.388967   -0.082486   -0.043248   -0.019739   -0.015303    0.003703    0.000627    0.002765    0.015617    0.006849    0.006314   -0.000470    0.001279    0.002192    0.001814    0.020828    0.447614  -10.531627   -3.127036   -0.006651   -0.001865   -0.002533   -0.000422    0.010789    0.004537    0.022261    0.005625    0.010260    0.020172    0.003537    0.003013    0.010804   -1.161650    0.022222    0.008539    0.017449    0.015797    0.060162    0.020595    0.034118   -0.006157   -0.012026    0.045519    0.000000    0.016257    0.005525    0.011610    0.035489    0.114533    0.024821   -2.170212  -15.255508    0.001566    0.005567    0.000922    0.001180    0.002711    0.000000    0.000000   -0.000000   -0.000000   -0.000000    0.000000    0.000000   -2.605016   -0.001634   -0.035537   -0.153438   -7.936977   -0.000407   -0.328734   -1.714259   -0.001623   -0.918797   -0.088575    0.016234    0.438741   -0.001216   -0.001064    0.010008    0.002262   -4.212192    0.177570    0.009338   -0.002337   -2.482029   -1.679067   -0.095911    0.011042   -2.209278    0.273446    0.314397    0.044745    0.163216    0.309337    0.054652    0.008421    0.005283    0.080407    0.006608    0.234530    0.316722    0.045614    0.614375   -0.000478    0.001385    0.001865   -0.311135    0.000640    0.000000    0.000128    0.079952   -0.009556   -0.253854    0.013088   -1.262420   -0.927145   -0.011769   -0.001262    0.101920    0.851291   -1.119669   -4.610600   -1.514275    0.231003    0.011431    0.071042    0.035705   -0.000000    0.008851    0.037831   -0.030482   -0.118359   -0.006976   -0.006088    0.198194    0.257071    0.231437    0.046291    0.081885    0.013024    0.044955    0.007374    0.004937   -0.005463   -0.005854   -0.137429   -0.003339    0.004172    0.019417    0.018681   -0.007137   -0.796489   -0.119632   -0.142731   -0.582334   -0.016901    0.008631   -0.421453   -1.709811   -3.527276    0.029105    0.000000    0.021511    0.066759    0.000000    0.000000    0.083439    0.017075    0.042478   -0.045497    0.148009    0.096423    0.110411    0.103281    0.030521    0.029146   -0.086869   -0.090034    0.046901    0.021074    0.301342    0.067553    0.004942    0.028346   -0.042433   -0.107594   -0.008002    0.000239    0.003987    0.001554    0.122142    0.040234   -0.005213    0.043757   -0.008173   -0.000324    0.003142 -314.802951
  -5.459544   -2.526810    0.006565    0.207032    0.048907    0.015222    0.072123    0.037440   -0.008073   -0.007750   -0.425942   -0.021310    0.006197    0.030984    0.162130    0.063623   -3.554951    0.048694  -11.212144    0.010526   -0.184021    0.018628    0.387518   -0.082084   -0.043050   -0.019657   -0.011411    0.001850    0.000313    0.002753    0.015466    0.006803    0.006296   -0.000469    0.001277    0.002182    0.001809    0.020694    0.447081  -10.535405   -3.125774   -0.006614   -0.001855   -0.002518   -0.000420    0.010747    0.004474    0.023410    0.005600    0.010228    0.019084    0.003526    0.003006    0.010780   -1.161836    0.020914    0.008469    0.017322    0.015767    0.056933    0.020489    0.033923   -0.006126   -0.011963    0.045394    0.000000    0.016104    0.005490    0.011554    0.035349    0.114335    0.024770   -1.924037  -15.268078    0.001669    0.005569    0.000917    0.001179    0.002707    0.000000   -0.000000   -0.000000   -0.000774   -0.000000    0.000000   -0.000000   -2.605588   -0.003271   -0.035406   -0.152740   -9.219358   -0.000405   -0.328571   -1.713289   -0.001614   -0.918770   -0.088620    0.016175    0.437663   -0.001209   -0.001064    0.009946    0.002255   -4.212400    0.177420    0.009329   -0.002334   -2.482901   -1.679241   -0.095492    0.010971   -2.209578    0.273023    0.314351    0.044756    0.163264    0.309275    0.054048    0.008400    0.005281    0.080053    0.006570    0.234132    0.316269    0.045127    0.613070   -0.000475    0.001382    0.001860   -0.311191    0.000639    0.000000    0.000064    0.079894   -0.009500   -0.253787    0.013022   -1.258014   -0.927271   -0.011721   -0.001257    0.101636    0.849738   -1.119920   -4.612468   -1.514960    0.230763    0.011404    0.070935    0.035555   -0.000000    0.008824    0.037607   -0.030306   -0.118378   -0.006936   -0.006098    0.197674    0.256169    0.230479    0.046048    0.081566    0.012976    0.044810    0.007378    0.004855   -0.005431   -0.005836   -0.137425   -0.003319    0.004168    0.019330    0.018611   -0.007140   -0.796481   -0.119727   -0.142873   -0.582349   -0.016903    0.008525   -0.421141   -1.707998   -3.523002    0.029040    0.000000    0.021472    0.066678    0.000000    0.000000    0.082377    0.016834    0.042405   -0.033574    0.147695    0.096375    0.110287    0.103005    0.030303    0.029006   -0.086373   -0.067150    0.045082    0.020955    0.299463    0.067273    0.005298    0.028193   -0.042270   -0.107175   -0.007957    0.000240    0.004316    0.001942    0.121765    0.040060   -0.005192    0.040730   -0.008142   -0.000323    0.002093 -314.987006
  -5.601236   -2.540134    0.006596    0.203848    0.049344    0.015375    0.072731    0.036078   -0.004896   -0.005876   -0.429627   -0.021495    0.005660    0.039513    0.163321    0.067131   -3.507952    0.056970  -11.219020    0.012765   -0.186086    0.025080    0.389475   -0.049792   -0.043609   -0.017033   -0.007693    0.003704    0.000627    0.002770    0.016898    0.007712    0.006330   -0.000472    0.002573    0.002566    0.002279    0.023813    0.597865   -9.501903   -3.111208   -0.000000   -0.000000   -0.000000    0.000425    0.024401    0.004971    0.025021    0.006846    0.012524    0.020202    0.003541    0.003019    0.010832   -1.167557    0.025547    0.009829    0.017483    0.020660    0.060260    0.020626    0.034170   -0.004645   -0.006049    0.045698    0.000000    0.016255    0.006925    0.014736    0.044650    0.148396    0.032104    0.642953  -15.286309    0.001363    0.005003    0.000923    0.002360    0.002712    0.001036    0.000000    0.000000   -0.000000    0.000000    0.001067    0.000970   -2.618038   -0.004922   -0.035774   -0.154750   -4.811820   -0.000000   -0.327098   -1.706079   -0.000000    0.277288   -0.053851    0.019045    0.536161   -0.000000   -0.001426    0.009653    0.002925   -4.196740    0.260264    0.015720   -0.001177   -2.485586   -1.673576   -0.057910    0.014783   -2.080783    0.343160    0.446701    0.090487    0.164695    0.312897    0.066618    0.010912    0.021434    0.080523    0.006618    0.298843    0.413970    0.044319    0.760352   -0.000000    0.001388    0.001868   -0.311380    0.001281    0.000000    0.000128    0.102212   -0.008203   -0.255079    0.012323   -1.253456   -0.928120   -0.007904    0.000635    0.120876    1.062936   -1.116496   -4.616885   -1.516234    0.295470    0.014761    0.092004    0.035760   -0.000000    0.008869    0.050648   -0.000000   -0.117932   -0.000000   -0.009178    0.251655    0.258814    0.232686    0.046471    0.082019    0.013046    0.045044    0.007838    0.009812   -0.002745   -0.005888   -0.137482   -0.001677    0.008346    0.019446    0.018708   -0.007200   -0.800428   -0.086488   -0.128263   -0.580195    0.000000    0.011473   -0.419476   -1.694873   -3.500495    0.035778    0.024541    0.026419    0.082058    0.007186    0.000356    0.096307    0.022656    0.053216   -0.033910    0.187373    0.141281    0.140691    0.130510    0.024045    0.029188   -0.043662   -0.045266    0.040945    0.021107    0.301843    0.067649    0.004567    0.028388   -0.037368   -0.094789   -0.006869    0.000241    0.003676    0.001565    0.148996    0.040288   -0.005250    0.043881   -0.004935   -0.000325    0.003143 -308.106153
  -1.563925   -0.488586    0.006680    0.213565    0.061760    0.018428    0.084842    0.038702   -0.006736   -0.008093   -0.074728   -0.004185    0.006317    0.032040    0.166011    0.065654   -0.783103    0.050203   -1.839330    0.010857   -0.189968    0.019198    0.394982   -0.068581   -0.045359   -0.020539   -0.011922    0.003715    0.000629    0.002815    0.015896    0.006981    0.006428   -0.000480    0.001313    0.002244    0.001862    0.021189    0.474052    2.229882   -0.537733   -0.006777   -0.000000   -0.000000   -0.000437    0.011120    0.004612    0.024137    0.005799    0.010659    0.019470    0.003582    0.003057    0.010989   -0.245261    0.021540    0.008732    0.017901    0.016500    0.058068    0.020971    0.034787   -0.006393   -0.012501    0.046624    0.000000    0.016617    0.005667    0.011954    0.036691    0.120989    0.026079    0.485544   -7.311142    0.001702    0.005370    0.000937    0.002368    0.002724    0.001042    0.000000   -0.000000   -0.000000    0.000000    0.001073    0.000000   -0.596704   -0.003321   -0.036925   -0.161085   -1.301790   -0.000000   -0.061027   -0.348750   -0.000000    0.143494   -0.092963    0.016730    0.454081   -0.000000   -0.001087    0.010285    0.002331   -0.693289    0.187761    0.006480   -0.002413   -0.755985   -0.327479   -0.079734    0.015225    0.087918    0.283550    0.332145    0.046604    0.003993    0.007641    0.055497    0.008722    0.005573    0.081721    0.006737    0.247345    0.333070    0.046524    0.629330   -0.000486    0.001408    0.001891   -0.073669    0.000643    0.000000    0.000128    0.083316   -0.009743   -0.041289    0.013486   -0.304107   -0.203593   -0.012275   -0.001309    0.104981    0.870431   -0.291003   -1.433955   -0.485491    0.241333    0.011950    0.074902    0.033868   -0.000000    0.008994    0.039081   -0.000000   -0.026288   -0.000000   -0.006195    0.205843    0.265828    0.238531    0.047578    0.083205    0.013233    0.041531    0.007571    0.005004   -0.004247   -0.006050   -0.014843   -0.002587    0.004186    0.019742    0.018961   -0.008606   -0.121958   -0.124983   -0.499184   -0.083625   -0.017803    0.008776   -0.093694   -0.468029   -1.128225    0.029926    0.000000    0.022025    0.068400    0.007239    0.000359    0.084848    0.017309    0.043807   -0.034545    0.154732    0.090424    0.114322    0.107584    0.031415    0.029645   -0.067606   -0.070130    0.046541    0.021487    0.307787    0.068610    0.005019    0.028876   -0.044065   -0.111952   -0.008155    0.000245    0.003747    0.001199    0.125875    0.040866   -0.005431    0.041619   -0.006779   -0.000331    0.003151 -311.001238
  -1.666143   -0.492142    0.006801    0.202404    0.057232    0.013441    0.064921    0.035050   -0.008585   -0.010320   -0.077506   -0.004241    0.004624    0.027492    0.131541    0.057918   -0.864258    0.040819   -1.962064    0.006715   -0.235637    0.013131    0.299117   -0.087484   -0.052220   -0.023943   -0.016241    0.003736    0.000633    0.001709    0.014881    0.005324    0.004325   -0.000727   -0.000000    0.001518    0.000944    0.015367    0.434809    2.117812   -0.564230   -0.007000   -0.001955   -0.002668   -0.000890    0.008481    0.003792    0.020344    0.004974    0.009153    0.019936    0.003645    0.003098    0.010197   -0.251999    0.018540    0.007580    0.015985    0.014850    0.059362    0.021598    0.032349   -0.008154   -0.015957    0.039437   -0.000000    0.015349    0.004910    0.010896    0.031783    0.110205    0.023713    0.421486   -7.375707    0.001499    0.004196    0.000965    0.001192    0.002747    0.000000   -0.000000   -0.000000   -0.000811   -0.000000    0.000000    0.000000   -0.611032   -0.003329   -0.037646   -0.185538   -1.423988   -0.000424   -0.063974   -0.364651   -0.001707    0.073057   -0.151395    0.017015    0.452144   -0.001279   -0.001094    0.009679    0.001691   -0.762582    0.149452   -0.000000   -0.006113   -0.791099   -0.354580   -0.101635    0.007775    0.037789    0.281351    0.271538    0.023667    0.002021    0.003887    0.044132    0.006337   -0.011384    0.083805    0.006962    0.238843    0.329631    0.042484    0.631069   -0.000500    0.001335    0.001921   -0.078471    0.000648    0.000000    0.000129    0.082314   -0.010073   -0.043205    0.012018   -0.323544   -0.214151   -0.014619   -0.002665    0.106556    0.870717   -0.307813   -1.478869   -0.499665    0.238788    0.010847    0.068135    0.034687   -0.005894    0.009152    0.026579   -0.032107   -0.028674   -0.007354   -0.006210    0.207907    0.272362    0.244268    0.048744    0.085068    0.013512    0.042295    0.004664   -0.000000   -0.005783   -0.006920   -0.044061   -0.003520    0.004211    0.020252    0.019366   -0.038969   -0.146310   -0.181290   -0.540715   -0.093075   -0.045399    0.005999   -0.097977   -0.487821   -1.183731    0.029672   -0.006483    0.021788    0.067654    0.000000    0.000000    0.068733    0.005927    0.043376   -0.047443    0.156473    0.080884    0.113083    0.109780    0.018331    0.028438   -0.092054   -0.095496    0.044297    0.022189    0.289932    0.070252    0.005150    0.029786   -0.044899   -0.128453   -0.008425   -0.000492    0.001375   -0.000808    0.125191    0.039563   -0.006234    0.042237   -0.010356   -0.000503    0.003166 -332.121504
  -1.695478   -0.512020    0.007750    0.201307    0.069896    0.019180    0.088219    0.034849   -0.006984   -0.008398   -0.073199   -0.004119    0.004116    0.022765    0.115578    0.052893   -0.891358    0.028072   -1.245255    0.002308   -0.284294    0.006740    0.254197   -0.071228   -0.041401   -0.018260   -0.012413    0.009353    0.001586    0.001163    0.015252    0.004534    0.003307   -0.001232   -0.001353    0.000774   -0.000000    0.012570    0.366206    1.433651   -0.188634    0.007050    0.001968    0.002687   -0.000453    0.011478    0.002436    0.017842    0.004120    0.007585    0.023224    0.004242    0.003596    0.012132   -0.254950    0.015416    0.006374    0.014742    0.012129    0.066011    0.026406    0.043449   -0.004979   -0.009751    0.055737    0.017463    0.015123    0.004121    0.009136    0.026663    0.091602    0.019685    0.314118   -7.501316    0.001523    0.003649    0.002913    0.004774    0.011010    0.003169    0.013436    0.002755    0.000815    0.004646    0.003261    0.002973   -0.617731   -0.003372   -0.012740   -0.147100   -1.268147    0.000427   -0.063244   -0.352125    0.001719   -0.000000   -0.193148    0.015632    0.409249    0.001288   -0.002222    0.009443    0.001034   -0.820038    0.109271   -0.006718   -0.008714   -0.812255   -0.369721   -0.082676    0.015846   -0.019978    0.257016    0.173538   -0.000000   -0.000000   -0.000000    0.038856    0.003877   -0.023284    0.093693    0.009017    0.214482    0.291461    0.042146    0.588555    0.000503    0.001535    0.002092   -0.081042    0.002598    0.000000    0.000323    0.073517   -0.007248   -0.040422    0.013963   -0.321576   -0.226421   -0.012748   -0.002030    0.099620    0.801999   -0.317493   -1.535233   -0.517762    0.213491    0.008998    0.056631    0.042381    0.005929    0.010360    0.054112    0.032338   -0.029668    0.007407   -0.006281    0.196281    0.273833    0.248393    0.049598    0.097819    0.015686    0.051071    0.004734   -0.010648   -0.004419   -0.005453   -0.059590   -0.002688    0.016866    0.022929    0.019477   -0.041106   -0.157302   -0.602603   -0.587912   -0.100942   -0.064955    0.003073   -0.097233   -0.493955   -1.209908    0.027305   -0.026493    0.020006    0.062123    0.022090    0.001096    0.047103   -0.000000    0.039549   -0.061102    0.148531    0.047206    0.102275    0.103584    0.025694    0.034755   -0.070330   -0.072958    0.046745    0.025791    0.379927    0.084804    0.006376    0.035449   -0.039902   -0.101513   -0.006061   -0.000499    0.001048   -0.001232    0.113192    0.046822   -0.004928    0.048630   -0.007013   -0.001025    0.006340 -341.822268
  -1.870219   -0.518510    0.009694    0.205176    0.082882    0.025109    0.112151    0.035516   -0.005329   -0.006409   -0.067105   -0.003736    0.004798    0.016124    0.118277    0.047610   -0.916437    0.023065   -2.077372   -0.002368   -0.292303    0.003451    0.259409   -0.054361   -0.036195   -0.015480   -0.008430    0.018776    0.002867    0.001188    0.014199    0.003710    0.003377   -0.001006   -0.001383    0.000396   -0.000492    0.012855    0.162854   -0.182221   -0.122825    0.036017    0.010037    0.016483   -0.000921    0.002919    0.001996    0.015188    0.002922    0.004798    0.027892    0.005074    0.003873    0.014132   -0.257852    0.010918    0.004650    0.015024    0.008338    0.079783    0.034856    0.059214   -0.005069   -0.006619    0.072513    0.035427    0.014858    0.002403    0.005336    0.015612    0.058441    0.012522    0.285935   -7.554355    0.001774    0.004025    0.006928    0.010787    0.022148    0.007448    0.047555    0.008392    0.004981    0.014132    0.007665    0.006996   -0.624634   -0.003426    0.012948   -0.107184   -1.108106    0.002172   -0.018249   -0.325158    0.008783   -0.115296   -0.648236    0.012998    0.295900    0.006577   -0.001132    0.009619    0.000707   -0.860277    0.068050   -0.010375   -0.010211   -0.825894   -0.386135   -0.063057    0.020170   -0.186469    0.175373    0.071989   -0.037097   -0.003144   -0.006100    0.039823    0.002654   -0.042242    0.119131    0.014338    0.137815    0.185288    0.043011    0.428413    0.002566    0.001748    0.002767   -0.082291    0.005877    0.000000    0.000648    0.049479   -0.001482   -0.037648    0.017764   -0.304463   -0.235355   -0.010818   -0.002064    0.078643    0.566008   -0.323403   -1.558927   -0.518936    0.143897    0.005711    0.036111    0.053212    0.036230    0.016317    0.068796    0.198335   -0.030172    0.037869   -0.006379    0.144592    0.203495    0.253635    0.050589    0.124148    0.020158    0.068977    0.004835   -0.016387   -0.003000   -0.003951   -0.045650   -0.001825    0.038100    0.029809    0.019762   -0.041957   -0.164966   -0.655777   -0.636540   -0.106415   -0.086494    0.001569   -0.091000   -0.473340   -1.191030    0.020117   -0.041082    0.014694    0.045722    0.052030    0.002583    0.038632   -0.006226    0.026879   -0.075149    0.109466   -0.000000    0.069732    0.076670    0.030928    0.045816   -0.047733   -0.049521    0.050953    0.035137    0.538689    0.110116    0.007705    0.050115   -0.028961   -0.073722   -0.001239   -0.000509    0.001785   -0.000841    0.081532    0.059516   -0.003581    0.055321   -0.005349   -0.000698    0.010601 -339.055697
