NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
2961.471482 5104.782912 3297.536308 3479.101443 4123.850254    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2655.196558 5104.782912 3297.536308 3479.101443 4070.457617    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2131.987758 5104.782912 3154.909370 3353.147035 4070.457617    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2064.296911 4878.541848 3115.139983 3317.647262 3982.284079    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2064.296911 4878.541848 3108.291233 3324.272844 3993.765405    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2065.358865 4878.541848 3135.198469 3347.106658 4062.345855    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2428.267483 5104.782912 3250.411274 3404.624572 4070.457617    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2961.471482 5104.782912 3348.974629 3493.031878 4431.562061    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2961.471482 5104.782912 3347.956556 3532.516825 5015.157060    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2961.471482 5104.782912 3430.590315 3532.101758 5591.639990    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2999.750760 5466.009360 3501.411017 3601.993452 5941.916679    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 5813.212824 3415.198018 3671.142073 5965.739318    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6035.161930 3483.413666 3720.784726 6000.890285    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6172.936834 3513.999362 3745.677618 6006.428354    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6244.863625 3526.117748 3779.190583 5989.319194    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6372.659416 3584.349224 3790.659587 6034.696155    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6533.106527 3570.406659 3777.299585 6014.812391    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6528.981465 3527.344765 3747.742973 5992.578575    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6430.544180 3491.657492 3768.581152 6004.346335    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6328.548835 3432.834769 3759.901714 5946.242407    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 6071.745294 3326.290572 3746.640486 5964.821601    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3038.030037 5922.874354 3239.656106 3730.876041 5921.000030    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
3016.997202 5578.455135 3140.841330 3709.190282 5845.889151    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
2961.471482 5104.782912 3063.280898 3718.163756 5638.650700    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
