NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
-26.133569   9.827845   2.768390   0.590718   2.815652   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.015909  10.404373   2.451475   0.636827   2.687459   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.066172  10.453303   2.207977   0.692493   3.000082   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.860566  10.347109   2.312157   0.673458   3.248938   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.449950   9.778831   2.373928   0.831692   3.385528   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.744592  10.107349   2.088740   0.858857   4.029472   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.775533   9.553692   1.913309   0.840718   4.120084   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.013319   9.656497   1.492823   0.853559   4.179610   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.976940   9.646960   0.889671   0.850622   4.116211   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.086068   9.676746   0.657905   0.849376   4.067760   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.539721   9.524698   1.373756   0.790167   4.144894   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.998229   9.576880   1.163201   0.841055   4.218602   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.639586   9.357191   0.618725   0.872587   4.353930   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.199072   9.938751   1.186833   0.822174   4.655664   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.389821   9.968600   1.761957   0.836552   4.529444   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.115761  10.001433   1.784553   0.842280   4.607758   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.566059   9.925134   1.768839   0.835591   4.597925   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.233677   9.987480   1.785338   0.835191   4.136335   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.149450  10.299441   1.624999   0.771262   4.444102   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.435139   9.594777   0.794941   0.764018   4.009901   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.072818   9.880529   0.351354   0.888543   3.295679   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.841446  10.471848   2.039663   0.796535   3.226413   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.202680  10.797120   1.882141   0.773510   2.730659   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.189650  10.434601   1.730721   0.814527   2.340771   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.000905  10.624102   1.263983   0.840669   2.572031   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.673613   9.153885   1.775358   0.749651   3.644792   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.817249   9.750304   1.894168   0.975713   3.940283   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.993846  10.969284   1.700530   0.938545   4.158588   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.579699  11.940488   1.591945   0.942184   4.315919   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.664435  11.850781   1.940606   1.007272   4.371618   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.624434  11.757323   1.957650   1.008510   4.334682   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.663726  11.798261   2.228897   1.006786   4.391607   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.623677  11.767366   1.872854   1.011892   4.175927   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.766491  11.634463   2.442358   1.007436   4.231885   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.844302  10.587211   2.888933   0.988038   4.240482   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.121775  11.048665   2.785811   0.996489   4.412666   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.242236  10.797233   2.197086   1.149756   4.299313   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.104284  10.265211   2.164377   1.002357   4.046807   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.090967   9.825575   2.089537   0.989585   4.109501   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.956354   9.818928   1.669523   0.982846   3.986640   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-32.966011   9.177597   1.506349   0.984328   3.666348   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-32.028486   9.379887   0.693276   0.882572   4.098662   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.325393   9.644744   0.537248   0.867872   4.071866   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.468666   9.200439   0.311137   0.827786   3.954282   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.776982  10.017970   0.649845   0.818320   3.879609   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.081012  10.030622  -0.139153   0.738586   3.284999   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.122328  11.020175   1.334851   0.833532   1.509619   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.682287  11.267593   1.374597   0.841101   1.611529   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.401973  11.013702   1.349396   0.854636   2.060280   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.160213  10.108008   0.742020   0.840101   3.593217   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.544626  10.169269   1.469282   0.736926   4.114317   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.351598  11.746358   1.013642   0.848151   4.461340   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.718851  12.099962   2.122328   0.836404   4.633067   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.213171   7.948356   2.671669   0.818490   4.839688   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-11.453315   8.556533   1.980953   0.996545   5.030914   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-7.275093  6.396877  1.246991  1.106146  3.296445  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.411568  6.346372  1.249982  1.051305  2.692354  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.517336  5.918698  1.159000  0.974908  3.287531  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.544395  5.590559  0.591300  1.106479  3.728666  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-11.330325   9.359188  -0.200692   1.091132   4.998535   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.079899  10.574930   1.763551   0.973850   4.694041   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.012755  10.701129   1.854448   1.135257   4.253328   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.485866   7.988648   1.841796   0.989472   4.529180   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.315829   8.139374   1.777909   0.983933   4.027750   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.185679   7.996282   1.948782   0.984373   3.229428   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.447274   9.133355   1.554631   0.959206   3.372120   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.698400   8.052068   1.265359   0.909115   3.221768   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-7.021853  5.137867  0.678947  0.914139  2.294624  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-6.115559  4.317904  0.503915  0.878959  1.895399  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-5.201484  5.192203  0.612499  0.814481  2.219106  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-5.336071  5.165881  0.785688  0.763607  1.858723  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-5.460240  5.688959  0.589704  0.781662  1.831735  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-9.903451  6.033167  0.808258  0.804721  1.688629  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-13.414336   4.767136   0.993754   0.820031   2.117067   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.772725   8.371295   0.718054   0.919350   4.168859   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.707636   6.398825   1.095397   0.917664   4.516279   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.975388   6.433690   1.565725   0.953085   4.887229   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-13.431578   8.065264   1.559430   0.936969   5.749373   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-8.856640  6.770552  1.719444  0.956858  4.788412  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-9.054597  4.362234  1.281688  0.924435  4.577593  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-8.919752  3.008670  1.647603  0.986011  4.480289  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-9.054900  4.186658  1.471473  0.933819  5.736774  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-10.022696   4.693894   0.769475   1.033079   5.737633   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.066821   4.903760   0.601543   1.148243   5.373237   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.497672  10.955235   0.091341   1.399528   4.264105   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.629906  10.726459  -0.261851   1.400172   4.122965   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-33.318658   9.974759  -0.248127   1.717368   4.126140   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.129653  10.295504  -0.388348   2.441493   4.135325   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.083204   9.620353  -0.315691   2.439219   3.132841   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.337255   7.755720   0.167475   2.510778   3.228249   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.575049   7.088283  -0.278900   1.917443   4.126367   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.623460   8.863618   1.272532   1.318335   3.538434   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.323065   9.016290   0.771302   1.231329   2.602977   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.337275   9.196296   1.080129   1.133010   2.413389   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.523756   9.104068   0.829548   1.127964   1.390276   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.256129   9.774470   0.834738   1.114636   1.103820   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.987813   9.099995   1.042105   1.111057   1.596790   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.060386   9.940725   1.934685   1.558309   3.583828   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.090692   9.624956   2.506483   1.183966   3.942171   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.553157   9.678860   1.952966   1.237594   3.961210   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.746676  10.037498   2.167820   1.139185   4.084943   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.698217   9.738522   2.287676   1.499807   4.080823   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.267433   9.944863   2.064166   1.165314   3.138039   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.706128   9.386039   1.948644   1.420316   4.037794   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.480450   9.488165   1.744670   1.433575   4.031581   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.140323   9.506593   1.708983   1.180930   4.032892   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.323595   9.480870   1.659097   1.252047   4.037902   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.088520   9.411342   1.654783   1.346209   4.024729   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.870384   9.641312   1.672029   1.356929   4.056425   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.322042   9.460445   2.007411   1.526673   4.090093   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.325749   9.789660   1.942142   1.379699   4.191448   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.939863   9.592929   1.888375   1.358015   4.325267   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.858191   9.613589   2.370749   1.336288   4.816161   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.937640   9.881548   1.779700   1.159688   4.440794   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.526070   9.589712   1.587433   1.158854   4.335861   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.874531   9.720469   1.526957   0.887379   4.421787   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.645880   9.683169   1.521017   0.854254   3.570745   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.288323  10.369467   2.344518   0.787384   3.292536   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.484730  10.267866   1.860292   0.774546   3.141682   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.726201  10.362952   1.743229   0.627526   2.399130   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.986444  10.320849   1.947377   0.677666   2.721888   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.541071   9.406158   1.628121   0.862230   3.634488   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.634173   8.894944   1.787581   0.855195   4.264723   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.502356   8.826724   1.875302   1.032323   4.878796   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.000880   9.753682   1.857400   1.033272   4.987136   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.529617  10.638727   2.101544   1.165133   5.275380   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.671927  10.486099   2.442694   1.174807   5.337030   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.620129  10.731569   2.218177   1.173315   5.306443   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.549823  11.523735   1.995928   1.075933   4.492201   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.736916  10.868141   1.762412   1.116188   4.284621   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.048756  10.490694   1.750095   0.997429   4.174856   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.784456  10.429214   1.691718   0.945121   4.168584   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.738536  10.477679   1.676317   0.917889   4.102673   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.557898  10.531386   1.736638   0.947281   4.555163   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
