Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
-1026.025839    85.347483    -0.023092   -22.278986    50.362686    20.503619   -15.955680    14.009069   329.532378     8.638402   283.064598    23.101131   574.211497    43.247333  -136.855071   -12.908358  -364.118815  -322.893858  -359.071323   157.046609  -235.928038   175.618889  -390.900358  -142.384825    18.293395   182.474266     0.710277   -17.016229    -1.490400     3.935168   110.086286    79.902159     2.627275   137.690138    35.887458    13.667674    19.910737    66.861599   -23.728577  -731.504189   -97.507688    65.209810    12.576074    56.079663     0.994688    28.962897   104.648421    17.175464    -0.175317    40.346596   120.298424  -167.258264     3.022742    62.197262   136.274199   106.377157   164.150442    43.505848    37.538839   103.011848    93.121583    15.367280    97.704710   -19.654230    -6.988900   -49.130688     5.132866    30.542295     4.113895    22.884183    45.768385    -7.450368  -173.813313  -240.061262   108.070424   221.718004    57.110835    19.967747     9.418696    -5.347672   -47.576393    31.970304    16.484581    12.851006    -9.461541    41.084009  -390.278764   745.924159   -37.461438  -151.105285  -312.809977    88.156467    10.105253   -26.441392     8.440164  -165.151390   -98.468151    75.029672     2.366398    33.467399   432.464055    36.112019    17.734541  -111.845624  -112.596464    -2.605778    23.990225    43.908829   -47.480709  -143.589092    26.386516  -112.057905   -22.850778  -195.184433   -70.079683    -3.571069   649.909557    57.465661    64.596707   -21.611408    71.520784    65.773118   -39.982422   -41.608571    22.730310   -70.549327  -147.432434    32.973554     2.661939   105.793057    -6.209064  -556.305529    -0.645197   -15.709678    29.354403   160.833001    26.836812   -32.389570   -24.469095    18.831338    15.572227    18.043418  -115.147053   -33.107114   -93.355961   -16.892041    -6.022044    -4.077421   102.451147    -9.428172    29.237416     1.463342   -98.095062  -104.784823    18.220151   -12.163540   198.000000    71.312640    73.129902     2.764464    -0.000000   -47.627243     0.560713   -35.873468    54.705224   -39.394590    40.322646    93.904173    -7.609158   172.042958    -1.868371    23.373346    26.511050    -5.062945   -10.591991  -102.089233  -100.940070   -10.767065   -43.559398   369.113267    -8.072712   -46.329998    -6.412369    85.299082    25.281715    -3.324274     3.434757   -49.362557     7.921079    39.051083   -26.434222    58.470928   -91.511881    -7.857100   258.543073     8.755652     1.825097     7.150502   -12.334659  -178.953276  -178.758192    55.082758    25.716178  -186.371252   -10.671861    33.701770     0.458927    60.849004     8.575144    43.030578    82.508890    78.677614    13.679582   145.323408    -1.422715     3.405782    -5.226562    -6.005422     1.479449    12.721735  -537.763160
-1088.905913    85.615838     0.101521   -19.653961    42.164918    16.797069   -12.698341    14.451137   320.235954     6.786720   283.639603    23.129054   632.673142    43.988069  -143.282844   -11.449509  -336.840920  -323.365145  -344.731887   144.556230  -245.903318   161.548690  -419.251203  -136.314050    20.237835   182.519755     0.329970   -16.490615    -1.499583    31.163086   107.393727    81.335472     2.975134   139.236429    35.668140    13.564285    19.776696    69.375312   -10.086860  -713.399594   -93.507274    58.306237    12.217149    53.834012     1.148376    29.941985   101.054188    17.851532    -0.049421    40.593114   120.571919  -167.206087     3.092109    62.477441   136.350397   106.827384   164.349656    43.878663    37.802123   103.290034    93.504871    16.236348    80.752145   -18.861198    -5.718710   -47.729554     5.397922    30.676431     4.403314    23.747736    49.227072    -6.727363  -160.222886  -268.146113   219.295683   212.857908    53.769973    20.153177     8.679388    -5.059394   -46.394767    29.417991    19.682824    11.510690    -9.200017    38.286124  -254.709256   467.248878   -46.571579  -143.906596  -302.124174    90.770513    10.520353   -24.343943     8.698809  -150.750663  -100.900520    75.234859     7.562256    32.639990   436.166951    36.311982    17.669567  -117.010367  -103.662479    -3.184741    23.662756    39.199436   -49.721500  -137.585603    22.987653  -100.164742   -19.027053  -181.382320   -65.302356    -3.175300   579.152810    66.768222    64.412351   -21.973698    72.716659    66.012872   -36.146776   -30.431586    23.356941   -64.909149  -152.248412    33.000843     2.707112   104.990391    -6.029501  -558.488551    -0.626943   -14.402218    27.207170   161.084499    26.369459   -30.920444   -25.962501    19.563509    15.804917    15.525935  -106.216806   -35.105345  -103.035085   -20.287058    -2.117160    -3.774204    97.062255    -8.781674    25.436559     1.785482   -94.441085   -99.447323    18.008023   -11.447767   198.000000    72.286879    70.025771    -0.000000    -0.000000   -46.010316     0.841677   -34.692450    60.396980   -37.089756    37.127240    92.890252   -17.097303   156.452316    -0.898579    23.698505    20.288217    -5.465214   -11.515631  -105.462200  -105.053351   -11.248681   -44.334359   337.713699    -7.563610   -44.411788    -9.658344    85.647936    27.469157    -3.071919     2.235610   -47.607304     8.018573    38.776068   -24.269611    52.477106   -86.575173    -7.047452   263.338058    10.405730     2.233072     7.953316   -11.823094  -170.836644  -170.617137    55.857013    26.131886  -179.480726    -9.455152    30.419053     1.121577    60.606640     7.918665    43.307599    82.653635    89.512669    13.537346   130.659146    -0.826007     3.639254    -4.715365    -5.642117     1.451209    13.019732  -505.991217
-1102.687272    78.427803     0.293277   -15.688025    38.439822    15.592049   -14.425738    15.134319   252.741167     4.462466   284.507796    23.171373   637.400986    45.337924  -157.087492    -9.148352  -305.943449  -322.108208  -325.463557    96.318025  -250.969052   147.406068  -455.827188  -127.381174    23.144737   178.232224     1.839940   -15.761304    -1.361941   100.816723   116.000869    92.532467     9.147679   338.333267    46.855779    16.927390    25.347233    78.367533    14.064104  -607.137988   -86.207074    56.159758     6.776641    35.108493     1.375178    31.377807    86.762297    18.908658     0.194927    41.065045   120.991417  -167.125766     3.199169    62.910003   133.147532   107.656689   164.683718    44.465233    38.789173    96.581450    94.091561    17.565720    68.926148   -18.364573    -8.205797   -45.709272     5.805357    30.900933     4.933442    25.276582    55.463816    -5.421808  -156.774565  -309.794130   182.010263   194.066367    54.127226    19.907075     9.627705    -4.881050   -43.663112    28.834219    19.992883    12.430712    -8.740668    38.699973  -130.912863   390.777497   -50.453104  -132.937336  -279.127744    98.925845    11.325413   -20.755159     9.328944  -118.192021  -115.563870    75.570236    16.069719    27.672790   438.610131    36.628138    17.394207  -130.246067   -85.148817    -5.780809    28.827497    32.050983   -55.607006  -132.674098    23.416645  -101.059728   -12.728596  -151.991755   -54.791661    -2.376122   282.356232    99.288470    63.380802   -26.416518    74.549784    66.379618   -29.462973   -20.482682    24.296635   -55.549472  -154.274091    33.042891     2.776733   104.501861    -5.750235  -544.584009    -0.598615   -12.134858    23.974991   159.247621    29.563303   -28.489367   -28.049859    20.668261    16.153670    16.580835   -91.427236   -38.711268  -118.900378   -25.522967     4.542650    -3.201637    91.233274    -7.790175    21.447247     2.281410   -88.042261   -93.620589    17.661281   -13.614494   198.000000    73.912287    56.481736    -0.000000    -0.000000   -43.528365     1.273274   -32.875205    61.831304   -33.665393    35.481296    95.389845   -27.296680   153.845631     0.000243    24.196835    18.473958    -6.002446   -10.782168  -119.552624  -118.139297   -12.196227   -51.386630   288.610447    -6.588175   -41.285907   -15.495609    82.789958    33.361495    -2.656158     1.224090   -44.762212     7.488409    41.194225   -21.005910    45.394246   -78.627587    -5.675043   277.914821    13.152501     2.935667     9.078170   -11.039476  -158.923328  -159.968763    57.078575    26.767799  -168.946948    -7.588727    25.762511     2.135652    49.491467   -12.339745    42.980051    82.835070    58.437261    13.908502   115.302514     0.088992     3.804941    -5.583595    -6.367803     4.354302    12.058832  -509.930827
-1091.267040    85.918455     0.315980   -15.740743    38.550943    14.353461   -12.041173    15.123295   252.679773     5.352134   284.480022    23.169866   635.490503    45.386593  -147.706694    -9.147747  -304.382610  -322.062027  -325.965198    91.263990  -249.354496   147.451824  -430.624333  -128.106373    22.886415   179.955760     1.677029   -15.712259    -1.344560    66.048863   114.265558    91.289121     9.483697   296.048288    45.894446    16.596293    24.844755    78.050594    15.813467  -592.519845   -86.634974    56.323582     7.699827    35.642660     1.364001    31.402083    70.061839    18.916001     0.205357    41.091203   121.069712  -167.115671     3.204353    62.914412   136.128672   107.675695   164.689227    44.459285    38.816879    83.379429    94.234009    17.926481    71.281125   -18.497209    -6.736141   -45.208602     5.803978    30.905202     4.945103    25.344876    55.911318    -5.332705  -147.429114  -282.705839   153.899098   222.220868    54.215350    17.485733     8.986459    -4.565858   -43.238902    28.942181    21.562901    12.607711    -8.691774    38.747780  -246.782743   468.680131   -50.292653  -133.965495  -283.517209    95.004754    11.204803   -21.987655     9.459703  -115.982638  -106.064026    75.576974    16.436078    32.466556   439.478616    36.623785    17.570645  -120.439837   -83.749690    -4.098724    28.430359    37.890498   -51.697952  -131.719921    23.288859  -115.909947   -12.391276  -149.732903   -54.134482    -2.358564   270.404282    94.046314    64.036649   -23.609848    74.923150    66.480113   -28.996840   -22.297670    24.292844   -55.018241  -154.011851    33.045981     2.782652   105.472645    -5.728190  -547.826946    -0.597225   -11.991201    27.878876   159.925507    28.716162   -28.125603   -25.858604    20.582171    16.134244    15.801774   -90.564510   -36.112917  -108.484836   -22.089525     4.971021    -3.164749    88.494611    -7.545165    23.597666     2.327852   -88.534712  -100.934673    17.957654    -8.679755   198.000000    73.996026    54.113423    -0.000000    -0.000000   -43.122057     1.335670   -32.685464    58.040652   -33.583323    33.071217    94.729462   -20.205107   152.615270    -2.889828    24.299162    22.820190    -5.414905    -9.149067  -110.305979  -109.491256   -10.872726   -46.889375   293.581654    -6.755095   -40.659933   -16.122286    80.393618    33.699165    -2.652597     1.222448   -45.007936     7.509676    41.271013   -20.461108    44.233192   -78.422080    -5.589585   278.500285    13.301878     2.976002     9.027808   -10.862798  -159.894400  -160.343168    57.073955    26.936640  -165.852744    -7.236266    24.230230     2.396108    53.647491    -4.082994    40.813504    83.099041    55.032476    14.123047   111.909081     0.273751     3.775641    -5.282695    -6.413705     4.442696    13.154328  -521.336911
-1082.143810    89.747752     0.337310   -16.097439    38.827788     8.588513   -14.729222    15.064354   266.464591     6.324058   284.708188    23.181556   634.184312    45.203842  -142.589138    -9.392394  -309.743582  -322.336723  -337.980383   114.622334  -243.865668   147.153464  -416.347400  -125.865482    23.650806   183.351624    -0.357846   -15.459477    -1.312579    59.206693   114.658674    89.854302     5.218350   189.699126    43.476172    15.656283    23.492060    77.028047    11.677611  -649.319561   -86.782885    58.100036    12.784942    46.667119     1.413815    31.623241    66.601037    18.794600     0.170225    41.016113   121.064815  -167.106445     3.227842    63.026741   137.793779   107.566855   164.649702    44.402035    38.601089    79.054348    94.163389    17.691917    71.474982   -17.288614    -8.761992   -45.150056     5.761518    30.879766     4.869336    25.126940    54.816236    -5.556965  -160.988745  -266.262994   231.484690   232.856561    54.184437    17.057734     9.152367    -4.742418   -42.976427    28.939317    18.543638    12.628779    -8.595369    38.824901  -495.438093   530.954823   -42.984963  -131.460132  -274.977817    87.090219    11.215606   -22.296982     9.356938  -121.812696  -100.281445    75.541946    15.328345    33.087334   439.593800    36.592275    17.679782  -114.995120   -87.246849    -3.081781    26.738354    40.914357   -49.450602  -131.324887    21.294428   -97.842277   -13.260742  -155.309865   -55.870944    -2.412085   359.037741    87.236189    64.448810   -21.808660    74.846782    66.414184   -30.129399   -27.202309    24.194316   -56.417509  -152.728498    33.052978     2.794212   105.937653    -5.654099  -551.811982    -0.587797   -12.330641    27.268554   158.678104    28.132270   -28.428345   -25.001827    20.833675    16.211814    15.667086   -92.774817   -34.627608  -102.273941   -20.018034     3.951074    -3.261489    86.106613    -7.620540    24.526468     2.394195   -87.384932  -103.784571    18.105152    -8.579551   198.000000    73.761308    54.179090    -0.000000    -0.000000   -43.066880     1.358504   -32.475163    59.582473   -34.065589    33.236440    93.221250   -16.000289   140.916647    -2.875557    24.274896    24.405855    -4.970728    -8.586197  -104.834395  -104.443229   -10.452042   -44.059211   295.516588    -6.711244   -41.168150   -16.023711    79.956197    32.606868    -2.682065     1.236029   -44.677255     7.528789    40.830106   -21.488882    44.152001   -79.462456    -5.807866   275.905573    12.933171     2.867261     9.253327   -10.927342  -157.076606  -158.401776    56.922791    26.829690  -168.268415    -7.258142    24.231191     2.248921    48.497831   -14.483763    40.300174    83.177864    69.319955    18.955251   111.266639     0.244702     4.056549    -6.111643    -5.784112     2.103270    11.196228  -492.988442
-1091.820562    94.046324     0.263402   -17.850006    45.265973    17.186620   -19.048727    14.753214   327.202229     7.913411   284.192730    23.158192   637.795979    44.490869  -147.443698   -10.446262  -329.686763  -320.744889  -343.248092   156.113587  -261.452239   169.518735  -424.931925  -132.585915    21.388666   184.833500     0.518453   -15.465510    -1.330685    59.070575   116.637787    87.889575     9.056033   164.822611    37.996372    13.941595    21.073420    76.230413    -4.802878  -715.921979   -90.138309    66.115093    13.452191    56.262119     1.246342    30.551430   103.779604    18.297094     0.035954    40.727080   120.876400  -167.134902     3.191435    62.879820   139.478858   107.159861   164.488694    44.140039    38.063039    68.663313    93.859026    16.952674    79.274511   -18.548130   -11.661251   -24.274512     5.574983    30.768870     4.597325    24.255575    50.466435    -6.443689  -185.350675  -272.663544   289.387425   243.732888    58.887679    15.547084     9.007194    -4.567217   -43.799008    31.259980    15.407619    12.298576    -8.686655    38.732917  -495.854316   484.814341   -21.731970  -140.406116  -301.828217    80.045791    10.863289   -24.653373     9.134994  -144.109852  -111.222195    75.373923    10.629891    34.045290   438.168608    36.454682    17.540712  -125.184388  -100.784656    -4.727716    23.203461    37.475692   -52.733815  -138.893784    23.286855  -115.207619   -16.772364  -176.775126   -62.431970    -2.597137   512.359756    91.880476    63.862203   -25.323247    73.997044    66.210521   -34.649086   -32.122872    23.767151   -62.090943  -147.316093    33.036082     2.768708   105.296741    -5.695781  -558.547459    -0.590313   -13.654709    30.587277   157.953321    26.690498   -29.627699   -27.117492    19.971924    15.954113    16.528235  -101.679685   -36.150190  -106.200734   -21.073460    -0.068001    -3.639560    98.632766    -8.074083    29.121541     2.189798   -91.458915  -113.369447    17.941238    -8.959210   198.000000    72.798048    68.489242    -0.000000    -0.000000   -44.169347     1.170779   -33.236615    66.032169   -35.988202    32.666517    90.980903   -18.381651   147.569651    -5.049630    24.038651    28.577113    -5.792805   -12.532738  -114.490928  -112.510591   -12.578010   -49.573066   302.247518    -7.144124   -42.751372   -13.725901    85.921515    28.516741    -2.838269     1.997190   -45.670288     8.168110    42.558235   -24.418481    51.862900   -83.964165    -6.682870   265.698235    11.468960     2.430348     8.444784   -11.309194  -166.582419  -168.370187    56.406774    26.476434  -174.638303    -8.083497    25.678660     1.710382    46.645347   -21.697349    38.554027    82.990014    97.636402    14.106426   129.371880    -0.164214     3.811349    -7.340191    -5.097605     1.903911    13.613930  -467.185357
-1114.301336    95.371065     0.204805   -19.715205    68.976994    19.345478   -29.692553    14.420748   443.733195    14.589904   283.658820    23.133413   645.550508    43.687987  -153.431392   -11.602326  -344.271383  -320.282601  -362.746256   156.890157  -271.153496   197.632116  -439.319571  -140.082484    18.795884   189.430395    -3.998617   -15.445351    -1.158981   143.865305   125.794983    96.045997     9.666536   342.161274    44.295346    16.431360    24.617745    82.955946   -24.430989  -841.958896   -92.561197    65.566366    13.437270    57.371117     1.069214    29.388884   105.769415    17.753632    -0.118000    40.392788   120.737271  -167.156773     3.168729    62.758507   139.686238   106.701394   164.312549    43.850360    37.622807    43.450985    93.642339    16.433905    97.352963   -20.004102    17.277163     9.843214     5.373114    30.648960     4.334004    23.276794    45.297220    -7.486350  -196.776613  -284.241200   294.823471   222.718214   112.147847    11.796206    10.044973    -4.375196   -43.203585    33.525328    15.309827    15.850561    -8.714644    43.097501  -498.014636   418.875539   -23.795961  -150.679180  -325.831931    70.938027    10.589999   -27.680213     8.978075  -169.160723  -124.428961    75.192120     5.455350    35.487677   439.392458    36.298918    17.376322  -136.212645  -116.998231    -6.725665    24.579235    34.307312   -56.887790  -149.117017    21.619865  -122.568302   -20.688571  -202.497134   -69.741693    -2.805607   649.683005   147.562309    63.182692   -29.565364    73.379843    66.068223   -39.962053   -42.552975    23.309145   -68.474694  -146.330146    33.026230     2.747652   105.047357    -5.723306  -576.905360    -0.592033   -15.180981    30.071319   155.386620    22.428885   -30.504348   -28.953065    19.025837    15.682502    18.269411  -111.706549   -38.039850  -112.169977   -22.795968    -4.694312    -4.082871   111.193624    -8.466341    26.325663     2.044903   -96.965577  -134.368221    17.783166    -8.560657   198.000000    71.718003    73.555189     4.410453    -0.000000   -45.009557     1.024293   -33.840484    67.278954   -37.939037    31.819830    85.525455   -21.847746   139.508328    -9.696405    23.866285    28.511726    -6.370707   -13.808877  -125.830888  -122.474356   -14.315638   -56.233856   333.731912    -7.445659   -43.948868   -12.765537    85.649087    24.174979    -3.003742     3.669522   -47.290210     8.788220    42.757643   -27.678879    61.202077   -88.291292    -7.684115   258.069024     9.826693     1.931450     7.548059   -11.581976  -179.533806  -182.346093    55.789179    26.226641  -179.119422    -8.687809    20.337121     1.331310    36.938142   -41.948974    34.605005    83.035911    67.228901    18.492225   151.486772    -0.458524     3.525441   -10.029417    -2.782307     5.274040    14.936426  -465.959891
-1141.051123    87.584808     0.094293   -20.951537    75.194762    20.643116   -29.324172    14.195856   473.343108    16.861074   282.969083    23.099019   664.970282    43.258705  -163.795875   -12.289893  -353.236441  -322.973427  -365.875445   143.381979  -276.842070   163.961317  -469.329488  -148.246026    15.889656   188.432047    -2.759390   -15.821440    -1.121810   554.510586   137.484963   117.508740    42.752758   210.624887    62.202615    22.552375    34.079961   159.951617   -32.879598  -901.455720   -95.381474    64.478115    13.641805    57.016030     0.862793    28.397571   103.760417    17.432659    -0.200328    40.238315   120.504774  -167.200965     3.105812    62.485297   142.022330   106.428118   164.210453    43.670109    37.384251    41.464179    93.322570    15.715079   109.147024   -20.901632    46.704187     7.394730     5.245237    30.580635     4.199449    22.782799    43.265004    -7.970529  -199.624121  -307.912014   197.334663   275.073487   137.237066    11.009812    10.757806    -4.587201   -43.977154    35.677912    16.648918    17.254575    -8.863359    45.140559  -488.499050   324.801551   -29.184027  -161.349190  -354.234731    69.988900    10.409783   -29.684350     8.644309  -180.826218  -138.472793    75.096091     2.968319    35.837933   417.254790    36.199588    17.154342  -147.560733  -124.733233    -9.028301    38.275869    29.967484   -61.932191  -155.703026    25.163912  -129.449176   -22.411672  -214.263083   -73.260304    -2.907311   649.341962   160.090967    62.299706   -33.931686    72.376413    65.871072   -42.141453   -44.957347    23.019965   -71.376073  -146.166291    33.001350     2.708616   106.100121    -5.853104  -574.257377    -0.604952   -15.814355    29.806774   156.072494    21.436619   -31.493127   -19.201063    17.970344    15.364580    19.434446  -116.182049   -40.887355  -122.550355   -26.000181    -6.517716    -4.295908   111.750625    -8.965091    25.062453     1.755399  -101.652403  -142.849950    18.223298    -9.432571   198.000000    71.250923    73.216790     6.285312    -0.000000   -46.430226     0.777209   -34.891033    67.024300   -38.632871    35.973858    86.563808   -25.376538   155.434660   -10.999801    23.590946    28.395535    -6.614462   -11.915924  -139.738521  -134.150273   -14.791343   -63.128705   355.256451    -7.868533   -45.318143   -10.524938    85.499284    22.266893    -3.098299     4.036531   -48.709952     8.715104    39.020586   -27.458986    63.688238   -89.649145    -8.064936   255.106321     9.186326     1.710336     6.564708   -12.006488  -188.605397  -192.113423    55.447685    25.879292  -184.910122    -9.710510    20.374873     0.784721    39.278127   -39.863303    33.881455    82.998961    56.896996    18.471517   157.557306    -0.951200     3.202099   -10.028397    -3.430546     1.885054    14.727821  -461.093640
-1126.949895    71.887996     0.117016   -20.655553    74.971392    21.073666   -33.041930    14.249555   460.010374    14.390126   283.162421    23.111347   664.675257    43.166067  -169.563203   -12.278420  -368.436138  -320.637896  -379.324180   156.253366  -269.113330   187.381264  -493.241992  -145.207463    17.138660   188.985513    -2.109826   -15.801562    -1.202087   570.247262   147.023618   119.548616    42.224721   238.041387    63.325679    22.976530    33.941072   160.158265   -34.283974  -910.794922   -94.633819    64.587105    13.703246    57.126834     0.923721    28.382617   106.614015    17.412490    -0.225807    40.168587   120.550158  -167.191419     3.127315    62.579800   135.819236   106.334788   164.199158    43.730896    37.294847    37.427600    93.422663    15.844151   107.798227   -20.523793    52.351979     7.508833     5.261907    30.580703     4.224518    22.723049    42.207501    -8.002524  -200.001020  -328.663603   193.794350   298.657042   135.684648    10.713781    10.115391    -4.553166   -43.272661    35.737564    16.675365    17.343782    -8.796385    44.482590  -471.920364   317.227898   -27.215046  -157.153209  -343.162985    68.590711    10.221164   -29.083579     8.751216  -186.299470  -143.548973    75.100106     3.097004    35.880309   418.031834    36.215955    17.075462  -153.793411  -127.338406    -9.909215    37.904894    25.877027   -64.496698  -156.582912    25.679289  -132.439960   -22.424112  -220.059267   -74.219018    -2.916314   648.045056   158.373455    62.033712   -35.271142    72.542420    65.908255   -42.789811   -48.592721    23.058944   -71.443446  -146.151056    33.006285     2.715681   105.488488    -5.787131  -573.433790    -0.604588   -15.957076    29.834422   154.387034    22.832646   -31.627135   -20.688783    18.375665    15.444650    21.002129  -116.271444   -42.637335  -130.331178   -28.610140    -6.779196    -4.350183   113.915542    -8.815888    25.082139     1.849710   -99.819376  -140.891465    18.022055    -9.145143   198.000000    71.152621    73.055237     7.322990    -0.000000   -46.076521     0.854242   -34.683559    69.543383   -39.405013    36.134508    86.082448   -30.693837   155.126613   -11.409082    23.637759    28.414406    -7.045117   -12.700932  -144.612589  -139.469468   -15.445734   -65.379577   352.655695    -7.584556   -45.281603   -10.973996    85.532485    21.223410    -3.067941     3.094408   -48.671561     8.731910    41.881950   -29.410264    65.259987   -91.346730    -8.243667   254.919857     9.057884     1.657831     6.885005   -11.930235  -186.749818  -189.618877    55.410794    25.943693  -183.486662    -9.465661    19.630702     0.893592    33.132392   -49.255174    33.585370    82.899521    59.402324    18.352589   162.242214    -0.869834     3.369422   -11.311600    -3.214095     1.230748    14.737216  -450.627049
-1111.275134    60.612094     0.113442   -19.970378    74.859900    20.993064   -40.748419    14.344811   477.412831    17.201582   283.125289    23.104849   667.353100    43.174708  -174.899966   -11.957912  -349.778644  -320.387413  -373.302689   156.700867  -271.409896   175.021486  -523.118254  -145.586310    16.958742   189.011677    -2.045326   -15.827254    -1.226263   651.126659   142.051761   117.022578    42.105764   157.289484    57.829667    21.292122    31.548931   157.787494   -32.667814  -901.988689   -96.656647    64.669578    13.275639    56.972808     0.915742    28.530262   106.701129    17.592009    -0.239066    40.169297   120.503828  -167.201802     3.106493    62.511412   132.175157   106.366307   164.230409    43.723137    37.154198    39.245509    93.274316    15.747103   107.728936   -20.304422    56.637682     6.791614     5.361642    30.599689     4.159132    22.709440    42.691518    -8.101565  -200.580841  -366.902873   187.746700   323.179556   136.568288    11.683566    10.838523    -4.565526   -44.571816    35.670476    16.664491    17.206039    -8.903800    44.447911  -511.637015   298.113456   -27.069053  -157.252467  -342.077001    70.776931    10.276996   -29.158117     8.602906  -191.262079  -148.083491    75.138827     3.659178    35.827213   416.901885    36.248294    17.010225  -164.004633  -129.244227   -10.713918    29.222244    14.836274   -67.701329  -157.742006    25.828056  -132.832477   -21.997490  -223.342196   -76.517846    -2.996490   648.780754   154.524646    61.830239   -36.179630    72.396725    65.864038   -42.216427   -45.634129    23.297077   -70.774185  -146.169990    33.005288     2.715540    99.997986    -5.914555  -572.706970    -0.605122   -15.841588    29.237632   152.533649    22.229110   -31.612898   -35.534354    18.281122    15.463154    21.120259  -115.164979   -46.325988  -143.524051   -33.083464    -6.766622    -4.373400   115.485709    -8.996571    25.400453     1.809035   -99.498796  -142.557608    16.678893    -9.532447   198.000000    71.295112    73.199037     7.169890    -0.000000   -46.435323     0.775249   -34.724825    67.141284   -38.054998    35.992483    86.184082   -45.784810   155.091487   -10.420809    23.594832    28.403202    -8.416741   -19.620120  -150.054406  -145.492638   -17.788663   -67.098802   344.541055    -8.075662   -45.045752   -10.320329    85.560576    19.735885    -3.063766     3.784948   -48.511802     8.703308    42.119567   -29.635785    65.102673   -88.732478    -8.086676   252.767857     9.251515     1.699941     6.826479   -12.009463  -185.624452  -192.304938    55.574213    25.873823  -185.250554    -9.755725    20.708596     0.760420    28.317608   -58.606946    34.409415    80.323800    52.110500    10.498967   161.709378    -0.931922     3.288254   -12.684447    -3.042355     1.479876    14.723863  -207.000000
