ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
   0.000000    0.006554    0.271663    0.000000  814.989912    5.777159    0.003119    0.002893    0.004903    0.055078    0.000000 -150.526062    1.843918    1.083731    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.013588    0.083294
   1.000000    0.009552    0.385362    0.000000 1156.086003    8.201546    0.002348    0.004181    0.005348    0.079119    0.000000 -221.315413    2.611686    1.543646    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.019063    0.119725
   2.000000    0.011045    0.755842    0.000000 2267.524881   16.247216    0.005424    0.004523    0.013716    0.144855    0.000000 -393.418187    5.216060    2.833077    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.033877    0.229319
    3.000000     0.054184     2.175766     0.000000  6527.297803    46.221071     0.014164     0.023718     0.034833     0.431864     0.000000 -1191.094006    14.850616     8.307520     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     0.108481     0.679551
   4.000000    0.004719    0.247387    0.000000  742.161169    5.299396    0.000678    0.002718    0.004209    0.050486    0.000000 -138.832684    1.679655    0.949204    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.009965    0.074856
   5.000000    0.006656    0.267264    0.000000  801.790566    5.691238    0.001704    0.002901    0.004308    0.053841    0.000000 -148.600833    1.820121    1.036763    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.013220    0.083072
    6.000000     0.081483     3.229145     0.000000  9687.434795    68.745581     0.021283     0.035663     0.061322     0.644719     0.000000 -1750.190350    22.022550    12.229471     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan    -0.000000     0.157830     1.015992
   7.000000    0.021810    0.946656    0.000000 2839.967033   20.191248    0.006927    0.013482    0.018585    0.194912    0.000000 -528.980877    6.402543    3.656864    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.042024    0.291491
   8.000000    0.004466    0.315603    0.000000  946.807601    6.792171    0.000923    0.001918    0.003594    0.063724    0.000000 -180.389882    2.152366    1.269717    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan   -0.000000    0.012871    0.095566
  9.000000   0.002815   0.178302   0.000000 534.906265   3.813888   0.001162   0.001706   0.011539   0.016513   0.000000 -14.921577   1.364675   0.073178   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000        nan   0.000000   0.010092   0.064345
