"DSO","node","pop_density","x","y","lon","lat"
183,305,0.203388961032033,4935000,5365000,26.6493032093602,70.7515632384067
183,305,0.220422232653195,4955000,5365000,27.1675545492533,70.7071119074921
183,305,0.30015230026459,4965000,5365000,27.4258689039918,70.6843898669332
183,1200,0.194588020400599,4975000,5365000,27.6836343604618,70.66133838725
183,1200,0.222688054145386,4985000,5365000,27.940845030206,70.6379585900965
180,1200,0.279466734518039,4995000,5365000,28.1974951272793,70.614251607578
180,1200,0.28251049043359,5005000,5365000,28.4535789685336,70.5902185819971
180,1200,0.225974855366452,5015000,5365000,28.7090909738628,70.5658606655988
180,1200,0.771789517705603,5025000,5365000,28.9640256664077,70.5411790203158
180,1024,0.927861030624176,5035000,5365000,29.2183776727212,70.5161748175142
180,1344,0.416710320590199,5045000,5365000,29.4721417228952,70.4908492377393
180,1344,0.526082986746955,5055000,5365000,29.7253126506476,70.4652034704616
180,1344,0.360209695191147,5065000,5365000,29.9778853933732,70.4392387138237
180,1023,0.311371722703805,5075000,5365000,30.2298549921556,70.4129561743874
180,1023,0.653445774146489,5085000,5365000,30.4812165917433,70.3863570668814
180,1023,1.22317609896397,5095000,5365000,30.7319654404892,70.3594426139503
180,1023,9.36507258786639,5105000,5365000,30.9820968902541,70.3322140459038
179,1347,1.9239294230938,4815000,5355000,23.4374325631425,70.9012438934276
179,1347,2.40207195281982,4825000,5355000,23.7016632852975,70.8833309835947
181,420,0.696587834072991,4845000,5355000,24.2287688075819,70.8464788102586
181,420,1.09414904838385,4855000,5355000,24.4916293297908,70.8275414318271
181,420,1.04822324616568,4865000,5355000,24.7540189949605,70.8082644716841
181,425,0.397427017402125,4875000,5355000,25.015930896693,70.7886489061338
181,425,0.844700852291925,4885000,5355000,25.2773582230758,70.7686957245592
181,425,11.3836934679983,4895000,5355000,25.5382942574278,70.7484059291806
182,305,7.24763669152009,4905000,5355000,25.7987323790018,70.727780534814
182,305,3.53426928005435,4915000,5355000,26.0586660636458,70.7068205686272
183,305,0.5885519256209,4925000,5355000,26.3180888844211,70.6855270698955
182,305,0.556742143646187,4935000,5355000,26.5769945121797,70.663901089756
183,305,0.502980368477958,4945000,5355000,26.835376716099,70.6419436909611
183,305,0.385062541491513,4955000,5355000,27.0932293641754,70.6196559476314
183,305,0.446167157909085,4965000,5355000,27.350546423677,70.5970389450076
183,760,0.17062453779182,4975000,5355000,27.6073219615556,70.5740937792018
180,1200,0.29720010583749,4985000,5355000,27.8635501448171,70.5508215569493
180,1200,0.753754417308503,4995000,5355000,28.1192252408532,70.5272233953583
180,1200,0.887154017839957,5005000,5355000,28.3743416177325,70.5033004216615
180,1200,0.807132125870716,5015000,5355000,28.6288937444521,70.4790537729658
180,1200,0.531403845053348,5025000,5355000,28.882876191151,70.454484596003
180,1200,0.718239674848669,5035000,5355000,29.1362836292842,70.4295940468805
180,1344,0.774602869797868,5045000,5355000,29.3891108317594,70.4043832908317
180,1344,0.417842729466743,5055000,5355000,29.6413526730359,70.3788535019678
180,336,0.354470981924065,5065000,5355000,29.8930041291863,70.3530058630283
180,336,0.49953692114107,5075000,5355000,30.1440602779222,70.3268415651341
180,1023,1.01539188108114,5085000,5355000,30.3945162985838,70.3003618075394
180,1023,2.52420660937336,5095000,5355000,30.6443674720936,70.2735677973854
180,1023,8.26764225679285,5105000,5355000,30.8936091808759,70.2464607494545
179,1347,2.03685681025187,4795000,5345000,22.8507774456332,70.847079644669
179,1347,1.83775944420786,4805000,5345000,23.1147888742196,70.8299362470185
179,1347,2.41079304624111,4815000,5345000,23.3783714523243,70.8124500784139
179,1347,3.87449988524119,4825000,5345000,23.641517901885,70.7946220334926
179,420,11.9527668952942,4835000,5345000,23.9042210329503,70.7764530209885
181,420,0.659656509331294,4845000,5345000,24.1664737446247,70.7579439635056
181,420,1.40679217291157,4855000,5345000,24.4282690259722,70.7390957972891
181,425,1.09822682616953,4865000,5345000,24.6895999568789,70.719909471994
181,425,0.452557037302671,4875000,5345000,24.9504597088741,70.7003859504535
181,425,0.393787617272461,4885000,5345000,25.2108415459095,70.680526208444
181,425,0.989057836395044,4895000,5345000,25.4707388250982,70.6603312344504
181,305,0.405948199723896,4905000,5345000,25.7301449974116,70.6398020294284
182,305,0.731186231303269,4915000,5345000,25.9890536083355,70.6189396065664
183,305,0.299391195092393,4925000,5345000,26.2474582984857,70.5977449910463
183,305,0.181186974025476,4935000,5345000,26.5053528041822,70.5762192198031
183,305,0.311060789972544,4945000,5345000,26.7627309579833,70.5543633412831
183,305,0.580267507898605,4955000,5345000,27.0195866891796,70.5321784152023
183,760,0.247876565322022,4965000,5345000,27.2759140242473,70.5096655123033
183,760,0.24773405702121,4975000,5345000,27.5317070872625,70.486825714112
180,760,0.987950251537299,4985000,5345000,27.7869601002755,70.4636601126935
180,1200,1.57449722574718,4995000,5345000,28.0416673836467,70.4401698104083
180,1200,1.43347116580002,5005000,5345000,28.2958233563427,70.4163559196676
180,1200,0.708741297657566,5015000,5345000,28.5494225361951,70.3922195626887
180,1200,0.216986488713815,5025000,5345000,28.8024595401212,70.3677618712505
180,1200,0.181349328422994,5035000,5345000,29.0549290843064,70.342983986449
180,336,0.545945530190416,5045000,5345000,29.3068259843505,70.3178870584529
180,336,0.981429388446193,5055000,5345000,29.5581451553769,70.2924722462594
180,336,1.10857505375339,5065000,5345000,29.808881612106,70.2667407174507
180,336,1.40159713890817,5075000,5345000,30.0590304688924,70.2406936479505
180,757,4.0226100691055,5085000,5345000,30.308586939728,70.2143322217819
180,1023,3.95704113112556,5095000,5345000,30.5575463382093,70.1876576308247
179,1347,1.19773014016401,4795000,5335000,22.7944403781565,70.7581128892159
179,1347,1.9963516431489,4805000,5335000,23.0573646639589,70.7410506281893
179,1347,2.11403746494027,4815000,5335000,23.3198660749518,70.7236470721707
179,1347,136.163691826895,4825000,5335000,23.5819374199146,70.7059031033051
179,420,41.3656970765263,4835000,5335000,23.8435715937807,70.687819617676
179,420,1.27010163357334,4845000,5335000,24.1047615785695,70.6693975250829
181,421,0.224337212148715,4855000,5335000,24.3655004442779,70.6506377488183
181,425,1.47447287162444,4865000,5335000,24.625781349732,70.6315412254409
181,425,0.542079926818012,4875000,5335000,24.8855975433991,70.612108904549
181,425,0.549151549705517,4885000,5335000,25.1449423641584,70.592341748551
181,425,1.16586207681232,4895000,5335000,25.4038092420326,70.5722407324351
182,741,1.08704995492409,4905000,5335000,25.6621916988793,70.551806843537
182,741,0.510198274855293,4915000,5335000,25.9200833490422,70.5310410813071
183,305,0.157008780397324,4925000,5335000,26.1774778999624,70.5099444570756
183,305,0.145463385508351,4935000,5335000,26.4343691527514,70.4885179938179
183,305,0.416599999188531,4945000,5335000,26.6907510027227,70.4667627259176
183,305,0.575440307903402,4955000,5335000,26.9466174398858,70.4446796989294
183,760,0.529577879468658,4965000,5335000,27.2019625494008,70.4222699693418
180,760,0.28638106195823,4975000,5335000,27.4567805119938,70.3995346043381
180,760,0.366247700278236,4985000,5335000,27.711065604335,70.376474681558
180,758,0.424603300147452,4995000,5335000,27.9648121993778,70.3530912888578
180,759,1.28765643060034,5005000,5335000,28.2180147666603,70.3293855240713
180,759,0.29027143051458,5015000,5335000,28.4706678725704,70.3053584947699
180,331,0.200166221914416,5025000,5335000,28.7227661805726,70.2810113180228
180,331,0.182839714423862,5035000,5335000,28.9743044513992,70.2563451201573
180,336,0.665180687352884,5045000,5335000,29.225277543205,70.2313610365193
180,336,1.27347268434296,5055000,5335000,29.4756804116863,70.2060602112338
180,336,1.59397904322161,5065000,5335000,29.7255081101649,70.180443796966
180,336,2.15840491564835,5075000,5335000,29.9747557896373,70.1545129546826
180,757,4.50332953270445,5085000,5335000,30.2234186987893,70.128268853414
179,1347,0.813039541244507,4765000,5325000,21.9506639259982,70.7180368563405
179,1347,0.53374352126286,4775000,5325000,22.2137179080763,70.7020795472384
179,1347,0.34859453925336,4785000,5325000,22.4763766953569,70.6857798826002
179,1347,0.488134194715617,4795000,5325000,22.7386329353845,70.6691386896756
179,1347,1.63785049153699,4805000,5325000,23.0004793569622,70.6521568101345
179,1347,2.10121958255768,4815000,5325000,23.2619087711871,70.6348350998565
179,1048,24.5511338011343,4825000,5325000,23.5229140724465,70.6171744287176
179,419,16.6343664561921,4835000,5325000,23.7834882393758,70.5991756803757
179,421,0.637160430222639,4845000,5325000,24.0436243357771,70.5808397520533
179,423,0.370193329170046,4855000,5325000,24.3033155114992,70.5621675543185
179,425,0.220725438175346,4865000,5325000,24.5625550032788,70.5431600108642
181,425,0.723827337232456,4875000,5325000,24.821336135542,70.5238180582855
181,425,3.8839027803271,4885000,5325000,25.0796523211677,70.5041426458559
181,425,1.49870533823967,4895000,5325000,25.3374970622113,70.4841347353007
182,741,0.840414331214768,4905000,5325000,25.5948639505903,70.4637953005711
182,741,0.336415656207912,4915000,5325000,25.8517466687302,70.4431253276154
183,741,0.17694244614295,4925000,5325000,26.1081389901726,70.4221258141495
183,305,0.159099773247862,4935000,5325000,26.3640347801447,70.4007977694264
183,305,0.898046285154358,4945000,5325000,26.6194279960898,70.3791422140052
183,305,0.283987155162525,4955000,5325000,26.8743126881605,70.3571601795183
183,760,0.109216332413949,4965000,5325000,27.1286829996736,70.3348527084388
180,760,0.132435322141834,4975000,5325000,27.3825331675274,70.312220853847
180,760,0.168238375375767,4985000,5325000,27.6358575225819,70.2892656791959
180,758,0.353830141158736,4995000,5325000,27.888650490002,70.2659882580773
180,758,3.48249911303409,5005000,5325000,28.140906589563,70.2423896739867
180,759,1.00631586266191,5015000,5325000,28.3926204359215,70.2184710200885
180,331,2.92881832511053,5025000,5325000,28.6437867388486,70.1942333989806
180,331,0.843514444711416,5035000,5325000,28.8944003034284,70.1696779224601
180,331,1.86577986007773,5045000,5325000,29.144456030221,70.1448057112875
180,336,18.710351290257,5055000,5325000,29.3939489153909,70.1196178949527
180,336,36.9627964073252,5065000,5325000,29.6428740508007,70.0941156114401
180,757,28.7100791003969,5075000,5325000,29.8912266240715,70.0683000069947
180,757,13.3821666661431,5085000,5325000,30.1390019186089,70.0421722358885
179,1347,5.83321840325488,4765000,5315000,21.8986185912152,70.6288253369619
179,1347,2.1504631061554,4775000,5315000,22.1605871169852,70.612943235635
179,1347,2.05035671097941,4785000,5315000,22.4221659454275,70.5967202666149
179,1347,0.556114576667726,4795000,5315000,22.6833478139589,70.5801572455932
179,1347,1.61652259326587,4805000,5315000,22.9441255394443,70.5632550025125
179,1048,2.31158327068803,4815000,5315000,23.2044920192154,70.5460143813614
179,419,2.58898432994711,4825000,5315000,23.4644402320516,70.5284362399655
179,421,0.749264524077738,4835000,5315000,23.7239632391238,70.5105214497775
179,424,1.78138585882109,4845000,5315000,23.9830541848999,70.4922708956648
179,424,1.69628726439194,4855000,5315000,24.2417062980134,70.4736854756954
179,425,1.48289085430061,4865000,5315000,24.4999128920934,70.4547661009215
181,425,0.588833257039158,4875000,5315000,24.7576673665569,70.4355136951619
181,425,0.817784651293464,4885000,5315000,25.0149632073634,70.4159291947829
181,135,1.6785881195152,4895000,5315000,25.2717939877319,70.3960135484768
182,741,1.66033150465228,4905000,5315000,25.5281533688195,70.3757677170405
182,741,0.891228328783845,4915000,5315000,25.784035100363,70.3551926731513
182,741,0.377230861803238,4925000,5315000,26.0394330212821,70.3342894011428
183,741,0.339010962246977,4935000,5315000,26.2943410602467,70.3130588967788
183,305,0.283348991360296,4945000,5315000,26.5487532362048,70.2915021670271
183,305,0.13762909296407,4955000,5315000,26.8026636588754,70.2696202298316
183,760,0.116108275067649,4965000,5315000,27.0560665292032,70.2474141138843
180,760,0.168118029417705,4975000,5315000,27.3089561397775,70.2248848583968
180,760,0.208724154257461,4985000,5315000,27.5613268752137,70.2020335128704
180,758,0.28715542470764,4995000,5315000,27.8131732125005,70.1788611368668
180,758,2.12443962736913,5005000,5315000,28.0644897213092,70.1553687997778
180,759,1.82004798874039,5015000,5315000,28.3152710642693,70.1315575805949
180,331,1.15559037843425,5025000,5315000,28.5655119972083,70.1074285676793
180,331,0.867784019009473,5035000,5315000,28.8152073693565,70.082982858531
180,331,0.717036569953998,5045000,5315000,29.0643521235182,70.0582215595587
180,336,1.95074787324037,5055000,5315000,29.3129412962082,70.0331457858495
180,757,6.45856410960356,5065000,5315000,29.5609700177557,70.0077566609389
180,757,8.33121275901794,5075000,5315000,29.8084335123739,69.9820553165813
179,1347,8.44347817897797,4775000,5305000,22.1079530517291,70.5238013091545
179,1347,0.879850268630045,4785000,5305000,22.3684611838116,70.5076543242407
179,1347,0.825802972659152,4795000,5305000,22.6285778423814,70.4911687517173
179,1048,1.70908559744175,4805000,5305000,22.8882959310717,70.4743454100099
179,421,1.28365244373723,4815000,5305000,23.147608432203,70.4571851314275
179,421,0.613819121234659,4825000,5305000,23.4065084077488,70.4396887619589
179,424,0.320370692601535,4835000,5305000,23.6649890002653,70.4218571610676
179,424,0.176490674837344,4845000,5305000,23.9230434337845,70.4036912014832
179,424,0.230483103263585,4855000,5305000,24.1806650146705,70.3851917689924
179,425,0.402943159718493,4865000,5305000,24.437847132439,70.3663597622275
181,425,0.199884572867737,4875000,5305000,24.6945832605403,70.3471960924532
181,135,1.03267782469516,4885000,5305000,24.9508669571052,70.3277016833519
181,135,1.65780611730674,4895000,5305000,25.2066918656545,70.3078774708073
182,741,2.43117164197938,4905000,5305000,25.4620517157715,70.2877244026876
182,741,0.451869900656097,4915000,5305000,25.716940323738,70.2672434386258
182,741,0.222424592649521,4925000,5305000,25.9713515931341,70.2464355498004
183,741,0.173963625937262,4935000,5305000,26.2252795154009,70.2253017187143
183,741,0.118174090188637,4945000,5305000,26.4787181703678,70.2038429389724
183,305,0.103045796123842,4955000,5305000,26.7316617267431,70.1820602150595
183,760,0.137001408881281,4965000,5305000,26.984104442569,70.1599545621163
180,760,0.185987868791452,4975000,5305000,27.2360406656413,70.1375270057152
180,760,0.415381875625271,4985000,5305000,27.4874648338929,70.1147785816359
180,758,1.29354953710423,4995000,5305000,27.7383714757432,70.0917103356401
180,758,1.69292935905131,5005000,5305000,27.9887552104116,70.0683233232458
180,758,0.415002695208087,5015000,5305000,28.2386107481976,70.0446186095019
180,331,0.161071556101067,5025000,5305000,28.4879328907258,70.0205972687621
180,331,0.157834349603611,5035000,5305000,28.7367165311573,69.9962603844587
180,331,0.293358291208278,5045000,5305000,28.9849566543683,69.9716090488775
180,336,1.15855084675462,5055000,5305000,29.2326483370944,69.946644362931
180,757,1.2310397268406,5065000,5305000,29.4797867480433,69.9213674359335
180,757,0.600160442607504,5075000,5305000,29.7263671479745,69.8957793853756
180,754,0.535128307210075,5085000,5305000,29.9723848897478,69.8698813366994
180,754,0.812218026369197,5095000,5305000,30.2178354183398,69.8436744230741
180,754,0.863038740829079,5105000,5305000,30.4627142708296,69.817159785172
180,755,1.34441738279018,5115000,5305000,30.7070170763548,69.7903385709456
180,755,4.40021869540215,5125000,5305000,30.9507395560363,69.7632119354048
179,1347,8.90254521369934,4775000,5295000,22.0558088910345,70.4346539386931
179,1048,0.43461288908206,4795000,5295000,22.5743159780974,70.4021733981103
175,421,1.18892681566445,4805000,5295000,22.8329833820221,70.3854282324555
175,421,1.10478287653216,4815000,5295000,23.0912507553343,70.3683475597662
175,424,0.870305318734609,4825000,5295000,23.3491112420213,70.3509322144039
175,424,1.23736273865315,4835000,5295000,23.606558064891,70.3331830440532
179,424,0.145302174683476,4845000,5295000,23.8635845264521,70.3151009095193
179,425,0.306878467983958,4855000,5295000,24.120184009759,70.2966866845221
179,425,0.164839761684657,4865000,5295000,24.3763499792204,70.2779412554898
181,135,0.182806741825646,4875000,5295000,24.6320759813727,70.2588655213502
181,135,0.729963445967911,4885000,5295000,24.887355645618,70.2394603933206
182,135,1.11781458090991,4895000,5295000,25.1421826849253,70.2197267946962
182,135,0.596851870183851,4905000,5295000,25.396550896497,70.1996656606372
182,741,0.24366673619185,4915000,5295000,25.6504541623996,70.1792779379543
182,741,0.192277683749707,4925000,5295000,25.9038864501589,70.1585645848939
183,741,0.129901839961666,4935000,5295000,26.1568418133194,70.1375265709209
183,741,0.153109316245691,4945000,5295000,26.409314391969,70.1161648765021
180,741,0.167988322653443,4955000,5295000,26.6612984132288,70.0944804928874
180,760,0.173953940471013,4965000,5295000,26.9127881917069,70.0724744218912
180,760,0.265492591089417,4975000,5295000,27.1637781299192,70.0501476756723
180,760,1.31393898147763,4985000,5295000,27.414262718674,70.0275012765143
180,758,0.5746024094522,5005000,5295000,27.9136942545829,69.9812536578124
180,758,0.198881082393952,5015000,5295000,28.1626306278099,69.9576545314701
180,331,0.133850119171475,5025000,5295000,28.4110405042595,69.9337399381489
180,331,0.160040153035273,5035000,5295000,28.6589188207991,69.9095109474388
180,756,0.252094052622003,5045000,5295000,28.9062606041939,69.8849686377266
180,756,0.556340645732624,5055000,5295000,29.1530609712594,69.8601140959748
180,756,2.03588625343025,5065000,5295000,29.3993151289819,69.8349484174997
180,756,0.707354933218878,5075000,5295000,29.6450183746076,69.8094727057509
180,754,1.59111069692095,5085000,5295000,29.890166095701,69.7836880720907
180,754,11.5176881734749,5095000,5295000,30.134753770172,69.7575956355733
180,755,1.57237857941721,5105000,5295000,30.3787769662731,69.7311965227257
180,755,1.24429523751297,5115000,5295000,30.6222313425673,69.7044918673283
180,755,1.08692496517289,5125000,5295000,30.8651126478656,69.6774828101966
177,126,0.479703497389952,4755000,5285000,21.4862454665965,70.3764853205134
177,126,0.338190187638005,4765000,5285000,21.7453800612984,70.3611619279753
175,147,0.528816678126653,4775000,5285000,22.004147936469,70.3455012908991
175,147,0.860731800397237,4785000,5285000,22.2625420178956,70.329504177578
174,147,0.612991032650073,4795000,5285000,22.5205553046552,70.3131713702547
175,147,0.911781896532109,4805000,5285000,22.7781808701194,70.2965036649304
175,147,1.35866332610885,4815000,5285000,23.0354118629248,70.2795018711725
175,147,11.2524450644851,4825000,5285000,23.2922415079096,70.2621668119194
175,424,2.9013931238087,4835000,5285000,23.5486631070156,70.2444993232841
179,424,0.356687811075685,4845000,5285000,23.8046700401561,70.226500254355
179,425,0.272412741650171,4855000,5285000,24.0602557660484,70.2081704669952
181,135,0.137828479185045,4865000,5285000,24.3154138230127,70.1895108356405
181,135,0.227442197980937,4875000,5285000,24.5701378297357,70.1705222470946
182,135,0.741093003426116,4885000,5285000,24.8244214859994,70.1512056003239
182,135,1.06464520475221,4895000,5285000,25.0782585733758,70.1315618062502
182,707,0.558555710221094,4905000,5285000,25.3316429558863,70.1115917875424
182,741,0.232156585846704,4915000,5285000,25.5845685806269,70.0912964784062
182,741,0.1713185953823,4925000,5285000,25.837029478359,70.0706768243738
183,741,0.114243986869036,4935000,5285000,26.0890197640652,70.0497337820918
180,741,0.201808448026285,4945000,5285000,26.3405336374715,70.0284683191079
180,741,0.300846995573777,4955000,5285000,26.591565383535,70.0068814136577
180,760,0.459992702566741,4965000,5285000,26.8421093728979,69.9849740544495
180,760,0.957215260580289,4975000,5285000,27.0921600623075,69.9627472404498
180,760,1.03021110168525,4985000,5285000,27.3417119950027,69.9402019806669
180,364,0.163528805265391,5025000,5285000,28.3348260694898,69.8468570032203
180,756,0.202498693089975,5035000,5285000,28.5818054172952,69.8227349859601
180,756,0.273250279652181,5045000,5285000,28.8282551016336,69.7983007757165
180,756,0.439517260531881,5055000,5285000,29.0741702792483,69.7735554457216
180,756,3.33127985863356,5065000,5285000,29.3195461952927,69.7485000775134
180,756,2.40077820359028,5075000,5285000,29.5643781834276,69.7231357607191
180,750,9.21467957731449,5085000,5285000,29.8086616658889,69.697463592839
180,751,30.1389411772718,5095000,5285000,30.052392153525,69.6714846790298
180,755,5.0169102379988,5105000,5285000,30.2955652458049,69.6452001318894
180,755,0.790940811047478,5115000,5285000,30.538176630797,69.6186110712415
180,755,0.426729989405244,5125000,5285000,30.7802220851196,69.5917186239213
180,755,0.557063112656275,5135000,5285000,31.021697473863,69.5645239235617
176,123,0.942229974269867,4705000,5275000,20.1415831756426,70.3583835271115
177,126,0.399555765092373,4745000,5275000,21.1787280166872,70.3020999171248
177,126,0.749971183544812,4755000,5275000,21.4371635356346,70.2871840770581
177,126,1.33340882414427,4765000,5275000,21.6952444195194,70.2719316995291
175,1039,0.545539781317782,4775000,5275000,21.9529636097257,70.2563435282707
175,147,2.44211653316882,4785000,5275000,22.2103141182932,70.2404203209847
175,147,4.52474321605425,4795000,5275000,22.4672890289385,70.2241628491581
175,147,0.829329061734525,4805000,5275000,22.723881498043,70.2075718978765
175,147,1.52487330458989,4815000,5275000,22.9800847556084,70.1906482656363
175,147,6.75209647591351,4825000,5275000,23.2358921061782,70.1733927641532
175,147,3.28497186054786,4835000,5275000,23.4912969297267,70.1558062181706
175,125,1.45573575095522,4845000,5275000,23.7462926825135,70.137889465264
179,125,0.217350535974169,4855000,5275000,24.0008728979056,70.1196433556456
182,135,0.169873203424846,4865000,5275000,24.2550311871651,70.1010687519652
182,707,0.26286188064237,4875000,5275000,24.5087612402033,70.0821665291112
182,707,0.864653861404143,4885000,5275000,24.7620568263011,70.0629375740089
182,707,11.1886276318095,4895000,5275000,25.0149117947961,70.0433827854176
182,707,0.519553751416659,4905000,5275000,25.2673200757353,70.0235030737265
182,707,0.216876815436435,4915000,5275000,25.5192756804951,70.0032993607497
182,707,0.186374642110119,4925000,5275000,25.7707727023666,69.982772579519
180,741,0.210160585887292,4935000,5275000,26.0218053171085,69.9619236740771
