"x"
8
14
15
38
40
65
95
119
124
125
126
141
145
173
185
187
191
234
236
247
252
260
270
280
327
328
329
330
342
353
395
396
401
402
409
411
420
435
454
465
466
467
470
497
742
743
744
745
746
747
748
749
792
827
834
839
849
874
883
904
924
925
945
956
987
989
995
998
1173
1198
1252
1278
1291
1307
1308
1320
1322
1337
1375
1409
1415
1416
1451
1460
1463
1484
1491
1492
1553
1554
1571
1582
1597
1610
1612
1620
1624
1629
1674
1678
1763
1796
1799
1922
1982
2062
2081
2082
2099
2122
2128
2167
2187
2242
2257
2324
2332
2354
2355
2401
2409
2466
2470
2474
2556
2558
2767
2768
2769
2797
2801
2827
2855
2971
2988
2996
3072
3076
3078
3082
3107
3109
3123
3127
3138
3151
3180
3181
3182
3199
3212
3222
3242
3254
3256
3371
3372
3392
3393
3399
3435
3443
3445
3447
3449
3479
3485
3486
3524
