"x"
164
221
240
245
374
414
683
684
842
845
858
887
1019
1195
1227
1318
1359
1424
1446
1518
1524
1525
1578
1771
1797
1798
1800
1841
1858
1866
1868
1960
1971
2000
2069
2150
2295
2330
2343
2503
2532
2684
2702
2703
2944
2994
3017
3191
3197
3240
3262
3400
