ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
    25.000000   2738.351527      0.000000  29590.123990      0.000000 -81099.239987   2285.739220      0.000000      0.000000      0.000000 126409.726666      0.000000      0.000000 126409.726666      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
     80.000000    2219.674221       0.000000  101920.292065       0.000000 -159407.844014       3.797090    1136.909487       0.000000       0.000000  -74237.569309       0.000000       0.000000  -81922.859238       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000
   194.000000   2738.351527      0.000000  29590.123990      0.000000 -81099.239987   1617.288441      0.000000      0.000000      0.000000  64711.525059      0.000000      0.000000  64711.525059      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
    393.000000    3067.186196       0.000000  140835.312672       0.000000 -220272.657183    3215.379246       0.000000       0.000000       0.000000  291138.366393       0.000000       0.000000  291138.366393       0.000000       0.000000       0.000000       0.000000       0.000000       0.431068       0.000000       0.000000    -214.887435       0.000000       0.000000    -214.887435       0.000000       0.000000
    394.000000    3067.186196       0.000000  140835.312672       0.000000 -220272.657183    3215.379246       0.000000       0.000000       0.000000  291138.366393       0.000000       0.000000  291138.366393       0.000000       0.000000       0.000000       0.000000       0.000000       0.431068       0.000000       0.000000    -214.887435       0.000000       0.000000    -214.887435       0.000000       0.000000
    395.000000    3067.186196       0.000000  140835.312672       0.000000 -220272.657183    3215.379246       0.000000       0.000000       0.000000  291138.366393       0.000000       0.000000  291138.366393       0.000000       0.000000       0.000000       0.000000       0.000000       0.431068       0.000000       0.000000    -214.887435       0.000000       0.000000    -214.887435       0.000000       0.000000
    396.000000    3067.186196       0.000000  140835.312672       0.000000 -220272.657183    3215.379246       0.000000       0.000000       0.000000  291138.366393       0.000000       0.000000  291138.366393       0.000000       0.000000       0.000000       0.000000       0.000000       0.431068       0.000000       0.000000    -214.887435       0.000000       0.000000    -214.887435       0.000000       0.000000
    397.000000    5803.129063       0.000000   62707.547528       0.000000 -171865.939044       0.000000    3925.703289       0.000000       0.000000  -62343.213748       0.000000       0.000000 -116492.953857       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
    398.000000    5803.129063       0.000000   62707.547528       0.000000 -171865.939044       0.000000    3925.703289       0.000000       0.000000  -62343.213748       0.000000       0.000000 -116492.953857       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
    399.000000    3446.587297       0.000000   62376.547651       0.000000 -138643.965706       0.000000    1021.205923       0.000000       0.000000  -34661.427215       0.000000       0.000000  -40732.598039       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000
    400.000000    4483.285151       0.000000  223296.940405       0.000000 -320845.378240       0.000000    3710.649183       0.000000       0.000000 -215825.355311       0.000000       0.000000 -265673.105380       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
   402.000000   2418.657752      0.000000  43773.015895      0.000000 -97294.011022      0.000000   1640.934581      0.000000      0.000000 -43270.441615      0.000000      0.000000 -66397.761176      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
    404.000000    2241.642575       0.000000  111648.470202       0.000000 -160422.689120       0.000000    2064.743183       0.000000       0.000000   -3203.381839       0.000000       0.000000 -147927.990103       0.000000       0.000000       0.000000       0.000000       0.040145       0.000000       0.000000       0.000000     -20.072303       0.000000       0.000000     -20.072303       0.000000       0.000000
   405.000000   1931.353891      0.000000  20869.855662      0.000000 -57199.132838      0.000000   1315.396308      0.000000      0.000000 -20793.841022      0.000000      0.000000 -39015.813182      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
    407.000000    5803.129063       0.000000   62707.547528       0.000000 -171865.939044       0.000000    3925.703289       0.000000       0.000000  -62343.213748       0.000000       0.000000 -116492.953857       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
    408.000000    5139.647724       0.000000   93017.658777       0.000000 -206749.773422       0.000000    3105.733162       0.000000       0.000000  -86838.398183       0.000000       0.000000 -125799.418822       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000
    409.000000   11891.733950       0.000000  215217.328151       0.000000 -478362.220858       0.000000    7185.813983       0.000000       0.000000 -200920.215405       0.000000       0.000000 -291065.321979       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000
