NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
 2110.476619  3671.835471  2853.247585  3125.881118  2543.886672 30007.255594   230.000000  5203.000000 15202.000000  7536.500000  2321.000000  2472.000000  7943.000000
 2122.503167  3543.435028  2795.632672  3103.974359  2546.098316 29633.835369     0.000000  5196.000000 15370.500000  7262.000000  2052.000000  2429.000000  7694.995845
 2121.480220  3399.978706  2673.074696  3052.977934  2545.111876 29196.541733     0.000000  5193.000000 15198.500000  6677.500000  1996.000000  2386.000000  7248.009271
 2115.782090  3402.143881  2694.790776  3027.278704  2545.852212 29089.300273     0.000000  5229.000000 14877.000000  6672.000000  2119.000000  2487.000000  7114.775743
 2108.097612  3587.801279  2712.821711  3072.650216  2544.718108 30747.750000     0.000000  5338.000000 15064.000000  6935.000000  3155.000000  2933.000000  7153.021013
 2112.119049  3787.033697  2830.524655  3114.623310  2545.463180 35097.250000     0.000000  5856.000000 17635.000000  7415.500000  3677.000000  3284.000000  7614.825690
 2110.925949  3896.775295  2969.493442  3144.246960  2651.669167 39606.750000     0.000000  6000.000000 20995.000000  7777.250000  4200.000000  3819.000000  7950.000000
 2112.609190  4018.141857  3091.964753  3158.319949  2652.027747 39308.250000     0.000000  6003.000000 22418.500000  8038.250000  4189.000000  3817.000000  8172.000000
 2105.975952  4105.153687  3039.365192  3151.408958  2647.046107 38256.000000     0.000000  5917.000000 22625.000000  7679.000000  4190.000000  3796.000000  8307.000000
 2110.490502  4106.877708  3028.134324  3159.991865  2644.565565 36949.750000   193.000000  5900.000000 22052.000000  7343.500000  4192.000000  3773.000000  8356.000000
 2124.071410  3995.759748  3011.655704  3153.546731  2645.249823 36684.000000   398.000000  5843.000000 21583.500000  6608.000000  4182.000000  3793.000000  8317.000000
 2117.325496  3955.800721  3004.822283  3120.929966  2648.261863 37051.250000   428.000000  5853.000000 21091.000000  6280.250000  4181.000000  3811.000000  8375.000000
 2107.426011  3987.041360  2978.437701  3156.658902  2650.915011 36870.250000   427.000000  5800.000000 20368.500000  6223.250000  4180.000000  3876.000000  8318.000000
 2102.938553  4121.569463  2994.181152  3149.054173  2654.726563 36094.250000   334.000000  5772.000000 20452.500000  6424.500000  4179.000000  3863.000000  8262.000000
 2098.984135  4263.465871  2995.230249  3123.866528  2656.332105 35956.750000   200.000000  5836.000000 20359.000000  6555.500000  4203.000000  3924.000000  8253.000000
 2096.341528  4511.848101  2956.433060  3148.479371  2656.866981 35703.000000     0.000000  5860.000000 21475.000000  7443.000000  4218.000000  3992.000000  8220.000000
 2082.303554  4600.195949  2936.732730  3125.327794  2657.310765 36712.750000     0.000000  6024.000000 22540.500000  8455.750000  4144.000000  4068.000000  8289.000000
 2204.243935  4654.631322  2965.846682  3121.214904  2631.067568 38689.750000     0.000000  6109.000000 23556.000000  9200.250000  3999.000000  4043.000000  8205.000000
 2196.558135  4947.479595  2911.624546  3138.503798  2642.102342 40299.250000     0.000000  6190.000000 23803.500000  9439.000000  3998.000000  3890.000000  8167.000000
 2191.454678  5032.832844  2977.305956  3143.116073  2621.187290 41197.000000    80.000000  6114.000000 23701.000000  9482.000000  3750.000000  3642.000000  8476.000000
 2194.117221  5052.345846  2979.883738  3165.042059  2571.863757 39911.250000   166.000000  6179.000000 23533.000000  9520.500000  3654.000000  3563.000000  8184.830118
 2098.621071  4611.588438  2996.171216  3141.717235  2652.943477 37853.250000   180.000000  6059.000000 22203.000000  9300.000000  3257.000000  3518.000000  8075.000000
 2104.848462  4352.655658  2967.684790  3167.454896  2566.062401 35050.500000   168.000000  5903.000000 19871.500000  9097.750000  2864.000000  3414.000000  8051.000000
 2113.813075  4005.077068  2905.435424  3099.276515  2549.104568 34093.500000   683.000000  5379.000000 18643.500000  8069.250000  2774.000000  2997.000000  7925.254685
 2125.896686  3642.463555  2814.418953  3078.043326  2551.750282 33061.250000   741.000000  5167.000000 17916.500000  7722.750000  2689.000000  2849.000000  7770.203844
 2110.818484  3596.493424  2865.201605  3040.697865  2554.236386 32188.000000   844.000000  5100.000000 17757.000000  7671.750000  2683.000000  2860.000000  7530.502771
 2099.715933  3701.670165  2756.002308  3031.439515  2555.984986 32271.250000   927.000000  5051.000000 17682.000000  7596.000000  2682.000000  2900.000000  7400.674010
 2090.750162  3613.667457  2713.919751  2995.530934  2555.415264 32555.500000  1038.000000  5277.000000 17611.500000  7626.750000  2684.000000  2894.000000  7305.296330
 2086.903591  3613.781363  2738.212181  3004.540585  2554.857502 34834.750000  1080.000000  5635.000000 17447.500000  7823.750000  3097.000000  3010.000000  7369.081324
 2098.955371  3677.870116  2828.816692  3071.582844  2552.154754 39281.500000  1091.000000  5936.000000 19573.500000  7795.500000  3786.000000  3322.000000  7768.919757
 2083.286919  4191.050262  3008.656973  3195.396571  2695.860792 42843.250000  1084.000000  6079.000000 22607.000000  7717.500000  4381.000000  3686.000000  8288.000000
 2074.245537  4690.301980  3189.850371  3248.279167  2695.558410 44397.000000  1030.000000  6027.000000 24490.500000  7379.750000  4444.000000  3923.000000  8901.000000
 2075.661358  4794.191665  3167.344450  3238.441910  2656.094993 44322.250000   942.000000  5986.000000 24238.000000  6814.000000  4457.000000  3937.000000  9097.000000
 2161.600618  4923.256787  3129.145452  3222.489767  2727.454371 43961.000000   836.000000  5912.000000 23282.500000  5982.500000  4458.000000  3943.000000  9250.000000
 2175.989608  4961.214562  3102.517898  3231.412049  2821.938468 44584.750000   771.000000  5873.000000 22738.500000  4844.500000  4457.000000  3880.000000  9247.000000
