ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
   0.000000    0.000000    0.445723    0.000000 1337.167565   12.835063    0.000000    0.000000    0.092458    0.000000    0.000000  277.373862    4.340878   46.228977    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.042354    0.109116
   1.000000    0.000000    0.642736    0.000000 1928.207654   18.507259    0.000000    0.000000    0.133598    0.000000    0.000000  400.794144    6.259863   66.799024    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.061200    0.157668
   2.000000    0.000000    1.248630    0.000000 3745.889182   35.951776    0.000000    0.000000    0.260046    0.000000    0.000000  780.137484   12.161422  130.022914    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.119124    0.306897
    3.000000     0.000000     3.632249     0.000000 10896.746880   104.578073     0.000000     0.000000     0.757870     0.000000     0.000000  2273.608944    35.378850   378.934824     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     0.347171     0.894411
   4.000000    0.000000    0.419728    0.000000 1259.183850   12.088734    0.000000    0.000000    0.086464    0.000000    0.000000  259.390810    4.087111   43.231802    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.039608    0.102041
   5.000000    0.000000    0.448957    0.000000 1346.872390   12.929750    0.000000    0.000000    0.092708    0.000000    0.000000  278.124275    4.371961   46.354046    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.042469    0.109411
    6.000000     0.000000     5.506491     0.000000 16519.473946   158.574599     0.000000     0.000000     1.139639     0.000000     0.000000  3418.915616    53.624989   569.819269     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     0.522055     1.344960
   7.000000    0.000000    1.601177    0.000000 4803.529843   46.107600    0.000000    0.000000    0.332107    0.000000    0.000000  996.319853   15.593799  166.053309    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.152134    0.391940
   8.000000    0.000000    0.530447    0.000000 1591.341005   15.273962    0.000000    0.000000    0.110245    0.000000    0.000000  330.733588    5.166229   55.122265    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.050502    0.130107
   9.000000    0.000000    0.345941    0.000000 1037.823988    9.960715    0.000000    0.000000    0.068329    0.000000    0.000000  204.988041    3.369392   34.164674    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.033107    0.085119
   10.000000     0.000000    25.351130     0.000000 76053.390884   729.874037     0.000000     0.000000     5.023258     0.000000     0.000000 15069.773759   246.931513  2511.628960     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     2.433890     6.257564
   11.000000     0.000000     4.122167     0.000000 12366.502497   118.673548     0.000000     0.000000     0.818362     0.000000     0.000000  2455.086807    40.153449   409.181135     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     0.396516     1.019449
   12.000000     0.000000    16.438732     0.000000 49316.194794   473.668277     0.000000     0.000000     3.329755     0.000000     0.000000  9989.266004   160.015187  1664.877667     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     1.525323     3.929658
  13.000000    0.000000    0.671595    0.000000 2014.785320   19.345201    0.000000    0.000000    0.137705    0.000000    0.000000  413.115712    6.539028   68.852619    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.063081    0.162515
   14.000000     0.000000     4.634710     0.000000 13904.130350   133.492538     0.000000     0.000000     0.952886     0.000000     0.000000  2858.658119    45.128766   476.443020     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     0.436506     1.124562
  15.000000    0.000000    1.421289    0.000000 4263.867960   40.934289    0.000000    0.000000    0.292963    0.000000    0.000000  878.888075   13.840037  146.481346    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.134203    0.345744
  16.000000    0.000000    0.709169    0.000000 2127.506919   20.423350    0.000000    0.000000    0.146524    0.000000    0.000000  439.570842    6.906001   73.261807    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.067121    0.172922
  17.000000    0.000000    0.355439    0.000000 1066.315812   10.235679    0.000000    0.000000    0.073597    0.000000    0.000000  220.791467    3.461479   36.798578    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.033714    0.086857
  18.000000    0.000000    0.367380    0.000000 1102.140179   10.579005    0.000000    0.000000    0.072301    0.000000    0.000000  216.904172    3.577924   36.150695    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.035032    0.090067
  19.000000    0.000000    0.539041    0.000000 1617.121648   15.521370    0.000000    0.000000    0.106272    0.000000    0.000000  318.814617    5.249930   53.135770    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.051491    0.132384
   20.000000     0.000000     3.596568     0.000000 10789.705396   103.556511     0.000000     0.000000     0.710242     0.000000     0.000000  2130.726165    35.029673   355.121027     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    -0.000000          nan    -0.000000     0.344129     0.884761
  21.000000    0.000000    1.986995    0.000000 5960.985485   57.209097    0.000000    0.000000    0.393087    0.000000    0.000000 1179.260030   19.353581  196.543338    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.190460    0.489675
  22.000000    0.000000    1.945294    0.000000 5835.883487   56.005687    0.000000    0.000000    0.349723    0.000000    0.000000 1049.169733   18.948169  174.861622    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.181419    0.474897
  23.000000    0.000000    1.282265    0.000000 3846.793761   36.914936    0.000000    0.000000    0.230967    0.000000    0.000000  692.902191   12.490436  115.483699    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.119815    0.313636
  24.000000    0.000000    0.863058    0.000000 2589.172744   24.845088    0.000000    0.000000    0.155777    0.000000    0.000000  467.329759    8.407347   77.888293    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.080809    0.211532
  25.000000    0.000000    0.886614    0.000000 2659.842004   25.521748    0.000000    0.000000    0.160374    0.000000    0.000000  481.122275    8.637221   80.187046    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.083194    0.217775
  26.000000    0.000000    2.856027    0.000000 8568.080554   82.338187    0.000000    0.000000    0.796945    0.000000    0.000000 2390.835773   27.788783  398.472629    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.305872    0.715248
  27.000000    0.000000    1.273601    0.000000 3820.803725   36.714626    0.000000    0.000000    0.356380    0.000000    0.000000 1069.140247   12.392724  178.190041    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.136780    0.319846
  28.000000    0.000000    1.800844    0.000000 5402.532614   51.911031    0.000000    0.000000    0.504866    0.000000    0.000000 1514.598925   17.523745  252.433154    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000         nan   -0.000000    0.193770    0.453111
