ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
   0.000000    0.037701    0.516529    0.000000 1549.585765   10.310895    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    4.338827    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.037701    0.177356
   1.000000    0.054476    0.738538    0.000000 2215.612729   14.738761    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    6.207670    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.054476    0.256272
   2.000000    0.106037    1.452800    0.000000 4358.401024   28.991728    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   12.199146    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.106037    0.498828
    3.000000     0.309031     4.234176     0.000000 12702.528215    84.506367     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    35.557987     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     0.309031     1.453770
   4.000000    0.035257    0.477090    0.000000 1431.270334    9.523567    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    4.011257    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.035257    0.165857
   5.000000    0.037803    0.516123    0.000000 1548.369186   10.304302    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    4.337012    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.037803    0.177836
    6.000000     0.464703     6.333416     0.000000 19000.249106   126.433743     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    53.213898     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     0.464703     2.186091
   7.000000    0.135421    1.848926    0.000000 5546.777190   36.901511    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   15.530546    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.135421    0.637057
   8.000000    0.044954    0.614852    0.000000 1844.557413   12.272442    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    5.165953    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.044954    0.211475
   9.000000    0.029372    0.400317    0.000000 1200.951474    7.989087    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    3.362724    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000         nan    0.000000    0.029372    0.138172
   10.000000     2.159266    29.430542     0.000000 88291.625941   587.340473     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000   247.271169     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     2.159266    10.157793
   11.000000     0.351776     4.777799     0.000000 14333.396472    95.332744     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000    40.144618     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     0.351776     1.654853
   12.000000     1.357751    18.600832     0.000000 55802.496219   371.634975     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000   156.406829     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000          nan     0.000000     1.357751     6.387242
