"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
85,0,0,0,0,0,5649.75,746,0,0,836.75,0,0,0
86,0,0,0,0,0,5587.25,750,0,0,840.25,0,0,0
87,0,0,0,0,0,5539.5,804,0,0,848,0,0,0
88,0,0,0,0,0,5545,839,0,0,852.75,0,0,0
89,0,0,0,0,0,5572.75,869,0,0,851.5,0,0,0
90,0,0,0,0,0,5607.5,906,0,0,847.25,0,0,0
91,0,0,0,0,0,5579.25,868,0,0,838.25,0,0,0
92,0,0,0,0,0,5465.25,833,0,0,828.75,0,0,0
93,0,0,0,0,0,5354,844,0,0,822.75,0,0,0
94,0,0,0,0,0,5350.75,851,0,0,826.75,0,0,0
95,0,0,0,0,0,5343.5,919,0,0,823.75,0,0,0
96,0,0,0,0,0,6231.25,953,0,0,806.5,0,0,0
97,0,0,0,0,0,6030,963,0,0,806.25,0,0,0
98,0,0,0,0,0,6069.5,973,0,0,802.75,0,0,0
99,0,0,0,0,0,6076,940,0,0,795.5,0,0,0
100,0,0,0,0,0,6086,941,0,0,789.75,0,0,0
101,0,0,0,0,0,6093,919,0,0,775.25,0,0,0
102,0,0,0,0,0,6014.5,906,0,0,734,0,0,0
103,0,0,0,0,0,6010.5,918,0,0,686.25,0,0,0
104,0,0,0,0,0,5980.5,926,0,0,649,0,0,0
105,0,0,0,0,0,5940.5,960,0,0,613,0,0,0
106,0,0,0,0,0,5892.25,965,0,0,606.5,0,0,0
107,0,0,0,0,0,5834.25,940,0,0,591.25,0,0,0
108,0,0,0,0,0,5766.75,914,0,0,575,0,0,0
109,0,0,0,0,0,5722,910,0,0,571.5,0,0,0
110,0,0,0,0,0,5693.75,900,0,0,604,0,0,0
111,0,0,0,0,0,5641.75,906,0,0,637,0,0,0
112,0,0,0,0,0,5557.5,952,0,0,651.25,0,0,0
113,0,0,0,0,0,5485.25,919,0,0,655.75,0,0,0
114,0,0,0,0,0,5384,893,0,0,659.75,0,0,0
115,0,0,0,0,0,5238.75,887,0,0,630.25,0,0,0
116,0,0,0,0,0,5033,860,0,0,580.75,0,0,0
117,0,0,0,0,0,4800.5,876,0,0,548.5,0,0,0
118,0,0,0,0,0,4710.75,893,0,0,509.25,0,0,0
119,0,0,0,0,0,4602.25,910,0,0,486.75,0,0,0
120,0,0,0,0,0,4413.5,931,0,0,506.25,0,0,0
121,0,0,0,0,0,4379.25,923,0,0,469.5,0,0,0
122,0,0,0,0,0,4388.75,933,0,0,455,0,0,0
123,0,0,0,0,0,4379.25,942,0,0,441.5,0,0,0
124,0,0,0,0,0,4412,924,0,0,400.75,0,0,0
125,0,0,0,0,0,4489.75,874,0,0,368,0,0,0
126,0,0,0,0,0,4502.5,882,0,0,355.5,0,0,0
127,0,0,0,0,0,4544,917,0,0,284.5,0,0,0
128,0,0,0,0,0,4561.25,934,0,0,247,0,0,0
129,0,0,0,0,0,4497.75,973,0,0,198.25,0,0,0
130,0,0,0,0,0,4346.5,1005,0,0,171.25,0,0,0
131,0,0,0,0,0,4282.75,997,0,0,169.75,0,0,0
132,0,0,0,0,0,4282.75,996,0,0,157.5,0,0,0
133,0,0,0,0,0,4315,999,0,0,161,0,0,0
134,0,0,0,0,0,4366.5,996,0,0,165,0,0,0
135,0,0,0,0,0,4443.5,1003,0,0,167.5,0,0,0
136,0,0,0,0,0,4503.25,1022,0,0,198.75,0,0,0
137,0,0,0,0,0,4445.75,1021,0,0,185.5,0,0,0
138,0,0,0,0,0,4327.5,1013,0,0,185.75,0,0,0
139,0,0,0,0,0,4160.25,1000,0,0,229.75,0,0,0
140,0,0,0,0,0,3947.75,989,0,0,222.75,0,0,0
141,0,0,0,0,0,3716.25,972,0,0,203.25,0,0,0
142,0,0,0,0,0,3517.5,954,0,0,180,0,0,0
143,0,0,0,0,0,3307.75,935,0,0,170.25,0,0,0
144,0,0,0,0,0,1550.5,808,0,0,97.75,0,0,0
145,0,0,0,0,0,1631.75,765,0,0,99.75,0,0,0
146,0,0,0,0,0,1525,752,0,0,120,0,0,0
147,0,0,0,0,0,1461.5,747,0,0,154,0,0,0
148,0,0,0,0,0,1457.5,738,0,0,229.5,0,0,0
149,0,0,0,0,0,1478.75,726,0,0,339.75,0,0,0
150,0,0,0,0,0,1487,708,0,0,372.5,0,0,0
151,0,0,0,0,0,1487.75,702,0,0,449.5,0,0,0
152,0,0,0,0,0,1465.5,693,0,0,549.75,0,0,0
153,0,0,0,0,0,1401.75,713,0,0,537.5,0,0,0
154,0,0,0,0,0,1288.5,703,0,0,536.25,0,0,0
155,0,0,0,0,0,1159.75,611,0,0,549.25,0,0,0
156,0,0,0,0,0,1035.75,550,0,0,556.5,0,0,0
157,0,0,0,0,0,973,529,0,0,556,0,0,0
158,0,0,0,0,0,964,506,0,0,547.25,0,0,0
159,0,0,0,0,0,996.75,495,0,0,556.5,0,0,0
160,0,0,0,0,0,1042.25,528,0,0,564,0,0,0
161,0,0,0,0,0,1069.25,530,0,0,571.5,0,0,0
162,0,0,0,0,0,1074.75,560,0,0,590,0,0,0
163,0,0,0,0,0,1063,558,0,0,581.75,0,0,0
164,0,0,0,0,0,1020.5,493,0,0,548.25,0,0,0
165,0,0,0,0,0,966.75,460,0,0,534.25,0,0,0
166,0,0,0,0,0,957.5,419,0,0,450.5,0,0,0
167,0,0,0,0,0,957.5,378,0,0,383.5,0,0,0
168,0,0,0,0,0,1052.5,321,0,0,436.25,0,0,0
169,0,0,0,0,0,1141.75,363,0,0,414.75,0,0,0
170,0,0,0,0,0,1161.25,380,0,0,351.25,0,0,0
171,0,0,0,0,0,1204,396,0,0,262.75,0,0,0
172,0,0,0,0,0,1290,385,0,0,192.75,0,0,0
173,0,0,0,0,0,1416.75,310,0,0,153.75,0,0,0
174,0,0,0,0,0,1508.5,310,0,0,117.5,0,0,0
175,0,0,0,0,0,1594.75,331,0,0,117.5,0,0,0
176,0,0,0,0,0,1667.5,372,0,0,112.75,0,0,0
177,0,0,0,0,0,1662.5,377,0,0,108.75,0,0,0
178,0,0,0,0,0,1614.25,393,0,0,96.25,0,0,0
179,0,0,0,0,0,1544,397,0,0,91,0,0,0
180,0,0,0,0,0,1479.5,372,0,0,91,0,0,0
181,0,0,0,0,0,1438.75,372,0,0,83,0,0,0
182,0,0,0,0,0,1394.25,374,0,0,86.75,0,0,0
183,0,0,0,0,0,1340.75,386,0,0,90.75,0,0,0
184,0,0,0,0,0,1290.75,416,0,0,92.25,0,0,0
185,0,0,0,0,0,1273.5,390,0,0,93.75,0,0,0
186,0,0,0,0,0,1254.75,330,0,0,90.75,0,0,0
187,0,0,0,0,0,1200,333,0,0,85.25,0,0,0
188,0,0,0,0,0,1116.5,302,0,0,81.5,0,0,0
189,0,0,0,0,0,1009.75,256,0,0,67,0,0,0
190,0,0,0,0,0,924,214,0,0,51.5,0,0,0
191,0,0,0,0,0,784.25,203,0,0,40,0,0,0
192,0,0,0,0,0,750.5,257,0,0,49,0,0,0
193,0,0,0,0,0,828.25,224,0,0,64.75,0,0,0
194,0,0,0,0,0,819,202,0,0,52.75,0,0,0
195,0,0,0,0,0,747,179,0,0,50,0,0,0
196,0,0,0,0,0,615,148,0,0,36,0,0,0
197,0,0,0,0,0,502.75,112,0,0,22.25,0,0,0
198,0,0,0,0,0,401.5,74,0,0,16.75,0,0,0
199,0,0,0,0,0,331.75,58,0,0,20,0,0,0
200,0,0,0,0,0,271.25,38,0,0,26.5,0,0,0
201,0,0,0,0,0,248.5,19,0,0,34.75,0,0,0
202,0,0,0,0,0,239.75,13,0,0,46,0,0,0
203,0,0,0,0,0,220,11,0,0,60,0,0,0
204,0,0,0,0,0,205.75,7,0,0,74,0,0,0
205,0,0,0,0,0,210.25,4,0,0,80.5,0,0,0
206,0,0,0,0,0,251.25,3,0,0,86.25,0,0,0
207,0,0,0,0,0,327.5,3,0,0,95.75,0,0,0
208,0,0,0,0,0,391.25,5,0,0,107.25,0,0,0
209,0,0,0,0,0,476.5,13,0,0,101,0,0,0
210,0,0,0,0,0,561,39,0,0,95.5,0,0,0
211,0,0,0,0,0,634,95,0,0,97.75,0,0,0
212,0,0,0,0,0,710.75,140,0,0,99.75,0,0,0
213,0,0,0,0,0,872,183,0,0,109.75,0,0,0
214,0,0,0,0,0,1188,290,0,0,117.75,0,0,0
215,0,0,0,0,0,1569.25,450,0,0,127,0,0,0
216,0,0,0,0,0,1153.75,553,0,0,176.75,0,0,0
217,0,0,0,0,0,1703,699,0,0,196.75,0,0,0
218,0,0,0,0,0,2142.5,802,0,0,208.25,0,0,0
219,0,0,0,0,0,2499.5,884,0,0,232.75,0,0,0
220,0,0,0,0,0,2781.75,919,0,0,248.5,0,0,0
221,0,0,0,0,0,3038.5,914,0,0,256.75,0,0,0
222,0,0,0,0,0,3291.5,894,0,0,250.25,0,0,0
223,0,0,0,0,0,3550,884,0,0,223.5,0,0,0
224,0,0,0,0,0,3751,737,0,0,206,0,0,0
225,0,0,0,0,0,3872.75,522,0,0,231.5,0,0,0
226,0,0,0,0,0,3842.25,462,0,0,283.5,0,0,0
227,0,0,0,0,0,3686.25,454,0,0,357,0,0,0
228,0,0,0,0,0,3407.25,425,0,0,395,0,0,0
229,0,0,0,0,0,3000,381,0,0,410.25,0,0,0
230,0,0,0,0,0,2528.25,316,0,0,436,0,0,0
231,0,0,0,0,0,2299.75,307,0,0,412.25,0,0,0
232,0,0,0,0,0,2310.5,353,0,0,348.25,0,0,0
233,0,0,0,0,0,2348.25,361,0,0,281,0,0,0
234,0,0,0,0,0,2408.75,356,0,0,230,0,0,0
235,0,0,0,0,0,2394,376,0,0,215.5,0,0,0
236,0,0,0,0,0,2359.5,429,0,0,222.5,0,0,0
237,0,0,0,0,0,2350.5,492,0,0,237.75,0,0,0
238,0,0,0,0,0,2520,609,0,0,293.25,0,0,0
239,0,0,0,0,0,2972.5,741,0,0,362.75,0,0,0
240,0,0,0,0,0,3924.25,655,0,0,566.75,0,0,0
241,0,0,0,0,0,4641.5,832,0,0,657.5,0,0,0
242,0,0,0,0,0,5234.25,900,0,0,708.25,0,0,0
243,0,0,0,0,0,5480,940,0,0,759.25,0,0,0
244,0,0,0,0,0,5485.25,943,0,0,784.5,0,0,0
245,0,0,0,0,0,5510.5,937,0,0,800.25,0,0,0
246,0,0,0,0,0,5475,968,0,0,811.75,0,0,0
247,0,0,0,0,0,5587.5,1005,0,0,814.5,0,0,0
248,0,0,0,0,0,5716.5,1004,0,0,816.25,0,0,0
249,0,0,0,0,0,5778.25,1012,0,0,816.5,0,0,0
250,0,0,0,0,0,5757.5,1021,0,0,822,0,0,0
251,0,0,0,0,0,5824.25,1017,0,0,825.25,0,0,0
252,0,0,0,0,0,5867.25,1023,0,0,833,0,0,0
253,0,0,0,0,0,5872,1010,0,0,841.75,0,0,0
254,0,0,0,0,0,5866.25,1013,0,0,854.5,0,0,0
255,0,0,0,0,0,5855.5,1012,0,0,864.75,0,0,0
256,0,0,0,0,0,5864.25,1037,0,0,870.25,0,0,0
257,0,0,0,0,0,5874.75,1027,0,0,872.5,0,0,0
258,0,0,0,0,0,5869,1020,0,0,875.5,0,0,0
259,0,0,0,0,0,5858.75,1025,0,0,880.5,0,0,0
260,0,0,0,0,0,5855.5,999,0,0,885.75,0,0,0
261,0,0,0,0,0,5854.5,856,0,0,888,0,0,0
262,0,0,0,0,0,5890.75,734,0,0,886.5,0,0,0
263,0,0,0,0,0,5850.5,673,0,0,884,0,0,0
264,0,0,0,0,0,5263.75,928,0,0,889.25,0,0,0
265,0,0,0,0,0,5083.75,872,0,0,881.25,0,0,0
266,0,0,0,0,0,4567,775,0,0,877.75,0,0,0
267,0,0,0,0,0,4166.5,710,0,0,875,0,0,0
268,0,0,0,0,0,4053,722,0,0,851.75,0,0,0
269,0,0,0,0,0,4188,713,0,0,808,0,0,0
270,0,0,0,0,0,4329.25,770,0,0,724.25,0,0,0
271,0,0,0,0,0,4554.25,840,0,0,638.5,0,0,0
272,0,0,0,0,0,4911.75,825,0,0,585.25,0,0,0
273,0,0,0,0,0,5274.75,813,0,0,570.75,0,0,0
274,0,0,0,0,0,5448.25,851,0,0,644.75,0,0,0
275,0,0,0,0,0,5483.25,906,0,0,702.25,0,0,0
276,0,0,0,0,0,5444,979,0,0,761.25,0,0,0
277,0,0,0,0,0,5517.5,994,0,0,786.25,0,0,0
278,0,0,0,0,0,5692,973,0,0,782.75,0,0,0
279,0,0,0,0,0,5837,931,0,0,781.5,0,0,0
280,0,0,0,0,0,5899,952,0,0,789.25,0,0,0
281,0,0,0,0,0,5926,955,0,0,793.25,0,0,0
282,0,0,0,0,0,5923.75,962,0,0,801.75,0,0,0
283,0,0,0,0,0,5897,940,0,0,807,0,0,0
284,0,0,0,0,0,5838,889,0,0,793.25,0,0,0
285,0,0,0,0,0,5849.5,802,0,0,770,0,0,0
286,0,0,0,0,0,5941.25,831,0,0,758.5,0,0,0
287,0,0,0,0,0,5910.75,877,0,0,739.5,0,0,0
288,0,0,0,0,0,6191.5,918,0,0,815.75,0,0,0
289,0,0,0,0,0,5943.25,834,0,0,829,0,0,0
290,0,0,0,0,0,5914.25,804,0,0,836.5,0,0,0
291,0,0,0,0,0,5920.75,733,0,0,841.75,0,0,0
292,0,0,0,0,0,5931.75,658,0,0,838.25,0,0,0
293,0,0,0,0,0,5931.5,609,0,0,827,0,0,0
294,0,0,0,0,0,5811.5,573,0,0,819.5,0,0,0
295,0,0,0,0,0,5779.75,662,0,0,813.25,0,0,0
296,0,0,0,0,0,5688.25,821,0,0,806.25,0,0,0
297,0,0,0,0,0,5624.5,910,0,0,798.75,0,0,0
298,0,0,0,0,0,5659.75,983,0,0,797.5,0,0,0
299,0,0,0,0,0,5629,976,0,0,793.75,0,0,0
300,0,0,0,0,0,5520.75,987,0,0,788.75,0,0,0
301,0,0,0,0,0,5392.75,974,0,0,764.75,0,0,0
302,0,0,0,0,0,5352.25,948,0,0,757.5,0,0,0
303,0,0,0,0,0,5370.5,930,0,0,750.25,0,0,0
304,0,0,0,0,0,5386.25,955,0,0,741.75,0,0,0
305,0,0,0,0,0,5482.5,940,0,0,725.75,0,0,0
306,0,0,0,0,0,5555.5,955,0,0,662.25,0,0,0
307,0,0,0,0,0,5503.25,997,0,0,610.25,0,0,0
308,0,0,0,0,0,5351.25,1017,0,0,536.5,0,0,0
309,0,0,0,0,0,5180.5,992,0,0,402.25,0,0,0
310,0,0,0,0,0,5109.5,985,0,0,226.5,0,0,0
311,0,0,0,0,0,4934.25,946,0,0,179.75,0,0,0
312,0,0,0,0,0,5332.5,1014,0,0,341,0,0,0
313,0,0,0,0,0,4990.75,981,0,0,240.75,0,0,0
314,0,0,0,0,0,4808.25,961,0,0,189.75,0,0,0
315,0,0,0,0,0,4656.75,911,0,0,174,0,0,0
316,0,0,0,0,0,4434.25,908,0,0,155,0,0,0
317,0,0,0,0,0,4044.25,837,0,0,156,0,0,0
318,0,0,0,0,0,3552.25,783,0,0,163,0,0,0
319,0,0,0,0,0,3182,781,0,0,187.5,0,0,0
320,0,0,0,0,0,2821.5,727,0,0,226,0,0,0
321,0,0,0,0,0,2425,648,0,0,240.5,0,0,0
322,0,0,0,0,0,2050.75,608,0,0,237.25,0,0,0
323,0,0,0,0,0,1727.5,510,0,0,253.75,0,0,0
324,0,0,0,0,0,1429.75,417,0,0,277.75,0,0,0
325,0,0,0,0,0,1214,355,0,0,286,0,0,0
326,0,0,0,0,0,1079.25,292,0,0,296.5,0,0,0
327,0,0,0,0,0,1026,253,0,0,326.25,0,0,0
328,0,0,0,0,0,1064.5,245,0,0,389.5,0,0,0
329,0,0,0,0,0,1104.5,216,0,0,460.5,0,0,0
330,0,0,0,0,0,1087.25,186,0,0,492.25,0,0,0
331,0,0,0,0,0,1022,181,0,0,477.75,0,0,0
332,0,0,0,0,0,905.75,165,0,0,462.75,0,0,0
333,0,0,0,0,0,800.5,137,0,0,411.25,0,0,0
334,0,0,0,0,0,755,125,0,0,303.75,0,0,0
335,0,0,0,0,0,686.75,140,0,0,233.25,0,0,0
336,0,0,0,0,0,625.25,247,0,0,352.5,0,0,0
337,0,0,0,0,0,748,304,0,0,268.75,0,0,0
338,0,0,0,0,0,877.25,330,0,0,223,0,0,0
339,0,0,0,0,0,1076.25,332,0,0,175.75,0,0,0
340,0,0,0,0,0,1351,343,0,0,120.25,0,0,0
341,0,0,0,0,0,1620.25,274,0,0,84,0,0,0
342,0,0,0,0,0,1759.25,213,0,0,67.75,0,0,0
343,0,0,0,0,0,1800.25,186,0,0,68.25,0,0,0
344,0,0,0,0,0,1757,154,0,0,71,0,0,0
345,0,0,0,0,0,1568.25,121,0,0,70,0,0,0
346,0,0,0,0,0,1264,128,0,0,62.25,0,0,0
347,0,0,0,0,0,996,122,0,0,50.75,0,0,0
348,0,0,0,0,0,838.5,123,0,0,38.25,0,0,0
349,0,0,0,0,0,718.75,125,0,0,33,0,0,0
350,0,0,0,0,0,634.75,131,0,0,37.5,0,0,0
351,0,0,0,0,0,594.75,164,0,0,40.5,0,0,0
352,0,0,0,0,0,580.25,149,0,0,43.25,0,0,0
353,0,0,0,0,0,568.25,157,0,0,46.25,0,0,0
354,0,0,0,0,0,578,177,0,0,40.75,0,0,0
355,0,0,0,0,0,575.5,158,0,0,44.25,0,0,0
356,0,0,0,0,0,559.75,118,0,0,48.75,0,0,0
357,0,0,0,0,0,511.25,86,0,0,52.75,0,0,0
358,0,0,0,0,0,467.25,63,0,0,73.25,0,0,0
359,0,0,0,0,0,440.25,54,0,0,97.25,0,0,0
360,0,0,0,0,0,206,62,0,0,102.5,0,0,0
361,0,0,0,0,0,235.75,51,0,0,111.5,0,0,0
362,0,0,0,0,0,245.75,49,0,0,117,0,0,0
363,0,0,0,0,0,282.75,52,0,0,137.5,0,0,0
364,0,0,0,0,0,336.75,52,0,0,186,0,0,0
365,0,0,0,0,0,410.75,57,0,0,250,0,0,0
366,0,0,0,0,0,490.5,63,0,0,341.75,0,0,0
367,0,0,0,0,0,631.75,74,0,0,460.75,0,0,0
368,0,0,0,0,0,914.5,86,0,0,543.75,0,0,0
369,0,0,0,0,0,1386.75,105,0,0,597.5,0,0,0
370,0,0,0,0,0,1963.75,122,0,0,632,0,0,0
371,0,0,0,0,0,2536.5,123,0,0,672.5,0,0,0
372,0,0,0,0,0,3082.5,138,0,0,700.75,0,0,0
373,0,0,0,0,0,3437.5,145,0,0,726,0,0,0
374,0,0,0,0,0,3629,175,0,0,750.25,0,0,0
375,0,0,0,0,0,3790.25,221,0,0,760.5,0,0,0
376,0,0,0,0,0,3865.25,264,0,0,740.5,0,0,0
377,0,0,0,0,0,3873.5,303,0,0,702,0,0,0
378,0,0,0,0,0,3837.25,351,0,0,639.25,0,0,0
379,0,0,0,0,0,3736.5,375,0,0,561.25,0,0,0
380,0,0,0,0,0,3656.5,397,0,0,473,0,0,0
381,0,0,0,0,0,3586.5,406,0,0,376,0,0,0
382,0,0,0,0,0,3478.5,414,0,0,338,0,0,0
383,0,0,0,0,0,3387,421,0,0,301.75,0,0,0
384,0,0,0,0,0,3720.25,537,0,0,296,0,0,0
385,0,0,0,0,0,3576.75,547,0,0,519.25,0,0,0
386,0,0,0,0,0,3525,528,0,0,640.75,0,0,0
387,0,0,0,0,0,3390.5,508,0,0,715.75,0,0,0
388,0,0,0,0,0,3136,539,0,0,748.75,0,0,0
389,0,0,0,0,0,2945.75,566,0,0,764.75,0,0,0
390,0,0,0,0,0,2783.75,577,0,0,759.25,0,0,0
391,0,0,0,0,0,2486,595,0,0,722.25,0,0,0
392,0,0,0,0,0,2233.75,603,0,0,680.5,0,0,0
393,0,0,0,0,0,2082.5,594,0,0,666.75,0,0,0
394,0,0,0,0,0,1942.5,619,0,0,610.75,0,0,0
395,0,0,0,0,0,1776.5,603,0,0,608.5,0,0,0
396,0,0,0,0,0,1586,579,0,0,598,0,0,0
397,0,0,0,0,0,1443.5,563,0,0,571.75,0,0,0
398,0,0,0,0,0,1372.75,511,0,0,592.25,0,0,0
399,0,0,0,0,0,1387.75,474,0,0,566.25,0,0,0
400,0,0,0,0,0,1472,447,0,0,538,0,0,0
401,0,0,0,0,0,1487,369,0,0,539.75,0,0,0
402,0,0,0,0,0,1425,311,0,0,515.5,0,0,0
403,0,0,0,0,0,1393.25,282,0,0,502,0,0,0
404,0,0,0,0,0,1429.25,224,0,0,513.25,0,0,0
405,0,0,0,0,0,1525.75,177,0,0,491,0,0,0
406,0,0,0,0,0,1722.75,207,0,0,449.25,0,0,0
407,0,0,0,0,0,1901,259,0,0,442.75,0,0,0
408,0,0,0,0,0,1872.25,250,0,0,460.5,0,0,0
409,0,0,0,0,0,2049.25,252,0,0,461,0,0,0
410,0,0,0,0,0,2182.25,310,0,0,492.75,0,0,0
411,0,0,0,0,0,2474.75,335,0,0,547,0,0,0
412,0,0,0,0,0,2834.25,373,0,0,612.5,0,0,0
413,0,0,0,0,0,3284,483,0,0,677.5,0,0,0
414,0,0,0,0,0,3881.75,589,0,0,693.75,0,0,0
415,0,0,0,0,0,4496.25,686,0,0,704.5,0,0,0
416,0,0,0,0,0,4895,750,0,0,706,0,0,0
417,0,0,0,0,0,5132,756,0,0,741.25,0,0,0
418,0,0,0,0,0,5319.75,805,0,0,773.25,0,0,0
419,0,0,0,0,0,5434.75,858,0,0,789.25,0,0,0
420,0,0,0,0,0,5506.5,880,0,0,802.75,0,0,0
421,0,0,0,0,0,5531,871,0,0,803.5,0,0,0
422,0,0,0,0,0,5521.25,793,0,0,788.5,0,0,0
423,0,0,0,0,0,5512.75,705,0,0,765.25,0,0,0
424,0,0,0,0,0,5500.5,670,0,0,767.75,0,0,0
425,0,0,0,0,0,5483,586,0,0,757,0,0,0
426,0,0,0,0,0,5387.5,433,0,0,736,0,0,0
427,0,0,0,0,0,5337.5,383,0,0,742.75,0,0,0
428,0,0,0,0,0,5425,450,0,0,762.5,0,0,0
429,0,0,0,0,0,5599.25,495,0,0,780.25,0,0,0
430,0,0,0,0,0,5782,541,0,0,806.75,0,0,0
431,0,0,0,0,0,5834.75,543,0,0,823.25,0,0,0
432,0,0,0,0,0,5788,381,0,0,845,0,0,0
433,0,0,0,0,0,5630.5,372,0,0,860.5,0,0,0
434,0,0,0,0,0,5565,459,0,0,869,0,0,0
