ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
    25.000000   3451.230122      0.000000  23150.312808      0.000000 273615.821403   2212.751779    674.205990      0.000000      0.000000 420322.379964      0.000000      0.000000 420322.379964      0.000000      0.000000      0.000000      0.000000      5.594604      0.000000      0.000000      0.000000  -2797.302111      0.000000      0.000000  -2797.302111      0.000000      0.000000
    80.000000   1676.682298      0.000000  37384.208085      0.000000  58093.133841     11.557353    465.140347      0.000000      0.000000 -23569.138281      0.000000      0.000000 -26573.959803      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
   194.000000   3451.230122      0.000000  23150.312808      0.000000 273615.821403    961.470845      0.000000      0.000000      0.000000  30397.826086      0.000000      0.000000  30397.826086      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
   393.000000   2316.870084      0.000000  51658.178445      0.000000  80274.148581   4822.315790      0.991766      0.000000      0.000000 350352.704473      0.000000      0.000000 350351.185360      0.000000      0.000000      0.000000      0.000000     74.152873      8.703126      0.000000      0.000000   2129.405626      0.000000      0.000000   2129.405626      0.000000      0.000000
   394.000000   2316.870084      0.000000  51658.178445      0.000000  80274.148581   4822.315790      0.991766      0.000000      0.000000 350352.704473      0.000000      0.000000 350351.185360      0.000000      0.000000      0.000000      0.000000     74.152873      8.703126      0.000000      0.000000   2129.405626      0.000000      0.000000   2129.405626      0.000000      0.000000
   395.000000   2316.870084      0.000000  51658.178445      0.000000  80274.148581   4822.315790      0.991766      0.000000      0.000000 350352.704473      0.000000      0.000000 350351.185360      0.000000      0.000000      0.000000      0.000000     74.152873      8.703126      0.000000      0.000000   2129.405626      0.000000      0.000000   2129.405626      0.000000      0.000000
   396.000000   2316.870084      0.000000  51658.178445      0.000000  80274.148581   4822.315790      0.991766      0.000000      0.000000 350352.704473      0.000000      0.000000 350351.185360      0.000000      0.000000      0.000000      0.000000     74.152873      8.703126      0.000000      0.000000   2129.405626      0.000000      0.000000   2129.405626      0.000000      0.000000
   397.000000   7313.865158      0.000000  49060.265553      0.000000 579848.098338      0.000000   3775.469514      0.000000      0.000000 -49041.014396      0.000000      0.000000 -86725.715221      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
   398.000000   7313.865158      0.000000  49060.265553      0.000000 579848.098338      0.000000   3775.469514      0.000000      0.000000 -49041.014396      0.000000      0.000000 -86725.715221      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
    399.000000    3270.806790       0.000000  339674.376038       0.000000   32175.888603     607.641757    1524.665548       0.000000       0.000000 -335520.522785       0.000000       0.000000 -349706.172686       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000      -0.000000       0.000000       0.000000
   400.000000   2932.452038      0.000000  61167.219304      0.000000 179379.897967      0.000000   1952.127582      0.000000      0.000000 237911.143567      0.000000      0.000000 213889.241725      0.000000      0.000000      0.000000      0.000000     32.184721      0.022646      0.000000      0.000000 -16081.037374      0.000000      0.000000 -16081.037374      0.000000      0.000000
   402.000000   2295.303011      0.000000 238367.983184      0.000000  22579.570949      0.057506   1397.696852      0.000000      0.000000  57891.022715      0.000000      0.000000  45790.722861      0.000000      0.000000      0.000000      0.000000      9.884583      0.000000      0.000000      0.000000  -4942.291397      0.000000      0.000000  -4942.291397      0.000000      0.000000
   404.000000   1466.226019      0.000000  30583.609652      0.000000  89689.948984      0.000000    997.371978      0.000000      0.000000 128799.368621      0.000000      0.000000 116178.971213      0.000000      0.000000      0.000000      0.000000      0.943834      0.000000      0.000000      0.000000   -471.916792      0.000000      0.000000   -471.916792      0.000000      0.000000
   405.000000   2434.145748      0.000000  16327.869629      0.000000 192980.695228      0.000000   1600.949083      0.000000      0.000000 155621.748827      0.000000      0.000000 143065.010843      0.000000      0.000000      0.000000      0.000000      6.576596     23.522521      0.000000      0.000000   8472.962345      0.000000      0.000000   8472.962345      0.000000      0.000000
   407.000000   7313.865158      0.000000  49060.265553      0.000000 579848.098338      0.000000   3775.469514      0.000000      0.000000 -49041.014396      0.000000      0.000000 -86725.715221      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
   408.000000   4877.518898      0.000000 506531.964267      0.000000  47981.588267      0.000000   2633.458250      0.000000      0.000000 134884.927143      0.000000      0.000000 115397.522417      0.000000      0.000000      0.000000      0.000000      0.763743      0.000000      0.000000      0.000000   -381.871419      0.000000      0.000000   -381.871419      0.000000      0.000000
    409.000000   11285.239803       0.000000 1171975.917323       0.000000  111016.223833       0.000000    6093.099481       0.000000       0.000000  312086.694174       0.000000       0.000000  266998.189122       0.000000       0.000000       0.000000       0.000000       1.767091       0.000000       0.000000       0.000000    -883.545637       0.000000       0.000000    -883.545637       0.000000       0.000000
