"DSO","cluster","x","y","lon","lat"
176,132,4674021.28398086,5090439.09016761,18.65216641269,68.740757878492
172,133,4563854.46562399,5052775.56176584,15.8821475377475,68.5067067307525
171,134,4544862.11774222,5072273.84582159,15.4657668980256,68.6968458203978
176,135,4661989.70936251,5104508.60102485,18.407046112625,68.8805982808533
117,7,4384591.30905669,4024410.83704728,11.1142871988359,59.3159525640629
117,7,4358683.80368071,4029588.0601624,10.6612374848171,59.3654398356871
117,2,4359995.71951857,4095347.43532745,10.6961801157714,59.95696731845
114,8,4284233.05771079,4264872.50215143,9.312450371345,61.48319677746
117,9,4344322.32899784,4227506.57572505,10.43160245671,61.1476783131475
176,136,4665257.46146759,5123269.70981263,18.5503003551962,69.0455102949612
54,47,4180611.99557825,4004443.47679739,7.55344276124083,59.1190994309383
54,41,4165174.62867017,4032070.66931218,7.265227663807,59.362381394386
115,198,4198104.44228135,4269130.47464208,7.699810018906,61.505121550842
85,5,4322342.81616893,4133958.6581587,10.02422196684,60.30617197289
73,48,4239533.97570786,4086643.72546418,8.54914806246,59.8728682384186
54,41,4173907.3790831,4032726.93218293,7.41791367706,59.37122051606
51,49,4285743.49288451,4013027.35842445,9.38399688281,59.21666123225
24,10,4300544.48887467,4002255.3003933,9.64358290354267,59.1206680849507
51,49,4296034.58808507,4019982.62211652,9.56302733748938,59.2799082373056
59,6,4312842.37635722,4068294.93198415,9.85539109806375,59.715187510945
62,50,4276254.82606399,4062130.89472058,9.20817122894167,59.65755884279
68,50,4243262.94841513,4045166.64081226,8.6305376419525,59.5004323448225
54,51,4246537.56187516,3944168.46030396,8.72173301469615,58.5926629957446
51,52,4301411.58590949,3994495.38334274,9.65937376560947,59.0509032770384
140,84,4200965.86644687,4414118.14440069,7.65680389145579,62.8114593208179
129,85,4122813.55502502,4345828.09987377,6.210513850526,62.166013931684
131,69,4281146.65740913,4437798.82821228,9.21621221808,63.04097487039
117,2,4370099.28573397,4081232.13585322,10.873252227596,59.82895611283
117,2,4350362.34496398,4089952.59347014,10.523457919736,59.909167077824
117,11,4390164.05823459,4193361.6985206,11.2677808336275,60.8353142180575
51,53,4342173.5265438,4022257.48460579,10.3708481075458,59.3005682033771
117,7,4363190.24560557,4046488.55291175,10.7435693512667,59.517078737435
117,12,4402231.80166677,4003365.77603896,11.415608469565,59.123853035715
117,12,4414779.67458612,3979262.29943464,11.62415571713,58.904688165
117,13,4424634.99835349,4027631.95333706,11.81722046065,59.33750353508
117,14,4365115.86611226,4070066.04335599,10.7823225957,59.729014378235
47,14,4356625.83153923,4053302.28226336,10.6290010437209,59.5789470032888
122,60,4089527.76949664,4309251.83850808,5.621966378066,61.819774247258
113,192,4097272.00255094,4090920.54089274,6.0146532728725,59.8623096568937
113,192,4116575.67597037,4119896.92422976,6.329721367035,60.13199195759
73,48,4247561.65414774,4088146.69110734,8.691568436165,59.88779787225
51,54,4331238.75622041,4052448.24675622,10.1807257590756,59.5725475933032
158,137,4510748.87009545,4805987.89193176,14.2001933744174,66.3149210687179
172,138,4636944.92019811,5019891.22501523,17.542838608755,68.146105479045
167,139,4577714.68352055,4955940.82240332,15.99121336919,67.62273450417
176,140,4665084.77292308,5137943.19141787,18.596582966385,69.1775465816775
125,84,4200171.2704746,4400407.62112473,7.65089752516,62.6877291239
81,15,4354139.51181036,4133048.72394242,10.5976254516122,60.2967238492156
117,16,4386984.00939251,4144879.01329935,11.19358989656,60.3994443763575
113,195,4112098.60681714,4243781.21267191,6.120436722685,61.2431898588575
117,17,4355523.6655698,4189909.69942644,10.6322821909389,60.8084143630839
91,197,4163636.21398436,4158607.17069222,7.14401532879,60.49946614649
172,141,4656313.91972802,5053830.60249845,18.10595224247,68.43137122256
150,77,4452189.11431144,4682562.22730439,12.7862773199036,65.2278332649236
158,142,4480715.86494363,4680629.58869788,13.38908299531,65.19899367676
51,53,4350198.46452906,4028192.60125202,10.5121736669068,59.3535139170532
68,42,4225913.09214423,4044568.23478955,8.32525552026,59.49170690439
54,55,4214269.51885775,3943611.14169635,8.16824898327,58.58132038191
54,55,4192957.14342439,3951434.62751424,7.79836483633,58.64622875457
180,143,5000390.80506671,5263383.5646285,27.56712356865,69.7164366985
148,86,4451669.38618108,4458131.20940044,12.58461003458,63.20459979013
51,52,4291747.17785393,4002955.70604951,9.490213082945,59.1264903454283
180,144,5122645.17967531,5265178.46854469,30.55753595207,69.42792530757
112,195,4134330.26191339,4240232.77544646,6.53599944798,61.22169723543
104,199,4202810.92319513,4219443.12036204,7.81838600042,61.05929311491
158,145,4549616.92821477,4746814.89272106,14.95569972375,65.75837033321
117,18,4447309.37154894,4091855.59130572,12.2521345322,59.9092259272767
172,146,4602057.74211405,5030390.365499,16.74294796227,68.273259122716
172,133,4575115.3890761,5054702.22258027,16.1579998635957,68.5151876070771
172,147,4571441.20597917,5039156.7776001,16.0329035402371,68.3779128978821
148,65,4396480.27046821,4439320.37073223,11.4849729433575,63.049502042685
148,87,4381829.66867154,4456122.90840724,11.202870816562,63.203485642964
116,88,4225154.95241411,4313224.35178274,8.18316553651833,61.909188345095
170,148,4526146.69571267,5055363.27115153,14.9775544650383,68.556948891315
170,149,4521122.43451949,5048870.12056288,14.8437974164375,68.5015297604275
13,56,4282530.18784048,3979862.17770388,9.333538238005,58.918082902493
148,89,4306108.45749288,4424399.32571264,9.70829681170333,62.9219049405833
148,90,4321651.4992506,4411098.45513907,10.01271134703,62.80228625973
148,91,4331325.24854456,4393327.22945274,10.20035167446,62.64196661327
123,19,4353270.39480014,4342942.05907456,10.61710693496,62.18679203595
117,20,4375035.49658573,4191831.32641552,10.990102295435,60.823707602645
176,113,4675696.08664503,5169352.54571118,18.9721268230871,69.4473936326386
54,57,4238910.33747869,3920961.76916709,8.59901510302333,58.3827133075367
54,57,4223855.15699597,3916173.31876008,8.344136966655,58.3367581632558
117,21,4414077.0691451,4128224.08464817,11.67604320021,60.24465783843
117,6,4345446.81089329,4075640.58768375,10.4341716284276,59.7806837102048
77,3,4285533.54054935,4126269.10177954,9.361587442215,60.235529509905
77,6,4317437.65193037,4092772.77625969,9.93646744734133,59.9355041693767
117,20,4366979.56872401,4174427.7693608,10.8384741868086,60.6679855990886
117,17,4354247.7116404,4178883.61482647,10.60706791785,60.70927088039
41,35,4113902.47106699,3997009.60070074,6.399406758547,59.026811520143
140,67,4181356.03634425,4410977.48891913,7.276922177868,62.7768047481133
140,67,4180782.97570026,4418408.64803011,7.25967124786,62.8435308830833
158,150,4460449.0373788,4782506.91950217,13.0634920990718,66.1267601172464
158,150,4460654.53559554,4776482.79780752,13.061623084725,66.0722907945137
176,151,4725678.77731211,5192073.18262117,20.313111143745,69.587693405535
158,152,4450871.56310237,4708604.86492218,12.7824014813067,65.46331071335
129,92,4107024.78130875,4355750.6092477,5.89745310992571,62.2472800123279
129,92,4108778.32787529,4364727.77810715,5.92035395727714,62.3289314619843
176,153,4675942.96026436,5179173.97772598,19.0144728453875,69.5353062896013
176,154,4671198.43375097,5192707.9876591,18.94513008971,69.662463871195
85,15,4342030.73068749,4124587.45241473,10.37839852684,60.221326895815
54,57,4242424.91710803,3925113.46798735,8.65760255568,58.42064618864
54,45,4201293.79854752,3897663.74758487,7.96912723756417,58.1651341091475
54,51,4264146.04789134,3957382.18814084,9.0207173899275,58.71399394901
54,51,4255562.38882545,3946893.12054788,8.87586066904,58.618531885065
158,152,4447920.8648621,4698600.09495656,12.7101631660711,65.3740717224867
176,155,4710526.59018918,5190271.69164786,19.9254339765025,69.5917163017325
54,51,4242124.00746043,3953547.5374307,8.64276908777889,58.67626501262
172,109,4587075.60005,5085269.78382253,16.523738243891,68.7808723713405
122,60,4081621.66540368,4321531.21383639,5.45690473797,61.9256327501157
81,15,4350934.95190018,4143795.78366454,10.54139569898,60.39368377756
81,15,4359912.34737596,4123640.86977625,10.69994261436,60.21158407753
176,156,4646615.45677836,5136102.67982294,18.1338028303314,69.1813148786479
54,45,4197894.73847554,3920335.90035958,7.8996772499,58.3680352882467
101,22,4327217.83813368,4191067.26144111,10.1139135233375,60.8201921729687
101,22,4324151.128879,4210439.62008731,10.05803924717,60.99463798419
94,23,4298923.12330013,4193584.23852021,9.59527663211667,60.84232511099
109,24,4257094.79773956,4237517.80372477,8.81415509439333,61.2336325897067
109,24,4263449.58652624,4229008.81863503,8.93460947862,61.1579272025833
110,24,4233684.32673365,4233991.04747142,8.38149872879,61.1977044783
158,157,4495034.76842537,4792769.44439495,13.8354808120783,66.2038756847833
158,158,4445136.7146548,4768408.65177707,12.7142699089165,66.0052082491205
158,158,4439839.21910494,4761450.76043315,12.5923220114246,65.9442028762538
158,159,4447023.17304334,4746180.20013449,12.7345627260578,65.8038519366967
158,160,4428792.88038735,4715699.48671345,12.3153275930717,65.534641272405
54,51,4250760.32032112,3933113.40857562,8.79755808288417,58.4939182583792
54,57,4224077.07100728,3907889.11230045,8.35132620994,58.26233454184
113,188,4062081.45519402,4178654.41068346,5.27961288015895,60.6307414789832
113,188,4059434.70537591,4169628.47671276,5.24320830681,60.5481086197
113,188,4051304.60636209,4177047.59320059,5.085918040366,60.609721251818
158,161,4458933.71803805,4788961.87982633,13.0370324653643,66.1856414288414
119,93,4160658.68464804,4361230.53783302,6.91932121916667,62.32123310556
54,57,4222092.61631704,3924592.70935417,8.31055206375778,58.4120792817322
149,94,4411491.19833816,4479744.00863642,11.8021378458654,63.4106930594892
158,162,4456138.22460343,4771473.34507922,12.95764034616,66.0288268917637
158,162,4451636.38056055,4770383.75493422,12.8581402433355,66.0206923398536
41,33,4096651.45505755,3982628.35724457,6.114349497731,58.8895079073
117,11,4409041.81761398,4196936.19199771,11.6152947312192,60.8640239225854
117,18,4441756.99472064,4098997.84248605,12.15730098851,59.97501782134
120,95,4187302.4049942,4348361.46622679,7.440340491873,62.21499781594
128,63,4258394.91305247,4393240.14955972,8.785080393585,62.6364317088117
180,163,5069946.25623396,5324707.10580219,29.76336525141,70.07885833137
95,188,4051423.31224053,4162856.55425573,5.10695126226625,60.4824105849075
95,188,4056581.95221697,4153073.75477464,5.2129896053088,60.3977726686908
47,14,4353415.98699624,4061761.57170392,10.57360209156,59.65530230015
158,164,4444498.22574321,4731012.66385958,12.6660534317929,65.6678133563857
63,6,4338556.42443598,4079410.96024347,10.3121111982113,59.8149359186067
158,165,4481996.87667449,4805943.68853432,13.5650034619671,66.3290412488457
158,165,4470503.17028402,4800878.98738132,13.30505431531,66.28846580622
158,166,4495566.74620052,4757792.66038717,13.80106233154,65.88805566862
70,3,4283030.96859222,4096623.12838832,9.32191794406615,59.9685362209946
63,6,4326290.72806678,4071677.47529214,10.093866515206,59.745663653294
85,5,4325618.96526101,4111544.49368,10.082816322325,60.10442519975
54,45,4203802.66989678,3907976.57049452,8.00654965833667,58.25846582908
76,3,4299261.57577154,4124612.96304233,9.60886619169222,60.2215213595589
85,5,4318890.14046798,4123362.76656137,9.962044428985,60.21079965976
36,56,4266940.77826327,4004110.89449581,9.05767239684333,59.1346046885983
51,52,4299377.87921479,4009490.38781769,9.62254689904545,59.1856975244316
42,49,4282833.43100921,4035096.30720464,9.329333352128,59.41495138993
62,50,4279340.66128986,4053274.46097039,9.2644853237875,59.5781779396681
51,52,4333668.92315333,4004454.862262,10.220868886995,59.1407409316936
51,52,4325555.32513482,3998558.26307385,10.0793085127383,59.0878421726422
51,52,4313137.79063063,4023659.28115453,9.86224993522,59.313610872975
51,52,4318922.72119849,4011322.0543142,9.96372076621,59.202689214645
51,54,4338973.35989471,4041432.46943985,10.3163587526475,59.473215673585
113,194,4082113.76429728,4203570.01977658,5.61403933050824,60.8660870596553
140,67,4185284.21985345,4427458.13745838,7.34037277858,62.92659553769
113,194,4090102.98985987,4189426.60093101,5.77679411671556,60.7434136439378
172,109,4578452.83133651,5082589.7461831,16.306953887735,68.7639724683675
170,167,4537298.01325583,5045990.95479513,15.2279130102567,68.46482649292
172,167,4546451.54928027,5046458.03452302,15.4491758063514,68.4626244943321
73,48,4228037.74615447,4081550.50076357,8.34669800861,59.82479694622
169,168,4496680.82519303,5021153.16549746,14.2085202722475,68.26555170699
169,169,4473693.78033318,5006920.36279654,13.63912078385,68.14870677402
169,170,4514604.79970602,5029082.59625193,14.65076982079,68.32680495509
170,149,4522089.94767628,5040985.2382726,14.8522483616107,68.4296723661464
123,25,4380364.15404934,4301761.40578252,11.1217581572833,61.8128154775367
51,53,4341082.07952423,4013900.137798,10.3509541940164,59.2254315726273
51,53,4346470.87435546,4018160.32136072,10.44562047106,59.2634918750922
53,26,4302215.97116784,4057620.28257275,9.66797185676,59.61882397542
53,26,4317176.65423034,4052613.12923409,9.93250626059,59.57415180183
113,188,4070070.61018948,4162146.56577563,5.44535476731667,60.4872249858617
113,190,4065795.89516703,4147772.74044648,5.38591143575634,60.3556786079854
113,188,4063842.46829947,4157785.35930996,5.33811799614472,60.4444249569294
113,189,4078492.85198959,4179418.45517291,5.57709984761593,60.6471344398863
113,194,4085381.54496715,4210768.92500046,5.66532353239143,60.93257144724
117,27,4422556.8653188,4302306.35260344,11.91902467741,61.80952880359
117,28,4442966.35287182,4245999.41781014,12.26801145338,61.29720960669
179,171,4829459.78490741,5331906.08714505,23.680181293075,70.67043693687
179,172,4843439.70354198,5315840.7941627,23.9477059302783,70.5025883289083
87,191,4107692.90275407,4148264.53701933,6.141275261155,60.38263040996
113,201,4048663.14495455,4200835.69843948,5.00556551382,60.8215855038817
117,21,4431030.30483921,4123123.24091504,11.97846637212,60.19483614497
117,29,4402789.88125534,4238257.85247807,11.51791339339,61.23721903605
117,20,4367292.11822447,4191160.93548758,10.84807424196,60.81858277029
123,19,4361832.55921407,4353648.28191875,10.78326592163,62.28248625318
32,7,4377068.81007461,4016371.34009669,10.980445298025,59.24464008403
51,53,4344293.61486058,4033272.69093721,10.4091322318217,59.39955952375
113,194,4094992.80384963,4195917.147209,5.858676077148,60.804326647556
95,188,4042390.66599236,4171191.10128291,4.93212287551909,60.5514924171545
101,17,4340435.1339695,4172094.57949598,10.3542131687433,60.6490010568133
117,30,4386704.89920351,4050281.3173141,11.15907097468,59.548363835656
42,49,4275751.80943593,4023655.6911137,9.207246853365,59.3113773946933
117,31,4428658.80151939,4169206.38944085,11.96009548177,60.61002397992
113,188,4044158.93004503,4156602.40173156,4.984029394075,60.421713647965
176,153,4666964.22127363,5181388.86070263,18.797149712555,69.56573007276
113,201,4054492.37686068,4189946.61718212,5.126676985035,60.7274911150767
113,201,4053361.52473003,4207535.39453637,5.08240125432333,60.8846704642683
109,23,4286167.9299319,4203070.28113429,9.3597474602025,60.9268769578175
94,32,4315373.25050731,4171997.25785978,9.89745215443,60.64852649357
113,190,4069356.66280781,4129352.67225308,5.47257991496,60.192370396105
113,185,4132230.85237817,4287712.40941231,6.4499717951,61.64773207038
122,96,4131200.50808043,4297712.19094683,6.4204596923,61.73719827256
162,173,4480224.69965092,4845178.51223592,13.5749099520733,66.6840884699367
129,97,4126590.3127382,4380046.86586811,6.24526106908733,62.4756539875847
129,97,4132222.54871577,4382408.24535361,6.35127579451167,62.4995615457758
113,194,4075885.53444838,4207470.28208798,5.495173349935,60.89760277149
51,52,4320267.88401138,3989572.39101366,9.9872793379775,59.007036276685
51,54,4343817.37250882,4056436.48436847,10.403195450785,59.60798529312
41,33,4095546.43592085,3995162.44425185,6.082729230845,59.0015074809233
130,93,4168659.88491069,4365554.70601107,7.06911607122167,62.3632274654317
120,95,4178362.55968754,4358840.89411767,7.26101212429,62.30631473892
115,198,4176157.25035311,4272244.51423434,7.28702393863,61.5261287379
107,199,4204339.02412267,4247434.42102549,7.8297081111425,61.31162531077
164,174,4503756.67039359,4878335.20336233,14.150962888075,66.971595440995
164,175,4524078.87884412,4907424.7939282,14.660047800515,67.22247428066
160,176,4465079.06463235,4819011.75054512,13.20560819127,66.45448896632
160,176,4465935.71576518,4828064.11128111,13.234956095485,66.535874089135
162,173,4480148.68635837,4854419.71723819,13.5849585774975,66.7675689612625
162,117,4491695.02781599,4859663.11938144,13.85174451117,66.8093090916967
163,177,4587883.1647496,4900882.65427601,16.1025559783267,67.118667656285
163,178,4569755.15842194,4907729.57597236,15.7042656697925,67.1943229461675
163,118,4556914.90221538,4915398.56461366,15.426288327898,67.272781032234
164,179,4558762.60027884,4896758.68037296,15.431626726832,67.10342291454
143,98,4278084.33736339,4467156.69254092,9.14845378602333,63.3053291889333
51,53,4344151.21318109,4004644.47108575,10.40363205644,59.14203400853
60,50,4248098.22864537,4056602.08853609,8.7118563163,59.60411081535
111,199,4196261.09912181,4237346.7930265,7.68609978564,61.2185279488733
164,175,4526704.66835476,4918329.12857403,14.73896020819,67.3192697583
164,175,4516966.45638791,4914323.58047181,14.508693496945,67.28899186089
143,99,4296784.31372701,4477484.0956989,9.517971348184,63.400053751482
148,100,4305916.21048299,4501624.85477938,9.69751095352,63.6182233283633
167,180,4588555.10982178,5009702.70949535,16.37037192953,68.09846987161
148,82,4357566.7793272,4477055.66884616,10.727770949425,63.3952182784375
54,55,4207108.56765137,3970422.19257293,8.032123576484,58.820643222214
54,47,4189847.97961762,3988598.10925506,7.72353176019636,58.9794112698655
68,58,4200214.01314583,4010827.02360843,7.89137077464333,59.18213376241
68,58,4232093.33521972,4010621.54516144,8.44778837526667,59.187666506055
68,58,4211361.53449189,4013892.62274547,8.08438014048,59.2125360041917
54,44,4130507.24365351,3890490.89177934,6.7752357039,58.077262858335
130,97,4134719.83192571,4393290.39565707,6.38791816493,62.5986499978
87,191,4123259.71813713,4152969.71303688,6.41781995429,60.4322724516
114,8,4311271.71305159,4275345.58976465,9.81753509729667,61.5790196637933
117,30,4386249.15981189,4060013.21954723,11.1539810810067,59.6359802596967
116,88,4209349.5675779,4317256.19262711,7.8812951345,61.94153271539
158,181,4521296.70990333,4814188.13057848,14.4458119936775,66.3829559014225
149,101,4391979.10752949,4483687.68135335,11.41539671268,63.45028802923
70,3,4275890.81999162,4104932.82231784,9.19264667985,60.042639134732
113,190,4047803.6605989,4138460.35656071,5.0739883849,60.26119949101
150,102,4424608.91965935,4660400.87535817,12.18492089736,65.03672934968
126,103,4286445.7590689,4386905.29659379,9.33065811109,62.58274849449
97,202,4295083.19908499,4143493.24617736,9.53131153936,60.39121860418
158,114,4503370.72735458,4777602.9301855,13.99771639672,66.06280525046
158,181,4533028.33417545,4817540.81029151,14.7108816581,66.40620768822
115,198,4207096.89275697,4275499.51966201,7.86416837891,61.56499511872
54,41,4166988.90484195,4055460.64519856,7.28052435327,59.57326310568
172,138,4645022.51282063,5014949.36631136,17.71939315601,68.09360163711
148,87,4372192.10768325,4456339.16223063,11.01242749985,63.2068040081133
148,104,4427959.89080255,4429933.97357789,12.09804148688,62.9576762226
180,182,5092794.05490359,5253159.79976992,29.74173154738,69.40277339533
176,132,4682153.06869142,5082202.08877558,18.82059570276,68.65749549672
163,183,4569215.61893039,4935808.10882275,15.75081604561,67.44779749154
167,180,4597224.75455971,5008458.83582717,16.5723446079267,68.0799024903933
54,47,4179731.06367463,3990725.33710887,7.54674806297,58.99551791317
134,68,4315199.13084569,4468662.26878789,9.88483885889,63.32121057066
113,185,4139678.34086682,4272921.0568799,6.60406310086,61.51800147775
