NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
-24.269224  10.440087   1.663326   0.914035   4.502609   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.376417  10.472814   1.569039   0.925646   4.368513   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.248287  10.389871   1.234073   0.910187   4.591453   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.849986   9.914546   1.233589   0.884711   4.215854   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.330742  10.332955   1.652548   0.802293   3.836869   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.130466  10.206112   1.590316   0.932411   4.243928   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.475430   9.242864   1.619685   0.935230   4.880638   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.865298   9.251410   1.206791   0.927783   4.520668   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.831501   9.131734   3.519642   0.877617   3.129700   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.031696   9.538766   1.954909   0.815287   3.255056   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.539641   9.065939   2.688810   0.852924   3.037408   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.929758   9.635747   2.352319   0.831867   3.237979   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.574113   9.725026   2.097117   0.830278   3.248695   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.896022   8.209820   3.402918   0.735720   2.950823   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.321640   8.540072   2.313970   0.880576   3.529697   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.980530   9.690368   2.204797   0.906227   4.340316   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.512195   6.602422   2.482967   0.879725   4.584493   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.689645   6.413701   2.343392   0.865692   4.598467   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.672745   7.300455   2.155145   0.886931   4.349049   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.528497   7.629462   2.011249   0.872518   3.824047   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.090465   4.859619   2.010038   0.810558   4.472642   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-18.455461   6.600023   1.664962   0.786304   3.945965   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-15.509470   4.692810   1.081906   0.803403   4.718345   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.660287   8.950181   1.537938   0.791714   4.219758   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.620628   7.493702   1.393703   0.724348   4.233192   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.439398   7.667601   1.321971   0.678910   4.228836   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.273855   7.218720   1.359951   0.679954   4.509517   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.558027   9.519275   0.698917   0.806788   4.133365   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.169175   9.757620   0.636220   0.727497   4.228857   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.515747   9.522782   0.629322   0.854343   4.653296   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.989836   9.408757   1.201213   0.866699   4.641859   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.945836   8.745729   1.567248   0.861073   3.429411   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.419190  10.213292   1.774892   0.805268   3.279618   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.872493   9.070450   2.024094   0.609341   2.966987   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.364073   9.458513   2.277435   0.675577   2.747802   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.087951  10.518416   1.140888   0.628456   2.573603   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.151866   8.764792   1.800785   0.607222   2.992406   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.193453   8.822650   2.261852   0.673119   2.830545   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.663953   9.593797   0.032745   0.618243   3.577752   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.702329  10.062057   0.602294   0.733944   3.838803   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.868609   9.554121   1.695932   0.785713   4.454994   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.487463   9.636100   2.411106   0.794922   4.167328   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.746678   9.608070   2.637078   0.820540   4.315783   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.834135   9.482730   2.727459   0.847792   4.425227   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.218574   9.510938   2.803335   0.830772   4.331695   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.698426   9.217634   2.654699   0.832779   4.365979   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.875773   9.505881   1.842815   0.826168   4.372292   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.602894   8.970432   1.555619   0.842412   4.204976   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.900311   9.055083   1.720148   0.821542   4.182422   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.862306   9.152541   2.419102   0.840767   4.134187   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.726120   9.105045   1.190950   0.870673   4.152095   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.421490   9.778883   1.745018   0.841644   3.694809   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.628164   9.907901   1.393067   0.840832   3.867468   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.917975   9.489024   1.597124   0.800808   3.775361   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.920173   9.608280   0.596112   0.797615   4.535587   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.120998   9.592640   1.133142   0.789279   3.490655   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.298882   9.747339   1.752518   0.798474   3.260551   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.661532   9.623662   2.001637   0.724296   3.046779   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.060225   9.135269   2.326978   0.716873   3.163167   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.423305   8.298911   1.683243   0.648291   3.209926   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.952196   9.414494   2.095993   0.802545   3.414273   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.070554  10.088363   2.233701   0.908040   4.031267   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.009497   8.045742   2.008527   0.981729   3.849465   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.120083   5.803088   2.270441   0.861646   4.080599   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.220359   5.542239   2.014672   0.962559   3.637717   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.695633   6.129348   2.302918   1.006406   2.952909   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-15.113737   6.644081   1.849315   1.005906   3.884014   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-9.369535  7.933986  1.960933  1.005142  2.108189  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-14.240449   7.157310   1.539825   1.016083   3.852438   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-14.633335   7.195756   2.088634   1.005464   3.129366   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.882509   5.495257   2.167217   0.975490   4.218928   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.329466  10.397127   2.253641   0.907985   5.223587   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.733587  10.871352   2.171705   0.873830   4.974658   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.031712  10.342601   2.208767   0.979247   5.062774   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.953694  10.233242   2.178768   0.817659   4.538027   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.174417  10.627596   1.790301   0.899386   4.471201   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.267580  10.440092   2.356465   0.953057   4.304725   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-18.345620  13.525334   1.846963   0.959542   3.658396   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-17.519716   6.270251   2.042969   0.922476   4.755026   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-16.419043   6.732133   2.034205   0.832041   5.042865   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-19.734901   9.156148   1.628259   0.721732   4.585066   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.735760   7.549637   1.536774   0.547802   3.868804   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.395120   7.686638   2.042154   0.577779   3.600801   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.834933   9.762152   2.843397   0.551127   3.387576   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.633508   8.732776   2.294476   0.678839   3.872297   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.865825   9.727837   1.823405   0.956701   5.534418   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.380883   9.780613   1.959620   1.000496   5.242346   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.826363   9.780441   1.817148   0.901210   5.334772   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.708916  11.277507   1.919022   0.961430   5.219289   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.466803  11.253433   1.768977   1.038074   5.219763   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.637133  11.288253   2.107090   1.039147   5.102253   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.493664  11.123971   2.039829   0.991763   5.091565   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.333371  11.141907   2.007130   0.955017   5.054639   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.431774  10.859641   2.248490   0.902558   4.903092   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.059304  10.324785   2.100899   0.910974   4.876772   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.232233   9.539533   2.064782   0.867015   4.795277   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.113585  11.400156   2.390989   0.800511   4.563187   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.461283  10.669426   2.007249   0.761214   4.386565   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.926915  10.600325   2.236203   0.765865   4.274919   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.436261  11.260125   1.841939   0.788451   3.594678   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.247556  10.498361   2.163672   0.808023   3.666901   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.698161  10.283727   2.044571   1.062527   4.594428   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.454131  10.555781   1.595585   1.081855   4.385841   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-16.341009  11.525030   0.929129   1.059159  -0.077694   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-17.941861  11.013111   1.531903   0.830199   0.135337   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-18.521445  11.236685   0.760225   0.852031   0.776667   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.360791  11.580073   1.127431   0.832820   0.412732   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.059847  11.757752   0.750747   0.845295   0.261136   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.771774  11.744381   0.943206   0.880020   1.007805   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.770790  10.252768   1.800494   1.011590   4.293503   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.569870  10.447944   1.690688   0.938318   4.062915   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.211802  10.758465   1.813204   0.983552   4.080722   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.674683  10.919499   1.919199   1.159639   4.074177   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.059333  10.884347   1.954591   1.089376   4.057384   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.138181  10.896653   1.957763   1.057882   4.045155   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.128563  10.876474   1.994137   1.054912   4.003575   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.189879  10.794927   1.950474   1.020114   4.035151   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.763816  10.710355   2.029205   1.035343   3.958468   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.576335  10.758963   1.843373   1.134803   4.014435   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.219734  10.828900   1.950138   1.119764   2.986519   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.493983  10.811294   1.897873   1.118442   2.791956   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.090338  10.579209   1.916223   1.136665   2.503839   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.910920  10.581366   1.856847   1.121182   2.752968   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.971527  10.295681   1.859572   0.964091   2.817066   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.582303  10.563182   1.757574   0.983731   3.450806   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.309036  11.157913   1.339756   0.856284   3.969513   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.504730   9.238819   1.138692   0.791447   3.420519   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
