Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
 -18.056867   -1.235508    0.009809    0.231117    0.073388    0.021175    0.128205    0.042509   -0.008439   -0.010141   -0.048360   -0.002975   -0.001153    0.038869    0.167767    0.084119   -6.377532    0.101956   -7.816945   -0.094818   -3.789867   -0.119752    0.298109   -0.085980   -0.056821   -0.023523   -0.015956    0.020442    0.003148   -0.000566    0.024072    0.006150   -0.002153   -0.002405   -0.001314    0.001126   -0.000000    0.015251    0.470361    3.219738   -0.889903   -0.054328   -0.009505   -0.010348   -0.000438    0.016699   -0.010746    0.008595    0.007028    0.012320    0.028735    0.005096    0.003766    0.011915   -0.387121    0.030860    0.011426    0.029998    0.020311    0.082636    0.034516    0.062744   -0.006411   -0.012542    0.054461    0.000000    0.019452    0.005974    0.013233    0.038519    0.126885    0.027387    0.444722   -6.791677    0.003838    0.000299   -0.001878    0.010662    0.024529    0.007301    0.039540    0.006709    0.007116    0.013610    0.007516    0.006838   -0.584995   -0.003325   -0.036987   -0.201779   -1.156418   -0.002896   -0.106193   -0.721775   -0.009940    0.071291   -0.184795    0.016337    0.443441   -0.007445   -0.004352    0.023040    0.001333   -0.457008    0.145047   -0.006459   -0.009640   -0.664658   -0.236040   -0.099911    0.015297    0.331634    0.282437    0.263789    0.023173    0.001987    0.003798    0.056153    0.003734   -0.016609    0.118229    0.012537    0.245741    0.330921    0.050778    0.626931   -0.003895    0.001597    0.002840   -0.067886    0.005792    0.000000    0.000707    0.082843   -0.022316   -0.021582    0.018594   -0.787715   -0.153752   -0.014346   -0.001310    0.099640    0.866692   -0.243034   -1.284215   -0.442924    0.239922    0.013891    0.078597    0.053302    0.005746    0.015758    0.052334   -0.124526   -0.022992   -0.042763   -0.006194    0.205292    0.267200    0.240108    0.047981    0.124987    0.020387    0.070690   -0.000840   -0.325492   -0.005685   -0.007572   -1.143096   -0.003463    0.037690    0.029661    0.023983   -0.018397   -0.087690   -0.230876   -0.262738   -0.048898   -0.061901   -0.056216   -0.214224   -1.328020   -2.400127    0.029235   -0.018976    0.021521    0.066736    0.050720    0.002514    0.171787   -0.315824    0.043694   -1.041145    0.154037    0.078535    0.113834    0.107254    0.049637    0.045534   -0.090494   -0.093852    0.132479    0.036435    0.532813    0.105360    0.016240    0.076276   -0.049671   -0.126187    0.011674   -0.007095   -0.000000   -0.002796    0.123173    0.059120   -0.006800    0.050594   -0.008487   -0.000665    0.012607 -423.890393
 -17.774644   -1.208479    0.008418    0.226213    0.060920    0.018148    0.115233    0.041649   -0.009934   -0.011928   -0.049420   -0.003019   -0.001135    0.040006    0.182084    0.082519   -6.228654    0.101599   -7.632474   -0.092085   -3.706844   -0.116860    0.341366   -0.101049   -0.061052   -0.025938   -0.019514    0.016703    0.002200   -0.000000    0.024849    0.006896   -0.001058   -0.001898   -0.000649    0.001478    0.000460    0.017932    0.467119    3.194745   -0.931599   -0.074123   -0.015099   -0.017966   -0.000861    0.013728   -0.010468    0.008412    0.007239    0.012742    0.025482    0.004505    0.003273    0.010910   -0.383497    0.032477    0.011217    0.030184    0.020106    0.072947    0.029786    0.051865   -0.009424   -0.015347    0.038450   -0.008350    0.019579    0.006441    0.013684    0.041700    0.125819    0.028572    0.440978   -6.690154    0.003683    0.000295   -0.004663    0.008280    0.016319    0.004161    0.019691    0.002669    0.004714    0.006771    0.004284    0.003896   -0.580059   -0.003288   -0.060499   -0.216725   -1.213826   -0.004110   -0.110401   -0.741633   -0.014796    0.070804   -0.164941    0.016148    0.439644   -0.011081   -0.003225    0.022647    0.001645   -0.415056    0.143764   -0.003197   -0.008342   -0.649246   -0.219341   -0.117516    0.011231    0.329102    0.280700    0.261702    0.023037    0.001978    0.003777    0.060842    0.004922   -0.010976    0.103868    0.009567    0.243862    0.328718    0.050894    0.622071   -0.005318    0.001399    0.002352   -0.065824    0.004496    0.000000    0.000578    0.082434   -0.026288   -0.022269    0.017464   -0.799272   -0.148401   -0.016065   -0.002577    0.098407    0.860630   -0.231701   -1.255518   -0.433388    0.238616    0.013755    0.077885    0.045714   -0.011417    0.012291    0.038461   -0.216209   -0.022249   -0.063634   -0.006138    0.203468    0.262799    0.235836    0.047027    0.106385    0.017207    0.057792   -0.000832   -0.315897   -0.006958   -0.008198   -1.124884   -0.004246    0.029273    0.025770    0.022339   -0.015788   -0.079580   -0.193749   -0.227982   -0.043360   -0.052611   -0.056330   -0.218676   -1.340585   -2.425445    0.028975   -0.018797    0.021352    0.066394    0.028886    0.001431    0.171860   -0.307695    0.043402   -1.034209    0.152803    0.078014    0.113262    0.106261    0.044221    0.039312   -0.110698   -0.114802    0.131811    0.031212    0.444744    0.091010    0.014983    0.067858   -0.054149   -0.137459    0.008108   -0.006537    0.001347   -0.001186    0.121840    0.051955   -0.007332    0.044241   -0.010009   -0.000327    0.009444 -421.738397
 -17.760548   -1.206783    0.007036    0.236928    0.072017    0.018139    0.125940    0.042521   -0.011550   -0.013873   -0.049203   -0.002924   -0.001133    0.042957    0.219294    0.088320   -6.281176    0.107463   -7.692389   -0.090516   -3.737063   -0.114016    0.488269   -0.117615   -0.060813   -0.028729   -0.019477    0.012957    0.002193    0.001111    0.027496    0.008609    0.000000   -0.000944    0.000000    0.002205    0.001369    0.023927    0.500275    3.410651   -0.965125   -0.086300   -0.018615   -0.022749   -0.001286    0.010914   -0.009602    0.011227    0.007758    0.013617    0.021182    0.003912    0.003025    0.009964   -0.382664    0.034690    0.012484    0.031601    0.021567    0.063223    0.024981    0.044278   -0.009398   -0.018373    0.030646   -0.016643    0.020121    0.006966    0.014790    0.044739    0.135103    0.030649    0.498023   -6.567876    0.003354    0.000000   -0.007363    0.008255    0.013546    0.002070    0.013027    0.000000    0.002328    0.002236    0.003197    0.001937   -0.578419   -0.003278   -0.060283   -0.235479   -1.208810   -0.004466   -0.113652   -0.755584   -0.017817    0.138091   -0.125137    0.016393    0.452100   -0.013345   -0.001069    0.023356    0.002277   -0.370486    0.179502    0.003138   -0.005881   -0.624258   -0.201307   -0.136740    0.014960    0.367181    0.282408    0.317679    0.045085    0.163248    0.309985    0.079397    0.007274   -0.000000    0.089306    0.007538    0.250617    0.340588    0.053503    0.630064   -0.006202    0.001298    0.001870   -0.062650    0.004480    0.000000    0.000448    0.085335   -0.029974   -0.022179    0.014079   -0.810512   -0.138510   -0.015999   -0.002565    0.103132    0.874620   -0.220051   -1.210398   -0.419076    0.246725    0.014745    0.083762    0.038092   -0.022548    0.008878    0.038428   -0.273775   -0.021537   -0.076583   -0.006108    0.203588    0.259366    0.233541    0.046722    0.087811    0.014046    0.045080   -0.000412   -0.313247   -0.006944   -0.008913   -1.123689   -0.004236    0.029193    0.021837    0.019675   -0.013170   -0.071140   -0.155078   -0.191716   -0.037414   -0.034135   -0.055111   -0.221332   -1.350575   -2.449237    0.030020   -0.006117    0.022166    0.068668    0.014351    0.001066    0.181274   -0.303808    0.043856   -1.030494    0.152351    0.097406    0.117082    0.105793    0.041976    0.033002   -0.110534   -0.114602    0.135935    0.025900    0.382826    0.076548    0.014807    0.061753   -0.059392   -0.150725    0.003423   -0.005530    0.001336   -0.000782    0.125973    0.042442   -0.007969    0.041101   -0.011627    0.000163    0.008376 -406.316217
 -17.830284   -1.215879    0.007024    0.229424    0.065652    0.020440    0.114296    0.042045   -0.008109   -0.009731   -0.051922   -0.003217   -0.001692    0.045897    0.199990    0.075824   -4.875784    0.096322   -6.042096   -0.066320   -2.886025   -0.081734    0.437588   -0.082486   -0.059466   -0.025379   -0.015303    0.014813    0.002508    0.000553    0.024726    0.008561   -0.000000   -0.000939    0.000640    0.002192    0.001814    0.020828    0.636083    4.331904   -0.902677   -0.079818   -0.016784   -0.022795    0.000000    0.026971   -0.006805    0.012522    0.007994    0.014579    0.021181    0.003909    0.003013    0.009904   -0.387026    0.033333    0.011955    0.024719    0.024161    0.063170    0.025008    0.044354   -0.006157   -0.012026    0.030346   -0.016401    0.018879    0.007459    0.016499    0.047910    0.165436    0.035852    0.668023   -6.594489    0.003236   -0.000293   -0.006453    0.009438    0.018974    0.003107    0.013041    0.000000    0.001555    0.002239    0.004266    0.002907   -0.588449   -0.004901   -0.071074   -0.230157   -1.179378   -0.004473   -0.105515   -0.706617   -0.017852    0.273755   -0.088575    0.019712    0.569430   -0.012155   -0.001419    0.017322    0.002585   -0.349357    0.256491    0.009338   -0.003505   -0.621611   -0.192796   -0.095911    0.014723    0.508055    0.366817    0.471595    0.089490    0.162250    0.307506    0.066797    0.009624    0.010565    0.089341    0.007552    0.321641    0.439324    0.050545    0.812560   -0.005735    0.001293    0.001865   -0.062408    0.005122    0.000000    0.000513    0.110522   -0.028668   -0.023934    0.013906   -0.753271   -0.133772   -0.011769    0.000000    0.125440    1.129895   -0.218959   -1.205802   -0.423545    0.319327    0.017146    0.102616    0.038085   -0.022586    0.008851    0.050441   -0.243855   -0.021440   -0.069765   -0.009132    0.270747    0.257071    0.231437    0.046291    0.087734    0.014026    0.044955   -0.000410   -0.236962   -0.005463   -0.008781   -1.133352   -0.003339    0.033376    0.021844    0.019664   -0.013085   -0.067088   -0.119632   -0.158590   -0.034622   -0.008450   -0.038837   -0.207413   -1.268638   -2.452931    0.037513    0.018178    0.027725    0.086045    0.021545    0.001067    0.162486   -0.227665    0.056983   -0.796202    0.201177    0.149991    0.151089    0.129293    0.045782    0.033032   -0.086869   -0.090034    0.095315    0.025937    0.383527    0.076561    0.014445    0.061846   -0.053041   -0.134492    0.003429   -0.005506    0.000997   -0.001165    0.158525    0.044704   -0.007819    0.040840   -0.008173   -0.000486    0.008379 -394.879057
 -17.835195   -1.217225    0.007002    0.227231    0.070643    0.020296    0.123640    0.041694   -0.008073   -0.009688   -0.051781   -0.003208   -0.001690    0.044029    0.180145    0.080975   -3.707365    0.084574   -4.599374   -0.044210   -2.171451   -0.052780    0.387518   -0.082084   -0.059194   -0.025273   -0.015215    0.014799    0.002505    0.000551    0.023200    0.007654   -0.000000   -0.000938    0.000638    0.002182    0.001357    0.020694    0.611795    4.326535   -0.833154   -0.079367   -0.016697   -0.022664    0.000000    0.026869   -0.003132    0.017902    0.007664    0.013997    0.021093    0.003897    0.003006    0.009882   -0.387562    0.030820    0.011433    0.025261    0.023187    0.062925    0.024879    0.044100   -0.006126   -0.011963    0.030262   -0.016347    0.019221    0.007137    0.016419    0.047721    0.158798    0.034403    0.632165   -6.607705    0.003234   -0.000293   -0.006421    0.008250    0.016240    0.003101    0.006502   -0.000000    0.000774    0.000000    0.003193    0.001934   -0.589391   -0.004906   -0.059011   -0.229110   -1.173613   -0.004047   -0.098214   -0.660724   -0.016138    0.239582   -0.070896    0.019256    0.568030   -0.012087   -0.001419    0.017597    0.002577   -0.349605    0.236560    0.009329   -0.004668   -0.622608   -0.192991   -0.095492    0.014628    0.483433    0.359591    0.440091    0.078322    0.161332    0.305614    0.060053    0.009600    0.015844    0.088948    0.007508    0.314406    0.428494    0.050006    0.810835   -0.005706    0.001289    0.001860   -0.062486    0.005115    0.000000    0.000448    0.108091   -0.027144   -0.023842    0.013836   -0.707916   -0.133921   -0.011721    0.000000    0.122484    1.112384   -0.219245   -1.207960   -0.424355    0.312209    0.016473    0.098521    0.037926   -0.022479    0.008824    0.050143   -0.242451   -0.020943   -0.069358   -0.009147    0.268272    0.254653    0.229115    0.045775    0.087392    0.013974    0.044810   -0.000000   -0.174762   -0.005431   -0.008753   -1.133025   -0.003319    0.029174    0.021746    0.019591   -0.011899   -0.067074   -0.119727   -0.158748   -0.034640   -0.008452   -0.025575   -0.193904   -1.184729   -2.440601    0.036784    0.012110    0.027198    0.084458    0.021493    0.001064    0.143077   -0.162724    0.055850   -0.593141    0.199316    0.139208    0.148017    0.128183    0.045454    0.032874   -0.086373   -0.089534    0.094673    0.025791    0.381135    0.076243    0.013623    0.058948   -0.052837   -0.133969    0.002273   -0.005509    0.001660   -0.000388    0.158035    0.042285   -0.007789    0.040730   -0.008142   -0.000000    0.008372 -394.773853
 -17.900159   -1.220479    0.007036    0.234425    0.065791    0.020500    0.114291    0.042091   -0.009791   -0.009794   -0.053891   -0.003234   -0.001698    0.046098    0.181468    0.078806   -4.320369    0.093223   -5.296052   -0.055317   -2.530768   -0.065834    0.389475   -0.082987   -0.059962   -0.025550   -0.015386    0.012965    0.002195    0.000554    0.023398    0.007712   -0.000000   -0.000943    0.000643    0.002199    0.001367    0.017860    0.621780    4.404349   -0.936324   -0.086592   -0.018674   -0.022828   -0.000000    0.024401   -0.004971    0.015290    0.008335    0.014703    0.021212    0.003914    0.002787    0.009027   -0.388498    0.033323    0.012393    0.025497    0.023477    0.060260    0.025046    0.047838   -0.007741   -0.012097    0.030465   -0.024738    0.019401    0.007756    0.016578    0.050008    0.161300    0.036292    0.642953   -6.626875    0.003249   -0.000294   -0.006462    0.008261    0.013558    0.002072    0.013050    0.000000    0.002335    0.002241    0.003201    0.001939   -0.590815   -0.004922   -0.071548   -0.232126   -1.275217   -0.004478   -0.110709   -0.741339   -0.017877    0.242627   -0.089752    0.019822    0.573787   -0.012172   -0.001426    0.017375    0.002600   -0.353076    0.260264    0.009432   -0.004709   -0.625677   -0.201945   -0.096517    0.014783    0.491788    0.363346    0.478608    0.079176    0.163721    0.311046    0.072674    0.009699    0.010717    0.084997    0.007563    0.326011    0.445018    0.051705    0.820379   -0.006220    0.001296    0.001868   -0.062751    0.004484    0.000000    0.000449    0.109343   -0.030078   -0.024111    0.013966   -0.795639   -0.134915   -0.013832   -0.000000    0.123504    1.141093   -0.220584   -1.213063   -0.425858    0.316084    0.016687    0.100004    0.038144   -0.022613    0.007760    0.050648   -0.274729   -0.021580   -0.076853   -0.009178    0.271288    0.258814    0.232686    0.046471    0.087878    0.013046    0.045044   -0.000413   -0.206046   -0.005490   -0.008831   -1.137637   -0.003353    0.029212    0.021876    0.019201   -0.013199   -0.067734   -0.138380   -0.176362   -0.035048   -0.017140   -0.031550   -0.218017   -1.327141   -2.456192    0.037729    0.012271    0.027860    0.086534    0.014372    0.001068    0.157593   -0.192579    0.056347   -0.689495    0.203351    0.141281    0.149485    0.130510    0.043718    0.033079   -0.087324   -0.090531    0.094021    0.027601    0.411605    0.076669    0.015985    0.067099   -0.053382   -0.135413    0.003434   -0.005778    0.000668   -0.001174    0.159451    0.042526   -0.007875    0.040956   -0.009869   -0.000488    0.008380 -397.150630
 -17.998251   -1.220496    0.006680    0.239609    0.072989    0.021060    0.127263    0.043100   -0.011788   -0.014164   -0.051777   -0.003142   -0.001149    0.042158    0.202903    0.086545   -5.522207    0.100405   -6.783496   -0.076000   -3.267444   -0.095990    0.394982   -0.120017   -0.068039   -0.029341   -0.023843    0.013004    0.001573    0.000563    0.025168    0.007853   -0.000000   -0.000960   -0.000000    0.001870    0.000931    0.021189    0.499002    3.418288   -0.986671   -0.094884   -0.020872   -0.025816   -0.001748    0.011120   -0.007840    0.014198    0.007325    0.013464    0.021519    0.003771    0.002822    0.009157   -0.386784    0.032877    0.011789    0.030580    0.020382    0.061124    0.025464    0.045223   -0.011187   -0.018752    0.023312   -0.025416    0.020369    0.006517    0.013842    0.042194    0.134432    0.028976    0.485544   -6.700778    0.003511    0.000000   -0.007500    0.004737    0.010896    0.001042    0.006583   -0.000000    0.002368    0.000000    0.002146    0.000976   -0.584788   -0.003321   -0.073850   -0.241627   -1.331282   -0.004956   -0.116218   -0.771747   -0.019841    0.107621   -0.148740    0.016730    0.454081   -0.013621   -0.001449    0.022548    0.001998   -0.401459    0.166898    0.003240   -0.006032   -0.645749   -0.214705   -0.139534    0.011419    0.360148    0.283550    0.298931    0.034953    0.002995    0.005731    0.067829    0.006230   -0.005573    0.086261    0.007699    0.254412    0.343814    0.052811    0.639647   -0.006804    0.001220    0.001891   -0.063655    0.002573    0.000000    0.000450    0.085767   -0.032013   -0.023816    0.015171   -0.828086   -0.141997   -0.018413   -0.003272    0.102289    0.886550   -0.229473   -1.230610   -0.431295    0.248431    0.014605    0.083225    0.036287   -0.022944    0.007869    0.039081   -0.310680   -0.021946   -0.078238   -0.006195    0.207681    0.265828    0.238531    0.047578    0.083205    0.013233    0.041531   -0.000841   -0.270227   -0.008494   -0.009075   -1.139127   -0.005174    0.016745    0.020976    0.019460   -0.014753   -0.076954   -0.178547   -0.214440   -0.041391   -0.035607   -0.045342   -0.228432   -1.380133   -2.495061    0.029926   -0.006358    0.022025    0.068400    0.007239    0.000359    0.169696   -0.259629    0.043807   -0.898160    0.156235    0.090424    0.117330    0.108380    0.042634    0.033598   -0.135212   -0.140260    0.128765    0.026445    0.391728    0.077758    0.015828    0.065628   -0.060589   -0.153933    0.002330   -0.005627    0.001362   -0.000800    0.125875    0.043136   -0.008146    0.038646   -0.013557   -0.000331    0.008402 -408.675335
 -18.060041   -1.235202    0.009974    0.229036    0.085847    0.024194    0.151482    0.041341   -0.008585   -0.008256   -0.047294   -0.002929   -0.001156    0.036083    0.150333    0.073160   -6.527265    0.097967   -7.991686   -0.100719   -3.927276   -0.128032    0.299117   -0.087484   -0.052220   -0.023943   -0.012180    0.022419    0.003484   -0.001140    0.022997    0.005324   -0.002163   -0.002423   -0.001994    0.000759   -0.000472    0.012293    0.460386    3.160963   -0.902058   -0.048999   -0.007820   -0.008004   -0.000445    0.019789   -0.011851    0.004359    0.006528    0.011442    0.029379    0.005180    0.003814    0.012978   -0.387197    0.030127    0.010701    0.027403    0.018810    0.084356    0.038567    0.071887   -0.006523   -0.009574    0.055212    0.008620    0.018638    0.005777    0.012819    0.037392    0.123981    0.026677    0.421486   -6.803217    0.003963    0.000300   -0.001930    0.011917    0.027474    0.008430    0.046856    0.008224    0.007297    0.016188    0.008677    0.007907   -0.585339   -0.003329   -0.037646   -0.185538   -1.092044   -0.002545   -0.107941   -0.735591   -0.008536    0.036529   -0.208168    0.016610    0.442315   -0.006393   -0.004742    0.020971    0.001015   -0.464898    0.128102   -0.006588   -0.009781   -0.668819   -0.239668   -0.081308    0.023324    0.316745    0.281351    0.237596    0.011833    0.001011    0.001944    0.050436    0.002535   -0.022767    0.121051    0.013924    0.246081    0.329631    0.050208    0.631069   -0.003502    0.001621    0.002881   -0.068168    0.006484    0.000000    0.000774    0.082314   -0.023024   -0.020830    0.019743   -0.806574   -0.159669   -0.012530   -0.001333    0.101091    0.870717   -0.245209   -1.290278   -0.444328    0.238788    0.012881    0.076651    0.054508    0.011788    0.016016    0.079736   -0.096321   -0.023146   -0.036768   -0.006210    0.207907    0.272362    0.244268    0.048744    0.127602    0.020787    0.071901   -0.000848   -0.340658   -0.004337   -0.006920   -1.144463   -0.002640    0.042111    0.031644    0.022934   -0.019894   -0.089184   -0.235676   -0.267384   -0.049953   -0.072639   -0.061485   -0.219157   -1.362511   -2.451227    0.028998   -0.025932    0.021293    0.066117    0.058729    0.002913    0.164958   -0.331929    0.043376   -1.079325    0.156473    0.069329    0.113083    0.109780    0.050409    0.050782   -0.069040   -0.071622    0.121816    0.039257    0.608856    0.117087    0.016640    0.081235   -0.044899   -0.114180    0.012035   -0.007138   -0.000344   -0.003233    0.122469    0.060508   -0.006234    0.051287   -0.008630   -0.000503    0.013721 -430.623568
 -18.360761   -1.250599    0.009574    0.233951    0.081545    0.024660    0.132328    0.042186   -0.010476   -0.012597   -0.047880   -0.002963   -0.000588    0.035023    0.134841    0.071562   -6.804686    0.098251   -8.259883   -0.103840   -4.061345   -0.134806    0.254197   -0.106842   -0.065059   -0.027390   -0.016551    0.022446    0.003489   -0.001163    0.022185    0.004534   -0.002205   -0.003450   -0.002705    0.000387   -0.000961    0.009428    0.418521    3.060370   -0.926021   -0.056397   -0.009839   -0.010750   -0.001358    0.011478   -0.012668    0.002974    0.006338    0.011086    0.028502    0.005206    0.003356    0.011199   -0.391240    0.029646    0.010017    0.027157    0.018193    0.081728    0.038832    0.068794   -0.008299   -0.016251    0.039812   -0.008731    0.018484    0.005592    0.012399    0.036186    0.119787    0.025742    0.392647   -6.966624    0.004243    0.000304   -0.001942    0.011934    0.024773    0.007394    0.047026    0.006887    0.006524    0.013938    0.008697    0.007928   -0.602860   -0.003372   -0.050959   -0.210142   -1.207654   -0.002560   -0.108768   -0.740932   -0.010316   -0.037237   -0.231777    0.016455    0.439194   -0.007725   -0.007406    0.020529    0.000689   -0.512899    0.109271   -0.013436   -0.012448   -0.697381   -0.259012   -0.124014    0.019808    0.297450    0.278434    0.208246   -0.012031   -0.001025   -0.001977    0.051808    0.001292   -0.034926    0.126486    0.014026    0.244066    0.325091    0.051366    0.631359   -0.004027    0.001439    0.002897   -0.071912    0.006495    0.000000    0.000775    0.081122   -0.024642   -0.022356    0.015709   -0.812518   -0.166282   -0.016998   -0.002706    0.099620    0.868833   -0.258156   -1.342502   -0.461265    0.235577    0.012459    0.074056    0.054846    0.005929    0.016115    0.067640   -0.129353   -0.024003   -0.044443   -0.006281    0.211526    0.277093    0.248393    0.049598    0.128388    0.019869    0.072350   -0.000861   -0.351375   -0.005891   -0.007790   -1.164211   -0.004480    0.042166    0.030572    0.021015   -0.021498   -0.098417   -0.277136   -0.306159   -0.056320   -0.083513   -0.063006   -0.220839   -1.372670   -2.467100    0.029353   -0.033116    0.021507    0.066783    0.051544    0.002557    0.164859   -0.340945    0.042845   -1.124278    0.159475    0.059007    0.111573    0.111042    0.046716    0.049066   -0.093774   -0.097278    0.120893    0.039546    0.613728    0.113072    0.017136    0.081806   -0.057004   -0.145018    0.009698   -0.008486   -0.000699   -0.003697    0.121475    0.063209   -0.007041    0.045591   -0.010519   -0.000342    0.012679 -445.109220
 -18.716231   -1.269626    0.008309    0.249539    0.106563    0.033479    0.179441    0.043927   -0.008882   -0.010681   -0.035959   -0.002207   -0.000000    0.025082    0.137990    0.092045   -6.993804    0.098028   -8.491380   -0.106551   -4.175751   -0.134583    0.207527   -0.090601   -0.048259   -0.021672   -0.016859    0.018776    0.002867   -0.001188    0.021298    0.004637   -0.002251   -0.005030   -0.003458    0.000000   -0.000983    0.009642    0.027142   -0.374998   -0.982601   -0.072033   -0.014052   -0.016483   -0.001842   -0.008758   -0.011973    0.009113    0.004545    0.007797    0.025747    0.004684    0.003873    0.013190   -0.402045    0.025476    0.008836    0.036374    0.012508    0.070209    0.034856    0.062915   -0.008448   -0.013238    0.064456    0.026570    0.021145    0.002403    0.005336    0.015612    0.065746    0.012522    0.367630   -7.305268    0.004657    0.000619   -0.003959    0.009588    0.022148    0.006384    0.033968    0.005594    0.005811    0.011777    0.006570    0.004997   -0.622611   -0.003426   -0.012948   -0.128621   -0.853985   -0.003910   -0.116793   -0.784810   -0.014052   -0.307457   -0.359307    0.010482    0.214272   -0.010523   -0.012457    0.028857    0.000353   -0.628949    0.045367   -0.020750   -0.015316   -0.751307   -0.305014   -0.105096    0.028238   -0.028137    0.116915   -0.071989   -0.098924   -0.008383   -0.016267    0.046460    0.000000   -0.072415    0.114366    0.011266    0.084221    0.104225    0.055108    0.296594   -0.005133    0.001650    0.002441   -0.077554    0.005224    0.000000    0.000648    0.028646   -0.028160   -0.015567    0.022205   -0.850014   -0.191433   -0.012981   -0.002064    0.067408    0.394490   -0.282988   -1.440921   -0.493035    0.083309    0.007138    0.040625    0.048144   -0.000000    0.012820    0.096315   -0.198335   -0.026133   -0.060590   -0.006379    0.103559    0.146784    0.253635    0.050589    0.111733    0.016975    0.060355   -0.000879   -0.360505   -0.006000   -0.004741   -1.172380   -0.003649    0.033867    0.028513    0.018722   -0.025931   -0.120607   -0.399939   -0.402257   -0.071954   -0.144156   -0.062775   -0.232735   -1.428949   -2.560131    0.014567   -0.068470    0.010641    0.033109    0.044597    0.002214    0.164188   -0.348654    0.017919   -1.139761    0.077270   -0.061107    0.044375    0.055373    0.049961    0.045816   -0.095466   -0.099042    0.175869    0.036894    0.538689    0.105328    0.016221    0.075172   -0.040545   -0.103211    0.006194   -0.010937   -0.000714   -0.004204    0.059040    0.057135   -0.004297    0.052247   -0.008914   -0.000524    0.011661 -449.015864
