NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
-2813.557958 -2727.274018 -1871.840648 -1331.728190 -1274.438015     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2792.466046 -2692.755759 -1831.951841 -1322.325003 -1237.125957     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2711.998236 -2675.845890 -1826.672424 -1305.281700 -1245.501580     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2682.843022 -2663.017618 -1792.063049 -1307.044802 -1236.543015     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2679.927667 -2662.434614 -1783.263961 -1300.580114 -1216.720958     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2721.327637 -2677.136017 -1803.795049 -1308.807891 -1229.547026     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2833.866226 -2724.359055 -1866.561250 -1329.377395 -1254.615972     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2900.425004 -2744.763909 -1907.036591 -1367.577889 -1293.094024     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-2965.137811 -2790.237999 -1940.652997 -1375.690809 -1333.904005     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-3072.992934 -2849.704034 -1975.743096 -1400.930285 -1369.466969     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-3154.654739 -2892.932678 -2020.872759 -1439.078815 -1405.954843     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
-3218.804386 -2930.901274 -2031.422583 -1441.426409 -1391.382265     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
