Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -4.059296   -0.398966    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008439   -0.010141   -0.048360   -0.002975    0.000000    0.000000    0.000000    0.000000   -1.405219    0.000000   -1.771027   -0.008820   -0.812114   -0.006473    0.000000   -0.085980   -0.056821   -0.023523   -0.015956    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000721    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.527350   -0.020373   -0.003802   -0.005174   -0.000438    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.179929    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.006411   -0.012542    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.416964    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000   -0.000791    0.000000    0.000000    0.000000   -0.397797   -0.001662   -0.036987   -0.201779   -1.156418   -0.001241   -0.047958   -0.326517   -0.004970    0.000000   -0.129356    0.000000    0.000000   -0.002482   -0.001451    0.000000    0.000000   -0.361798    0.000000    0.000000   -0.006025   -0.585296   -0.199159   -0.099911    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011072    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001461    0.000000    0.000000   -0.049500    0.000000    0.000000    0.000000    0.000000   -0.012553   -0.021582    0.000000   -0.330720   -0.129476   -0.014346   -0.001310    0.000000    0.000000   -0.210318   -1.119101   -0.383069    0.000000    0.000000    0.000000    0.000000   -0.005746    0.000000    0.000000   -0.062263   -0.017645   -0.014254   -0.006194    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.050858   -0.005685   -0.007572   -0.217044   -0.003463    0.000000    0.000000    0.000000   -0.013491   -0.069421   -0.177597   -0.197054   -0.038604   -0.044215   -0.002959   -0.092411   -0.542209   -1.334982    0.000000   -0.006325    0.000000    0.000000    0.000000    0.000000    0.000000   -0.040940    0.000000   -0.210569    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.090494   -0.093852    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.049671   -0.126187   -0.002335   -0.000489    0.000000   -0.001198    0.000000    0.000000   -0.006800    0.000000   -0.008487   -0.000498    0.000000 -343.625119
  -3.995850   -0.394346    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.009934   -0.011928   -0.049420   -0.003019    0.000000    0.000000    0.000000    0.000000   -1.360882    0.000000   -1.715827   -0.006425   -0.748857   -0.003158    0.000000   -0.101049   -0.061052   -0.025938   -0.019514    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000712    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.572034   -0.040430   -0.009437   -0.012833   -0.000861    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.178245    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.009424   -0.015347    0.000000   -0.008350    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.364938    0.000000    0.000000   -0.001865    0.000000    0.000000   -0.000000   -0.006564   -0.004003   -0.003143   -0.004514    0.000000   -0.000974   -0.394440   -0.001644   -0.060499   -0.216725   -1.213826   -0.002055   -0.050954   -0.349505   -0.008220    0.000000   -0.109961    0.000000    0.000000   -0.006156   -0.001075    0.000000    0.000000   -0.339591    0.000000    0.000000   -0.003575   -0.570550   -0.190096   -0.117516    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002901    0.000000    0.000000   -0.047618    0.000000    0.000000    0.000000    0.000000   -0.016603   -0.022269    0.000000   -0.345954   -0.124336   -0.016065   -0.001932    0.000000    0.000000   -0.203896   -1.091755   -0.374020    0.000000    0.000000    0.000000    0.000000   -0.022833    0.000000    0.000000   -0.154435   -0.017481   -0.035352   -0.006138    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.049359   -0.006958   -0.008198   -0.199346   -0.004246    0.000000    0.000000    0.000000   -0.012145   -0.065111   -0.158522   -0.179129   -0.035708   -0.035074   -0.002889   -0.095801   -0.561175   -1.253463    0.000000   -0.006266    0.000000    0.000000   -0.000000   -0.000000    0.000000   -0.034188    0.000000   -0.204569    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.110698   -0.114802    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.054149   -0.137459   -0.005791   -0.000484    0.000000   -0.000790    0.000000    0.000000   -0.007332    0.000000   -0.010009   -0.000491    0.000000 -338.503732
  -3.992681   -0.393792    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011550   -0.011892   -0.049203   -0.002924    0.000000    0.000000    0.000000    0.000000   -1.372358    0.000000   -1.729297   -0.004310   -0.754962   -0.000000    0.000000   -0.117615   -0.060813   -0.028729   -0.019477    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000472    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.434306   -0.039831   -0.011169   -0.015166   -0.001286    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.177858    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.009398   -0.015310    0.000000   -0.016643    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.336613    0.000000    0.000000   -0.002761    0.000000    0.000000    0.000000   -0.006514   -0.003962   -0.003104   -0.004472    0.000000   -0.000000   -0.393325   -0.001639   -0.060283   -0.215856   -1.208810   -0.002436   -0.051812   -0.335815   -0.009718    0.000000   -0.089384    0.000000    0.000000   -0.007279   -0.001426    0.000000    0.000000   -0.314913    0.000000    0.000000   -0.002352   -0.555980   -0.179739   -0.136740    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002862    0.000000    0.000000   -0.047335    0.000000    0.000000    0.000000    0.000000   -0.019074   -0.022179    0.000000   -0.352397   -0.122681   -0.015999   -0.002565    0.000000    0.000000   -0.197129   -1.065872   -0.365954    0.000000    0.000000    0.000000    0.000000   -0.022548    0.000000    0.000000   -0.182516   -0.016809   -0.041773   -0.006108    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.044750   -0.006944   -0.008170   -0.199135   -0.004236    0.000000    0.000000    0.000000   -0.009578   -0.060469   -0.120616   -0.159764   -0.032425   -0.017068   -0.001450   -0.098370   -0.583203   -1.057625    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.034393    0.000000   -0.194649    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.110534   -0.114602    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.053993   -0.137023   -0.010269   -0.000481    0.000000    0.000000    0.000000    0.000000   -0.007305    0.000000   -0.011627   -0.000326    0.000000 -326.728586
  -4.114681   -0.405293    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008109   -0.009731   -0.051922   -0.003217    0.000000    0.000000    0.000000    0.000000   -1.415550    0.000000   -1.777087   -0.006418   -0.787098   -0.003144    0.000000   -0.082486   -0.059466   -0.025379   -0.015303    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000705    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.419100   -0.039909   -0.009325   -0.012664   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.182762    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.007696   -0.012026    0.000000   -0.016401    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.363912    0.000000    0.000000   -0.002766    0.000000    0.000000    0.000000    0.000000   -0.003967   -0.003109   -0.002239    0.000000    0.000000   -0.403837   -0.003268   -0.059229   -0.230157   -1.179378   -0.002440   -0.051920   -0.336484   -0.008115    0.000000   -0.053145    0.000000    0.000000   -0.006078   -0.002129    0.000000    0.000000   -0.294195    0.000000    0.000000   -0.001168   -0.563335   -0.171374   -0.095911    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002867    0.000000    0.000000   -0.047152    0.000000    0.000000    0.000000    0.000000   -0.017747   -0.023934    0.000000   -0.353096   -0.118034   -0.011769   -0.000000    0.000000    0.000000   -0.196151   -1.079823   -0.370602    0.000000    0.000000    0.000000    0.000000   -0.022586    0.000000    0.000000   -0.152409   -0.016734   -0.034882   -0.009132    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.049367   -0.005463   -0.008781   -0.212504   -0.003339    0.000000    0.000000    0.000000   -0.009516   -0.056495   -0.102542   -0.126872   -0.029676    0.000000   -0.001438   -0.098573   -0.584342   -1.059220    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.034150    0.000000   -0.204738    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.086869   -0.090034    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.053041   -0.134492   -0.009145   -0.000718    0.000000   -0.000000    0.000000    0.000000   -0.007819    0.000000   -0.008173   -0.000486    0.000000 -323.034775
  -4.115814   -0.405742    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008073   -0.009688   -0.051781   -0.003208    0.000000    0.000000    0.000000    0.000000   -1.441753    0.000000   -1.804818   -0.008421   -0.809693   -0.006209    0.000000   -0.082084   -0.059194   -0.025273   -0.015215    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000703    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.416577   -0.039684   -0.009276   -0.012591   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.183016    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.007658   -0.011963    0.000000   -0.016347    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.376667    0.000000    0.000000   -0.002752    0.000000    0.000000    0.000000    0.000000   -0.003952   -0.003095   -0.002231    0.000000    0.000000   -0.404484   -0.003271   -0.070813   -0.229110   -1.173613   -0.002024   -0.051604   -0.334544   -0.008069    0.000000   -0.053172    0.000000    0.000000   -0.006044   -0.002128    0.000000    0.000000   -0.294404    0.000000    0.000000   -0.001167   -0.564239   -0.171548   -0.095492    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002853    0.000000    0.000000   -0.047212    0.000000    0.000000    0.000000    0.000000   -0.017644   -0.023842    0.000000   -0.351033   -0.118165   -0.011721   -0.000000    0.000000    0.000000   -0.196407   -1.081755   -0.371310    0.000000    0.000000    0.000000    0.000000   -0.022479    0.000000    0.000000   -0.151532   -0.016754   -0.034679   -0.009147    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.053400   -0.005431   -0.008753   -0.212442   -0.003319    0.000000    0.000000    0.000000   -0.009520   -0.056483   -0.102623   -0.126998   -0.027217    0.000000   -0.002842   -0.097972   -0.580899   -1.053896    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.039278    0.000000   -0.212636    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.086373   -0.089534    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.052837   -0.133969   -0.009093   -0.000719    0.000000   -0.000000    0.000000    0.000000   -0.007789    0.000000   -0.008142   -0.000484    0.000000 -322.970759
  -4.130806   -0.406826    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.009791   -0.011752   -0.052207   -0.003234    0.000000    0.000000    0.000000    0.000000   -1.353369    0.000000   -1.706506   -0.004255   -0.744344    0.000000    0.000000   -0.099584   -0.065413   -0.025550   -0.015386    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000707    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.435875   -0.039965   -0.009337   -0.012682   -0.000425    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.183457    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.007741   -0.015122    0.000000   -0.024738    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.395166    0.000000    0.000000   -0.002769    0.000000    0.000000    0.000000   -0.006525   -0.003971   -0.003113   -0.004481    0.000000    0.000000   -0.405461   -0.003282   -0.071548   -0.232126   -1.275217   -0.002443   -0.052000   -0.336972   -0.009751    0.000000   -0.071802    0.000000    0.000000   -0.007303   -0.002139    0.000000    0.000000   -0.315910    0.000000    0.000000   -0.002355   -0.567019   -0.173095   -0.115821    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002871    0.000000    0.000000   -0.048807    0.000000    0.000000    0.000000    0.000000   -0.019140   -0.024111    0.000000   -0.353618   -0.119043   -0.013832   -0.000635    0.000000    0.000000   -0.197607   -1.086325   -0.372626    0.000000    0.000000    0.000000    0.000000   -0.022613    0.000000    0.000000   -0.152627   -0.016843   -0.041920   -0.009178    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.044153   -0.005490   -0.008831   -0.213307   -0.003353    0.000000    0.000000    0.000000   -0.010800   -0.060604   -0.103785   -0.144296   -0.030041   -0.000000   -0.000000   -0.098725   -0.585222   -1.060629    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.028321    0.000000   -0.192154    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.087324   -0.090531    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.053382   -0.135413   -0.010303   -0.000722    0.000000   -0.000391    0.000000    0.000000   -0.007875    0.000000   -0.009869   -0.000488    0.000000 -323.879199
  -4.046119   -0.398267    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011788   -0.014164   -0.051777   -0.003142    0.000000    0.000000    0.000000    0.000000   -1.380552    0.000000   -1.740897   -0.004343   -0.759871   -0.003200    0.000000   -0.120017   -0.068039   -0.029341   -0.023843    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000480    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.444002   -0.040665   -0.011385   -0.015490   -0.001748    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.179773    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011187   -0.018752    0.000000   -0.025416    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.419626    0.000000    0.000000   -0.002812    0.000000    0.000000   -0.000000   -0.006583   -0.005359   -0.003947   -0.006796    0.000000   -0.000000   -0.397656   -0.001660   -0.073850   -0.241627   -1.331282   -0.002478   -0.052982   -0.342999   -0.009920    0.000000   -0.111555    0.000000    0.000000   -0.007430   -0.001449    0.000000    0.000000   -0.344108    0.000000    0.000000   -0.003619   -0.576207   -0.185090   -0.139534    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002916    0.000000    0.000000   -0.048095    0.000000    0.000000    0.000000    0.000000   -0.019486   -0.023816    0.000000   -0.360037   -0.125769   -0.018413   -0.003272    0.000000    0.000000   -0.206058   -1.102039   -0.377383    0.000000    0.000000    0.000000    0.000000   -0.028680    0.000000    0.000000   -0.186408   -0.017128   -0.042675   -0.006195    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.045038   -0.008494   -0.009075   -0.201871   -0.005174    0.000000    0.000000    0.000000   -0.012294   -0.065960   -0.142838   -0.181449   -0.036217   -0.026705   -0.001463   -0.100594   -0.595967   -1.077413    0.000000   -0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000   -0.034617    0.000000   -0.195753    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.135212   -0.140260    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.060589   -0.153933   -0.010486   -0.000489    0.000000   -0.000800    0.000000    0.000000   -0.008146    0.000000   -0.013557   -0.000331    0.000000 -325.251155
  -4.060009   -0.411734    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008585   -0.008256   -0.047294   -0.002929    0.000000    0.000000    0.000000    0.000000   -1.426125    0.000000   -1.796581   -0.008953   -0.824728   -0.006566    0.000000   -0.087484   -0.052220   -0.023943   -0.012180    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001211   -0.000665    0.000000    0.000000    0.000000    0.000000    0.000000   -0.544639   -0.014000   -0.001955   -0.002668   -0.000445    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.179965    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.006523   -0.009574    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.474786    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000   -0.409737   -0.003329   -0.037646   -0.185538   -1.092044   -0.000848   -0.047777   -0.336777   -0.003415    0.000000   -0.151395    0.000000    0.000000   -0.001279   -0.002189    0.000000    0.000000   -0.387415    0.000000   -0.003294   -0.007336   -0.598942   -0.209709   -0.101635    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.011384    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001000    0.000000    0.000000   -0.051126    0.000000    0.000000    0.000000    0.000000   -0.011512   -0.020830    0.000000   -0.335038   -0.135105   -0.012530   -0.001333    0.000000    0.000000   -0.216916   -1.142817   -0.390288    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000   -0.032107   -0.018301   -0.014707   -0.006210    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.051615   -0.004337   -0.006920   -0.217303   -0.002640    0.000000    0.000000    0.000000   -0.016164   -0.074320   -0.199418   -0.217250   -0.042066   -0.054479   -0.002999   -0.093304   -0.551493   -0.992163    0.000000   -0.012966    0.000000    0.000000    0.000000    0.000000    0.000000   -0.041491    0.000000   -0.213493    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.069040   -0.071622    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.044899   -0.114180   -0.001204   -0.000492    0.000000   -0.002020    0.000000    0.000000   -0.006234    0.000000   -0.008630   -0.000839    0.000000 -351.553932
  -4.127613   -0.416866    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.010476   -0.012597   -0.047880   -0.002876    0.000000    0.000000    0.000000    0.000000   -1.531054    0.000000   -1.856873   -0.011538   -0.852882   -0.010110    0.000000   -0.106842   -0.065059   -0.027390   -0.020688    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001971   -0.001353    0.000000   -0.000481    0.000000    0.000000    0.000000   -0.565902   -0.014099   -0.003936   -0.005375   -0.001358    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.187354    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008299   -0.016251    0.000000   -0.008731    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.634880    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.000815    0.000000    0.000000    0.000000   -0.413727   -0.003372   -0.050959   -0.210142   -1.207654   -0.000853   -0.048143   -0.339222   -0.003439   -0.000000   -0.193148    0.000000    0.000000   -0.002575   -0.003333    0.000000    0.000000   -0.433991    0.000000   -0.010077   -0.009958   -0.626632   -0.228540   -0.124014    0.000000    0.000000    0.000000    0.000000   -0.000000   -0.000000   -0.000000    0.000000    0.000000   -0.023284    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001007    0.000000    0.000000   -0.054653    0.000000    0.000000    0.000000    0.000000   -0.011596   -0.022356    0.000000   -0.337508   -0.145497   -0.016998   -0.003383    0.000000    0.000000   -0.229472   -1.174689   -0.400573    0.000000    0.000000    0.000000    0.000000   -0.005929    0.000000    0.000000   -0.064677   -0.020730   -0.014814   -0.006281    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.058563   -0.007364   -0.007790   -0.221053   -0.004480    0.000000    0.000000    0.000000   -0.018969   -0.083276   -0.240184   -0.255132   -0.048275   -0.074234   -0.004610   -0.094021   -0.555604   -0.998588    0.000000   -0.026493    0.000000    0.000000    0.000000    0.000000    0.000000   -0.048706    0.000000   -0.219967    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.117217   -0.121597    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.057004   -0.145018   -0.001212   -0.000749   -0.000699   -0.003287    0.000000    0.000000   -0.007041    0.000000   -0.010519   -0.001367    0.000000 -358.663388
  -4.207525   -0.423209    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.008882   -0.010681   -0.037757   -0.002295    0.000000    0.000000    0.000000    0.000000   -1.573606    0.000000   -1.908915   -0.014207   -0.876908   -0.017254    0.000000   -0.090601   -0.048259   -0.021672   -0.016859    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.001509   -0.002075    0.000000   -0.000983    0.000000    0.000000    0.000000   -0.579033   -0.028813   -0.008030   -0.010988   -0.001842   -0.002919    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.189855    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.006758   -0.013238    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -6.680475    0.000000    0.000000   -0.000990    0.000000    0.000000    0.000000   -0.000000   -0.002797   -0.002491   -0.002355    0.000000    0.000000   -0.419065   -0.003426   -0.012948   -0.150058   -0.853985   -0.001738   -0.052922   -0.365028   -0.007026   -0.192161   -0.279461    0.000000    0.000000   -0.005262   -0.002642    0.000000    0.000000   -0.486928    0.000000   -0.017292   -0.011487   -0.638096   -0.242447   -0.105096    0.000000    0.000000    0.000000   -0.000000   -0.061828   -0.005239   -0.010167    0.000000    0.000000   -0.054311    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.002053    0.000000    0.000000   -0.054141    0.000000    0.000000    0.000000    0.000000   -0.016303   -0.016764    0.000000   -0.364292   -0.157400   -0.012981   -0.002064    0.000000    0.000000   -0.239076   -1.213407   -0.406754    0.000000    0.000000    0.000000    0.000000   -0.018115    0.000000    0.000000   -0.132223   -0.021685   -0.030295   -0.006379    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.065546   -0.006000   -0.005531   -0.210427   -0.003649    0.000000    0.000000    0.000000   -0.020745   -0.093373   -0.304716   -0.314810   -0.055349   -0.105715   -0.007847   -0.100703   -0.593306   -1.062978    0.000000   -0.047929    0.000000    0.000000    0.000000    0.000000    0.000000   -0.056034    0.000000   -0.237972    0.000000   -0.024443    0.000000    0.000000    0.000000    0.000000   -0.095466   -0.099042    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000   -0.046337   -0.117955   -0.006194   -0.000763   -0.000714   -0.003363    0.000000    0.000000   -0.005014    0.000000   -0.008914   -0.001047    0.000000 -358.384524
