"Time","NO1","NO2","NO3","NO4","NO5","DE.LU","DK1","FI","GB","NL","SE1","SE2","SE3"
1368,4705,4286,2432,1960,2141,37429.25,-517,7144,18997.5,7264.75,2315,3455,7298
1369,4601,4275,2310,1967,2055,36295.75,237,6857,18599.5,6659.5,2307,3312,7289
1370,4564,4281,2152,1988,1870,35354,850,6877,17977,6517.25,2310,3488,7283
1371,4560,4326,1999,1974,1819,35054.25,958,6953,17959,6486,2316,3836,7288
1372,4588,4359,1837,2046,1783,35269.25,1155,7088,17709.5,6420,2494,4390,7306
1373,4617,4389,1736,2052,1848,36189.25,1465,7329,17791,6441,2869,4962,7339
1374,4796,4610,1728,1951,1977,37290.25,1774,7561,19696.5,6637,3360,5802,7425
1375,4967,4859,1776,1993,2054,39652.75,2000,7819,21697.5,7114.5,3470,6130,8398
1376,5144,4816,1824,2001,2062,42236,2190,7835,22723.5,7028.5,3562,6287,8916
1377,5322,4614,1855,1978,2261,44183.75,2131,7809,23183.5,6726.25,3795,6310,9474
1378,5333,4585,1877,1988,2160,44632.25,2092,7800,22413,5971.25,3798,6275,9509
1379,5220,4614,1903,1978,2317,44490.75,1979,7620,21479,4963,3694,6225,9364
1380,5085,4705,1936,1936,2182,44624.5,1815,7588,21430.5,4643,3516,6022,9060
1381,4994,4804,1857,1960,2158,43362.25,1081,7478,21180.5,4647.5,3287,5839,8879
1382,4907,4749,1884,1912,2176,41461.75,1518,7592,21013,4926.75,3232,5460,8727
1383,4895,4483,1912,1941,2138,40537.5,1619,7783,22392.5,5685.75,2841,5409,8656
1384,4960,4513,2010,1967,2085,41319.5,1639,8053,26001.5,6802.75,2753,5339,9022
1385,5151,4497,2045,1976,2161,44805.25,1752,8299,30106,7623.75,2736,5202,9624
1386,5278,4465,2105,1908,2167,47124.25,1863,8360,32393.5,7997,2767,4929,9544
1387,5223,4516,2081,1962,2116,47806.5,1844,8249,30963,7838.5,2685,4867,8680
1388,5097,4419,2037,1945,2086,45846.5,1684,8065,28687.5,7568,2573,4801,7826
1389,4944,4298,2005,1923,2003,43332,1587,7935,26490.5,7091,2581,4635,7596
1390,4803,4198,1896,1853,1942,42604.5,1560,7722,24107.5,6703,2572,4493,7242
1391,4674,4067,1632,1835,1970,39379.25,1536,7204,21915,6259.25,2586,4310,7107
1392,4443,3929,1586,1754,2083,37893.25,854,7046,21822,5994.5,2168,3704,7223
1393,4325,3945,1535,1711,2087,36842,605,7001,21338.5,5716.5,2059,3373,7253
1394,4275,3895,1517,1682,2023,36240,421,6944,20922,5676.5,1875,3321,7269
1395,4261,3899,1556,1660,1999,35618.5,459,6949,20437,5598.25,1841,3340,7294
1396,4270,3925,1556,1604,1991,35261.25,785,6985,19711,5575.75,1915,3340,7304
1397,4351,3949,1570,1580,1956,35867,1075,7068,19836.5,5676,2050,3379,7318
1398,4497,4054,1595,1591,2046,36195.25,1343,7138,20797,5707.5,2116,3645,7420
1399,4651,4096,1639,1624,2133,37151.5,1456,7184,21359.5,5717.25,2380,3996,7464
1400,4785,4183,1660,1654,2063,38877,1436,7375,22501.5,5691.75,2701,4501,7494
1401,4891,4281,1735,1701,2103,41463,1313,7616,23294,5884.25,2633,4569,7708
1402,4864,4253,1751,1714,1927,41998.75,1275,7650,23126,5806.5,2559,4497,7803
1403,4841,4231,1740,1707,2064,42260,1333,7527,22468,5479.5,2579,4499,7589
1404,4759,4167,1724,1651,2026,42239.5,761,7243,22186.5,5264.5,2564,4567,7492
1405,4678,4144,1769,1649,1925,40591,154,7147,21800,5320.5,2331,4423,7491
1406,4654,4140,1753,1682,2059,38995.25,231,7268,21957.5,5336.5,2265,4354,7487
1407,4679,4266,1771,1695,2103,38589,986,7556,23814.5,5798.75,2251,4567,7495
1408,4812,4247,1739,1692,2138,40185.25,1743,8043,27542,6799,2505,4942,7506
1409,4993,4304,1786,1689,2111,44103.75,1929,8312,31102.5,7977.75,2492,5002,8921
1410,5157,4227,1811,1671,2178,46260.5,2150,8392,32103,8374.75,2495,4893,9293
1411,5208,4311,1827,1652,2297,47368.25,2088,8316,30343,7966.5,2455,4895,8935
1412,5200,4444,1796,1689,2143,46929,1987,8141,27657.5,7333.5,2440,4894,8218
1413,5091,4419,1759,1700,2117,45335.25,1857,8000,24628,6841.75,2470,4731,8106
1414,4886,4371,1719,1655,2067,44576.25,1712,7720,21807,6493.5,2424,4614,7665
1415,4803,4259,1651,1654,2013,43215,1695,7280,20539.5,6002.75,2538,4484,7436
1416,4479,4194,1731,1646,1956,40334.25,1363,7010,20743,5702.75,1487,3682,7458
1417,4390,4143,1700,1758,1926,39155.25,1284,6993,20771,5700,1473,3333,7389
1418,4354,4148,1662,1743,1897,38819.25,1239,6984,20139.5,5669.5,1481,3290,7387
1419,4368,4109,1608,1746,1918,38947.5,1244,6985,19627.5,5676.5,1587,3406,7439
1420,4427,4158,1563,1745,1930,40517.75,1261,7144,20072,5937,2493,3566,7461
1421,4577,4218,1569,1640,1950,44259.25,1325,7883,22184,7057.5,2862,3997,8427
1422,5115,4500,1779,1756,2097,50358.25,1775,8259,25381,9038,2741,4355,9865
1423,5603,4846,2024,1904,2267,55675.5,1881,8365,30107.5,10414.75,2751,4564,10861
1424,5696,4923,2174,1959,2258,58141,1832,8322,31484.5,10832.5,2709,4747,11173
1425,5599,4841,2212,1995,2294,58399.75,1834,8247,31764.5,10794.5,2723,4792,11103
1426,5479,4767,2215,1952,2292,57872.25,1628,8154,31676,10473.75,2772,4882,11007
1427,5347,4662,2223,1919,2340,56275.25,1544,8038,31036.5,10298.25,2824,4868,10662
1428,5193,4591,2305,1985,2335,55288.75,1483,7984,30834.5,9743.25,2676,4936,10311
1429,5126,4590,2322,1981,2200,53897.25,1424,7847,29579.5,9686,2678,4947,10186
1430,5086,4610,2346,2001,2272,52422.75,1561,7822,29184.5,9752.25,2716,4971,9960
1431,5122,4657,2374,2010,2237,50992.25,1723,7930,30172.5,10248.5,2732,5073,9796
1432,5164,4675,2418,2007,2259,51520,1865,8106,31938.5,10593.75,2716,5057,9810
1433,5218,4668,2434,2004,2251,51698.5,2196,8223,33990,11085.75,2723,5040,10640
1434,5217,4710,2406,1971,2275,54967.5,2375,8234,34640.5,11395.5,2823,4869,10941
1435,5196,4698,2394,2024,2253,56241.5,2423,8070,32941.5,11244.25,2767,4816,9987
1436,5079,4643,2355,2024,2246,54454.75,2323,7993,31026,10801.5,2719,4732,8611
1437,4929,4596,2345,2042,2180,52374.25,2074,7865,27726.5,10061,2661,4666,8252
1438,4744,4483,2253,1992,2124,50862.25,1905,7563,24321.5,9384.25,2631,4438,7567
1439,4471,4294,2226,2145,2046,47451.25,1727,7299,22584,8685,2261,3932,7511
1440,4357,4109,2191,1896,2000,45808,1595,6974,22336,8167,1755,3215,7880
1441,4242,4110,2217,1898,1979,44538.75,1644,6935,21923,8030.75,1638,2953,7849
1442,4183,4095,2248,1876,1952,43368,1702,6916,21589,7996.75,1637,2926,7846
1443,4132,4106,2261,1795,1953,43230.75,1739,6920,21335.5,7865.5,1898,3029,7842
1444,4215,4166,2248,1795,1961,44459.25,1778,7113,21428,8151.75,2445,3743,7860
1445,4438,4316,2337,1846,1992,49108.5,2025,7851,23634,8774.75,2507,4467,8748
1446,4987,4665,2519,1967,2083,53846.25,2454,8165,26549,10097.25,2563,4865,10445
1447,5519,5050,2796,2090,2204,58723.25,2744,8521,29393.5,11270.25,2559,5126,11290
1448,5678,5142,2930,2128,2327,61104.5,2657,8783,31605.5,10929.5,2562,5313,11496
1449,5592,5104,2959,2031,2286,60867.5,2640,8655,32786,10643.25,2643,5414,11577
1450,5445,5040,2929,2022,2263,60762.25,2302,8338,32620,10043.75,2615,5412,11566
1451,5268,4976,2875,2033,2254,60154.75,2193,8093,32003.5,8636.5,2580,5295,11347
1452,5100,4898,2840,1970,2226,58471.75,2166,7847,31850,7792,2595,5325,11061
1453,4982,4821,2843,1996,2220,57836.5,2179,7748,31178.5,7663.75,2550,5319,10821
1454,4948,4828,2838,2001,2223,56273.5,2286,7796,30749,8164,2558,5313,10629
1455,4933,4836,2830,2003,2230,56105,2468,7976,31241.5,8986.25,2563,5412,10586
1456,5032,4865,2875,2024,2254,56005.75,2766,8194,33494,10353.75,2561,5551,10794
1457,5179,4746,2906,2024,2271,57147.5,3191,8382,35422.5,11183.75,2580,5571,11594
1458,5327,5082,2953,1994,2063,60197,3394,8629,36600.5,11642.5,2674,5426,11724
1459,5360,5012,2929,1971,2289,61345.5,3393,8345,35287,11294.5,2617,5435,11217
1460,5274,4948,2889,1955,2239,59317.5,3148,8254,33426,10382.75,2593,5367,10066
1461,5131,4840,2847,1954,2213,57052.75,2808,8032,30468.5,9542.25,2529,5225,9427
1462,4972,4731,2749,1897,2134,55179.25,2753,7871,27284,8978.75,2559,5094,8835
1463,4728,4610,2585,1807,2034,53563.25,2594,7611,25081,8272,2549,4957,8202
1464,4452,4396,2149,1738,2003,48891.5,2485,7174,24791,9070.75,2210,4335,7924
1465,4348,4354,1977,1705,1972,46702.5,2428,7191,24724.5,8533.5,2205,3997,7906
1466,4307,4334,1902,1722,1940,45802,2435,7198,23998,8374.5,2205,3872,7901
1467,4312,4339,1879,1774,1947,45707.75,2432,7259,23590,8261.75,2204,3930,7904
1468,4323,4367,1880,1776,1964,46861,2425,7412,23332,8322.25,2597,4690,7926
1469,4471,4468,1946,1849,1990,50147.25,2567,8350,24915,8446.5,2617,4934,8477
1470,5003,4763,2111,2016,2115,54467.25,3043,8606,27999.5,9706,2608,5416,10196
1471,5516,5095,2391,2202,2260,58067.75,3128,8835,31293.5,10481,2530,5670,11385
1472,5656,5108,2554,2225,2311,61244.25,3135,8968,33533.5,10024.75,2619,5701,11638
1473,5559,5033,2680,2230,2310,61559,2998,8815,34829,8911.25,2743,5644,11597
1474,5435,4891,2681,2217,2268,60453.75,2654,8441,34454.5,7885.75,2695,5602,11396
1475,5323,5137,2617,2229,2222,58246.25,2103,8131,34351.5,7413.25,2558,5572,11388
1476,5225,4774,2570,2214,2271,56986.75,2125,8012,34977,7364.5,2560,5517,11388
1477,5134,4653,2527,2200,2565,55405.5,1724,8041,34555.5,7659.5,2415,5512,11184
1478,5098,4342,2493,2186,2428,54005.5,2122,8061,34055,8363.25,2446,5587,11112
1479,5089,4335,2460,2140,2207,53535.25,2314,8141,34666.5,9286.5,2489,5647,11105
1480,5185,4342,2473,2124,2225,52636,2433,8412,35826,10624.75,2550,5705,11290
1481,5290,4391,2498,2136,2241,53891.75,2648,8873,37102.5,11618,2591,5786,11737
1482,5324,4434,2541,2172,2238,56064.5,2738,8894,37122.5,12101.5,2566,5755,11736
1483,5296,4423,2572,2149,2247,56699,2877,8501,35920,12096,2583,5693,10485
1484,5192,4341,2573,2108,2221,55034.5,2560,8327,33552.5,11811,2366,5640,8606
1485,5068,4240,2512,2052,2193,52064.5,1907,8082,30458,11340.75,2333,5632,8330
1486,4835,4072,2435,2038,2132,49622,1716,7628,27473.5,10263,2373,5533,8030
1487,4578,3876,2338,1995,2051,47389.5,1528,7454,23923.5,9585,2280,4919,7938
1488,4322,3689,2181,1991,2153,44797.25,1675,7079,23277.5,9243.5,2397,4296,7158
1489,4238,3672,2153,1910,2068,42436.25,1533,7063,23412,8863.75,2468,3959,7111
1490,4222,3784,2118,1882,2069,41840.25,1494,7110,22424,8603.5,2481,3878,7098
1491,4253,3953,2155,1855,2153,40932.75,1276,7174,21946.5,8695.25,2521,4049,7092
1492,4351,4102,2244,1882,2157,41412,1389,7371,21520.5,8745.75,2727,4961,7153
1493,4608,4267,2360,1943,2218,45530.75,1368,8288,22337.5,9267,2525,5051,7863
1494,5153,4667,2587,2046,2271,50410,1486,8767,24779,10530.75,2602,5307,9555
1495,5676,5024,2837,2180,2344,55183.5,1671,8935,28800,11644.75,2565,5411,11216
1496,5825,5157,3041,2240,2367,57547.25,1625,9087,31163,11944.5,2503,5216,11231
1497,5735,5171,3141,2268,2370,57517.5,1408,8933,31964,11725.5,2408,4881,11238
1498,5534,5110,3174,2255,2360,56187.5,1310,8739,31690,10838.75,2407,4877,11232
1499,5361,4983,3118,2240,2367,54988.75,1269,8613,31685,10009.75,2380,4919,11244
1500,5243,4900,3061,2232,2364,54910.5,1276,8528,31635,9639.5,2430,4977,11260
1501,5180,4842,2990,2237,2344,53968.25,1192,8429,30712,9233.75,2446,5086,11251
1502,5151,4814,2865,2338,2398,52744.5,1309,8274,29904,9362.75,2673,5569,11098
1503,5207,5032,2807,2306,2538,52169.75,1621,8265,29469,9560,2958,6101,10624
1504,5329,4796,2731,2289,2484,51275.5,1803,8460,29889,10073,3020,6227,10847
1505,5484,4813,2746,2315,2372,52662.5,2019,9001,31603,10385.25,3018,6196,11239
1506,5560,4847,2770,2273,2349,55500,2247,9088,32379.5,11151.5,3022,6116,11242
1507,5575,4872,2901,2332,2468,56517.25,2269,8619,30448,11253.75,2943,6085,10454
1508,5483,4796,2892,2338,2390,54742.75,2388,8395,28343.5,10896.75,2896,5878,9181
1509,5326,4698,2874,2307,2359,52687.25,2473,8279,25321,10489.5,2872,5807,8942
1510,5149,4520,2868,2243,2300,50520,2475,8134,22266.5,10364.5,2836,5705,8284
1511,4862,4424,2809,2197,2247,48153.25,2396,8078,20250.5,10175.25,2834,5562,7503
1512,4815,4350,2887,2188,2151,44361.5,2328,7802,20027.5,9439,2846,5448,7382
1513,4715,4319,2891,2192,2113,42583.25,2320,7668,19990,9088,2934,5349,7303
1514,4676,4317,2932,2193,2092,41686.5,2369,7704,19604,9028.25,3006,5302,7311
1515,4684,4355,2968,2223,2108,41580,2389,7881,18953.5,8877,3077,5348,7362
1516,4761,4416,3044,2231,2102,41743.25,2429,8152,19018.5,9203.75,3128,5464,7967
1517,4963,4543,3136,2257,2154,45917.75,2612,8741,20749,10081.25,3159,5683,9143
1518,5591,4914,3351,2348,2293,51124,2852,9113,25207,11613,3112,6173,10667
1519,6142,5334,3589,2456,2434,55163.25,2330,9330,28595.5,12092.25,3231,6400,10975
1520,6289,5481,3677,2503,2452,57641.75,1946,9240,29849,11325.25,3723,6562,11282
1521,6187,5460,3634,2485,2449,57681.75,2299,9113,30813.5,10302.5,3993,6633,11280
1522,5995,5375,3522,2445,2423,57009.5,2590,8979,31068,9060.75,4033,6756,11284
1523,5823,5264,3307,2393,2388,56902,2391,8883,31467.5,8292.5,3987,6936,11283
1524,5705,5179,3086,2335,2236,55980.5,2328,8825,32018,7753.25,3771,7127,11279
1525,5546,5061,2928,2268,2200,54409.75,2296,8767,31666.5,8060.5,3626,7199,11274
1526,5530,4967,2782,2251,2264,52309.75,2113,8791,31465.5,8554.5,3543,7149,11269
1527,5499,4902,2638,2237,2294,51779.25,2577,8895,31865.5,9883.75,3521,7138,11262
1528,5578,4851,2493,2217,2340,50826,2816,9019,32628.5,11495,3347,7029,11261
1529,5697,4895,2467,2226,2349,51915.75,3148,9297,34612.5,12796.75,3124,6790,11257
1530,5845,5002,2446,2201,2351,53981.75,3229,9338,36031.5,13494.5,2820,6468,11248
1531,5819,4986,2433,2171,2339,54841,3276,9031,34439,13417.75,2425,6272,10930
1532,5579,4868,2348,2181,2319,52831.25,3223,8672,32279,12823.75,2303,5952,10036
1533,5394,4747,2236,2198,2241,50955.25,3033,8516,29521.5,11752.25,2113,5660,9437
1534,5208,4593,2126,2168,2189,49134.5,2904,8319,26330.5,10959,2046,5380,8699
1535,5005,4430,1997,2084,2129,46920.25,2757,8204,23399,10220.5,2030,5209,7656
1536,4556,3908,1710,1915,2020,43842.75,2265,7607,22774,7899,1635,4075,8205
1537,4438,3787,1644,1842,2000,42382,2037,7377,22944,7178.75,1455,3746,8116
1538,4370,3679,1594,1786,1982,40746.25,1600,7211,22619,7036.75,1449,3471,8077
1539,4333,3607,1634,1784,1970,39558.75,854,7182,22409,6803.5,1458,3304,8049
1540,4335,3589,1610,1826,1967,38823.5,398,7173,22060,6897,1458,3289,8028
1541,4406,3580,1585,1873,1981,38987,-115,7238,22350,6941,1463,3294,8115
1542,4530,3643,1656,1921,2010,40771.75,-364,7370,23257.5,7247.75,1463,3450,8156
1543,4639,3775,1726,1991,2034,43154.25,-553,7411,24255.5,7401.75,1464,3750,8190
1544,4775,3898,1823,2030,2085,46026,-887,7516,26071,6671.75,1493,3952,8234
1545,4865,4022,1931,2063,2142,48441.5,-1545,7545,26753.5,6062,1499,3962,8264
1546,4834,4026,1999,2198,2189,47672.75,-2323,7563,26996,5276.5,1486,3691,8314
1547,4749,4011,2039,2248,2187,46325.5,-3053,7497,27051,4389.5,1423,3454,8344
1548,4650,3967,2006,2297,2166,45094,-3724,7431,27163,4026.25,1375,3211,8336
1549,4549,3832,2057,2286,2190,44475.5,-4128,7179,26831,3799.75,1323,2800,8272
1550,4491,3720,2150,2231,2186,42433.75,-3934,7076,26472,4196.5,1283,2434,8250
1551,4478,3666,2166,2206,2189,42036.75,-3690,7056,26598,5345.5,1370,2420,8243
1552,4559,3805,2074,2191,2211,41271,-3365,7292,29070,7031.25,1441,3054,8234
1553,4771,3829,2034,2116,2210,43394.5,-2228,7484,32320,8423,1614,3958,8262
1554,4913,3868,2144,2201,2225,46955,-1487,7519,33782.5,9012.75,1559,4131,8289
1555,4854,3913,2165,2143,2326,48023,-1851,7409,32732,8955,1428,3869,8304
1556,4719,3821,2131,2036,2324,46212,-2624,7189,30155,8695.75,1458,3122,8272
1557,4636,3834,2082,1916,2181,43963,-2930,7040,27879.5,8212.5,1447,2778,8250
1558,4524,3762,1941,1824,2126,43526.75,-3067,6958,25179.5,7569.75,1448,2948,8235
1559,4386,3593,1873,1771,2057,41038.25,-3485,7005,22636,6604.75,1446,2763,8173
1560,4316,3528,1855,1827,2030,36824.5,-3989,6793,21849.5,5841.75,747,2383,8052
1561,4247,3478,1873,1811,2031,35382.5,-4075,6783,21770.5,5282.5,787,2127,8025
1562,4202,3510,1928,1851,2021,34229.5,-4093,6781,21127.5,5276,787,2045,8024
1563,4185,3527,2012,1767,2019,33578.75,-4161,6798,20505,5182.5,786,2088,8044
1564,4227,3545,2137,1796,2010,34379.5,-4072,6812,20521.5,5155,807,2424,8049
1565,4303,3591,2330,1842,2006,34576,-3915,6927,20600,5207.75,847,2694,8076
1566,4460,3770,2530,1878,2046,35106,-3383,7031,21492,5167.5,848,2971,8159
1567,4546,4022,2722,1934,2080,36278.75,-2900,7124,22180,4953.5,918,3261,8192
1568,4690,4273,2901,2023,2136,38024.25,-1801,7225,23349,4544,1057,3631,8224
1569,4808,4456,3056,2049,2173,38601,-1021,7272,25095,4227.5,1270,3680,8242
1570,4714,4540,3129,2085,2175,39436,-903,7263,25734.5,3800.25,1235,3707,8263
1571,4637,4457,3106,2096,2159,40736.5,-252,7232,26141.5,3431.75,1267,3659,8283
1572,4583,4417,3029,2097,2109,41387.5,101,7237,26364,3370.5,1377,3615,8297
1573,4570,4442,3027,2117,2086,40426.5,-328,7260,25508,3465.5,1383,3614,8298
1574,4550,4504,3073,2151,2146,39046.25,233,7348,24977,3746.25,1519,3691,8297
1575,4562,4536,3127,2173,2143,39171.25,1010,7502,26557,4412,1697,4041,8309
1576,4643,4605,3234,2238,2180,38862,1795,7619,29569,6055.75,2374,4501,8322
1577,4861,4593,3343,2300,2226,42552,2175,8154,32797.5,7835,2592,4908,8656
1578,5092,4802,3461,2368,2266,45556.25,2638,8384,34300,8576.25,2600,5088,9461
1579,5184,4855,3505,2434,2316,47398.25,2792,8421,32661.5,8428.75,2608,5172,9287
1580,5166,4851,3525,2451,2323,47370.25,2842,8343,30542,8113.25,2678,5247,8702
1581,5046,4772,3479,2441,2266,46390.25,2884,8332,27751,7953,2715,5334,8537
1582,4899,4669,3417,2413,2357,45663.25,2816,8263,24647.5,7795,2807,5379,8399
1583,4756,4540,3323,2375,2171,43715,2684,7979,21834.5,7242.25,2843,5410,8322
1584,4659,4555,3289,2319,2139,42994,2336,7367,21512,6847.5,2984,5238,8334
1585,4573,4477,3233,2276,2114,42174,2347,7321,21258,6716.5,2983,5351,8314
1586,4560,4448,3190,2240,2100,41820.25,2384,7331,20343,6791.25,3023,5473,8315
1587,4591,4458,3167,2229,2130,41813.75,2434,7467,19844,6874.5,3094,5637,8334
1588,4666,4481,3173,2211,2143,43563.25,2569,7924,19764,7262.5,3413,5782,8580
1589,4919,4550,3205,2232,2187,47138.75,2933,8333,20511,8540,3430,6107,10019
1590,5359,4798,3287,2295,2318,52045.25,3293,8792,23632,10290,3875,6586,10874
1591,5869,5051,3429,2403,2410,57124.75,2946,8950,27910,11139.5,4040,6735,11354
1592,6027,5160,3452,2451,2465,60524.25,3118,8930,29176.5,11142.75,4012,6940,11378
1593,6025,5127,3403,2460,2456,60664.25,3398,8857,29706.5,10669.25,4067,7010,11392
1594,5845,5058,3321,2428,2428,60321.5,3388,8798,29025,10070.75,4099,6985,11401
1595,5679,4939,3155,2465,2407,60213.5,3291,8715,28359.5,9788.25,3974,7062,11391
1596,5601,4828,2944,2472,2381,59915.5,3070,8726,28098,9251.5,3970,7074,11390
1597,5549,4809,2834,2461,2363,59371,2965,8576,27398,9230,3750,7050,11387
1598,5511,4849,2723,2464,2348,58068.75,2988,8576,26881.5,9699,3649,7014,11290
1599,5500,4902,2609,2459,2351,56869.75,3154,8609,26971.5,10242.5,3675,6972,11370
1600,5600,4934,2525,2448,2342,55901,3444,8899,29120.5,10992,3544,6861,11370
1601,5680,4964,2484,2440,2336,56325,3813,9006,31483.5,11594,3419,6754,11360
1602,5654,5052,2459,2429,2370,58745,3614,9072,32980,11951.25,3144,6367,11346
1603,5627,5078,2457,2424,2330,59723.25,3831,9050,31037,11669,3138,6351,10792
1604,5494,5067,2488,2398,2302,57438.25,3617,8637,28879,11067.5,3200,6233,10525
1605,5420,5006,2528,2368,2287,55262.25,3430,8363,25417.5,10434.5,3191,6121,10156
1606,5183,4892,2607,2333,2229,53612.5,2994,7970,22057.5,9701,3359,6004,9507
1607,4902,4751,2608,2270,2175,51337.5,2787,7878,19981,8877.75,3365,5958,8540
1608,4749,4695,2962,2184,2085,49039.25,2415,7537,19583.5,7855.25,3933,5358,8014
1609,4639,4664,3004,2153,2059,46880.75,2410,7297,19645.5,7543.25,3965,5217,7990
1610,4595,4653,3059,2132,2063,45141.5,2432,7251,19139.5,7346.75,3847,5141,7989
1611,4591,4681,3115,2123,2053,45017.75,2474,7264,19137,7260.5,3885,5117,7982
1612,4655,4732,3160,2122,2066,46274.5,2549,7482,19386,7788.25,3975,5255,8087
1613,4850,4819,3224,2126,2089,50854,2650,8355,21876,8908.25,3871,5560,9153
1614,5406,5131,3408,2213,2190,56362.75,3095,8792,26444,10271.5,3896,6192,10218
1615,5966,5481,3617,2331,2103,60399,2770,9065,28322,11387.5,4028,6237,10590
1616,6086,5554,3715,2380,2164,62277,2096,9071,28202,11357,4066,6278,11279
1617,5962,5406,3662,2342,2176,61552,2553,9013,27412,11263,4108,6287,11348
1618,5731,5287,3635,2314,2128,60041.25,2892,8885,25505.5,10642.25,4138,6302,11342
1619,5464,5166,3591,2272,2088,60098,2845,8797,23829.5,9250.75,4177,6347,11346
1620,5286,5086,3505,2237,2064,59650,2948,8721,23347,8222.25,4204,6383,11341
1621,5149,5014,3441,2232,2027,58759.25,2948,8637,22470,8026.25,4195,6460,11338
1622,5089,4985,3378,2242,2027,57803.5,3032,8673,23482,8444.5,4184,6518,11340
1623,5098,4979,3317,2274,2027,57541,3214,8903,25303.5,9088.5,4205,6580,11335
1624,5234,5016,3247,2289,2039,57113.25,3248,9117,27223,10400.25,4181,6661,11347
1625,5413,5053,3163,2305,2091,58401,3734,9269,29834.5,11072.25,4073,6739,11360
1626,5595,5133,3072,2285,2244,61689,3454,9453,30389,11535,3692,6633,11238
1627,5668,5167,2937,2315,2278,62518.75,4050,9345,26897,11423.5,3581,6650,10183
1628,5584,5047,2796,2285,2296,60431,3859,8876,22612,10644,3575,6619,10293
1629,5430,4788,2636,2261,2266,58260.75,3644,8491,17914.5,9930,3433,6555,10171
1630,5189,4524,2431,2211,2236,56051,3112,8298,15733.5,9329.25,3418,6441,9529
1631,4952,4286,2235,2168,2161,53372.75,2949,8268,12543,8769,3422,6390,8788
1632,4771,4004,2108,2134,2078,49583.75,2957,7964,12284.5,9448.75,3353,6284,9103
1633,4661,3859,2079,2113,2047,47605.5,2881,7922,12141,9021.5,3357,6286,8963
1634,4617,3761,2065,2099,2015,46579.5,2771,7949,11986,8746.5,3284,6253,8983
1635,4630,3694,2069,2124,2018,46051.5,2552,8057,11288,8421.25,3196,6222,9182
1636,4724,3663,2070,2135,2044,46236.5,2437,8426,10584,8357.25,3126,6189,9737
1637,4974,3734,2129,2178,2064,48223,2324,9203,10857,8445,3095,6278,10312
1638,5532,4003,2324,2253,2204,51368,2310,9524,14435.5,9079,3250,6723,11267
1639,6027,4378,2540,2356,2364,55041,2229,9625,19862,9885.75,3237,6614,11368
1640,6146,4461,2613,2410,2415,56945.5,1969,9606,21480,10051.25,3297,6547,11423
1641,6081,4444,2655,2398,2441,56547.75,1365,9396,22539,9465.75,3375,6339,11412
1642,5949,4426,2619,2356,2423,54519.75,357,9172,22041.5,8430.5,3127,6243,11417
1643,5801,4296,2544,2332,2277,52632.25,-225,9048,21624,7588,2988,6180,11409
1644,5708,4231,2480,2311,2344,51926.5,-905,9073,21143.5,7489,2944,6102,11440
1645,5604,4204,2440,2304,2327,50872.75,-1242,9041,20108,7716,2808,6001,11415
1646,5590,4162,2438,2308,2328,49665.25,-1271,9084,19039,7972.5,2751,6007,11352
1647,5613,4158,2452,2306,2317,49788.75,-910,9113,19119.5,8425.25,2749,5932,11324
1648,5683,4155,2470,2301,2323,49113.75,-1249,9286,20338.5,8953.5,2690,5814,11324
1649,5776,4168,2483,2282,2332,50580.75,-1303,9454,22255.5,9410.75,2601,5727,11314
1650,5802,4185,2458,2282,2341,52212.25,-1674,9595,22764.5,9556.75,2618,5439,11307
1651,5756,4062,2410,2225,2340,52239.5,-2327,9168,20363,9361.5,2405,5346,11288
1652,5645,4008,2383,2255,2313,47478.5,-2844,8785,16897,8948.75,2195,4991,10095
1653,5441,3875,2328,2034,2243,43019.5,-3010,8548,14130,8263.5,2189,4908,9902
1654,5199,3766,2208,2196,2182,39922,-3442,8211,12588,7160.75,2143,4692,9188
1655,4957,3756,2120,2130,2108,37508.75,-4144,7531,11312.5,5955,1855,4246,8252
1656,4466,3526,1889,2046,2049,32008.25,-4434,7554,11509.5,5655.75,1638,1865,8624
1657,4331,3443,1859,2115,2015,30085,-4413,7546,11561,5383.75,1145,1254,8569
1658,4254,3420,1857,2123,1999,29222.25,-4362,7543,11235.5,5072.25,1009,1198,8549
1659,4268,3417,1863,2098,1993,29338,-4430,7556,11692.5,4959.25,1039,1188,8540
1660,4334,3451,2014,2052,2016,29720,-4561,7765,11960,5099.25,1499,1412,8551
1661,4604,3567,1907,2069,2051,31482.25,-4657,8643,11769.5,6003.25,1791,1949,8611
1662,5235,3906,1942,2087,2268,35098.5,-4301,9090,13298.5,7779,1835,4524,8798
1663,5768,4270,2349,2135,2241,38888.75,-3363,9241,16630.5,8731.5,2165,5191,9373
1664,5904,4321,2482,2157,2312,40994,-3209,9294,17373.5,8368.75,2186,5251,9614
1665,5856,4419,2455,2144,2319,40421,-3257,9112,16128,7645.75,2211,5306,9122
1666,5764,4439,2479,2115,2317,39580.5,-3821,8878,14682,6718.75,2227,5299,8911
1667,5630,4358,2458,2060,2296,39291.5,-3362,8674,14705.5,5909.75,2253,5235,8898
1668,5540,4328,2403,1994,2232,39211.25,-3209,8611,14730.5,5798.25,2341,5158,9366
1669,5465,4518,2389,1994,2242,39471.5,-4025,8607,14369.5,5749.25,2235,5133,8816
1670,5427,4608,2286,1989,2245,38893,-3993,8444,13898,6268.25,2239,5127,8815
