Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
 -23.878203   -2.517368    0.006688    2.547314    0.050807    0.013234    0.053419    0.435057   -0.783275   -0.931635   -1.264015   -0.062275    0.224695    0.840039    7.294421    1.430923   -9.848781    1.097413  -11.121353    0.903423   -6.954428    1.388097   16.122692   -7.839192   -3.686999   -1.967613   -1.796892   -0.000000   -0.000000    0.222672    0.560420    0.366226    0.415505   -0.045792    0.000000    0.163792    0.205996    1.206515    0.396093  -95.698680   -9.590205   -2.739442   -0.000000   -0.000000   -0.205653    0.011133    0.200390    0.655172    0.151841    0.291902    0.019499    0.003586    0.003296    0.011915   -1.163576    0.516801    0.208078    0.362621    0.013541    0.061212    0.021009    0.031372   -0.735881   -1.423369    0.054461    0.016969    0.257377    0.139722    0.010082    0.953111    0.100172    0.021621  -12.919641  -15.353952    0.044375    0.123717    0.000939   -0.000000   -0.000000   -0.000000   -0.000000   -0.000000   -0.000000   -0.000000   -0.000000   -0.000000   -2.610028   -0.001662   -5.633419  -12.974364  -56.518977   -0.176445   -0.998015   -5.135059   -0.000000   -3.266925   -4.258137    0.016337    0.433801   -0.000000   -0.069033    0.195874    0.154701   -4.279794    0.124326    0.000000   -0.253055   -2.513495   -1.699475   -9.172191    0.011472  -10.847728    0.268659   -0.381492    0.023173    0.001987    0.003798    2.468106    0.596698   -0.011072    0.081851    0.006751    0.231699    0.309571    0.603412    0.616653   -0.000000    0.001503    0.001893   -0.314842   -0.000000    0.000000   -0.000000    0.077970   -0.563974   -0.769097    0.010142   -3.631850   -0.942521   -0.941606   -0.310307    0.105026    0.850642   -1.133725   -4.667527   -1.532522    0.225809    0.009922    0.062051    0.036343   -0.000000    0.009004    0.039251   -0.000000   -0.120304   -0.000000   -0.006194    0.203459    0.265629    0.238695    0.047699    0.083325    0.013251    0.045741    0.186273    2.062956   -0.645814   -0.524488   -0.137732   -0.400387   -0.000000    0.019774    0.018987   -0.260699   -0.827070   -4.020253   -3.649666   -0.591261   -2.076744    0.650125   -1.240203   -4.794863   -9.350107    0.029235   -3.131831    0.021521    0.066736   -0.000000   -0.000000    1.916443    2.487030    0.041562   -2.187905    0.152542    0.067316    0.107843    0.106460    0.013537    0.027716  -10.210493  -10.586667    0.777192    0.021530    0.280428    0.068713    0.003867    0.023672   -3.722925   -9.353480   -0.475939   -0.000489    0.147296   -0.000799    0.120495    0.038656   -0.453157    0.047618   -0.803672   -0.032129   -0.000000 -314.483482
 -23.725101   -2.514835    0.007089    2.448608    0.049844    0.015556    0.062855    0.418402   -0.780767   -0.928599   -1.262967   -0.062134    0.214781    0.810578    6.938112    1.375585   -9.784502    1.050717  -11.045056    0.863623   -6.912069    1.329467   16.179850   -7.813411   -3.677453   -1.350934   -1.794846    0.001856    0.000314    0.212420    0.533378    0.349397    0.394920   -0.000474    0.287508    0.156962    0.197503    1.148171    0.467119  -95.283049   -9.580825   -1.805731   -0.000000   -0.000000    0.000000    0.013728    0.191901    0.628924    0.146506    0.281527    0.019367    0.003566    0.003507    0.011819   -1.156899    0.496915    0.199996    0.348044    0.016277    0.060789    0.020850    0.031119   -0.733484   -1.418634    0.061520    0.025051    0.247863    0.134489    0.011196    0.919223    0.112575    0.025715  -12.797540  -15.255846    0.042320    0.118844    0.000933    0.001183    0.002720    0.000000   -0.000000   -0.000000   -0.000000   -0.000000    0.000000    0.000000   -2.595366   -0.001644   -0.000000   -8.922150  -56.362015   -0.000000   -0.996986   -5.129891   -0.000000   -3.193842   -4.220414    0.016935    0.449202   -0.000000   -0.069020    0.188531    0.148602   -4.219855    0.184840    1.524051   -0.002384   -2.488995   -1.683166   -9.142459    0.014975  -10.788672    0.280700   -0.284583    0.046074    0.003956    0.007554    2.348786    0.573834    2.806577    0.076772    0.006697    0.243862    0.328718    0.579636    0.632269   -0.000000    0.001492    0.001881   -0.310172    0.000642    0.000000    0.000064    0.082434   -0.563260   -0.767152    0.012474   -3.627748   -0.929360   -0.940448   -0.000000    0.106386    0.876567   -1.122709   -4.622134   -1.511647    0.238616    0.011790    0.069687    0.036090   -0.000000    0.010056    0.038461   -0.000000   -0.118027   -0.000000   -0.006138    0.203468    0.262799    0.235836    0.047027    0.082744    0.013158    0.045408    0.180230    1.966751   -0.645109   -0.523382   -0.123262   -0.399116    0.004182    0.019634    0.018368   -0.255710   -0.804674   -3.965951   -3.615457   -0.583265   -0.017537    0.623370   -1.238798   -4.788935   -9.353165    0.029633    0.000000    0.021837    0.067903    0.000000    0.000000    1.837831    2.381836    0.043402   -2.175540    0.152803    0.089159    0.113262    0.106261    0.019899    0.027518  -10.199192  -10.574809    0.746722    0.021356    0.277965    0.068258    0.003842    0.023489   -3.075914   -7.475612   -0.475356    0.103106    0.142767    0.175724    0.124488    0.038401   -0.311376    0.047190   -0.801188   -0.000327    0.001049 -299.289494
 -75.155565   -7.631763    0.007036    0.307991    0.055398    0.018139    0.073465    0.053608   -0.778426   -0.925771   -1.267330   -0.062434    0.005664    0.072436    0.182745    0.126039   -9.892717    0.109729  -11.168034    0.057873   -6.988481    0.088209   -1.569431   -7.789645   -3.674439   -1.349656   -1.789393    0.007404    0.000940    0.002778    0.017021    0.007748    0.007400   -0.100030    0.002573    0.002573    0.002281    0.023927    0.595565  -94.143668   -9.573490   -0.000000    0.000000    0.000000    0.001286    0.027285    0.014103    0.053087    0.013083    0.023872    0.020173    0.003726    0.003490    0.011776   -3.431838    0.047960    0.018440    0.032178    0.020630    0.060212    0.022042    0.034060   -0.731277   -1.414298    0.053630    0.016643    0.026903    0.012491    0.014790    0.080228    0.147970    0.033436   -8.605773  -35.089199    0.001363    0.005001    0.001841    0.003538    0.008128    0.001035    0.006514    0.001321    0.000000    0.002236    0.002132    0.000968   -7.562745   -0.670984   -5.381483  -12.949493  -56.396640    0.000000   -0.996134   -5.125318    0.000000   -3.021796   -9.005150    0.019515    0.546288    0.000000   -0.219484    0.017430    0.002928  -12.770083    0.259281    0.015689   -0.542130   -6.740163   -4.967851   -9.114747    0.018700  -10.641774    0.349648    0.476519    0.101442    0.164220    0.311830    0.188632    0.010911    0.021347    0.080375    0.006596    0.304805    0.412834    0.069449    0.770078   -0.000000    0.001483    0.001870   -0.900401    0.001920    0.000000    0.000256    0.104299   -0.562765   -0.769915    0.013251   -3.635430   -2.707781   -0.935485    0.001924    0.124288    1.077657   -3.155122  -12.451308   -4.062066    0.301553    0.014745    0.091739    0.035711    0.000000    0.009988    0.064047    0.000000   -0.345255    0.000000   -1.297309    0.251806    0.259366    0.233541    0.046722    0.081957    0.014046    0.045080    0.008236    0.108678   -0.643195   -0.523841   -5.476619   -0.397978    0.012511    0.019411    0.018691   -0.796544   -2.453833  -12.300547  -11.106380   -1.782261    0.008534    0.040371   -1.237485   -4.797962   -9.367704    0.036546    0.024467    0.026985    0.083596    0.007175    0.000355    0.185099    0.136761    0.054298   -2.187160    0.188625    0.151521    0.140498    0.130504    0.024302    0.029119   -8.347037  -10.542773    0.071497    0.021043    0.300792    0.072046    0.004556    0.028303   -2.555154   -6.420889   -0.474951    0.000481    0.003674    0.001563    0.152217    0.040209   -0.452442    0.046972   -0.798842   -0.070085    0.004188 -303.385387
 -23.995622   -2.526558    0.006585    0.310023    0.054710    0.015330    0.083124    0.054772   -0.071215   -0.085460   -0.494627   -0.024694    0.017471    0.065398    0.523918    0.121998   -9.942303    0.103323  -11.223323    0.052801   -6.987144    0.084099    0.884077   -0.724270   -1.399853   -0.744454   -0.164064    0.005555    0.000627    0.013777    0.042695    0.023857    0.028353   -0.000470    0.014688    0.009467    0.011313    0.082931    0.471173  -33.635704   -3.769864   -0.138930   -0.000000   -0.000000   -0.008830    0.016183    0.013485    0.051194    0.011817    0.021566    0.020172    0.003723    0.003013    0.010804   -1.161650    0.044237    0.017436    0.031883    0.016727    0.057154    0.020595    0.034118   -0.067571   -0.128961    0.045519    0.000000    0.027171    0.011291    0.012221    0.072612    0.120896    0.026200   -2.871459  -15.209393    0.003652    0.011429    0.000922    0.002360    0.005421    0.001036    0.000000   -0.000000   -0.000000    0.000000    0.001066    0.000969   -2.605016   -0.001634   -0.508494   -4.937447  -21.635227   -0.008502   -0.395524   -2.049774   -0.033899   -1.049304   -4.199640    0.017007    0.457411   -0.025390   -0.069009    0.017659    0.009026   -4.193804    0.197300    0.071532   -0.002337   -2.472316   -1.671926   -0.842342    0.014723   -2.545767    0.286785    0.345836    0.055931    0.163216    0.309337    0.174758    0.033625    0.116192    0.080407    0.006608    0.247932    0.347373    0.070007    0.644103   -0.009988    0.001385    0.001865   -0.309748    0.001281    0.000000    0.000192    0.087006   -0.064004   -0.297287    0.013088   -1.493789   -0.927145   -0.088109   -0.013205    0.107146    0.897725   -1.115108   -4.592603   -1.508392    0.251385    0.012066    0.074988    0.035705   -0.000000    0.008851    0.037831   -0.000000   -0.117836   -0.145693   -0.006088    0.210581    0.257071    0.231437    0.046291    0.081885    0.013024    0.044955    0.015982    0.102027   -0.058565   -0.198375   -0.137429   -0.035796    0.008344    0.019417    0.018681   -0.253156   -0.796489   -3.945198   -3.579485   -0.579861   -0.008450    0.037048   -0.503347   -2.016453   -4.083359    0.030399    0.006059    0.022467    0.069726    0.007182    0.000356    0.174543    0.129299    0.044550   -2.198308    0.158068    0.107137    0.119128    0.110167    0.030521    0.029146   -0.931361   -1.741346    0.075443    0.021074    0.301342    0.067553    0.005322    0.030923   -1.405929   -3.549190   -0.053599    0.005030    0.010959    0.009709    0.127340    0.040234   -0.171940    0.043757   -0.071799   -0.000324    0.003142 -314.266263
 -23.995924   -2.526810    0.006565    0.308956    0.054341    0.015222    0.082426    0.054620   -0.071390   -0.085675   -0.494701   -0.024696    0.017517    0.067172    0.525065    0.121998   -9.933873    0.103048  -11.153924    0.055183   -6.983761    0.084432    1.256219   -0.725951   -1.400557   -0.744751   -0.164416    0.003700    0.000626    0.013832    0.042753    0.024790    0.028444   -0.000469    0.014780    0.009878    0.011378    0.083183    0.494142  -27.630412   -3.753066   -0.272110   -0.000000   -0.000000   -0.000000    0.016121    0.013512    0.051211    0.012143    0.021657    0.020089    0.003526    0.003006    0.010780   -1.161836    0.045330    0.017439    0.031891    0.017622    0.056933    0.020489    0.033923   -0.067721   -0.129272    0.045394    0.000000    0.027111    0.011304    0.012162    0.072837    0.127039    0.027522   -2.840324  -15.268078    0.003765    0.011161    0.000917    0.001179    0.002707    0.000000    0.000000   -0.000000   -0.000000    0.000000    0.001064    0.000000   -2.605588   -0.003271   -0.509942   -4.940030  -21.646572   -0.016642   -0.395413   -2.049047   -0.066394   -1.016131   -4.199676    0.017330    0.474910   -0.000000   -0.069009    0.017668    0.009078   -4.194000    0.197133    0.075320   -0.001167   -2.482901   -1.672093   -0.844431    0.010971   -2.524915    0.299660    0.345786    0.067133    0.163264    0.309275    0.181177    0.033849    0.117733    0.080053    0.006570    0.254201    0.346876    0.069749    0.662511   -0.019555    0.001382    0.001860   -0.311191    0.000639    0.000000    0.000128    0.089293   -0.063988   -0.297380    0.013022   -1.492897   -0.927271   -0.088359   -0.025904    0.109454    0.911537   -1.115352   -4.612468   -1.514960    0.257911    0.012671    0.078817    0.035555   -0.000000    0.008824    0.037607   -0.000000   -0.117854   -0.285384   -0.006098    0.215324    0.256169    0.230479    0.046048    0.081566    0.012976    0.044810    0.015629    0.107826   -0.058677   -0.198442   -0.137425   -0.035853    0.004168    0.019330    0.018611   -0.253158   -0.796481   -3.945280   -3.579611   -0.579874   -0.008452    0.038628   -0.503098   -2.014872   -4.079456    0.030976    0.012110    0.022904    0.071123    0.000000    0.000000    0.174265    0.135727    0.046542   -2.186384    0.162034    0.107083    0.121897    0.112923    0.030303    0.029006   -0.933263   -1.743458    0.075412    0.020955    0.299463    0.067273    0.005298    0.030756   -1.406470   -3.537217   -0.053586    0.005054    0.010999    0.009767    0.132128    0.040060   -0.172014    0.043640   -0.071978   -0.000323    0.003139 -314.980459
 -24.137615   -2.540134    0.006596    0.313122    0.054826    0.015375    0.083121    0.055388   -0.072846   -0.087476   -0.499511   -0.024934    0.017711    0.071593    0.550382    0.126817   -9.938926    0.109815  -11.277865    0.056194   -7.023043    0.085938    1.319138   -0.741244   -1.412340   -0.747488   -0.167950    0.005556    0.000627    0.014584    0.044691    0.025164    0.028810   -0.000472    0.015707    0.010411    0.012046    0.084352    0.550036  -27.234621   -3.779112   -0.275427   -0.039816   -0.054169    0.000000    0.021689    0.014195    0.052027    0.012653    0.023200    0.020202    0.003728    0.003019    0.009930   -1.167557    0.047111    0.018561    0.032401    0.019721    0.057247    0.022099    0.034170   -0.069121   -0.132066    0.038081   -0.000000    0.027500    0.012315    0.014122    0.079555    0.141944    0.030708   -2.773611  -15.286309    0.003805    0.011264    0.000923    0.002360    0.005423    0.001036    0.000000   -0.000000   -0.000000    0.000000    0.001067    0.000970   -2.618038   -0.003282   -0.532357   -4.982246  -21.841888   -0.016810   -0.396506   -2.062913   -0.067196   -0.982950   -4.182631    0.018268    0.517349   -0.025983   -0.069015    0.017950    0.009584   -4.196740    0.240243    0.080518   -0.001177   -2.485586   -1.673576   -0.861952    0.011087   -3.549326    0.329703    0.414793    0.079176    0.164695    0.312897    0.183888    0.035831    0.132897    0.080523    0.007563    0.285260    0.393271    0.070698    0.730338   -0.019768    0.001296    0.001868   -0.311380    0.001281    0.000000    0.000192    0.099835   -0.064751   -0.300775    0.012323   -1.503128   -0.924152   -0.090318   -0.000000    0.118249    1.016042   -1.116496   -4.616885   -1.516234    0.288598    0.014119    0.088004    0.035760   -0.000000    0.007760    0.037986   -0.000000   -0.118458   -0.288969   -0.006119    0.240947    0.258814    0.232686    0.046471    0.082019    0.013046    0.040949    0.015012    0.109896   -0.059880   -0.199765   -0.151703   -0.036529    0.008346    0.019446    0.018708   -0.254408   -0.800428   -3.929144   -3.580876   -0.580195    0.000000    0.039292   -0.506638   -2.036513   -4.118960    0.034477    0.018406    0.025458    0.079074    0.007186    0.000356    0.185620    0.138047    0.051129   -2.198023    0.180111    0.130413    0.134829    0.125877    0.028417    0.029188   -0.952818   -1.764071    0.073489    0.021107    0.301843    0.067649    0.005709    0.030969   -1.416678   -3.563710   -0.054211   -0.000241    0.010488    0.009561    0.143768    0.040288   -0.173324    0.040956   -0.073370   -0.000325    0.004190 -321.064533
 -29.744498   -3.056960    0.006680    0.213565    0.061760    0.018428    0.095447    0.037822   -0.074758   -0.089842   -0.496771   -0.024808    0.006317    0.032040    0.147566    0.062670  -12.160416    0.050203  -13.671705    0.008686   -8.573027    0.019198    0.131636   -0.761424   -1.415662   -0.751233   -0.172602    0.003715    0.000629    0.002815    0.014571    0.006108    0.006428   -0.010123    0.001313    0.001870    0.001397    0.021189    0.449101  -28.253394   -3.800554   -0.006777   -0.001897   -0.002582   -0.009342    0.013900    0.004151    0.022717    0.005494    0.010098    0.019470    0.003582    0.003292    0.010989   -1.386928    0.021540    0.008296    0.017155    0.015529    0.058068    0.020971    0.034787   -0.070973   -0.138838    0.046624    0.008472    0.016617    0.005383    0.011325    0.034856    0.114267    0.024630   -2.948656  -17.232140    0.001915    0.005370    0.000937    0.001184    0.002724    0.000000   -0.000000   -0.000000   -0.000789   -0.000000    0.000000    0.000000   -3.089646   -0.069823   -0.534064   -4.994667  -21.914034   -0.000413   -0.400564   -2.083417   -0.001653   -1.122619   -4.990672    0.016332    0.444419   -0.001238   -0.083935    0.009890    0.001998   -5.012744    0.166898    0.006480   -0.299231   -2.902731   -1.990647   -0.884940    0.015225   -3.746319    0.276634    0.298931    0.034953    0.002995    0.005731    0.049330    0.007476   -0.000000    0.081721    0.006737    0.240278    0.333070    0.045267    0.629330   -0.000486    0.001408    0.001734   -0.370131    0.000643    0.000000    0.000128    0.083316   -0.067752   -0.300418    0.013486   -1.518768   -1.101837   -0.521088   -0.014635    0.102289    0.870431   -1.317428   -5.386440   -1.766724    0.241333    0.011286    0.070741    0.033868   -0.005736    0.007869    0.052108   -0.031068   -0.141258   -0.007113   -0.130245    0.205843    0.265828    0.238531    0.047578    0.083205    0.013233    0.041531    0.005888    0.005004   -0.061473   -0.199849   -0.730224   -0.037434    0.004186    0.019742    0.018961   -0.305270   -0.967554   -4.705167   -4.281704   -0.690609   -2.418864    0.008776   -0.509913   -2.050649   -4.159750    0.029261   -0.000000    0.021536    0.066880    0.000000    0.000000    0.084848    0.011539    0.042738   -2.666382    0.154732    0.090424    0.111313    0.107584    0.031415    0.029645   -0.978584   -1.015145    0.046541    0.021487    0.307787    0.068610    0.005405    0.031502   -1.423521   -3.581955   -0.056693   -0.010305    0.003747    0.001199    0.123196    0.040866   -0.173577    0.044592   -0.442520   -0.006997    0.003151 -325.963168
 -29.665012   -3.048056    0.006801    0.202404    0.062955    0.018818    0.075741    0.035050   -0.076128   -0.091526   -0.498311   -0.024802    0.004624    0.027492    0.131541    0.057918  -12.195245    0.040819  -13.772809    0.006715   -8.633101    0.013131    0.081993   -0.776062   -1.421610   -0.753827   -0.012180    0.005605    0.000633    0.001709    0.014881    0.005324    0.004325   -0.055570   -0.000000    0.001518    0.000944    0.015367    0.434809  -28.300197   -3.822115   -0.007000   -0.001955   -0.002668   -0.000445    0.011308    0.003792    0.020344    0.004974    0.009153    0.019936    0.003645    0.003337    0.011124   -1.388334    0.018540    0.007580    0.015985    0.014850    0.059362    0.021598    0.032349   -0.072336   -0.141600    0.047324    0.008620    0.015349    0.004910    0.010896    0.031783    0.110205    0.023713   -2.987145  -17.297909    0.001499    0.004196    0.000965    0.002383    0.002747    0.000000   -0.000000   -0.000000   -0.000811   -0.000000    0.000000    0.000000   -3.092499   -0.070340   -0.025097   -5.016078  -22.019437   -0.000424   -0.401302   -2.087919   -0.001707   -1.160574   -5.044957    0.017015    0.452144   -0.001279   -0.083742    0.009679    0.001691   -5.067993    0.149452   -0.000000   -0.302493   -2.928865   -2.012065   -0.901224    0.011662   -3.777765    0.281351    0.271538    0.023667    0.002021    0.003887    0.044132    0.006337   -0.127804    0.083805    0.006962    0.238843    0.329631    0.042484    0.631069   -0.000500    0.001431    0.001921   -0.373631    0.001297    0.000000    0.000129    0.082314   -0.010073   -0.301639    0.012876   -1.524279   -1.109078   -0.522921   -0.001999    0.106556    0.870717   -1.330205   -5.414291   -1.775192    0.238788    0.010847    0.068135    0.034687   -0.005894    0.009152    0.053157   -0.032107   -0.142633   -0.007354   -0.131111    0.207907    0.272362    0.244268    0.048744    0.085068    0.013512    0.042295    0.004664   -0.000000   -0.004337   -0.200406   -0.736710   -0.002640    0.008422    0.020252    0.019366   -0.311045   -0.978279   -4.756039   -4.327558   -0.698315   -2.445111    0.005999   -0.511488   -2.052286   -4.152656    0.029672   -0.138948    0.021788    0.067654    0.000000    0.000000    0.068733    0.005927    0.043376   -2.681876    0.156473    0.080884    0.113083    0.109780    0.020622    0.028438   -0.069040   -0.071622    0.044297    0.022189    0.289932    0.070252    0.004754    0.029786   -1.422588   -3.594342   -0.008425   -0.010407    0.001375   -0.009025    0.125191    0.039563   -0.174192    0.045254   -0.078213   -0.038904    0.003166 -332.184377
 -29.785396   -3.058115    0.008662    0.201307    0.075720    0.024660    0.099246    0.034849   -0.431354   -0.513625   -0.494417   -0.024699    0.004116    0.022765    0.115578    0.052893  -12.280552    0.028072  -13.809121    0.002308   -8.731453    0.006740    0.032681   -4.325392   -1.415283   -0.750156   -0.092571    0.013094    0.002220    0.001163    0.015252    0.004534    0.003307   -0.056260   -0.015186    0.000774    0.000000    0.012570    0.366206  -28.932237   -3.765722    0.021149    0.005903    0.008062   -0.000000    0.014347    0.002923    0.017842    0.004120    0.007585    0.025335    0.004627    0.003835    0.013065   -1.392424    0.015416    0.006374    0.014742    0.012129    0.072298    0.029513    0.050691   -0.070308   -0.137696    0.063699    0.026194    0.015123    0.004121    0.009136    0.026663    0.091602    0.019685   -3.070755  -17.432982    0.001414    0.003649    0.004854    0.007160    0.016515    0.005281    0.026872    0.005510    0.002446    0.009292    0.005436    0.004955   -3.101477   -0.071352   -0.000000   -4.993671  -21.930243    0.001280   -0.397276   -2.058826    0.005158   -1.238303   -5.107453    0.016044    0.419230    0.003863   -0.084753    0.009443    0.001034   -5.132571    0.109271   -0.075885   -0.306167   -2.952514   -2.029774   -5.056208    0.019808   -3.842259    0.257016    0.208246    0.000000    0.000000    0.000000    0.038856    0.003877   -1.552693    0.103062    0.011021    0.221878    0.302671    0.042146    0.588555    0.001510    0.001631    0.002414   -0.376564    0.003897    0.000000    0.000452    0.073517   -0.004349   -0.300402    0.015709   -1.510725   -1.122607   -0.520393   -0.156615    0.099620    0.818708   -1.341186   -5.474922   -1.788516    0.213491    0.008998    0.056631    0.047367    0.017788    0.012662    0.067640    0.097015   -0.143773    0.022222   -0.132877    0.196281    0.273833    0.248393    0.049598    0.110047    0.017778    0.059583    0.004734   -1.048610   -0.032948   -0.199354   -0.748083   -0.020038    0.025299    0.025476    0.020502   -0.313607   -0.990657   -4.814774   -4.380701   -0.707238   -2.475278    0.003073   -0.506704   -2.043288   -4.151352    0.027305   -1.722957    0.020006    0.062123    0.036817    0.001827    0.047103   -0.000000    0.039549   -2.708818    0.148531    0.047206    0.102275    0.103584    0.028029    0.038844   -0.524216   -0.543851    0.045133    0.029230    0.438377    0.094227    0.007173    0.040903   -1.421096   -3.576609   -0.240835   -0.010578    0.001398   -0.097267    0.115953    0.051504   -0.173345    0.051670   -0.441615   -0.039392    0.008453 -341.658721
 -30.047158   -3.081596    0.009694    0.205176    0.082882    0.025109    0.112151    0.035516   -0.432790   -0.515379   -0.492386   -0.024426    0.004798    0.016124    0.118277    0.047610  -12.359116    0.023065  -13.965589   -0.002368   -8.786258    0.003451    0.033801   -4.340403   -1.421368   -0.752795   -0.994445    0.018776    0.002867    0.001188    0.014199    0.004637    0.003377   -0.056216   -0.029291    0.000396   -0.000492    0.012855    0.189996  -30.509789   -3.753699    0.036017    0.010037    0.016483   -0.104234    0.002919    0.001996    0.016706    0.002922    0.005398    0.027892    0.005074    0.003873    0.014132   -1.396797    0.010918    0.004650    0.015024    0.008338    0.079783    0.034856    0.059214   -0.407174   -0.785395    0.072513    0.035427    0.014858    0.002403    0.005336    0.015612    0.065746    0.012522   -3.155273  -17.499401    0.001774    0.004335    0.006928    0.010787    0.022148    0.007448    0.047555    0.008392    0.004981    0.014132    0.007665    0.006996   -3.111431   -0.072328    0.012948   -4.994182  -21.942667    0.002172   -0.394393   -2.053689    0.008783   -9.539500   -5.176246    0.012998    0.306104    0.006577   -0.084283    0.009619    0.000707   -5.184046    0.068050   -0.845694   -0.308776   -2.969851   -2.050246   -5.073076    0.020170   -4.020181    0.182680    0.071989   -3.087609   -0.264812   -0.531259    0.039823    0.002654   -1.579100    0.119131    0.014338    0.153128    0.196869    0.043011    0.439398    0.002566    0.001650    0.002767   -0.378313    0.005877    0.000000    0.000648    0.052083   -0.282087   -0.298045    0.017764   -1.508932   -1.129227   -0.524453   -0.171353    0.081451    0.600311   -1.349066   -5.504887   -1.797633    0.151470    0.006424    0.040625    0.053212    0.036230    0.016317    0.068796    0.198335   -0.144487    0.037869   -0.134624    0.148500    0.208499    0.253635    0.050589    0.124148    0.020158    0.068977    0.004835   -1.166516   -0.357015   -0.199139   -0.758844   -0.220438    0.038100    0.029809    0.019762   -0.315097   -1.000426   -4.879328   -4.438941   -0.714421   -2.508330    0.001569   -0.505871   -2.042731   -4.167573    0.020811   -1.752011    0.015201    0.047298    0.052030    0.002583    0.038632   -0.006226    0.027999   -2.735379    0.112686    0.000000    0.072902    0.078374    0.030928    0.045816   -5.647816   -5.856486    0.050953    0.035137    0.538689    0.110116    0.007705    0.050115   -1.425836   -3.589224   -0.262772   -0.010751    0.001785   -0.017800    0.084343    0.059516   -0.173260    0.052247   -0.442998   -0.039371    0.010970 -338.729361
