ID EOM_supply EOM_demand EOM_cost EOM_utility EOM_price redispatch_supply_up redispatch_supply_down redispatch_demand_up redispatch_demand_down redispatch_cost redispatch_utility redispatch_price redispatch_reimbursement imbalance_supply_up imbalance_supply_down imbalance_demand_up imbalance_demand_down balancing_supply_up balancing_supply_down balancing_demand_up balancing_demand_down balancing_cost balancing_utility balancing_price balancing_reimbursement BESS_supply BESS_demand
    25.000000   2295.441952      0.000000  18567.932262      0.000000 -49939.345992   1786.541703      0.000000      0.000000      0.000000  61589.789510      0.000000      0.000000  61589.789510      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
    80.000000   1166.051449      0.000000  31376.483219      0.000000 -67894.721865     29.012735    225.583196      0.000000      0.000000 -10780.476315      0.000000      0.000000 -11520.243887      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
   194.000000   2295.441952      0.000000  18567.932262      0.000000 -49939.345992    686.209212      0.000000      0.000000      0.000000  19677.697723      0.000000      0.000000  19677.697723      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000     -0.000000      0.000000      0.000000
   393.000000   1611.271093      0.000000  43356.594994      0.000000 -93818.161123   3748.663901     13.366325      0.000000      0.000000 290732.253109      0.000000      0.000000 290612.306263      0.000000      0.000000      0.000000      0.000000      0.000000      0.115917      0.000000      0.000000    -57.784857      0.000000      0.000000    -57.784857      0.000000      0.000000
   394.000000   1611.271093      0.000000  43356.594994      0.000000 -93818.161123   3748.663901     13.366325      0.000000      0.000000 290732.253109      0.000000      0.000000 290612.306263      0.000000      0.000000      0.000000      0.000000      0.000000      0.115917      0.000000      0.000000    -57.784857      0.000000      0.000000    -57.784857      0.000000      0.000000
   395.000000   1611.271093      0.000000  43356.594994      0.000000 -93818.161123   3748.663901     13.366325      0.000000      0.000000 290732.253109      0.000000      0.000000 290612.306263      0.000000      0.000000      0.000000      0.000000      0.000000      0.115917      0.000000      0.000000    -57.784857      0.000000      0.000000    -57.784857      0.000000      0.000000
   396.000000   1611.271093      0.000000  43356.594994      0.000000 -93818.161123   3748.663901     13.366325      0.000000      0.000000 290732.253109      0.000000      0.000000 290612.306263      0.000000      0.000000      0.000000      0.000000      0.000000      0.115917      0.000000      0.000000    -57.784857      0.000000      0.000000    -57.784857      0.000000      0.000000
    397.000000    4864.512746       0.000000   39349.260423       0.000000 -105831.726606       0.000000    3094.618254       0.000000       0.000000  -39338.276113       0.000000       0.000000  -67442.866230       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
    398.000000    4864.512746       0.000000   39349.260423       0.000000 -105831.726606       0.000000    3094.618254       0.000000       0.000000  -39338.276113       0.000000       0.000000  -67442.866230       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
   399.000000   2514.925510      0.000000  29357.637854      0.000000 -75328.909472      0.000000   1361.833371      0.000000      0.000000 -27908.259484      0.000000      0.000000 -40899.184127      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000
