NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
-29.086068   9.686314   0.657905   0.849376   4.067760   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.495543   9.524698   1.908074   0.795502   4.145267   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.968957   9.599352   1.787411   0.845751   4.222280   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.455419   9.395757   0.577417   0.872587   4.362929   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.199072   9.938457   1.186833   0.823549   4.655664   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.389821   9.968306   1.761957   0.841378   4.530346   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.115761  10.001433   1.784553   0.842280   4.607758   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.566059   9.925134   1.768839   0.835591   4.597925   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.122869  11.288490   1.627506   0.834172   3.928575   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.147924  10.085053   1.652540   0.773543   3.634230   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.324020   9.648245   0.801512   0.914696   3.772334   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-20.144090  10.049701   0.600692   0.910008   4.053793   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.346852  10.201726   3.242582   0.897020   3.202442   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.858947  10.632391   3.326021   0.943625   2.616068   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.852164  10.509285   3.425824   0.905979   2.550250   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.119691  10.603923   2.405618   0.866340   2.574851   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-29.335711   9.558023   1.766972   0.887179   3.679670   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.664462  10.254416   1.929471   0.986288   4.280073   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.504070  10.580504   2.486315   1.162937   4.095377   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.495459  11.954467   1.637905   0.999132   4.312554   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.684230  11.850781   1.781100   0.994692   4.366351   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.667154  11.756944   1.909452   0.995885   4.331418   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.717662  11.798261   1.776131   0.994740   4.386798   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.613931  11.767366   2.772508   1.010908   4.175927   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.692802  11.694223   2.783714   1.006453   4.222898   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.830765  10.604653   2.803564   0.988038   4.287945   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.121775  11.048290   2.885299   1.165689   4.412666   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.242236  10.798144   2.244979   1.145597   4.299313   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.093387  10.264564   2.163375   1.075924   4.046807   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.091825   9.825575   2.089537   0.989585   4.109501   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.953647   9.819841   1.579301   0.982846   3.990702   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-32.972741   9.176440   1.456476   0.984328   3.661402   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.746386   9.374563   0.683779   0.848716   4.274962   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-19.829039  10.803342   0.562402   0.837196   4.098311   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.107196   9.359840   0.140296   0.831102   3.718398   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.363427   9.143834   1.089229   0.820069   3.602058   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.054922   8.871029   0.013125   0.705209   3.743391   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.952809  11.210990   2.069706   0.883341   1.795589   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.517282  11.203408   2.024501   0.893500   1.622952   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.265087  11.004936   1.925876   0.926707   2.138582   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.060756  10.122017   0.849629   0.837131   3.598510   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.963086  10.170345   1.935805   0.868859   4.352789   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.330976  10.851270   1.343902   0.817673   4.266608   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.798477  12.071106   1.812999   0.824453   4.590326   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.253560   7.976999   2.372689   0.818079   4.829448   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-11.483933   8.556533   2.143815   0.999520   5.027966   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-7.275093  6.396877  1.630411  1.106146  3.291173  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.363194  6.361348  1.240863  0.970783  2.730174  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.517336  5.918698  1.358202  0.981579  3.287117  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.532359  5.591252  0.455073  0.964137  3.731246  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-11.315535   9.346279  -0.329107   0.974104   4.998574   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.096581  10.577467   1.387002   0.975511   4.686368   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.018385  10.647881   1.623519   1.118649   4.250381   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.593755   7.974249   1.583320   1.056387   4.519125   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.313520   8.153465   1.373115   0.977665   4.022057   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.903821   8.035319   1.861765   0.979748   3.309100   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.477572   8.761685   1.116957   0.961938   3.327216   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.613972   8.281566   0.870896   0.875548   3.083176   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-6.988842  5.162282  0.600370  0.913156  2.269156  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-7.242688  5.759426  0.736671  1.486630  4.375072  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-6.612294  6.359411  0.940933  1.083261  4.349618  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-6.961097  6.433819  0.717513  0.929858  4.363238  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-10.033167   6.858987   1.895759   0.958162   4.286837   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-8.148654  4.970170  2.014537  0.976397  3.173662  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-13.089837   4.816492   2.346706   0.914080   2.019249   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-18.458329   9.246064   0.908500   0.892389   4.543293   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-13.688067   8.168566   0.855569   0.888592   5.299171   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-14.899464   7.754861   1.410160   0.956041   5.408687   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-10.873422   6.463888   1.579933   0.892855   5.728233   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-8.880473  4.342662  1.720185  0.890622  4.789734  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-8.972275  4.110553  1.284345  0.994204  4.530161  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-8.913172  3.058279  1.641235  1.078559  4.631625  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-8.971509  4.328014  1.532769  1.137287  5.754228  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-9.380178  4.614759  0.750365  1.030835  5.697289  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
-24.795026   4.939696   0.639918   1.151551   5.374878   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.677742  10.903257   0.091341   1.427944   4.255990   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.763734  10.652324  -0.264246   1.400172   4.118890   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-33.318658   9.974759  -0.226372   1.733961   4.130269   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.795888  10.005558  -0.357493   2.439852   4.203682   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.929502   9.091649  -0.243908   2.441142   3.585152   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.951019   8.924844   0.438987   2.972600   3.618281   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.282765   7.343404   0.374601   2.210518   3.944150   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.221680   6.927870   2.253402   1.885929   3.775922   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.221899  10.794067   0.726578   1.236635   3.263557   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.672988  10.892315   1.951074   1.814330   2.298812   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.917602  11.229241   0.618688   1.131113   0.837060   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.928128  11.635234   0.621023   1.115061   0.737526   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.987813   9.099995   1.049456   1.109736   1.598553   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.698415  10.334696   1.982641   1.853433   3.600820   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.567196   9.675152   2.677091   1.342676   4.223960   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-33.930769   9.756890   2.248641   2.509832   4.394474   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-33.267824   9.659473   3.306028   1.065420   4.603718   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.819117   9.881637   2.352495   2.334712   4.387406   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.064568  11.811763   1.978956   2.421349   3.034067   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.492960   9.613726   1.923257   1.535296   4.356840   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.379011   9.360356   1.970715   1.275868   4.395417   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.825237   9.734373   1.912143   1.192323   4.361609   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.019505   9.328387   1.757184   1.247302   4.173081   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.689974   9.657279   1.748392   1.358551   4.354959   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-28.473316   9.477429   1.796538   1.378657   4.120907   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-31.170331   9.195817   2.255176   1.513647   4.561080   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-30.986077   9.246408   2.145103   1.371694   4.499388   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.929419   9.713250   2.080363   1.371874   4.736456   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.010738   9.691362   2.336252   1.783122   4.804943   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-21.343949  10.381531   1.794108   1.160705   3.837530   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.147356   9.386895   1.964484   1.119400   3.557681   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.238679   9.659311   2.096088   0.862640   3.689544   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-19.918566   9.481437   1.091313   0.915057   4.183766   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.924532  10.290022   3.194011   0.765940   3.354760   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.784319  10.432933   1.372979   0.882434   3.076606   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.273509  10.535971   1.598636   0.600270   2.329843   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.590851  10.434946   1.851385   0.659311   2.663169   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.049135   9.490950   1.508995   0.860486   3.646669   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.634173   9.177569   1.870590   0.856001   4.303303   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.258093   8.647766   2.534456   1.033610   4.862400   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.559807   9.887222   1.654967   1.023670   4.986226   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.402522  10.675788   1.420357   1.161069   5.279189   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.667082  10.504861   2.484496   1.174807   5.337030   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-22.620129  10.731569   2.218177   1.191899   5.306443   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-23.549823  11.523735   2.059388   0.999404   4.442488   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-25.702509  10.872601   1.762412   1.134114   4.288017   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-27.048756  10.490875   1.750095   0.998022   4.174856   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-26.791104  10.415825   1.689836   0.974445   4.167840   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.629493  10.448731   1.744534   0.922485   4.588535   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
-24.421906  10.457588   1.730738   0.950654   4.534545   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000
