Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
1030.569815  109.728809    3.862613   45.262232   48.084267   21.874421   90.479702    7.612791   14.013397   16.866338   14.584586    0.724771    4.630894   13.464928  138.917737   25.378361  364.118815  380.808391  366.179653   17.172959  243.210358   25.945455  398.640137  143.155792   45.365255   24.467145   32.656329   18.410234    3.083548  364.347023    9.505400    6.413776    8.475772    1.821178    4.676430    2.685998    3.279916   22.925213  143.582272  733.445441  108.757688   48.138019   13.932458   18.156032    3.655855   22.943858    3.754239   11.897457    2.379601    4.034768    8.252461  201.646512    2.159856    8.530603   47.066847    9.349159    3.651116    6.422550    6.566564   25.123558   11.195510   24.932089   13.222759   25.799970   69.887976   73.674567    4.573110    2.374032    5.070320   14.046980   39.692116    9.152061  175.813448  392.273122    0.846325    2.434452    7.036352   11.638147   26.091164    9.695637   57.165150   10.817916    6.067591   18.772974   10.025781    8.947464  500.894364   14.003182  103.990724  160.375399  593.192636    3.174094   11.244747   57.862242   11.805559  235.009175   98.478269    3.339065   75.531482    8.832062    2.814723    3.418192    2.219668  117.658789  121.251265   19.213823    8.011326   76.901953   47.504476  167.882478   31.563620  112.375940   52.394974  196.677210   83.038590    7.828831   13.283091   51.110427    7.789248   26.903317   35.870880    6.883937   42.824084   67.801621   10.742759   74.060101  203.616239    0.833579    1.409036   11.349300    6.209064  556.305529    0.645197   17.394850    9.723435    9.227798    6.995671   40.249570   28.136178   16.892421    5.532677   24.374215  115.370090   34.469920  146.507003   49.168005   48.824575    4.449150   25.110035   19.416834   43.663679    9.808991  110.042422  218.731964    4.099532   49.822970   25.770412   13.590267   12.223210   11.496871    2.364614   48.782875    8.500489   35.873468    3.077041   39.394590   11.636462    6.575311  117.402477    7.101428   41.348109    9.696759    4.151374    8.192841   22.866888  102.089233  101.194769   14.460968   44.209890   12.336530   13.782712   52.379998   14.882369    5.824091   40.826402    4.522068   13.437810   64.961743    3.181168   35.933852   47.771488    8.749608   91.511881   10.186602   68.262387   23.159349    5.630135   18.555036   15.182700  186.711982  193.370855   13.192138   11.919002  192.522035   36.870555    3.035496   19.255754   46.776269  117.704139    8.382535    1.895540    2.494353    2.794551   22.715794   18.066109    5.644898   26.894253   14.122193    1.221735   10.511668  537.763160
1094.247221  118.463308    3.738000   42.637208   46.099537   20.930945   86.724309    7.170723   13.417023   16.148414   13.998249    0.696395    5.007542   12.725350  145.432169   23.919512  336.840920  379.751511  351.821647   16.159578  253.147289   24.536490  428.528550  137.048261   43.323762   23.430875   31.224760   17.884619    2.995135  364.623427    9.788982    6.678663    9.110520    1.928953    4.895748    2.789387    3.413957   24.183705  129.940556  715.340845  104.757274   46.512040   13.464988   17.529938    3.501826   21.964771    3.534638   11.221390    2.253909    3.788246    7.978965  201.594335    2.090489    8.250423   50.475631    8.899756    3.451580    6.049167    6.180141   24.292171   10.812222   24.063022   12.653579   24.678496   67.444327   70.853061    4.308453    2.239689    4.770132   13.182225   36.233429    8.429055  162.201311  420.388038    0.906335    2.623842    6.811059   11.305249   25.332381    9.407359   55.396121   10.468596    5.864192   18.176019    9.729692    8.680444  366.653744   15.140033   99.761433  153.162754  582.090166    3.068398   10.829647   55.758943   11.398375  220.530428  100.910679    3.133878   70.335624    8.530368    2.999705    3.217928    2.284644  122.823532  112.302765   19.790810    8.338795   81.793835   49.745267  160.838579   30.197332  100.482777   48.571249  182.871748   78.247014    7.421487   12.374765   49.672563    7.972804   27.268346   34.675005    6.644183   38.988438   61.826962   10.116112   68.419923  203.498024    0.806291    1.363863   12.151966    6.029501  558.488551    0.626943   16.087389    9.405938    8.829174    6.699359   38.780444   29.629583   16.160249    5.299988   22.995899  106.439843   36.468151  156.196824   52.563021   44.919691    4.145933   23.208171   18.770337   42.210243    9.486851  105.406032  211.174806    4.363183   48.101952   27.664819   12.616029   11.428098   10.788993    2.225903   47.165947    8.219526   34.692450    3.255851   37.089756   11.130045    6.317587  127.799152    6.796059   40.168752    9.371601    4.015828    8.595110   23.790528  105.462200  105.308050   14.942584   44.984836   11.619421   13.273610   50.461788   18.128344    5.475236   38.566822    4.269713   12.632325   62.991977    3.083674   34.230272   45.040215    8.170891   86.575173    9.376954   62.727886   21.509271    5.222160   17.752222   14.671135  178.595350  184.964409   12.416722   11.503293  185.631510   35.653846    2.935561   18.593104   44.857130  112.832031    8.092013    2.020637    2.632743    2.936787   21.319549   17.469400    5.406800   25.990426   13.525155    1.282001   10.213670  505.991217
1108.300879  128.992277    3.546243   38.675176   43.313698   19.606066   81.676014    6.487541   12.527117   15.072699   13.113057    0.653170    5.455731   11.374337  159.453463   21.620534  305.943449  377.985185  332.441900   14.674816  257.519047   22.263253  465.817171  127.959190   40.222754   21.866438   29.125533   17.069913    2.857493  365.060222   10.823541    7.369069    9.933428    2.123853    5.431481    3.094101    3.795199   26.508100  105.789592  609.079239   97.457074   43.968004   12.736804   16.555903    3.275024   20.528948    3.208316   10.164263    2.009357    3.315977    7.559468  201.514014    1.983429    7.817862   55.258628    8.070440    3.117518    5.462596    5.365486   23.015956   10.225532   22.733649   11.810228   23.020631   63.721178   66.556635    3.901011    2.015389    4.255927   11.654545   29.996685    7.123500  158.781590  462.126249    0.993312    2.870850    6.453800   10.786798   24.153139    8.962661   52.664466    9.931738    5.554133   17.255998    9.270343    8.266594  243.308679   16.561994   93.317875  142.160931  558.260403    2.905427   10.024587   51.834509   10.768240  189.100411  115.563870    2.798502   61.828161    8.061604    3.299639    2.901772    2.560000  137.783502   93.836816   22.386878    9.315682   90.273552   55.636313  150.239478   28.236817  101.377762   42.272792  153.496254   68.011643    6.548185   10.619024   45.565135    9.004352   31.708427   32.841880    6.277437   32.304635   51.593437    9.176404   59.060246  203.311898    0.764243    1.294242   13.351511    5.750235  544.584009    0.598615   13.820029    8.893552    8.224368    6.268621   36.349367   32.939586   15.057012    4.951234   20.735146   91.650273   40.391441  172.115602   57.824840   38.259881    3.573366   19.518297   17.778838   39.971764    8.990922   98.691460  199.449271    4.812972   45.429010   30.352936   10.990620   10.089881    9.612919    1.997490   44.683996    7.787928   32.875205    3.604382   33.665393   10.391197    5.923068  138.435926    6.354225   38.331410    8.873271    3.807653    9.583109   26.697981  119.552624  118.393997   16.957706   52.037001   10.555295   12.298175   47.335907   23.965609    4.905419   33.248120    3.853952   11.305135   59.944746    2.933719   31.152582   40.960780    7.224495   78.627587    8.004545   52.188257   18.762501    4.519565   16.627368   13.887517  166.682034  172.564923   11.195161   10.867380  175.097732   33.787421    2.782344   17.579030   41.943568  105.399402    7.647562    2.225247    2.914899    3.264434   19.044613   16.554401    5.043251   24.596116   12.635153    1.416329    9.751302  509.930827
1096.960041  122.022702    3.523540   38.723990   43.455851   19.675196   81.829984    6.498565   12.588511   15.155875   13.146497    0.655129    5.147915   11.326803  150.029335   21.617750  304.382610  377.939004  332.943540   14.642423  255.904491   22.217497  440.727990  128.704254   40.513428   21.992279   29.288444   17.020867    2.840112  364.764278   10.147945    6.914215    9.367086    1.994519    5.079985    2.895919    3.547122   24.938936  104.040229  594.461096   97.884974   43.267235   12.551884   16.282163    3.286531   20.504672    3.203839   10.156921    1.999127    3.290149    7.481173  201.503919    1.978245    7.813453   52.170333    8.050621    3.112009    5.469095    5.313684   22.807577   10.083084   22.372889   11.869484   23.153267   63.762036   66.782290    3.902391    2.011119    4.239098   11.586243   29.549183    7.034398  149.434745  435.068023    0.935198    2.704846    6.365026   10.750839   24.051172    8.913823   52.240256    9.823775    5.481537   17.078998    9.221449    8.218788  359.309537   15.612801   93.784018  143.198393  562.788757    2.869242   10.145197   52.057205   10.600346  186.851853  106.073842    2.791763   61.461802    7.929500    3.100700    2.906417    2.383561  127.844636   92.446964   20.706733    8.677106   84.707444   51.727259  151.110948   28.364603  116.227982   41.935472  151.252547   67.347135    6.499828   10.504991   45.481126    8.348505   28.904390   32.468514    6.176941   31.838502   50.895309    9.180195   58.529015  203.265805    0.761152    1.288323   12.558481    5.728190  547.826946    0.597225   13.676372    8.734232    8.270475    6.276951   35.985603   30.748331   15.141587    4.970660   20.761067   90.787547   37.808259  161.710757   54.397876   37.831510    3.536478   19.249203   17.533828   39.446629    8.944480   99.157018  196.179886    4.516599   44.644575   28.593840   10.906881   10.033773    9.578063    1.993322   44.277688    7.725532   32.685464    3.375704   33.583323   10.441457    5.947341  131.038175    6.375721   38.204561    8.770944    3.774328    8.931172   24.784809  110.316294  109.745955   15.634204   47.535329   10.549975   12.465095   46.709933   24.592286    4.895703   32.874384    3.850390   11.262013   59.539094    2.912453   31.075794   40.900204    7.186160   78.422080    7.919087   51.419286   18.613123    4.479230   16.677731   13.710839  167.649149  173.572695   11.200905   10.698539  172.003528   33.434960    2.749371   17.318574   42.178358  106.012064    7.526808    2.089957    2.730786    3.049889   19.003325   16.369643    5.072551   24.562196   12.681056    1.327935    9.722511  521.336911
1087.796138  117.743063    3.569499   39.080686   43.711946   19.805986   82.430927    6.558166   12.649693   15.224104   13.211187    0.657821    4.975239   11.508419  144.868450   21.862397  309.743582  378.213700  345.014434   14.858161  250.549506   22.515856  426.275667  129.239063   40.694550   22.080551   29.440192   17.116242    2.872189  364.601122    9.754829    6.650834    9.062488    1.919657    4.872598    2.777372    3.398709   24.075380  108.176084  651.260813  100.372116   44.605248   12.910135   16.813262    3.306210   20.748989    3.246058   10.278321    2.034263    3.365245    7.642692  201.525778    1.995438    7.861747   50.262775    8.160281    3.151535    5.526349    5.455603   23.248935   10.367134   23.082933   11.930396   23.261392   64.088131   67.046612    3.944458    2.036354    4.304110   11.803021   30.644265    7.258658  162.991631  418.595113    0.902197    2.611005    6.531838   10.815292   24.223410    8.998532   53.068022   10.029024    5.623631   17.424295    9.314326    8.309213  607.921323   15.066088   94.146115  143.829269  566.253919    2.939515   10.397470   53.613491   10.918548  192.468497  100.291535    2.826791   62.569536    8.185149    2.985515    2.937635    2.274427  122.134647   95.930104   19.687850    8.297682   81.410178   49.478874  151.690684   28.528654   98.160312   42.804939  156.826680   69.032957    6.626007   10.783378   46.068687    7.936344   27.100569   33.226405    6.374433   32.971061   52.572831    9.277797   59.928283  203.353437    0.769892    1.303340   12.093473    5.771708  551.811982    0.598329   14.015812    9.023891    8.307576    6.327889   37.205407   29.476728   15.213762    4.998208   20.903862   92.997854   36.292612  155.489165   52.326385   38.851457    3.633218   19.919944   18.009600   40.455859    9.063496   99.646431  202.322290    4.343339   46.161610   27.547479   11.141599   10.212724    9.717306    2.017692   45.147511    7.863728   33.153461    3.242293   34.065589   10.500653    5.971700  126.734942    6.418150   38.348618    8.967000    3.844711    8.551390   23.661798  104.834395  104.697928   14.854866   44.705165   10.662488   12.664257   48.257374   24.493711    4.947113   33.858482    3.879858   11.389700   60.314982    2.953062   31.516701   41.381920    7.298025   79.462456    8.137368   53.279974   18.981830    4.587971   16.809612   14.064306  168.436877  174.383906   11.350944   11.030397  177.965917   34.136610    2.814523   17.833195   42.323818  106.406564    7.763670    2.011134    2.621779    2.923541   19.229941   16.741704    5.093969   24.764421   12.756608    1.276295    9.776340  492.988442
1097.979811  119.121328    3.655989   40.833253   45.574258   20.791869   85.703295    6.868646   13.330124   16.049843   13.767221    0.683097    5.060739   12.222615  149.766340   22.918575  329.686763  379.168811  350.430700   15.655494  268.792082   23.661911  435.563649  136.231511   43.303981   23.266111   31.112363   17.208971    2.887009  364.737240   10.186623    6.917361    9.285353    1.983797    5.101078    2.904225    3.565687   24.873015  124.656573  717.863231  103.120221   45.942440   13.273588   17.347658    3.477702   21.814564    3.410106   10.775827    2.168547    3.654307    7.833946  201.554681    2.032743    8.012718   50.750562    8.566455    3.312542    5.788374    5.993108   23.828806   10.675919   23.834729   12.588032   24.575745   65.856006   69.686618    4.130992    2.147250    4.576121   12.674386   34.994066    8.145381  187.349383  424.965598    0.923719    2.663537    6.694910   10.892230   24.468813    9.110179   53.902218   10.251754    5.765610   17.752681    9.410409    8.407823  609.121702   15.297835   98.653114  153.034968  594.776578    3.017080   10.683879   54.830064   11.282328  213.930533  111.222195    2.994814   67.267990    8.428772    3.071617    3.075228    2.413511  131.262825  109.435780   21.335931    8.798090   83.882559   52.758462  159.638682   30.026824  115.525654   46.316560  178.266228   75.391415    7.095985   11.877189   47.966165    8.522951   30.618224   34.088738    6.580999   37.490748   59.249589    9.704962   65.601717  203.440390    0.787082    1.329276   12.378877    5.813982  558.547459    0.604200   15.339880    9.278969    8.767650    6.655621   38.118766   30.986440   16.094221    5.261413   21.878709  101.902722   37.739347  159.383867   53.368856   42.870532    4.011289   22.542292   18.466123   41.522317    9.271369  104.536810  209.200343    4.481492   47.608170   28.041749   12.104860   10.962283   10.332645    2.131141   46.267125    8.054442   33.927686    3.371425   35.988202   11.082879    6.228905  129.313133    6.757247   38.766395    9.231814    3.932762    9.051491   25.367776  114.490928  112.765290   16.271912   50.224058   11.156426   13.014139   49.564230   22.195901    5.201658   37.591717    4.036063   11.932342   61.133163    2.996177   33.086233   43.376602    7.770625   83.964165    9.012372   60.551215   20.446042    5.024884   17.634488   14.451725  177.870418  184.221449   11.868156   11.394394  184.712966   35.014023    2.883638   18.379470   44.401646  111.836608    8.010072    2.070303    2.726115    3.066510   20.343568   17.156626    5.368101   25.385833   13.422327    1.325754    9.820210  467.185357
1120.704860  120.936368    3.709627   42.698452   47.524822   21.824079   89.150776    7.201112   14.034647   16.905517   14.341869    0.709033    5.286272   13.024274  155.929055   24.072329  344.271383  380.234689  369.966004   16.512582  278.531688   24.916775  450.380720  143.433757   46.006448   24.490143   32.853871   17.270703    2.896611  364.926727   10.674693    7.251940    9.644896    2.066686    5.366255    3.060853    3.774133   25.766095  144.284685  843.900148  106.439031   46.871693   13.522799   17.718217    3.656485   22.977055    3.586704   11.319289    2.322516    3.988234    7.974552  201.576808    2.055473    8.129701   51.872773    9.024922    3.489037    6.077469    6.631028   24.258409   10.894668   24.357205   13.270180   25.939099   67.475354   72.276988    4.332861    2.267160    4.875601   13.653167   40.163281    9.188042  198.765064  436.573319    0.959118    2.756444    6.808782   10.927947   24.572329    9.162823   54.458650   10.390792    5.863173   17.977014    9.469656    8.466679  611.664938   15.745904  103.159008  162.500429  627.119365    3.066565   11.000896   56.202558   11.502780  239.100753  124.441480    3.176618   72.442531    8.601485    3.186858    3.230992    2.577918  142.688991  125.667103   23.334084    9.421087   87.470409   56.913473  167.828800   31.589137  122.886337   50.232767  203.993260   82.709135    7.625304   13.112667   50.285160    9.202463   34.860773   34.712195    6.724566   42.803715   67.021817   10.162968   71.985468  203.500792    0.797017    1.350754   12.806015    5.841756  576.905360    0.604275   16.866152    9.484904    9.241424    7.001613   39.245133   32.956589   17.006647    5.535460   22.901021  111.929586   39.659346  165.363807   55.097841   47.496843    4.455464   25.687416   18.778335   42.221558    9.417579  109.618979  213.432550    4.665326   48.630379   28.891448   13.184904   11.797923   11.008926    2.254591   47.117009    8.202708   34.541279    3.551197   37.939037   11.688535    6.493480  133.063537    7.113018   38.804885    9.393424    3.998882    9.693789   27.484126  125.830888  122.729055   18.009541   56.879810   11.673960   13.595317   51.390943   21.235537    5.474086   42.073973    4.201536   12.521385   61.656716    3.023301   34.865420   45.406703    8.287864   88.291292   10.013617   69.097956   22.088308    5.523782   18.513021   14.727137  187.665861  194.476544   12.484556   11.643682  189.091891   35.604756    2.931971   18.762010   46.524705  117.374789    8.180788    2.153088    2.856588    3.253718   21.541992   17.453841    5.650401   25.803036   14.117067    1.390817    9.848640  465.959891
1147.003093  127.337765    3.745227   43.934784   48.981571   22.588597   91.526993    7.426004   14.597112   17.606763   14.775248    0.729675    5.621459   13.454906  167.066278   24.762399  353.236441  380.887960  382.043628   16.897381  283.422071   25.671596  481.029342  149.411968   48.332982   25.516573   34.238968   17.296789    2.901394  365.283606   11.505339    7.772856   10.297318    2.231269    5.838607    3.291179    4.069118   27.962994  152.733293  903.396971  106.631474   47.268191   13.626797   17.874094    3.790921   23.713218    3.688784   11.640262    2.404853    4.142707    8.046111  201.589214    2.077184    8.243813   53.420388    9.299135    3.591144    6.258353    6.942804   24.496826   10.994523   24.584291   13.811429   27.038471   68.964941   74.612494    4.461189    2.335718    5.031323   14.148578   42.195497    9.672222  201.619256  461.454600    1.027110    2.943312    6.858109   10.946298   24.624385    9.188886   54.688026   10.450390    5.903254   18.070169    9.493628    8.492100  606.369187   16.827679  107.179583  170.848321  651.879937    3.087747   10.940217   57.007800   11.601414  250.898045  138.486015    3.272646   74.929562    8.674252    3.446157    3.330658    2.799638  156.135558  133.453758   25.634370   10.224453   93.437927   61.983775  174.693315   32.796853  129.767211   51.955868  215.785899   86.242619    7.883964   13.633935   51.907406   10.085448   39.227311   35.015251    6.785983   44.983115   70.061852   10.452148   74.886847  203.526613    0.805936    1.362496   13.718130    5.853104  574.257377    0.604952   17.499527    9.570445    9.641164    7.234052   39.353127   35.613170   17.759838    5.746729   23.591292  116.405086   42.684354  176.139971   58.541720   49.320247    4.668684   27.185803   18.953753   42.513494    9.516934  113.633984  215.304393    5.032412   49.062002   30.857658   13.651984   12.136323   11.367667    2.324682   47.585857    8.283993   34.891033    3.825941   38.632871   12.156079    6.712022  139.096431    7.372671   38.853787    9.479160    4.034377   10.527104   30.022257  139.738521  134.404972   19.911476   63.780719   11.946180   13.578533   51.368143   19.801185    5.623889   44.347185    4.296093   12.799095   61.873122    3.035002   35.964349   46.479926    8.531082   89.649145   10.394438   72.978189   22.728675    5.744896   19.147329   14.854529  195.362492  202.596125   12.827349   11.755887  191.060906   35.909204    2.953232   18.929961   48.359906  122.222360    8.253157    2.318718    3.100824    3.518047   22.207096   17.594593    5.891668   26.203022   14.650873    1.494510    9.861338  461.093640
1131.683763  130.478059    3.722505   43.638800   48.447869   22.150406   90.875942    7.372305   14.317644   17.276037   14.543424    0.716818    5.916483   13.547553  172.972330   24.750920  368.436138  381.099372  386.488218   17.149373  276.433999   25.787513  503.987554  146.241019   47.069955   24.956600   33.493137   17.276912    2.888201  365.515138   11.789998    8.031811   10.825355    2.318962    6.028373    3.396302    4.208007   28.904343  154.137669  912.736173  105.883819   47.029402   13.565356   17.763289    3.726857   23.524138    3.695562   11.660431    2.430091    4.212435    8.000726  201.579667    2.055283    8.148065   55.307882    9.392474    3.602440    6.197562    7.082173   24.366606   10.894430   24.455218   13.519364   26.571193   67.880278   73.372376    4.444517    2.335417    5.010915   14.206912   43.252999    9.704217  201.997270  482.221268    1.076819    3.093017    6.828632   10.920580   24.463466    9.154852   53.983533   10.390738    5.876806   17.980962    9.426654    8.468409  587.898342   17.670730  105.185387  166.602446  640.749876    3.070766   11.128836   56.257379   11.494507  256.371297  143.562561    3.268631   74.800876    8.631876    3.588659    3.314289    2.878794  162.541100  136.045533   26.517811   10.595429   97.528384   64.548282  171.589623   32.270846  132.757995   51.968308  221.560417   87.192702    7.961411   13.863366   53.205897   10.352430   40.566857   34.849244    6.748800   45.631473   70.977173   10.413169   74.954220  203.511377    0.800929    1.355294   14.329762    5.787131  573.433790    0.604588   17.642247    9.498387    9.357287    7.169984   39.487135   37.100890   17.348093    5.660254   23.358696  116.494481   44.437837  183.920794   61.158157   49.581727    4.723850   27.601080   18.804550   42.307687    9.422622  111.766736  211.998239    5.238331   48.774573   32.285481   13.750287   12.297876   11.361065    2.320978   47.232152    8.207784   34.683559    3.989981   39.405013   11.860622    6.583230  144.413730    7.234925   38.673299    9.432347    4.015506   10.957759   31.172280  144.626360  139.724167   20.685417   66.031747   12.003008   13.294556   51.331603   19.610377    5.590688   45.386205    4.265735   12.775878   61.744867    3.018196   36.400645   46.598482    8.514661   91.346730   10.573169   73.355560   22.857117    5.797401   18.820533   14.778276  192.128297  198.110590   12.864237   11.691486  189.637445   35.664355    2.941217   18.821089   47.451980  119.151567    8.205643    2.418158    3.215719    3.659052   22.096804   17.513228    5.722886   25.964689   14.420787    1.551291    9.851944  450.627049
1115.842631  140.185393    3.726078   42.953625   47.844262   22.231008   89.565190    7.277049   14.343136   17.261634   14.586222    0.723317    6.341618   13.537553  178.309093   24.430381  349.778644  380.848889  380.503867   16.701871  278.768914   25.424616  533.410608  146.711159   47.282223   25.039493   33.428636   17.302603    2.912376  365.809076   11.946791    8.259018   11.531881    2.437899    6.273064    3.492875    4.348486   30.127117  152.521509  903.929940  107.906647   47.316408   13.618312   17.917315    3.734460   23.376494    3.608448   11.480912    2.443350    4.212148    8.047057  201.590050    2.076105    8.216453   58.419360    9.360009    3.571187    6.205314    7.148229   24.463497   11.042777   24.552266   13.588655   26.433424   68.517137   73.505941    4.344776    2.316663    5.066474   14.221942   42.768983    9.803258  202.572634  518.393182    1.145982    3.310479    6.865053   10.962505   24.757545    9.167211   55.282687   10.457826    5.887681   18.118705    9.534070    8.503089  627.096359   18.960474  105.157307  166.867463  639.669576    3.094729   11.073004   56.731317   11.642817  261.178179  148.083491    3.229910   74.238702    8.684972    3.799063    3.281947    2.943756  170.083071  137.946073   27.322595   10.992364  103.666210   67.724699  170.892133   32.122080  133.150512   51.541686  224.862505   89.477017    8.114570   13.929043   54.166867   10.555922   41.471539   34.994939    6.793017   45.058089   70.103623   10.175036   74.284959  203.530311    0.801846    1.355435   15.296774    5.914555  572.706970    0.605122   17.526759    9.585233    9.540214    7.119952   39.472898   39.071825   17.442636    5.641751   23.265650  115.388016   46.983001  195.882212   65.288175   49.569153    4.745966   27.777268   18.985234   42.563273    9.463298  111.446156  217.799527    5.563505   49.161877   34.431988   13.607795   12.154076   11.291924    2.305059   47.590954    8.286781   34.728311    4.204147   38.054998   12.002647    6.629894  159.504703    7.270051   39.028028    9.475274    4.026711   11.482242   32.455158  150.068715  145.747337   21.482566   67.751140   11.718002   13.785662   51.095752   18.790329    5.562597   46.585200    4.261560   12.697519   61.866492    3.046798   36.163028   45.504879    8.450406   88.732478   10.416177   74.773561   22.663486    5.755291   18.879059   14.857504  190.979377  199.070407   12.700805   11.761356  191.401338   35.954419    2.954980   18.954262   47.397860  120.498444    8.268598    2.566257    3.373983    3.829908   21.910427   17.575316    5.808679   26.006738   14.249046    1.612726    9.865297  400.000000
