Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
1128.112628  108.736414    3.862613   45.238030   48.075225   21.874421   90.437199    7.607376   14.016031   16.871098   13.898259    0.690866    4.620791   13.461421  138.817093   25.353642  332.184285  380.814006  349.748458   16.026092  261.340606   24.185347  398.310068  143.196209   43.323392   23.369380   31.203381   18.410234    3.083548  364.342071    9.502448    6.409135    8.463477    1.819666    4.673053    2.684335    3.277548   22.906231  143.582272  714.967085  103.557479   45.983423   13.306752   17.337069    3.656537   22.943858    3.754912   11.892163    2.378983    4.033741    8.252461  201.646512    2.159856    8.530603   46.849950    9.347502    3.649829    6.412319    6.564906   25.123558   11.195510   24.932089   13.227736   24.649061   69.901053   73.688424    4.569454    2.373203    5.068567   14.042170   39.692116    9.152061  165.727040  392.107885    0.844657    2.434704    7.044932   11.639242   26.091164    9.695637   57.170525   10.818932    6.067021   18.772974   10.026724    8.947464  538.604423   14.032249   99.352012  153.164236  587.726189    3.174392   10.706805   55.101569   11.272200  234.970078   98.447915    3.339065   75.531482    8.434181    2.813258    3.410044    2.218299  117.610169  121.211912   19.203946    8.006370   76.869907   47.489729  167.914079   31.569560  102.055128   52.394974  196.645222   83.031597    7.828831   13.283091   51.082689    7.783642   26.897799   35.870880    6.883937   42.824084   67.801621   10.735108   74.060101  203.455145    0.833579    1.409036   11.345754    6.209648  555.898404    0.645197   17.394850    9.313930    8.804550    6.995671   38.328043   28.124519   16.895578    5.532677   24.374215  115.370090   34.459179  146.461172   49.152601   48.824575    4.449150   25.110035   19.416834   41.699873    9.808991  110.063143  208.868256    4.098253   47.574175   25.770412   13.590267   12.223210   11.496871    2.364614   48.782875    8.500489   35.873468    3.075764   36.842689   11.115889    6.280277  116.218959    6.780945   41.351999    9.696759    4.151374    8.190297   22.857439  102.057730  101.163507   14.456495   44.196276   11.510600   13.123330   49.878276   19.576696    5.824091   40.812683    4.522068   13.437810   64.961743    3.181168   35.943532   44.647789    8.749608   85.794772   10.186602   68.251402   23.159349    5.630135   18.541130   15.182700  178.509976  184.855238   13.143397   11.919002  192.522035   36.870555    3.035496   19.255754   44.689499  112.460477    8.382535    1.894751    2.494353    2.794261   22.715794   18.066109    5.391504   26.894253   14.124844    1.220847   10.511668  494.266589
1198.855269  115.199274    3.738000   42.633244   46.099537   20.932967   86.724309    7.170057   13.420909   16.153096   13.522035    0.672943    4.975365   12.725350  145.210807   23.917299  308.667324  379.757070  342.605966   15.378694  263.553077   23.334904  427.788933  137.101257   41.919782   22.677393   30.215331   17.884619    2.995135  364.612623    9.781039    6.668511    9.077174    1.928953    4.886836    2.785157    3.408434   24.139527  129.940556  633.294095  101.141871   44.996725   13.026193   16.955288    3.503839   21.964771    3.535299   11.221390    2.253909    3.787908    7.978965  201.594335    2.090489    8.250423   48.781987    8.900579    3.451580    6.047489    6.180141   24.292171   10.812222   24.063022   12.656025   23.882859   67.450808   70.866750    4.308053    2.239689    4.770132   13.182225   36.233429    8.429055  176.084610  417.349720    0.906335    2.626246    6.813025   11.305249   25.332381    9.407359   55.396121   10.468596    5.864192   18.176019    9.729692    8.680444  362.693264   15.210847   96.578343  148.194233  575.651468    3.068398   10.455624   53.840212   11.025756  220.472254  100.829407    3.133878   70.335624    8.252063    3.006442    3.216146    2.281882  122.649411  112.244750   19.768879    8.326153   81.534829   49.664535  160.885230   30.197332  109.045632   48.571249  182.840203   78.240065    7.421487   12.374765   49.606898    7.963968   27.249175   34.675005    6.644183   38.988438   61.826962   10.115172   68.419923  203.384456    0.806291    1.363863   12.129629    6.029501  553.242987    0.626943   16.087389    9.107602    8.537246    6.699359   37.444839   29.569402   16.163352    5.299988   22.995899  106.439843   36.375308  155.701738   52.385422   44.919691    4.145933   23.208171   18.770337   40.842260    9.486851  105.406032  204.274100    4.355170   46.528581   27.664819   12.616029   11.428098   10.788993    2.225903   47.165947    8.219526   34.692450    3.257177   35.215262   10.767797    6.113903  124.148662    6.572468   40.168752    9.371601    4.015828    8.591622   23.756803  105.366524  105.201765   14.924465   44.948648   11.051845   12.815153   48.722827   21.321041    5.475236   38.539430    4.269713   12.632325   62.991977    3.083674   34.239896   42.803005    8.170891   82.008641    9.376954   62.722532   21.509271    5.222160   17.750514   14.671135  172.806201  178.966351   12.405291   11.503293  185.631510   35.653846    2.935561   18.593104   43.426445  109.239428    8.092013    2.021463    2.636228    2.938579   21.319549   17.469400    5.232313   25.990426   13.529069    1.282001   10.213670  510.888494
1098.739898  123.190754    3.546243   38.675176   43.313698   19.606066   81.676014    6.487541   12.527117   15.072699   12.975912    0.646271    5.200829   11.374337  159.453463   21.620534  302.182060  377.985185  342.189128   14.525887  245.254826   22.037432  465.860094  127.959190   39.810684   21.643204   28.828665   17.069913    2.857493  365.060685   10.823541    7.369737    9.462597    2.013989    5.431969    3.094379    3.795539   26.508100  105.789592  613.506794   97.021909   43.529290   12.610972   16.392691    3.275024   20.528948    3.208316   10.164263    2.009357    3.315977    7.559468  201.514014    1.983429    7.817862   52.659154    8.070440    3.117518    5.462596    5.366024   23.015956   10.225532   22.733649   11.810228   22.786067   63.721178   66.556635    3.901011    2.015389    4.255927   11.654545   29.996685    7.123500  153.424813  439.307308    0.944678    2.732292    6.453800   10.787889   24.153139    8.962661   52.664466    9.931738    5.554133   17.255998    9.270343    8.266594  253.805483   16.549819   92.367461  140.700719  556.776471    2.876400   10.056646   51.743173   10.662043  189.100411  115.563870    2.798502   61.828161    7.981237    3.131644    2.901772    2.560000  137.783502   93.836816   22.386878    9.316512   85.556254   55.636313  150.239478   28.236817  101.012205   42.272792  153.496254   68.011643    6.548185   10.619024   45.241565    9.005142   31.708427   32.841880    6.277437   32.304635   51.593437    9.176404   59.060246  203.278782    0.764243    1.294242   12.684017    5.750816  544.844802    0.598675   13.820029    8.806618    8.139033    6.268621   35.907615   31.064400   15.057012    4.951234   20.735146   91.650273   38.190770  163.312928   54.930877   38.259881    3.573366   19.518297   17.778838   39.576723    8.990922   98.691460  197.483161    4.562242   44.976499   28.875084   10.990620   10.089881    9.612919    1.997490   44.683996    7.787928   32.875205    3.409897   33.321152   10.286428    5.862754  132.348230    6.289602   38.331410    8.873271    3.807653    9.583109   26.697981  119.552624  118.393997   16.957706   52.037001   10.447959   12.250370   46.799087   24.693341    4.905419   33.251470    3.853952   11.305135   59.944746    2.933719   31.152582   40.542759    7.224495   77.816401    8.004545   52.193489   18.762501    4.519565   16.627368   13.887517  164.976846  170.800920   11.195161   10.867380  175.097732   33.787421    2.782344   17.579030   41.514950  104.322108    7.647562    2.110947    2.757852    3.080344   19.044613   16.554401    4.991693   24.596116   12.635153    1.340684    9.751302  528.574336
1086.119119  118.565557    3.523540   38.763064   43.482206   19.685148   81.896101    6.505774   12.588511   15.155875   13.008773    0.648207    4.995399   11.331343  150.043868   21.648241  316.961419  377.937184  333.733682   14.488444  246.022596   21.988823  441.540004  128.704254   40.099950   21.768337   28.990387   17.019146    2.844044  364.765203   10.147945    6.914881    9.563207    1.927749    5.080957    2.896473    3.547800   24.941352  104.040229  632.817041   96.240415   42.819160   12.421094   16.113527    3.286531   20.519498    3.204490   10.166157    1.999728    3.291136    7.481173  201.503919    1.978245    7.813453   50.608227    8.053050    3.113572    5.480107    5.315280   22.807577   10.083084   22.372889   11.869484   22.917836   63.762036   66.782290    3.907111    2.011320    4.239521   11.587402   29.549183    7.034398  147.586323  421.336647    0.905955    2.622054    6.366308   10.751660   24.051647    8.913823   52.240256    9.824242    5.482133   17.083076    9.222185    8.218986  336.872837   15.608238   92.820750  141.733154  561.624330    2.839203    9.887567   51.282338   10.488635  186.889364  106.093474    2.791763   61.461802    7.849677    2.999033    2.915188    2.384011  127.868866   92.465515   20.710612    8.678755   81.852894   51.737111  151.110948   28.373217  105.299007   41.935472  151.282837   67.367417    6.501785   10.507100   45.809310    8.350858   28.909657   32.468514    6.176941   31.838502   50.895309    9.190379   58.529015  203.232117    0.761152    1.288323   12.155526    5.728190  549.210854    0.597165   13.676372    8.648818    8.184832    6.276951   35.694948   31.610067   15.141587    4.970660   20.761067   90.787547   36.469350  156.399356   52.651628   37.831510    3.536478   19.249203   17.563655   39.037150    8.944480   99.187130  194.128742    4.365029   44.192136   27.699834   10.906881   10.033773    9.578063    1.993322   44.277688    7.725532   32.685464    3.257690   33.251560   10.334086    5.886829  127.409534    6.310738   38.210212    8.770944    3.774328    8.931172   24.789507  110.336923  109.766657   15.637131   47.544040   10.442648   12.237903   46.236776   25.613823    4.895703   32.881001    3.850390   11.262013   59.539094    2.912159   31.072641   40.494239    7.186160   77.703683    7.919087   51.434736   18.613123    4.479230   16.696233   13.710839  165.920849  171.784857   11.251527   10.698539  172.003528   33.434960    2.749371   17.318574   41.748587  104.931617    7.526808    2.020717    2.634189    2.936323   19.003325   16.369643    5.020819   24.562196   12.682476    1.281792    9.724505  535.870424
1083.119636  116.632924    3.572346   39.076748   43.707533   19.803985   82.422611    6.557506   12.649693   15.224104   13.098890    0.651550    4.926358   11.507267  144.868450   21.860198  305.790321  378.215547  341.585375   14.811962  253.105163   22.309282  426.309780  129.239063   40.435445   21.923146   29.262469   17.116242    2.869339  364.601122    9.755817    6.650834    9.265971    1.899492    4.872106    2.777092    3.398366   24.075380  108.176084  621.215575   99.547359   44.182364   12.834217   16.644735    3.306210   20.734163    3.246058   10.277284    2.034059    3.364573    7.642692  201.525778    1.995438    7.861747   49.745798    8.159461    3.151218    5.525239    5.454513   23.250956   10.367134   23.083424   11.930396   23.019332   64.088131   67.046612    3.944061    2.036354    4.304110   11.803021   30.644265    7.258658  160.124171  414.170195    0.892797    2.583657    6.531180   10.816724   24.236125    9.003332   53.068022   10.031453    5.622467   17.420631    9.314836    8.310446  606.805293   14.907733   93.266151  142.431490  563.467967    2.952583   10.333532   52.902119   10.814676  192.391377  100.271355    2.826791   62.569536    8.107029    2.954510    2.936750    2.274198  122.109935   95.910900   19.685868    8.296844   80.546330   49.473860  151.690684   28.528654  107.632986   42.804939  156.779684   68.984546    6.620031   10.779057   46.068687    7.935545   27.095130   33.226405    6.374433   32.971061   52.572831    9.276863   59.928283  203.318139    0.769892    1.303340   11.966007    5.771124  549.728012    0.599098   14.015812    8.942533    8.226698    6.327889   36.912417   30.576530   15.213762    4.998208   20.903862   92.997854   35.905215  153.846011   51.780664   38.851457    3.633218   19.919944   17.993715   40.170180    9.063496   99.646431  200.633161    4.297247   45.886156   27.262307   11.141599   10.212724    9.717306    2.017692   45.147511    7.863728   33.153461    3.208356   33.687623   10.407577    5.930853  125.622842    6.355832   38.394593    8.973263    3.844711    8.552257   23.657010  104.813272  104.687367   14.851867   44.696181   10.559895   12.620145   48.034958   24.259592    4.947113   33.851679    3.879858   11.389700   60.322569    2.953496   31.519896   40.966969    7.298025   78.696418    8.137368   53.264004   18.981830    4.587971   16.807920   14.064306  166.664044  172.647314   11.346400   11.031808  178.037344   34.146541    2.814523   17.833195   41.968179  105.401493    7.763670    1.990027    2.595134    3.030224   19.229941   16.741704    5.076822   24.764421   12.755187    1.262820    9.775075  509.733629
1093.969381  117.882743    3.653143   40.833253   45.574258   20.791869   85.703295    6.868646   13.328776   16.049843   13.616068    0.675630    5.019794   12.222615  149.781522   22.918575  321.939915  379.170755  354.395728   15.489088  263.616491   23.408565  435.573690  136.217732   42.831104   23.017271   30.779691   17.208971    2.885636  364.737720   10.187656    6.918061    9.249671    1.962913    5.101593    2.904519    3.566047   24.875536  124.656573  714.905521  102.566325   45.461036   13.135818   17.167903    3.477352   21.814564    3.410452   10.776916    2.168547    3.654307    7.833946  201.554681    2.031319    8.007096   50.242415    8.567316    3.312875    5.788374    5.993707   23.826784   10.675919   23.834237   12.586759   24.313119   65.816193   68.924160    4.130992    2.147250    4.576121   12.674386   34.994066    8.145381  179.498369  420.462119    0.914238    2.635515    6.694234   10.888882   24.455624    9.105379   53.902218   10.248858    5.765610   17.752267    9.409162    8.405542  607.990764   15.234660   97.562790  151.342984  593.092813    3.019672   10.580773   54.439272   11.158253  213.930533  111.233367    2.994814   67.267990    8.341471    3.039306    3.075228    2.413754  131.262825  109.435780   21.335931    8.798978   82.990055   52.763803  159.638682   30.026824  121.431343   46.316560  178.284012   75.391415    7.095985   11.877189   47.971026    8.523809   30.618224   34.088738    6.580999   37.490748   59.249589    9.704962   65.601717  203.404433    0.786453    1.329276   12.247966    5.813982  562.385395    0.603370   15.339880    9.185072    8.671256    6.655621   37.628069   30.989581   16.094221    5.261413   21.878709  101.902722   37.335426  157.711409   52.810818   42.870532    4.011289   22.542292   18.452181   41.087790    9.271369  104.536810  206.925978    4.434229   47.113405   27.747621   12.104860   10.962283   10.332645    2.131141   46.267125    8.054442   33.927686    3.335661   35.586166   10.964518    6.165021  127.895100    6.685214   38.714769    9.225551    3.932762    9.052408   25.367776  114.502444  112.776648   16.273553   50.224058   11.037698   12.898998   49.189766   22.261336    5.201658   37.591717    4.036063   11.932342   61.125576    2.995743   33.089589   42.904862    7.770625   82.981363    9.012372   60.551215   20.446042    5.024884   17.634488   14.451725  175.986807  182.269891   11.866961   11.392983  184.641539   35.004092    2.883638   18.379470   43.923754  110.631025    8.010072    2.048502    2.696948    3.064592   20.343568   17.156626    5.311199   25.365533   13.420969    1.311744    9.819481  470.758959
1116.053006  120.072438    3.709627   42.698452   47.529627   21.824079   89.150776    7.201112   13.886629   16.726976   14.185958    0.701341    5.221277   13.024274  156.051255   24.072329  346.854765  380.234689  367.131420   16.339472  277.354885   24.655730  450.530983  141.918642   45.508643   24.227952   32.509932   17.270703    2.896611  364.931061   10.688552    7.252674    9.554080    2.048222    5.379664    3.060853    3.774514   25.863321  144.284685  843.460124  104.679098   46.390688   13.384471   17.536808    3.656485   22.977055    3.586704   11.319289    2.322516    3.988234    7.974552  201.576808    2.054646    8.127243   51.334857    9.024922    3.488687    6.077469    6.631028   24.258409   10.894668   24.357205   13.131458   25.664888   67.454867   71.502957    4.333298    2.267160    4.875601   13.653167   40.163281    9.188042  199.588065  432.021795    0.949119    2.727200    6.808782   10.927947   24.572329    9.162823   54.458650   10.390792    5.862581   17.977014    9.468698    8.466679  610.493316   15.811995  102.044704  160.734273  624.387055    3.066565   10.848588   55.563309   11.385214  239.100753  124.441480    3.176618   72.442531    8.513412    3.159371    3.230992    2.578986  142.688991  125.679700   23.334084    9.421087   86.548595   56.913473  166.057314   31.589137  121.516530   50.232767  203.993260   82.709135    7.625304   13.112667   50.285160    9.211228   34.860773   34.712195    6.724566   42.803715   67.021817   10.162968   71.985468  203.464905    0.796777    1.350079   12.685449    5.841756  579.907043    0.604275   16.866152    9.390168    9.141641    7.001613   38.951123   32.956589   17.006647    5.535460   22.901021  111.929586   39.281610  163.622768   54.517827   47.496843    4.455464   25.687416   18.778335   41.786554    9.414746  109.618979  211.247815    4.624875   48.132233   28.603568   13.184904   11.797923   11.008926    2.254591   47.117009    8.202708   34.527458    3.521112   37.563592   11.566430    6.425420  131.685358    7.038968   38.804885    9.393424    3.998882    9.693789   27.484126  126.044647  122.729055   18.009541   56.879810   11.551962   13.377698   50.496066   21.378549    5.474086   42.073973    4.201536   12.521385   61.650479    3.023301   34.865420   44.950128    8.287864   87.469746   10.013617   69.097956   22.088308    5.523782   18.513021   14.727137  185.721043  192.440376   12.484556   11.643682  189.091891   35.604756    2.931971   18.762010   46.031911  116.129296    8.180788    2.133008    2.837605    3.222465   21.541992   17.453841    5.590411   25.795252   13.968523    1.376327    9.848640  465.188793
1144.470068  125.920802    3.745227   43.934784   48.986528   22.590885   91.526993    7.426004   14.454496   17.433174   14.622701    0.722080    5.490556   13.457612  167.058634   24.774306  352.767049  380.879477  379.276573   16.774405  283.021261   25.398573  481.257537  147.954209   47.856013   25.264262   33.901110   17.296789    2.901687  365.144764   11.494843    7.778931   10.048806    2.165019    5.831415    3.294059    4.073466   27.890289  152.845552  898.321839  105.879235   46.794482   13.490505   17.693650    3.791684   23.713218    3.688819   11.644847    2.405094    4.149768    8.046111  201.589214    2.078231    8.247975   53.476413    9.299523    3.591814    6.262029    6.949557   24.496826   10.994523   24.584291   13.676480   26.771837   68.301451   73.887735    4.461189    2.336186    5.033932   14.151410   42.359837    9.672222  200.476478  451.997759    0.998880    2.866695    6.858804   10.946298   24.624385    9.188886   54.688026   10.450390    5.903254   18.070169    9.493628    8.492959  615.235747   16.801876  106.139190  169.157532  651.842280    3.087747   10.950920   56.342918   11.484450  251.185964  138.605014    3.274850   74.929562    8.586630    3.338359    3.331840    2.800729  156.332196  133.534152   25.656530   10.236340   91.081247   62.092234  172.989125   32.800176  129.257298   51.965404  216.181392   86.251250    7.883964   13.655882   51.939031   10.085394   39.253323   35.015251    6.785983   45.078960   70.244478   10.452148   74.886847  203.491247    0.806342    1.363315   13.358034    5.853696  576.214516    0.605013   17.515026    9.473331    9.544299    7.234052   39.168232   35.682697   17.761628    5.746729   23.591292  116.405086   41.520309  171.805268   57.131857   49.410877    4.669618   27.185803   18.953753   42.088909    9.522669  113.645497  213.131248    4.891369   48.566528   30.014118   13.672691   12.175728   11.367667    2.324682   47.585857    8.288967   34.915516    3.714610   38.483206   12.035917    6.645000  138.108277    7.299586   38.862030    9.479160    4.034377   10.534272   30.060060  139.658478  134.547544   19.932547   63.829203   11.845479   13.449402   51.109601   22.174454    5.623889   44.382896    4.296664   12.799095   61.873122    3.035002   35.954420   46.089443    8.531082   89.514739   10.430709   73.007408   22.765841    5.751648   19.147329   14.854529  193.433120  200.596604   12.843786   11.755887  191.060906   35.909204    2.953232   18.929961   47.880898  121.013188    8.253157    2.251279    3.004268    3.420313   22.207096   17.594593    5.833450   26.216222   14.506027    1.451019    9.861338  456.620112
1134.673355  129.900843    3.726881   43.651135   48.459677   22.238098   90.886098    7.372305   14.194509   17.113871   14.493581    0.713092    5.764479   13.547715  172.972330   24.736510  359.437830  381.108032  384.981951   16.986935  280.820813   25.587108  490.980550  145.038534   46.932808   24.788174   33.407265   17.279343    2.893483  365.353688   11.789998    8.031811   10.518353    2.260800    6.028373    3.396302    4.208007   28.047917  154.102417  909.737257  105.562242   46.679040   13.468096   17.591655    3.733640   23.524138    3.696039   11.654668    2.430091    4.206207    8.004086  201.581192    2.062123    8.167003   54.314223    9.391149    3.601771    6.213872    7.077510   24.368679   10.916561   24.455218   13.417836   26.303186   67.354952   72.676474    4.444517    2.336304    5.028985   14.215642   43.088659    9.732804  203.016890  468.129596    1.046188    3.012897    6.829323   10.928156   24.528219    9.164363   54.268135   10.403102    5.878323   17.998217    9.452687    8.473121  589.720620   17.670730  104.552129  165.348143  638.770739    3.073168   10.988865   55.910600   11.425626  256.316062  143.562561    3.266427   74.808885    8.589745    3.498459    3.312770    2.878794  162.541100  136.045533   26.517811   10.595429   94.686672   62.307080  169.870638   32.302961  131.797126   51.970449  221.251587   87.443072    7.979804   13.848967   53.205897   10.352430   40.566857   34.849244    6.749854   45.535628   70.845530   10.413169   74.954220  203.481130    0.800929    1.355008   13.923366    5.816977  576.443870    0.604588   17.630173    9.439460    9.320476    7.169984   38.889334   35.866061   17.386974    5.660254   23.358696  116.494481   43.276571  179.245196   59.545531   49.630521    4.723850   27.561629   18.842968   42.085956    9.416497  111.897831  211.532707    5.111584   48.477642   31.385784   13.729580   12.265252   11.361065    2.320978   47.304912    8.230474   34.657735    3.876156   39.026551   11.842048    6.553526  143.686850    7.202751   38.752130    9.426734    4.008217   10.957759   31.172280  144.626360  139.724167   20.685417   66.031747   11.875125   13.346357   50.632427   21.946416    5.592616   45.396613    4.269648   12.775878   61.744867    3.023229   36.397867   46.334260    8.514661   90.353635   10.536898   73.639054   22.841564    5.790649   18.884121   14.779876  191.065834  196.805449   12.846501   11.692056  189.570788   35.725732    2.941217   18.802121   47.089450  118.792590    8.208673    2.359684    3.116552    3.538271   22.096804   17.505271    5.729400   25.978186   14.282598    1.507457    9.852987  457.645697
1120.883150  138.198440    3.732686   42.965385   47.923673   22.165577   89.624244    7.277049   14.179024   17.075386   14.574542    0.721446    6.231055   13.543764  174.556951   24.430381  348.469943  380.842345  380.262184   16.682742  279.593886   25.435926  521.513521  144.958758   47.215996   25.003880   33.445487   17.301624    2.907407  365.646431   11.946791    8.259018   11.223103    2.384790    6.273064    3.492875    4.348486   29.264229  152.655686  905.827246  106.725131   47.319610   13.601463   17.906867    3.727677   23.380941    3.613141   11.483663    2.443595    4.216629    8.043697  201.588526    2.069265    8.198399   57.338612    9.366936    3.571865    6.184696    7.162017   24.461423   11.020646   24.607351   13.418077   26.436173   67.666926   72.712497    4.362571    2.319370    5.046803   14.213211   42.768983    9.774671  202.818704  508.539726    1.124725    3.251146    6.865053   10.955759   24.694999    9.179976   55.002697   10.458577    5.898448   18.101449    9.515757    8.499946  624.644649   18.960474  105.135796  166.722564  639.751269    3.092748   11.039361   56.782602   11.609433  261.167074  148.083491    3.236255   74.230694    8.684766    3.718659    3.281947    2.943756  170.083071  137.946073   27.322595   10.992364  101.242755   69.311744  169.245232   32.093241  132.560836   51.530008  224.862505   89.308619    8.116563   13.921495   54.166867   10.555922   41.471539   35.000259    6.793144   45.058089   70.060400   10.203363   74.284959  203.528455    0.801846    1.357043   14.994188    5.885301  572.399975    0.605122   17.531432    9.584267    9.481256    7.119952   39.559917   39.701360   17.409186    5.640655   23.265650  115.388016   45.975257  191.974696   64.023555   49.429729    4.746441   27.825565   18.953537   42.543459    9.516545  111.326408  216.148274    5.444827   49.140873   33.790971   13.607795   12.159443   11.291924    2.305059   47.488746    8.258553   34.767295    4.114971   38.049775   11.921504    6.617268  155.527397    7.248779   38.953697    9.480887    4.036875   11.482242   32.455158  150.068715  145.747337   21.482566   67.751140   11.711464   13.561105   51.567220   18.851348    5.562944   46.574791    4.258905   12.702161   61.886273    3.041765   36.177015   45.500177    8.451314   88.596773   10.416177   74.490067   22.658396    5.755291   18.815471   14.840147  190.999383  198.469907   12.707554   11.762923  191.599963   35.908999    2.954980   18.970269   47.348787  120.124442    8.265568    2.513698    3.299950    3.953942   21.932521   17.592901    5.789794   26.005061   14.170024    1.578683    9.864253  400.000000
