NO1 NO2 NO3 NO4 NO5 DE-LU DK1 FI GB NL SE1 SE2 SE3
 -345.293405  1075.437018    38.628739 -1072.277047  -667.119136     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -424.669451  1266.309488   -14.817883 -1102.874985  -767.893541     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -430.123808  1320.408429   -55.237205 -1107.122884  -779.998137     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -463.532099  1353.250650   -79.223114 -1117.906714  -796.024253     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -450.259265  1249.753721   -78.024046 -1127.074109  -792.419710     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -383.464720  1053.874989   -42.616232 -1143.511837  -672.632935     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -321.318807  1074.333243     0.531566 -1167.203611  -626.583176     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -288.362161  1076.709024   -23.896897 -1184.269740  -613.408550     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -294.938430  1074.666217   -21.796976 -1196.328066  -625.796550     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -295.427761   929.455725    16.226903 -1190.508873  -629.956177     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -300.777475   875.896433     2.881521 -1179.309548  -589.316503     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -303.460489   914.793781     5.927706 -1168.732553  -631.940394     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -300.671661   904.257285    10.226095 -1175.273145  -629.512529     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -308.500768   922.678351    15.768743 -1170.170404  -642.037079     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -317.460277   883.286289    30.412625 -1170.347953  -642.410145     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -308.885547   862.176502    35.474913 -1175.178665  -581.676471     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -319.804847   871.660896    33.753613 -1172.705346  -580.172185     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -361.465405   793.048484    28.109014 -1173.338670  -680.707384     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -382.142497   574.657368    29.954785 -1179.049959  -646.911127     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -381.784284   510.945569    16.550523 -1179.471295  -621.766169     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -376.628178   533.616152    21.174419 -1182.544755  -383.811102     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
 -302.090051   649.702078   -71.131400 -1188.839755  -696.970677     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
