Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -4.059296   -0.398966    0.010255    0.215359    0.084678    0.023822    0.138889    0.038081   -0.011814   -0.014198   -0.058723   -0.003569    0.004034    0.030419    0.130485    0.060085   -1.405219    0.053661   -1.771027   -0.008820   -0.812114   -0.006473    0.298109   -0.120372   -0.073868   -0.032344   -0.019946    0.014867    0.001889    0.001699    0.014711    0.005271    0.004307   -0.000721    0.000000    0.001501    0.000932    0.015251    0.445605    3.050278   -0.758065   -0.033955   -0.007604   -0.010348   -0.000876    0.016699    0.001402    0.018623    0.005500    0.009520    0.029761    0.005285    0.003531    0.011915   -0.179929    0.021717    0.008349    0.017999    0.016442    0.088757    0.033015    0.055772   -0.009617   -0.018813    0.038901   -0.016969    0.016750    0.005121    0.011342    0.033016    0.113528    0.024504    0.444722   -6.416964    0.002132    0.003885   -0.000000    0.005923    0.010902    0.001043    0.000000   -0.001342   -0.000791   -0.002268    0.002147    0.000977   -0.397797   -0.001662   -0.073974   -0.262313   -1.423284   -0.002068   -0.051384   -0.378072   -0.008283    0.106936   -0.129356    0.015939    0.433801   -0.004963   -0.001451    0.011123    0.001666   -0.361798    0.165768    0.000000   -0.006025   -0.585296   -0.199159   -0.139875    0.019121    0.331634    0.268659    0.263789    0.034759    0.002981    0.005697    0.049914    0.006223   -0.011072    0.118229    0.010608    0.238720    0.320246    0.045700    0.616653   -0.002434    0.001597    0.002840   -0.049500    0.003218    0.000000    0.000514    0.080406   -0.013948   -0.027262    0.022820   -0.336733   -0.129476   -0.014346    0.000655    0.099640    0.850642   -0.210318   -1.119101   -0.383069    0.232866    0.011245    0.070324    0.053302   -0.011491    0.014632    0.065418   -0.124526   -0.017645   -0.028509   -0.006194    0.203459    0.267200    0.240108    0.047981    0.124987    0.020387    0.070690    0.004621   -0.050858   -0.007106   -0.009844   -0.217044   -0.004329    0.020939    0.029661    0.026481   -0.013491   -0.069421   -0.177597   -0.197054   -0.038604   -0.044215   -0.002959   -0.094511   -0.534351   -1.377588    0.028571   -0.006325    0.021032    0.065220    0.007246    0.000359    0.090414   -0.040940    0.041562   -0.210569    0.152542    0.078535    0.110838    0.106460    0.045124    0.043554   -0.113117   -0.117316    0.054550    0.033123    0.476727    0.105360    0.010827    0.055235   -0.066228   -0.168249   -0.000000   -0.000489    0.000681   -0.001198    0.120495    0.059120   -0.008840    0.050594   -0.011882   -0.000498    0.010506 -342.419238
  -3.995850   -0.407067    0.010190    0.200507    0.088612    0.023333    0.136185    0.035575   -0.011590   -0.013915   -0.056236   -0.003438    0.003971    0.028337    0.127459    0.055995   -1.360882    0.052102   -1.715827   -0.008566   -0.786300   -0.006317    0.292599   -0.117891   -0.066602   -0.028820   -0.019514    0.014847    0.001886    0.001668    0.014387    0.005172    0.004232   -0.000712   -0.000000    0.001478    0.000460    0.014944    0.417949    3.026600   -0.588378   -0.020215   -0.005662   -0.005133   -0.000861    0.016473    0.001365    0.016824    0.005128    0.009418    0.028540    0.005256    0.003507    0.011819   -0.178245    0.020158    0.007765    0.016933    0.015319    0.085104    0.032765    0.055323   -0.009424   -0.018416    0.046140   -0.008350    0.015346    0.004761    0.010574    0.030822    0.105953    0.024287    0.404230   -6.411397    0.002104    0.003542    0.000933    0.005914    0.010880    0.001040    0.000000   -0.001334   -0.001571   -0.000000    0.002142    0.000974   -0.406041   -0.003288   -0.060499   -0.256129   -1.300528   -0.001233   -0.047557   -0.332456   -0.004932    0.070804   -0.146614    0.015360    0.430087   -0.003694   -0.001433    0.010543    0.001645   -0.358457    0.143764   -0.000000   -0.005959   -0.580387   -0.197407   -0.137102    0.018719    0.329102    0.267007    0.261702    0.023037    0.001978    0.003777    0.042590    0.006152   -0.010976    0.117416    0.011480    0.229927    0.318114    0.043446    0.611873   -0.001450    0.001586    0.002822   -0.050419    0.003212    0.000000    0.000514    0.080010   -0.011069   -0.025609    0.020790   -0.328060   -0.132358   -0.014057   -0.000000    0.098407    0.844692   -0.208530   -1.109951   -0.379956    0.231598    0.011135    0.065587    0.052932   -0.011417    0.014526    0.064101   -0.061774   -0.017481   -0.021211   -0.006138    0.201652    0.264354    0.237232    0.047305    0.124116    0.020243    0.070176    0.004575   -0.049359   -0.006958   -0.009689   -0.213586   -0.004246    0.020909    0.029451    0.025814   -0.013359   -0.068728   -0.176135   -0.195413   -0.038259   -0.043842   -0.002889   -0.089553   -0.529999   -1.424244    0.028316   -0.006266    0.020867    0.064885    0.007222    0.000358    0.088133   -0.039886    0.041285   -0.204569    0.151319    0.078014    0.107301    0.105474    0.037588    0.043243   -0.110698   -0.114802    0.052111    0.032855    0.472541    0.104662    0.010757    0.054809   -0.059563   -0.151205   -0.000000   -0.000484    0.000674   -0.001186    0.119191    0.058731   -0.008666    0.050140   -0.011677   -0.000491    0.010494 -358.584067
  -3.992681   -0.393792    0.007036    0.216326    0.066477    0.015548    0.094455    0.039050   -0.011550   -0.013873   -0.049203   -0.003008    0.005664    0.031391    0.164471    0.061824   -1.372358    0.057663   -1.729297   -0.006465   -0.754962   -0.003167    0.390615   -0.117615   -0.066342   -0.028729   -0.023373    0.011106    0.001880    0.002778    0.017021    0.006887    0.006343   -0.000472    0.001287    0.002205    0.001369    0.020936    0.428807    3.085827   -0.434306   -0.046469   -0.011169   -0.015166   -0.001715    0.008185    0.001829    0.019647    0.005669    0.010349    0.021182    0.003912    0.002792    0.009058   -0.177858    0.022380    0.008609    0.017638    0.015941    0.063223    0.022042    0.030654   -0.010964   -0.018373    0.030646   -0.016643    0.016944    0.005294    0.011093    0.034002    0.109369    0.025077    0.426877   -6.336613    0.002621    0.004706   -0.003681    0.005897    0.010837   -0.001035   -0.013027   -0.005282   -0.003880   -0.006707    0.000000   -0.000968   -0.393325   -0.001639   -0.072340   -0.235479   -1.295154   -0.002842   -0.053483   -0.335815   -0.009718    0.103568   -0.107260    0.016002    0.433263   -0.007279   -0.001426    0.011289    0.002277   -0.333437    0.159558    0.006276   -0.003529   -0.565734   -0.179739   -0.136740    0.011220    0.318223    0.268960    0.285911    0.033814    0.163248    0.309985    0.054967    0.007274   -0.000000    0.084840    0.005654    0.230297    0.319946    0.046037    0.610062   -0.003339    0.001298    0.001870   -0.047335    0.003200    0.000000    0.000384    0.080594   -0.019074   -0.023288    0.015735   -0.352397   -0.122681   -0.017999   -0.003206    0.097844    0.843384   -0.201713   -1.083938   -0.371856    0.233018    0.011539    0.067807    0.035711   -0.028185    0.007768    0.038428   -0.182516   -0.017334   -0.041773   -0.006108    0.200016    0.259366    0.233541    0.046722    0.081957    0.013043    0.045080    0.004530   -0.044750   -0.008333   -0.008913   -0.199135   -0.005083    0.020852    0.020624    0.020658   -0.011973   -0.064026   -0.137847   -0.175740   -0.034920   -0.025602   -0.001450   -0.098370   -0.583203   -1.057625    0.028715   -0.006117    0.021203    0.065683   -0.007175   -0.000000    0.097269   -0.034393    0.041767   -0.194649    0.149449    0.086583    0.111228    0.104249    0.033139    0.029119   -0.132640   -0.137523    0.053458    0.021043    0.273447    0.072046    0.006834    0.033450   -0.059392   -0.150725   -0.010269   -0.000481    0.001670   -0.000391    0.120724    0.042442   -0.007969    0.041101   -0.013288   -0.000326    0.007329 -337.025655
  -4.114681   -0.405293    0.007463    0.198835    0.065652    0.017885    0.083124    0.035180   -0.008109   -0.009731   -0.051922   -0.003217    0.004512    0.037701    0.163628    0.058326   -1.415550    0.062479   -1.777087   -0.006418   -0.787098   -0.003144    0.388967   -0.082486   -0.059466   -0.025379   -0.015303    0.016665    0.002821    0.002212    0.018219    0.007705    0.005262   -0.000705    0.001919    0.002558    0.002268    0.020828    0.612524    4.171463   -0.419100   -0.039909   -0.009325   -0.012664   -0.000000    0.024274    0.001815    0.018087    0.006810    0.012420    0.022190    0.004095    0.003013    0.009904   -0.182762    0.025556    0.009820    0.015995    0.020444    0.066178    0.023537    0.034118   -0.007696   -0.012026    0.030346   -0.016401    0.015208    0.006906    0.015276    0.044361    0.152710    0.033094    0.632864   -6.363912    0.001774    0.004395   -0.002766    0.010618    0.018974    0.002071    0.000000   -0.003967   -0.003109   -0.002239    0.003199    0.000969   -0.403837   -0.003268   -0.059229   -0.230157   -1.179378   -0.002440   -0.051920   -0.336484   -0.008115    0.273755   -0.053145    0.019712    0.569430   -0.006078   -0.002129    0.008853    0.002908   -0.294195    0.256491    0.012450   -0.001168   -0.563335   -0.171374   -0.095911    0.014723    0.483862    0.360148    0.471595    0.089490    0.162250    0.307506    0.060725    0.010827    0.015848    0.084874    0.006608    0.314940    0.429107    0.043148    0.812560   -0.002867    0.001293    0.002020   -0.047152    0.005763    0.000000    0.000577    0.108170   -0.017747   -0.023934    0.013088   -0.353096   -0.118034   -0.011769   -0.000000    0.122826    1.114417   -0.196151   -1.079823   -0.370602    0.312533    0.015241    0.094722    0.038085   -0.022586    0.008851    0.050441   -0.152409   -0.016734   -0.034882   -0.009132    0.268978    0.257071    0.231437    0.046291    0.087734    0.014026    0.044955    0.004916   -0.049367   -0.005463   -0.008781   -0.212504   -0.003339    0.037548    0.020630    0.021139   -0.009516   -0.056495   -0.102542   -0.126872   -0.029676    0.000000   -0.001438   -0.098573   -0.584342   -1.059220    0.037513    0.024238    0.027725    0.086045    0.014363    0.000711    0.105396   -0.034150    0.055947   -0.204738    0.199740    0.149991    0.148184    0.129293    0.023981    0.031089   -0.086869   -0.090034    0.040849    0.022695    0.301342    0.076561    0.007222    0.036077   -0.053041   -0.134492   -0.009145   -0.000718    0.001661   -0.000000    0.158525    0.042469   -0.007819    0.040840   -0.008173   -0.000486    0.009426 -323.034935
  -4.115814   -0.405742    0.007002    0.196933    0.065209    0.017759    0.092730    0.034036   -0.008073   -0.009688   -0.051781   -0.003208    0.004507    0.035876    0.180145    0.054947   -1.441753    0.058945   -1.804818   -0.008421   -0.809693   -0.006209    0.387518   -0.082084   -0.059194   -0.025273   -0.015215    0.014799    0.002505    0.002202    0.018044    0.007654    0.005247   -0.000703    0.001915    0.002546    0.002261    0.023651    0.588265    4.166293   -0.416577   -0.039684   -0.009276   -0.012591   -0.000000    0.024182    0.001342    0.016525    0.006485    0.011843    0.021093    0.003897    0.003006    0.009882   -0.183016    0.024216    0.009316    0.015156    0.019477    0.062925    0.023416    0.033923   -0.007658   -0.011963    0.030262   -0.016347    0.015065    0.006588    0.014595    0.042419    0.146094    0.031651    0.597045   -6.376667    0.001878    0.004396   -0.002752    0.009428    0.016240    0.002067    0.000000   -0.003952   -0.003095   -0.002231    0.003193    0.000967   -0.404484   -0.003271   -0.070813   -0.229110   -1.173613   -0.002024   -0.051604   -0.334544   -0.008069    0.239582   -0.053172    0.019256    0.558718   -0.006044   -0.002128    0.008798    0.002899   -0.294404    0.236560    0.012439   -0.001167   -0.564239   -0.171548   -0.095492    0.014628    0.459262    0.352932    0.440091    0.078322    0.161332    0.305614    0.054048    0.010800    0.021125    0.084500    0.006570    0.307716    0.418292    0.041468    0.800947   -0.002853    0.001289    0.002015   -0.047212    0.005115    0.000000    0.000512    0.105742   -0.017644   -0.023842    0.013022   -0.351033   -0.118165   -0.011721   -0.000000    0.119878    1.096934   -0.196407   -1.081755   -0.371310    0.305422    0.014572    0.090640    0.037926   -0.022479    0.008824    0.050143   -0.151532   -0.016754   -0.034679   -0.009147    0.266507    0.254653    0.229115    0.045775    0.087392    0.013974    0.044810    0.004919   -0.053400   -0.005431   -0.008753   -0.212442   -0.003319    0.033342    0.020538    0.020571   -0.009520   -0.056483   -0.102623   -0.126998   -0.027217    0.000000   -0.002842   -0.097972   -0.580899   -1.053896    0.036784    0.018166    0.027198    0.084458    0.007164    0.000710    0.099720   -0.039278    0.054816   -0.212636    0.197882    0.139208    0.145115    0.128183    0.025974    0.030940   -0.086373   -0.089534    0.039071    0.022567    0.326687    0.076243    0.007568    0.035881   -0.052837   -0.133969   -0.009093   -0.000719    0.001660   -0.000000    0.155444    0.042285   -0.007789    0.040730   -0.008142   -0.000484    0.008372 -322.982891
  -4.130806   -0.406826    0.007036    0.214041    0.065791    0.017937    0.093511    0.037796   -0.009791   -0.011752   -0.052207   -0.003234    0.004528    0.039513    0.163321    0.064212   -1.353369    0.062149   -1.706506   -0.004255   -0.744344    0.000000    0.389475   -0.099584   -0.065413   -0.025550   -0.015386    0.012965    0.002195    0.002216    0.018198    0.007712    0.005275   -0.000707    0.001930    0.002566    0.002279    0.020836    0.597865    4.241225   -0.435875   -0.039965   -0.009337   -0.012682   -0.000425    0.021689    0.002260    0.020851    0.007144    0.013069    0.021212    0.003914    0.002787    0.009027   -0.183457    0.026658    0.010256    0.016755    0.020660    0.060260    0.022099    0.034170   -0.007741   -0.015122    0.030465   -0.024738    0.016779    0.006925    0.014736    0.044650    0.148396    0.033500    0.642953   -6.395166    0.001887    0.004414   -0.002769    0.008261    0.016270    0.001036   -0.006525   -0.003971   -0.003113   -0.004481    0.002134    0.000000   -0.405461   -0.003282   -0.071548   -0.232126   -1.275217   -0.002443   -0.052000   -0.336972   -0.009751    0.277288   -0.071802    0.019045    0.554974   -0.007303   -0.002139    0.010039    0.002925   -0.315910    0.260264    0.012576   -0.002355   -0.567019   -0.173095   -0.115821    0.014783    0.467198    0.349889    0.446701    0.090487    0.163721    0.311046    0.066618    0.010912    0.016076    0.084997    0.006618    0.305635    0.424319    0.045550    0.790366   -0.002871    0.001296    0.001868   -0.048807    0.004484    0.000000    0.000449    0.104589   -0.019140   -0.024111    0.013966   -0.353618   -0.119043   -0.013832   -0.000635    0.120876    1.094199   -0.197607   -1.086325   -0.372626    0.302341    0.014761    0.092004    0.035760   -0.022613    0.007760    0.037986   -0.152627   -0.016843   -0.041920   -0.009178    0.262364    0.258814    0.232686    0.046471    0.082019    0.013046    0.040949    0.004538   -0.044153   -0.005490   -0.008831   -0.213307   -0.003353    0.029212    0.020661    0.020185   -0.010800   -0.060604   -0.103785   -0.144296   -0.030041   -0.000000   -0.000000   -0.098725   -0.585222   -1.060629    0.036428    0.018406    0.026899    0.083550    0.007186    0.000356    0.105062   -0.028321    0.054260   -0.192154    0.196088    0.141281    0.143623    0.130510    0.030603    0.031133   -0.087324   -0.090531    0.043978    0.022730    0.301843    0.072159    0.007612    0.036130   -0.053382   -0.135413   -0.010303   -0.000722    0.001671   -0.000391    0.154223    0.042526   -0.007875    0.040956   -0.009869   -0.000488    0.008380 -323.885385
  -4.046119   -0.398267    0.007125    0.229192    0.072989    0.021060    0.116658    0.040461   -0.011788   -0.014164   -0.051777   -0.003142    0.006317    0.033726    0.166011    0.065654   -1.380552    0.058129   -1.740897   -0.004343   -0.759871   -0.003200    0.394982   -0.120017   -0.068039   -0.029341   -0.023843    0.011146    0.001573    0.002815    0.017220    0.006981    0.006428   -0.000480    0.001313    0.002244    0.001862    0.021189    0.474052    3.247373   -0.444002   -0.040665   -0.011385   -0.015490   -0.001748    0.011120    0.002306    0.021297    0.006104    0.010659    0.021519    0.003771    0.002822    0.009157   -0.179773    0.023808    0.009169    0.019392    0.017471    0.061124    0.022469    0.031308   -0.011187   -0.018752    0.031082   -0.025416    0.017689    0.005667    0.011954    0.036691    0.120989    0.026079    0.485544   -6.419626    0.002660    0.004774   -0.002812    0.004737    0.008172   -0.000000   -0.006583   -0.005359   -0.003947   -0.006796    0.000000   -0.000000   -0.397656   -0.001660   -0.073850   -0.241627   -1.331282   -0.002478   -0.052982   -0.342999   -0.009920    0.107621   -0.111555    0.016332    0.444419   -0.007430   -0.001449    0.011868    0.002331   -0.344108    0.166898    0.006480   -0.003619   -0.576207   -0.185090   -0.139534    0.013996    0.360148    0.276634    0.298931    0.034953    0.002995    0.005731    0.061663    0.008722    0.000000    0.081721    0.005775    0.247345    0.333070    0.049039    0.629330   -0.002916    0.001220    0.001891   -0.048095    0.002573    0.000000    0.000385    0.083316   -0.019486   -0.023816    0.016014   -0.360037   -0.125769   -0.018413   -0.003272    0.102289    0.870431   -0.206058   -1.102039   -0.377383    0.241333    0.011950    0.074902    0.036287   -0.028680    0.007869    0.039081   -0.186408   -0.017128   -0.042675   -0.006195    0.205843    0.265828    0.238531    0.047578    0.083205    0.013233    0.041531    0.005047   -0.045038   -0.008494   -0.009075   -0.201871   -0.005174    0.016745    0.020976    0.020458   -0.012294   -0.065960   -0.142838   -0.181449   -0.036217   -0.026705   -0.001463   -0.100594   -0.595967   -1.077413    0.029261   -0.000000    0.021536    0.066880   -0.000000   -0.000000    0.098245   -0.034617    0.042738   -0.195753    0.154732    0.090424    0.114322    0.107584    0.038146    0.029645   -0.135212   -0.140260    0.058952    0.021487    0.307787    0.073184    0.007335    0.034127   -0.060589   -0.153933   -0.010486   -0.000489    0.001362   -0.000800    0.123196    0.043136   -0.008146    0.038646   -0.013557   -0.000331    0.008402 -325.260806
  -4.060009   -0.411734    0.007254    0.223710    0.068678    0.018818    0.097381    0.039543   -0.013736   -0.016512   -0.052549   -0.003187    0.004046    0.029210    0.112750    0.060966   -1.426125    0.051705   -1.796581   -0.008953   -0.824728   -0.006566    0.249264   -0.139974   -0.075429   -0.032921   -0.028421    0.013078    0.001584    0.001140    0.013528    0.004436    0.003244   -0.001211   -0.000665    0.001139    0.000472    0.012293    0.434809    2.985354   -0.595699   -0.062999   -0.015640   -0.021345   -0.002226    0.005654    0.001422    0.018891    0.005285    0.009726    0.022034    0.003837    0.002860    0.009270   -0.185418    0.020857    0.008026    0.017507    0.015840    0.065610    0.021598    0.032349   -0.013047   -0.022340    0.023662   -0.025859    0.016993    0.004910    0.010896    0.031783    0.110205    0.023713    0.421486   -6.474786    0.002249    0.003597   -0.004824    0.004767    0.008242   -0.002107   -0.020081   -0.008224   -0.005675   -0.011563   -0.001085   -0.002965   -0.409737   -0.003329   -0.075292   -0.267999   -1.365055   -0.003394   -0.060164   -0.389952   -0.013658    0.073057   -0.151395    0.016205    0.442315   -0.010229   -0.002189    0.010889    0.001353   -0.387415    0.149452   -0.003294   -0.007336   -0.598942   -0.209709   -0.162615    0.011662    0.316745    0.274317    0.271538    0.023667    0.002021    0.003887    0.044132    0.005070   -0.017075    0.083805    0.004973    0.238843    0.329631    0.047634    0.631069   -0.004502    0.001240    0.001921   -0.051126    0.002594    0.000000    0.000452    0.082314   -0.023024   -0.025459    0.013734   -0.384674   -0.139199   -0.020884   -0.003998    0.101091    0.870717   -0.216916   -1.142817   -0.390288    0.238788    0.011525    0.068135    0.037164   -0.041259    0.008008    0.039868   -0.256857   -0.018840   -0.058828   -0.006210    0.207907    0.272362    0.244268    0.048744    0.085068    0.013512    0.042295    0.003816   -0.051615   -0.010120   -0.009995   -0.217303   -0.006160    0.016844    0.020252    0.021405   -0.016164   -0.074320   -0.199418   -0.217250   -0.042066   -0.054479   -0.002999   -0.108494   -0.616374   -1.108889    0.028998   -0.012966    0.021293    0.066117   -0.014682   -0.000728    0.087061   -0.041491    0.042292   -0.213493    0.156473    0.080884    0.113083    0.108967    0.034370    0.030469   -0.161094   -0.167118    0.053789    0.022189    0.289932    0.074936    0.007131    0.035202   -0.067349   -0.171270   -0.012035   -0.000492    0.000344   -0.002020    0.122469    0.041890   -0.009005    0.039220   -0.013808   -0.000839    0.008444 -351.632401
  -4.127613   -0.416866    0.007750    0.223070    0.081545    0.024660    0.121301    0.039435   -0.010476   -0.012597   -0.047880   -0.002963    0.004116    0.026267    0.096315    0.056005   -1.531054    0.047722   -1.856873   -0.011538   -0.852882   -0.010110    0.203358   -0.106842   -0.065059   -0.027390   -0.020688    0.016835    0.001903    0.000581    0.012479    0.003627    0.002205   -0.001971   -0.001353    0.000387   -0.000481    0.009428    0.392363    2.700327   -0.548753   -0.042298   -0.011807   -0.013437   -0.001358    0.008608    0.000974    0.016355    0.004753    0.008752    0.024279    0.004242    0.003356    0.011199   -0.187354    0.018974    0.007285    0.016294    0.014150    0.069154    0.026406    0.039828   -0.008299   -0.016251    0.039812   -0.008731    0.016244    0.004415    0.009789    0.028568    0.098648    0.022713    0.353382   -6.634880    0.002502    0.003345   -0.001942    0.005967    0.008258   -0.001056   -0.013436   -0.005510   -0.003262   -0.006969    0.000000   -0.000991   -0.413727   -0.003372   -0.050959   -0.210142   -1.207654   -0.002560   -0.055275   -0.366002   -0.010316   -0.000000   -0.193148    0.016044    0.429212   -0.007725   -0.003333    0.010675    0.000689   -0.433991    0.109271   -0.010077   -0.009958   -0.626632   -0.228540   -0.124014    0.019808    0.270409    0.264155    0.208246   -0.000000   -0.000000   -0.000000    0.032380    0.002584   -0.023284    0.103062    0.008015    0.229274    0.313881    0.047415    0.609957   -0.003020    0.001439    0.002092   -0.054653    0.003248    0.000000    0.000581    0.078587   -0.018844   -0.022356    0.015709   -0.368758   -0.145497   -0.016998   -0.003383    0.096853    0.835416   -0.229472   -1.174689   -0.400573    0.228215    0.010382    0.060987    0.042381   -0.023717    0.010360    0.054112   -0.161691   -0.020730   -0.044443   -0.006281    0.203904    0.277093    0.248393    0.049598    0.097819    0.015686    0.051071    0.000861   -0.058563   -0.007364   -0.007790   -0.221053   -0.004480    0.021083    0.024202    0.020502   -0.018969   -0.083276   -0.240184   -0.255132   -0.048275   -0.074234   -0.004610   -0.102767   -0.596458   -1.072014    0.027988   -0.026493    0.020506    0.063676   -0.007363   -0.000365    0.080074   -0.048706    0.040648   -0.219967    0.154785    0.059007    0.105374    0.107727    0.039708    0.036799   -0.117217   -0.121597    0.053193    0.027510    0.379927    0.084804    0.008767    0.043630   -0.057004   -0.145018   -0.008485   -0.000749   -0.000699   -0.003287    0.118714    0.051504   -0.007041    0.045591   -0.010519   -0.001367    0.010566 -358.672504
  -4.207525   -0.423209    0.006001    0.227357    0.106563    0.030689    0.157011    0.040189   -0.008882   -0.010681   -0.037757   -0.002295    0.005997    0.017915    0.078852    0.053958   -1.573606    0.040364   -1.908915   -0.014207   -0.876908   -0.017254    0.155645   -0.090601   -0.048259   -0.021672   -0.016859    0.011266    0.001274    0.001188    0.009939    0.002782    0.004502   -0.001509   -0.002075    0.000000   -0.000983    0.009642    0.135711    0.749996   -0.596579   -0.064830   -0.016060   -0.021977   -0.001842   -0.002919    0.000000    0.015188    0.002922    0.005398    0.020383    0.003708    0.003873    0.013190   -0.189855    0.014558    0.005580    0.017396    0.008338    0.054252    0.022181    0.033308   -0.006758   -0.013238    0.064456    0.017714    0.016573    0.002403    0.005336    0.015612    0.051136    0.010957    0.204239   -6.680475    0.003659    0.004025   -0.004949    0.003596    0.005537   -0.002128   -0.020381   -0.006993   -0.005811   -0.009421   -0.001095   -0.001999   -0.419065   -0.003426   -0.012948   -0.150058   -0.853985   -0.003476   -0.060221   -0.392405   -0.014052   -0.192161   -0.279461    0.011740    0.255086   -0.010523   -0.002642    0.012128    0.000000   -0.486928    0.022683   -0.017292   -0.011487   -0.638096   -0.242447   -0.105096    0.028238    0.056274    0.146144   -0.000000   -0.061828   -0.005239   -0.010167    0.026548    0.000000   -0.054311    0.090540    0.005121    0.114846    0.162127    0.047043    0.362504   -0.004106    0.001650    0.001627   -0.054141    0.001959    0.000000    0.000389    0.041667   -0.023714   -0.016764    0.021317   -0.389856   -0.157400   -0.012981   -0.002064    0.073025    0.480249   -0.239076   -1.213407   -0.406754    0.121176    0.005711    0.031597    0.035475   -0.036230    0.006993    0.096315   -0.264446   -0.021685   -0.060590   -0.006379    0.121145    0.168468    0.253635    0.050589    0.080696    0.011670    0.038800    0.000879   -0.065546   -0.006000   -0.005531   -0.210427   -0.003649    0.012700    0.020737    0.015602   -0.020745   -0.093373   -0.304716   -0.314810   -0.055349   -0.105715   -0.007847   -0.111892   -0.635089   -1.137836    0.018036   -0.047929    0.013174    0.040992   -0.014866   -0.000738    0.067607   -0.056034    0.022399   -0.237972    0.091759   -0.024443    0.060223    0.063891    0.045203    0.031238   -0.095466   -0.099042    0.064102    0.022839    0.299271    0.076602    0.007300    0.036194   -0.046337   -0.117955   -0.012388   -0.000763   -0.000714   -0.003363    0.070286    0.045232   -0.005014    0.052247   -0.008914   -0.001047    0.008481 -358.394264
