Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
-1123.523038    88.308057    -0.023092   -22.254784    69.321400    20.503619   -15.913178    14.014484   322.934545     6.064036   283.745258    23.134582   643.113180    43.252009  -136.451122   -12.883639  -332.184285  -324.427640  -342.751546   114.420341  -254.760605   161.899833  -390.109750  -142.461997    20.270556   182.911511    -0.237908   -17.016229    -1.490400   101.534874   117.321962    91.794201    10.732792   176.889557    42.362887    15.749320    23.613222    81.969402   -23.728577  -713.025834   -92.307479    63.467649    12.607661    55.265160     0.994006    28.962897   102.740831    17.180758    -0.174699    40.347623   120.298424  -167.258264     3.022742    62.197262   138.064661   106.378814   164.151729    43.515510    37.614381   103.011848    93.121583    15.367280    78.366085   -19.119585    -7.001977   -50.092715     5.136521    30.542917     4.130707    22.887791    45.768385    -7.450368  -163.723563  -239.775766   291.237209   200.669319    53.535444    19.824325     9.418696    -5.347672   -48.169170    30.476781    17.982573    12.474506    -9.497049    41.084009  -427.815710   395.691363   -39.949982  -143.903426  -307.621308    85.080355    10.643195   -23.680719     8.824984  -165.092910   -98.437797    75.029672     2.366398    32.882908   439.096512    36.119865    17.735682  -111.266460  -112.537984    -2.595902    24.958238    44.670833   -47.464564  -143.847397    21.615425  -101.737093   -22.850778  -195.133939   -70.065434    -3.571069   649.909557    91.662815    64.601512   -21.603131    71.520784    65.773118   -39.982422   -41.608571    22.737006   -70.549327  -149.427176    32.973554     2.661939   106.329864    -6.209648  -555.898404    -0.645197   -15.709678    25.800180   161.253245    28.082625   -30.468043   -24.188283    18.829759    15.572227    17.688426  -115.147053   -32.854852   -93.278039   -16.857205    -6.022044    -4.077421    99.138008    -9.428172    25.948788     1.463342   -99.098196   -95.313161    18.298715   -10.789356   198.000000    71.312640    73.129902     1.906788    -0.000000   -47.627243     0.560713   -35.873468    60.001908   -36.842689    36.832001    93.532033    -4.981299   155.580593    -2.075585    23.373346    26.837716    -4.867215    -9.462260  -102.057730  -100.908808   -10.762592   -43.550322   338.695004    -7.413330   -43.828276   -11.106696    85.299082    25.400203    -3.324274     3.216283   -49.362557     7.921079    37.062807   -23.959729    57.177703   -85.794772    -7.857100   258.921071     8.755652     1.825097     7.164408   -12.334659  -170.965376  -170.355837    55.130338    25.716178  -186.371252   -10.671861    33.701770     0.458927    62.866381    13.766878    43.030578    83.165566    75.044806    14.378675   142.226111    -1.422715     3.654550    -5.226562    -6.163895     2.158717    12.721735  -494.266589
-1193.456078    93.719752     0.101521   -19.649997    39.036003    16.604063   -12.698341    14.451803   279.196682     6.121594   284.110150    23.152053   666.824209    43.988069  -142.356579   -11.445084  -308.667324  -338.810984  -336.349751    71.749536  -257.123107   109.911835  -417.206427  -136.463646    21.577113   182.282457     1.253689   -16.490615    -1.499583   471.406125   129.192763   109.758558    44.095364   139.236429    57.903065    20.412005    30.987876   118.219450   -10.086860  -631.352844   -89.891871    56.918248    12.400840    46.173335     1.146363    29.941985    73.106340    17.851532    -0.049421    40.593114   120.571919  -167.206087     3.092109    62.477441   144.592130   106.826560   164.349656    43.880900    37.827299   103.290034    93.504871    16.236348    77.125893   -18.353383    -5.725190   -47.743243     5.398321    30.676431     4.403314    23.747736    49.227072    -6.727363  -174.087183  -263.927764   209.491102   188.473686    53.767351    20.153177     8.679388    -5.059394   -46.394767    29.221101    19.682824    11.510690    -9.200017    38.286124  -245.900192   172.124665   -47.420149  -138.942726  -295.963253    90.816524    10.894376   -22.425212     9.034293  -150.575694  -100.819248    75.234859     7.562256    32.549279   383.803717    36.313764    17.672099  -114.979339  -103.590224    -3.160816    33.959884    41.673126   -49.632539  -137.950404    22.987653  -108.727597   -19.027053  -181.332490   -65.288151    -3.175300   474.184953   157.667707    64.421990   -21.957266    72.716659    66.012872   -36.146776   -30.431586    23.357881   -64.909149  -153.524021    33.000843     2.707112   107.472248    -6.029501  -553.242987    -0.626943   -14.402218    24.894358   161.373424    27.708593   -29.584839   -22.838916    19.561958    15.804917    14.695240  -106.216806   -34.597197  -102.208394   -19.895702    -2.117160    -3.774204    82.715546    -8.781674    26.210101     1.785482   -94.461680   -95.105096    18.817351   -10.202934   198.000000    72.286879    60.341917    -0.000000    -0.000000   -46.010316     0.841677   -34.692450    55.070021   -35.215262    37.358411    93.767270   -10.428769   156.232489    -0.898579    23.698505    21.310055    -5.204145    -7.560920  -105.366524  -104.936438   -10.521641   -44.302694   334.354028    -7.105153   -42.672827   -12.851041    84.012805    27.785078    -3.071919     1.415693   -47.607304     8.018573    18.775116   -21.464733    47.172114   -82.008641    -7.047452   263.715778    10.405730     2.233072     7.955025   -11.823094  -165.043538  -164.548327    55.868445    26.131886  -179.480726    -9.455152    30.555343     1.121577    60.553074    10.400589    43.307599    81.539853    47.662608    10.549819   116.717883    -0.826007     3.809116    -4.715365    -6.615552     1.451209    13.019732  -510.888494
-1093.137615    83.847229     0.293277   -15.688025    38.439822    15.592049   -14.425738    15.134319   252.741167     4.462466   284.644941    23.178272   635.437588    45.337924  -157.087492    -9.148352  -302.182060  -322.108208  -335.210786    93.138366  -238.704831   147.631889  -455.927678  -127.381174    23.556807   178.455459     2.136808   -15.761304    -1.361941    79.222665   116.000869    90.833599     9.388186   303.932172    45.542461    16.397833    24.596338    78.367533    14.064104  -611.565542   -85.771909    56.598473     5.797094    35.176943     1.375178    31.377807    93.131694    18.908658     0.194927    41.065045   120.991417  -167.125766     3.199169    62.910003   135.389377   107.656689   164.683718    44.465233    38.789173    96.581450    94.091561    17.565720    68.926148   -18.130008    -8.205797   -45.709272     5.805357    30.900933     4.933442    25.276582    55.463816    -5.421808  -151.417787  -286.945125   136.960666   205.175167    54.126576    19.760392     9.627705    -4.881050   -43.663112    28.834219    19.992883    12.430712    -8.740668    38.699973  -141.409667   451.953848   -52.787782  -131.477125  -277.643812    97.891552    11.293354   -20.663823     9.398007  -118.249951  -115.563870    75.570236    16.069719    27.753156   439.447671    36.628138    17.393980  -130.246067   -85.148817    -5.780809    27.790953    37.041688   -55.607006  -132.674098    23.416645  -100.694170   -12.728596  -151.991755   -54.805750    -2.376261   283.113518    97.953728    63.380802   -26.416518    74.549784    66.379618   -29.462973   -20.482682    24.296635   -55.549472  -154.240975    33.042891     2.776733   105.347109    -5.750816  -544.844802    -0.598675   -12.134858    23.305744   159.332956    29.703077   -28.047615   -26.174672    20.668261    16.153670    16.532173   -91.427236   -36.495428  -110.087008   -22.622526     4.542650    -3.201637    90.934477    -7.790175    20.912377     2.281410   -88.042261   -91.675627    17.912012   -13.161983   198.000000    73.912287    56.353595     0.000000    -0.000000   -43.528365     1.273274   -32.875205    58.560558   -33.321152    33.226247    95.298656   -21.449552   148.466927     0.000243    24.196835    18.555129    -6.002446   -10.782168  -119.552624  -118.139297   -12.196227   -51.386630   277.799093    -6.540370   -40.749087   -16.223341    82.705917    33.361495    -2.656158     1.224090   -44.762212     7.488409    41.194225   -20.587889    45.310887   -77.816401    -5.675043   277.914821    13.152501     2.935667     9.078170   -11.039476  -157.218140  -158.204759    57.078575    26.767799  -168.946948    -7.588727    25.612070     2.135652    49.920085   -11.262451    42.980051    83.078051    57.239968    14.092592   115.183408     0.088992     3.856498    -5.583595    -6.367803     4.429947    11.890843  -528.574336
-1080.433667    89.102675     0.315980   -15.779817    38.524588     3.011436   -12.099025    15.116086   252.679773     4.505146   284.617746    23.176789   632.685285    45.382053  -147.764556    -9.176060  -316.961419  -321.550818  -326.625352   119.918635  -238.759451   147.680498  -431.551482  -128.106373    23.299892   180.179702     1.975086   -15.625142    -1.348492    52.037286   114.265558    89.564753     4.111863   172.620719    43.267814    15.537182    23.342969    76.162075    15.813467  -630.875789   -84.990415    56.576310     7.830616    35.550870     1.364001    31.387258    62.609331    18.907791     0.204556    41.090215   121.069712  -167.115671     3.204353    62.914412   137.440438   107.673266   164.687664    44.447722    38.741399    83.379429    94.234009    17.926481    71.281125   -18.261778    -6.736141   -45.208602     5.798864    30.904800     4.933925    25.342559    55.911318    -5.332705  -145.598986  -269.004529   120.526648   212.859695    54.214709    17.484911     8.985985    -4.565858   -43.238902    28.941715    21.562305    12.603633    -8.692510    38.747581  -224.367682   526.706462   -49.116129  -132.500255  -282.352782    97.181721    11.462433   -21.212788     9.608549  -116.155699  -106.083658    75.576974    16.436078    27.884717   438.910737    36.615014    17.570194  -120.729339   -83.791861    -4.104543    26.357281    40.198234   -51.708840  -131.719921    16.927478  -104.980972   -12.391276  -149.780850   -54.176533    -2.359122   348.362865    88.031366    64.035081   -23.617748    74.923150    66.480113   -28.996840   -22.297670    24.282660   -55.018241  -154.086237    33.045981     2.782652   105.697846    -5.728190  -549.210854    -0.597165   -11.991201    27.347058   160.011150    28.346101   -27.834948   -27.135166    20.582171    16.134244    15.651256   -90.564510   -34.804346  -103.194829   -20.349755     4.971021    -3.164749    82.526373    -7.574993    24.007145     2.327852   -89.847657   -98.883529    18.031939   -12.158904   198.000000    73.996026    50.302029    -0.000000    -0.000000   -43.122057     1.335670   -32.685464    54.587042   -33.251560    37.022037    94.224238   -16.740490   153.889118    -2.895478    24.299162    22.503884    -5.414905    -9.713906  -110.326609  -109.511958   -11.114756   -46.898086   269.909140    -6.527903   -40.186776   -17.143823    76.538306    33.620415    -2.652597     1.222448   -45.007936     7.592342    41.933698   -20.264124    41.900766   -77.703683    -5.589585   278.122973    13.301878     2.976002     9.009305   -10.862798  -158.162143  -158.549600    57.022208    26.936640  -165.852744    -7.236266    24.367318     2.396108    54.077262    -3.002546    40.813504    83.039600    60.146014    16.982629   106.445232     0.273751     3.827372    -5.282695    -6.415126     2.097772    13.508897  -535.870424
-1077.469195    90.785111     0.300819   -16.089563    38.371653    11.960799   -15.586407    15.065015   270.986290     6.161689   284.676890    23.180637   634.233193    45.206145  -142.589138    -9.387996  -305.790321  -322.847959  -334.588463   109.882016  -246.525162   138.378815  -416.381513  -127.243399    23.469505   183.272866     0.278221   -15.633555    -1.341757    59.206693   112.246777    89.854302     5.014867   256.397161    44.789494    16.185842    24.242958    77.028047    11.677611  -619.274324   -87.091050    59.311630    12.726838    49.016729     1.379235    31.405329    63.638332    18.795638     0.170429    41.016449   120.986504  -167.121988     3.207501    62.946430   138.274993   107.566855   164.650334    44.403146    38.626262    78.816188    94.056674    17.453685    71.347598   -17.295318    -9.425540   -45.855590     5.762312    30.879766     4.869336    25.126940    54.816236    -5.556965  -158.119056  -261.808012   184.490381   243.812768    54.117475    17.094318     8.905127    -4.834469   -43.521547    28.835696    19.016456    12.449261    -8.690520    38.739895  -494.322063   556.888445   -43.106478  -131.623494  -278.163448    86.170995    11.175762   -22.463099     9.353092  -121.579849  -100.261264    75.541946    15.328345    33.077710   438.955260    36.593159    17.680011  -114.705136   -87.232465    -3.077818    27.774906    42.051612   -49.445071  -132.939776    20.990712  -107.314951   -13.260742  -155.260357   -55.785910    -2.410969   339.917492    87.236189    64.449609   -21.800501    74.506021    66.348403   -30.129399   -27.202309    24.195251   -56.417509  -152.033569    33.045110     2.780924   106.242873    -5.712320  -549.728012    -0.593832   -12.330641    27.595234   158.668510    28.043547   -28.567216   -25.894216    20.671836    16.159255    15.915572   -92.774817   -34.225042  -100.620090   -19.472313     3.951074    -3.261489    84.095107    -7.804854    25.189846     2.301516   -88.442379  -104.104291    18.177006    -8.800693   198.000000    73.761308    52.665227    -0.000000    -0.000000   -43.529380     1.277989   -32.814312    56.514808   -33.687623    33.217307    93.857792   -14.942864   140.910542    -3.266616    24.182738    27.032697    -5.035990    -8.021268  -104.813272  -104.432668   -10.209940   -44.045736   293.959566    -6.756561   -41.323222   -15.789592    78.433344    32.685803    -2.682065     1.236029   -45.295433     7.498493    40.167379   -21.021686    43.366116   -78.696418    -5.807866   276.472061    12.933171     2.867261     9.077165   -11.071804  -157.112470  -158.533574    56.927336    26.715825  -170.113201    -7.607960    25.378471     2.065204    48.402225   -14.615226    40.220108    83.198971    56.019191    13.443909   109.108412     0.073196     4.019151    -6.365387    -5.919875     2.116744    12.135649  -509.733629
-1087.814222    95.139349     0.226313   -17.850006    54.350802    16.965891   -19.949557    14.753214   330.359088     7.742261   284.199832    23.158192   636.358057    44.489646  -147.502210   -10.446262  -321.939915  -321.256222  -347.250259   153.378892  -256.314996   169.772081  -424.999533  -134.017050    21.425421   184.833500     0.518453   -15.640238    -1.262102    52.064769   114.225846    86.190674     5.031167   157.764470    36.683027    13.449153    20.322506    74.341789    -4.802878  -712.964270   -90.138309    66.356049    13.452191    56.262119     1.209596    30.321811   103.085291    18.296005     0.035737    40.726715   120.796669  -167.150667     3.172170    62.803507   139.808191   107.159861   164.488694    44.140039    38.063039    68.420778    93.750100    16.709149    80.953327   -18.548130   -12.310968   -17.829425     5.574983    30.768870     4.597325    24.255575    50.466435    -6.443689  -177.518830  -268.160065   281.533785   243.355873    61.382946    15.436526     9.724024    -4.659915   -44.349936    31.154866    15.348379    12.116716    -8.782448    40.356991  -494.745017   504.751390   -19.721318  -140.365589  -298.081674    79.379357    10.863289   -24.653373     9.173270  -144.109852  -111.222195    75.373923    10.629891    34.045290   437.531374    36.454991    17.540469  -125.184388  -100.800381    -4.729862    23.202573    38.368195   -52.739638  -140.592882    22.967254  -121.113308   -16.772364  -176.775126   -62.446757    -2.597137   523.590848    86.188850    63.861346   -25.326315    73.649985    66.143288   -34.649086   -32.122872    23.767151   -62.090943  -147.185020    33.028696     2.755203   105.427653    -5.754882  -562.385395    -0.596427   -13.654709    30.329465   157.957228    26.482578   -29.627699   -27.187922    19.802349    15.898802    16.233295  -101.679685   -35.746269  -104.538972   -20.521899    -0.068001    -3.639560    98.735842    -8.261830    29.121541     2.095381   -92.568013  -113.369447    17.962739    -8.959210   198.000000    72.798048    68.501848    -0.000000    -0.000000   -44.640420     1.088770   -33.582150    65.571311   -35.586166    32.666517    89.792313   -17.062033   141.097575    -5.442220    23.944734    28.537132    -5.858117   -12.532738  -114.490928  -112.510591   -12.579650   -49.578105   295.571072    -7.144124   -42.751372   -13.791336    85.921515    28.476904    -2.838269     1.992195   -46.293981     8.137525    41.895346   -23.870287    51.888748   -82.981363    -6.682870   265.698235    11.468960     2.430348     8.257917   -11.456439  -166.612449  -168.407365    56.407969    26.360021  -176.528816    -8.439482    26.222792     1.522797    46.684556   -21.660020    38.472234    82.883133    99.102723    14.108344   129.301053    -0.338723     3.806178    -7.579362    -5.161268     1.780858    13.514290  -470.758959
-1109.651999    96.148585     0.167349   -19.715205    64.080753    19.151218   -30.472172    14.420748   444.673363    14.800586   283.667309    23.133738   645.615504    43.687987  -153.553592   -11.602326  -346.854765  -320.282601  -359.893102   157.063266  -269.957518   222.597636  -439.469834  -138.218678    18.964480   189.594317    -4.064403   -15.620352    -1.184739   122.539478   125.781125    94.347062     9.757351   298.886667    44.281937    16.431360    23.866809    82.858720   -24.430989  -841.518873   -92.508588    65.566366    13.437270    57.371117     1.031465    29.159292   105.769415    17.753632    -0.118000    40.392788   120.656802  -167.172666     3.148651    62.681203   140.152628   106.701394   164.312549    43.850360    37.622807    43.205991    93.532382    16.188035    96.968032   -19.946208    22.124713    10.490864     5.373114    30.648960     4.334004    23.276794    45.297220    -7.486350  -197.599614  -279.689676   291.983066   232.740366   114.499740    11.686209     9.796243    -4.468167   -43.756969    33.420006    15.991944    15.671453    -8.776146    44.570067  -496.843014   434.126947   -23.436967  -150.128117  -324.273182    70.569156    10.585522   -27.527641     8.978075  -169.160723  -124.428961    75.192120     5.455350    35.489657   439.419945    36.298918    17.375254  -136.212645  -116.998231    -6.725665    24.579235    35.229125   -56.887790  -146.944568    21.352603  -121.198495   -20.688571  -202.497134   -69.741693    -2.805607   649.683005   147.562309    63.173927   -29.565364    73.029656    66.000356   -39.962053   -42.552975    23.309145   -68.474694  -146.330146    33.018454     2.734544   105.167923    -5.782531  -579.907043    -0.598154   -15.180981    29.870299   155.403232    22.215238   -30.493443   -28.953065    18.873186    15.625973    18.116057  -111.706549   -37.662114  -110.428938   -22.215953    -4.694312    -4.082871   112.166771    -8.628007    26.432050     1.953605   -97.862429  -134.368221    17.823617    -8.547616   198.000000    71.718003    73.555189     4.609542    -0.000000   -45.485467     0.941394   -34.175333    67.678445   -37.563592    31.625611    84.597454   -20.519075   138.793308   -10.084476    23.771484    28.471378    -6.370707   -13.808877  -126.044647  -122.474356   -14.315638   -56.233856   314.621410    -7.453977   -43.884672   -12.908549    85.649087    24.174979    -3.003742     3.721121   -47.709729     8.757513    42.757643   -27.334395    61.495869   -87.469746    -7.684115   258.069024     9.826693     1.931450     7.370288   -11.730536  -179.355231  -181.862622    55.789179    26.109069  -181.030264    -9.046935    20.949311     1.141990    37.054074   -41.619515    34.522464    83.055990    76.351505    18.523478   152.218301    -0.634486     3.539038   -10.268170    -2.631278     4.394304    14.838473  -465.188793
-1117.537181    87.871306     0.094293   -20.951537    71.165884    20.213992   -29.340827    14.195856   457.706515    14.308744   283.368217    23.116168   653.460958    43.255998  -164.425957   -12.304303  -344.218841  -320.927390  -363.923539   156.939706  -271.495589   208.028343  -470.589277  -146.398217    16.859930   188.880985    -2.204043   -15.821440    -1.215574   310.927761   129.983083    99.795112    11.207087   348.700783    47.768676    17.785989    25.819519    86.708837   -32.991857  -896.380588   -93.771059    65.246343    13.560499    57.467381     0.860655    28.295554   106.620758    17.428075    -0.200810    40.231670   120.504774  -167.200965     3.104566    62.480513   137.937867   106.426793   164.209422    43.665800    37.328939    41.464179    93.322570    15.715079    97.832882   -20.312715    45.060113     8.171448     5.245237    30.580168     4.186509    22.779967    43.100664    -7.970529  -198.463208  -293.239985   286.698295   218.682610   126.521088    11.009812     9.630105    -4.587201   -43.977154    35.677912    16.648918    17.254575    -8.863359    44.458040  -500.738474   399.510592   -26.116707  -156.659882  -344.049760    69.135257    10.555701   -28.267250     8.907595  -181.205755  -138.591792    75.093887     2.968319    36.108321   440.594869    36.198070    17.153252  -149.590578  -124.842318    -9.050461    25.835410    31.243288   -62.065516  -154.528625    21.980497  -128.939264   -22.421208  -214.684429   -73.292079    -2.907311   649.320016   150.422806    62.300729   -33.961414    72.376413    65.871072   -42.237298   -45.139972    23.019965   -71.376073  -146.208135    33.000868     2.707660   104.834122    -5.853696  -576.214516    -0.605013   -15.829855    30.053604   156.266476    23.274911   -31.036761   -31.544596    17.964446    15.361378    20.699565  -116.182049   -39.606993  -118.512373   -24.640004    -6.608346    -4.297261   118.393907    -8.965091    25.915237     1.749663  -102.335558  -138.200961    17.675521    -8.296137   198.000000    71.230216    73.177385     7.978054    -0.000000   -46.430226     0.772235   -34.912019    70.297930   -37.756372    36.098832    85.647485   -25.053352   155.167263   -11.202773    23.590946    28.395535    -7.082400   -15.824669  -139.645106  -134.279884   -16.127479   -63.177189   336.274984    -7.483893   -44.495805   -12.077603    85.499284    21.942653    -3.098871     4.036531   -48.709952     8.715104    41.668643   -26.706391    66.169788   -89.146434    -8.101207   254.533889     9.149160     1.703584     6.561459   -12.006488  -184.637060  -186.326482    55.429949    25.879292  -184.910122    -9.710510    21.300574     0.784721    40.243585   -37.001972    33.881455    83.195082    66.467394    18.325630   165.379679    -0.951200     3.275973   -10.043859    -3.267603     5.360544    14.727821  -456.620112
-1129.180791    72.504221     0.112639   -20.667888    74.959584    20.562958   -33.052085    14.249555   460.133509    14.552292   283.259260    23.120845   664.837435    43.165905  -169.563203   -12.264010  -356.052154  -320.646555  -377.398317   156.415804  -271.368213   177.135279  -480.234988  -144.004979    17.443382   189.365798    -2.341437   -15.803993    -1.207369   564.693146   147.023618   119.548616    42.531723   223.898757    63.325679    22.976530    33.941072   161.014692   -34.248722  -907.796006   -93.036317    65.210574    13.467472    57.468849     0.916938    28.382617   106.613538    17.418254    -0.225563    40.174815   120.546799  -167.192944     3.120475    62.560862   136.812894   106.336113   164.199828    43.714587    37.299510    37.425526    93.400532    15.844151    98.053555   -20.050902    50.412995     8.204735     5.261907    30.579816     4.206449    22.714319    42.371841    -8.031111  -201.020640  -312.848091   194.943717   289.529548   129.573758    10.706205     9.841133    -4.562677   -43.557263    35.725200    16.673849    17.326527    -8.822418    44.477879  -473.364152   317.227898   -26.328298  -155.628762  -335.350092    68.331946    10.373802   -28.415741     8.901610  -186.244235  -143.548973    75.102310     3.088995    35.934366   417.205780    36.217474    17.075462  -153.793411  -127.338406    -9.909215    37.904894    29.525959   -62.255496  -154.863928    22.472398  -131.479091   -22.426253  -219.750437   -74.469388    -2.934707   648.059455   158.373455    62.033712   -35.271142    72.542420    65.907201   -42.693966   -48.461079    23.058944   -71.443446  -146.226931    33.006285     2.715967   105.901382    -5.816977  -576.443870    -0.604588   -15.945001    29.646256   154.503568    22.949477   -30.728471   -19.453954    18.336785    15.444650    20.707556  -116.271444   -41.476068  -125.136641   -26.969073    -6.827990    -4.350183   113.944336    -8.854305    25.409392     1.856786  -100.605002  -139.240612    18.159143    -8.530275   198.000000    71.173328    73.087860     7.257911    -0.000000   -46.149280     0.831552   -34.657735    68.190136   -38.871103    35.566247    85.251577   -29.036708   153.060185   -11.487913    23.643372    28.421695    -7.045117   -12.700932  -144.626360  -139.469468   -15.445734   -65.379577   340.031171    -7.595187   -44.170318   -12.586996    85.530557    21.213002    -3.071855     3.094408   -48.671561     8.726877    41.884728   -29.246454    65.189755   -88.885222    -8.207396   254.636363     9.073437     1.664583     6.821417   -11.931835  -183.647297  -187.966647    55.428529    25.943123  -183.420005    -9.527038    20.137034     0.912561    33.856302   -48.004001    33.582340    82.960411    58.733657    18.473371   162.101251    -0.861877     3.392659   -11.325097    -3.075906     1.872107    14.736173  -457.645697
-1116.315653    62.599047     0.106834   -19.982138    74.780489    21.058496   -40.807474    14.344811   469.527284    17.387830   283.136968    23.106720   667.715779    43.168498  -171.286548   -11.960378  -348.469943  -320.890257  -373.001158   155.903168  -272.254043   174.840186  -511.221167  -143.833909    17.024970   189.065959    -2.062176   -15.826274    -1.221293   640.347942   142.051761   117.022578    42.671480   152.565969    57.829667    21.292122    31.548931   158.650382   -32.801990  -903.885994   -95.252809    64.666376    13.363972    56.983257     0.922525    28.525814   105.742977    17.589258    -0.239066    40.164393   120.507187  -167.200277     3.113332    62.529466   133.255905   106.360323   164.229730    43.743133    37.141129    39.247582    93.296447    15.692019   107.899515   -20.307171    56.874948     7.585058     5.343404    30.596750     4.173134    22.716749    42.691518    -8.072978  -200.826911  -357.049417   190.018236   309.394127   133.498353    11.690312     9.562696    -4.578290   -44.291825    35.669726    16.653724    17.223294    -8.885488    44.451053  -509.196158   298.113456   -27.033161  -157.065292  -341.971493    70.056606    10.320896   -29.190907     8.684009  -191.250974  -148.083491    75.132482     3.667187    35.827419   413.230404    36.247963    17.010225  -164.004633  -129.244227   -10.713918    29.222244    17.857273   -69.288374  -156.095105    25.856895  -132.242801   -21.985812  -223.342196   -76.349448    -2.998483   648.788302   154.524646    61.830239   -36.179630    72.391405    65.863911   -42.216427   -45.590906    23.268751   -70.774185  -146.163783    33.005288     2.713932   100.189078    -5.885301  -572.399975    -0.605122   -15.846261    29.245043   152.613415    22.455466   -31.597577   -36.163889    18.314573    15.464249    21.196114  -115.164979   -45.318244  -139.637347   -31.818843    -6.627198    -4.373400   115.486127    -8.964875    25.459824     1.755787   -99.379047  -139.589661    16.809109    -9.507317   198.000000    71.295112    73.193670     7.191959    -0.000000   -46.333115     0.803476   -34.763809    66.131976   -38.049775    36.133812    86.196780   -41.807504   155.112759   -10.447360    23.589219    28.393038    -8.416741   -19.620120  -150.068715  -145.492638   -17.788663   -67.098802   342.786706    -7.796176   -45.517220   -10.381348    85.560229    19.746293    -3.061111     3.780305   -48.531583     8.708341    41.446048   -29.603061    65.113590   -88.388321    -8.086676   253.051351     9.256605     1.699941     6.890067   -11.992106  -185.644458  -191.481875    55.566182    25.872256  -185.449179    -9.710305    20.981293     0.744413    28.498069   -58.223369    34.412445    80.379676    51.864395     9.987862   161.890156    -0.949507     3.307139   -12.682770    -2.963332     1.376856    14.724906  -207.000000
