Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
 -971.072749   153.248349     1.119382   -28.860529    99.390099    21.886359    15.372776    12.879248   510.426729    16.345575   251.088058    20.642865   223.364813   116.296344  -178.972878    -0.875036  -368.653806  -328.508238  -369.437004    60.729841  -304.011818   143.094627  -475.012670  -158.018631    -5.541597   115.891362    -6.062359   -16.724220    -1.188860   331.029670   176.528246   217.256718     8.837430   295.920195   185.758668    67.554952    98.857887   162.504007  -113.683331 -1666.904045  -128.648601     0.338554    -2.273241    20.765198     9.312947    89.132931   112.386670    55.844628     2.157869    99.433969   129.401624  -163.949888     6.245335   123.005210   177.218228   260.017675   389.014670   105.529614    37.980243   106.793379   144.215661    36.921400   108.210353   -23.354273    38.188691   -28.448628     6.506675    74.357028     3.753069    68.503975    27.063699   -12.347582  -362.591708   166.681675    67.522369   123.056572   162.363334    21.237780    14.374571    -4.476793   -51.659097    44.612477    43.048682    21.907300    -9.851413    60.457988  -386.146035   948.185058   -69.670597  -171.238050  -523.876133   110.103968     2.253961   -35.923580     1.786930  -274.860839  -138.405173    80.039125   -11.921338    13.962581   354.999647    61.598448    82.628863   -24.119893  -194.586353    46.940715   331.731705   125.346367    -8.241766  -151.615955    23.786754  -250.777812   -36.308027  -322.806165   -99.830423    -3.703869   190.961982   189.899350   299.389979   -25.167653    91.553358   145.948712   -66.206194   -91.322101    20.949054   -97.928980  -174.213577    53.241937     5.007393   118.497395    -6.358278  -600.000000    -0.635040   -22.219884     9.426181   142.078247    74.045033   -29.250039    19.438188    89.064443    56.143559    46.134007  -158.399148     2.814894    57.584543    33.728872   -23.525203    -6.110488   119.449084    -8.736228    11.365316    10.268599  -116.449739  -196.033519    23.028340   -47.054010   198.000000    69.452545    69.635440    60.663757    12.536649   -57.112948     4.159394   -41.120909    38.424133   -49.998581    34.755423    99.178439   -91.829405   154.659116    -0.149356    32.613045    27.474934     9.297232    88.415846  -121.138839   -98.123102    30.232704   -68.197855   155.496686    -9.767413   -32.290000   -22.398964    90.975805    38.401388    -3.547999    -1.340528   -54.598405    11.329723    30.464960   -42.569244    73.908580   -99.349370   -12.437491   245.234725     4.726348    -0.319764    26.669700   -15.240887  -207.984490  -205.602446    77.214303    44.338226  -266.852012    -7.583327    56.973403     8.026275    56.245090    35.110371    89.759276    40.669352    51.158163    23.001787   181.472171    -1.337791     0.276234     0.952620    -3.282031     4.303983    15.666626 -1075.268325
 -969.711376   151.467179     1.147317   -27.770732    98.993118    22.422002    14.056061    13.053417   507.360572    15.921789   251.238040    20.698726   216.613210   111.839642  -174.853426    -0.832559  -362.139928  -329.276590  -364.812948    54.080178  -298.781146   129.619065  -466.015082  -159.881275    -7.493458   110.161287    -6.944550   -16.699467    -1.183984   322.918181   161.377985   213.375077     8.789439   172.446753   171.376298    66.350187    95.909907   160.807324  -112.463439 -1654.794710  -127.520169     0.913372    -2.139348    20.966279     8.159630    76.691755   110.597974    54.943768     2.059398    95.830801   131.658729  -163.939441     6.261097   123.077986   175.143976   253.083567   375.253432    75.490730    37.973693   107.318644   144.328161    37.198959   107.936894   -23.766562    37.272449   -27.969991     5.198702    71.685085     3.810031    65.659649    27.342293   -12.231247  -359.672419   166.488567    69.680326   114.075614   154.925422    21.353446    14.471141    -4.449904   -51.401110    44.684200    43.098414    22.017195    -9.824407    57.421834  -386.222206   944.298691   -69.966543  -169.300104  -504.736983   110.130157     2.367247   -35.364598     1.912543  -272.765752  -156.449582    79.862144   -11.479952    14.056356   384.017576    56.394821    81.131855   -34.317585  -192.885035    40.906962   154.764921   125.258357   -14.952468  -154.623811    23.383153  -248.962108   -36.054208  -320.372794   -99.238849    -3.685017   497.327413   159.857513   293.949918   -30.772528    89.873648   146.025031   -65.728077   -66.264227    21.224087   -97.262780  -174.180242    53.248750     5.017348   118.136277    -6.346838  -600.000000    -0.634345   -22.124995     9.527666   141.960322    68.159090   -28.962197    18.072987    87.032458    49.948018    46.258740  -157.434107     2.791396    57.492256    33.692711   -23.364151    -6.050160   119.382530    -9.415425    11.820560    10.349513  -113.991757  -192.916387    22.751158   -46.493338   198.000000    68.721130    69.802884    60.832929    -0.000000   -56.702404     4.230345   -40.821816    32.406600   -48.529609    33.838534    95.316104   -91.741494   151.952013     0.016693    32.699453    27.507339     7.439400    85.155825  -133.262904  -109.841700    26.964564   -80.162114   138.740837    -9.955650   -32.366226   -22.753072    90.670531     8.462721    -3.518091     7.149975   -54.327637    11.342313    29.596375   -41.035822    89.476195   -97.018813   -12.363158   245.189049     4.728240    -0.346170    24.342306   -15.101109  -210.264175  -207.879293    78.104291    42.903434  -264.416993    -7.282992    56.998063     8.411176    52.824391    24.403726    89.972384    33.057164    42.370320    18.790091   180.973412    -2.597028     0.065019     0.679062    -3.588185     1.929221    15.941750 -1087.292992
 -968.236395   152.077108     1.179869   -27.853367    98.800285    22.434154    17.574039    13.056832   507.415236    15.979197   251.964820    21.188176   222.071021    77.708503  -176.430616    -0.801936  -355.957967  -329.945693  -348.401364    49.966350  -291.504361    94.648386  -466.881501  -159.504998    -7.299166   110.244550    -6.872679   -16.651688    -1.174575   322.922557   153.643433   212.037807     8.797026   169.817782   169.349468    65.529766    94.756273   159.635775  -105.314698 -1598.797106  -127.560618     1.642351    -1.883468    21.350684     8.052878    72.178425   110.577275    54.930540     0.712919    68.185302   131.764018  -163.925600     6.272132   123.111215   172.784076   248.318023   273.854675   104.647714    38.117083   103.535378   144.524555    37.709916   106.103242   -23.696149    36.749805   -27.971841     5.904385    49.402783     3.849249    40.871828    29.036249   -11.888869  -348.249135   166.348983    73.121384   115.637113   155.046703    20.709559    14.372405    -4.398140   -51.499241    44.821630    42.586998    22.227962    -9.772459    57.476823  -386.246908   943.734235   -69.547293  -166.358041  -501.694360   110.180064     2.335034   -34.692074     2.151966  -264.337226  -164.177095    79.719069   -10.481793    14.235367   387.659861    61.676920    63.020370   -43.956421  -187.122583    40.628642   147.494438   125.205156   -17.027429  -155.175883    23.420149  -240.795070   -34.985982  -311.171282   -96.862680    -3.643057   630.000000   156.941488   238.438282   -29.569226    90.095915   137.593884   -63.862732   -88.487783    21.197551   -95.433349  -174.116915    53.254294     5.026802   117.955454    -6.323578  -600.000000    -0.633005   -21.607455     9.719977   141.431665    69.912870   -28.418023    16.770903    86.516400    49.423320    46.246032  -154.416251     2.775978    57.433789    33.672399   -21.893772    -5.915777   120.210572    -8.320015    11.535999    10.424610  -114.002163  -191.222775    22.547165   -45.423056   198.000000    68.135416    70.006013    60.968740    -0.000000   -56.146234     4.317961   -40.526930    30.708416   -48.886490    33.865738    99.305584   -91.597682   151.970641    -0.703251    32.837374    27.552545     7.025217    80.475923  -141.519232  -118.102056    24.924658   -81.023474   105.479259    -9.727228   -32.426347   -23.687942    90.417163     9.840634    -3.491496    -1.391083   -54.049180    11.366519    28.787955   -41.755614    73.188801   -97.744413   -12.086198   247.774444     5.131501    -0.266906    29.514456   -14.860709  -209.944694  -208.007495    90.824040    43.141139  -259.949375    -6.811342    56.800483     8.004108    49.534308    20.697401    89.486177    30.868309    38.883803    18.700115   180.428252    -2.348834     0.416499     0.515251    -3.519245     1.733531    16.486656 -1090.707999
 -970.344747   150.775861     1.134426   -31.622261   101.833574    23.580643     8.731371    12.419356   517.329937    16.209939   251.227775    21.118111   212.880671   114.133795  -187.348250    -2.778676  -366.688581  -330.137487  -369.143926    59.760708  -300.451279   136.260806  -498.358970  -163.232794     3.479499   126.127874    -7.117750   -18.215724    -1.164494   326.657683   168.176339   214.129113     8.225487   172.287255   174.126011    66.517061    96.197858   159.954007  -129.225767 -1764.348513  -133.030846     4.124834    -1.140790    24.457748     9.337973    87.466278   112.163459    54.492643     1.935923    98.194354   140.212984  -161.181364     7.177894   124.979046   173.440598   257.037791   385.311062   104.090996    37.436195   100.528171   148.286579    40.247325   110.034265   -23.698292    29.422590   -35.610530     6.220695    73.511929     3.364553    66.631646    23.147679   -13.189567  -382.347815   130.447967    66.352050   115.433576   163.893834    20.275073    16.136798    -5.012526   -55.468543    50.520120    47.817660    25.700635   -10.714288    60.502932  -395.171515   953.891969   -73.376295  -171.215767  -520.989615   121.744970     1.841136   -37.521715     3.214700  -295.166704  -156.278264    79.785555   -18.473600    16.333808   381.359226    55.605421    81.935493   -40.928992  -205.041472    40.686778   285.121352   117.512162   -18.319794  -162.810926    33.611227  -265.055541   -41.323403  -339.754201  -107.126175    -4.580427   630.000000   155.761598   296.856957   -32.024806    88.791877   145.455746   -70.559417   -98.081160    20.287910  -104.841444  -171.209493    59.750789     5.063346   117.245627    -6.930361  -600.000000    -0.695701   -23.979529     9.133870   141.517641    71.208270   -29.547461    16.131500    97.593485    56.076378    44.458965  -169.491638    -0.931267    43.179828    29.058429   -28.566953    -6.485993   117.153068    -9.763352    13.569157    10.899637  -120.221557  -208.136795    22.543003   -46.433719   198.000000    68.209871    68.647829    59.785849     7.478216   -60.837446     3.876167   -43.907581    32.673221   -50.650161    34.443148   123.579558   -87.381211   154.794965    -3.779958    34.665303    27.147707     6.639356    79.282740  -139.144381  -110.393083    28.114780   -79.501446   154.730966    -9.944354   -33.016976   -23.093781    90.509251     4.838754    -3.911499    -2.491131   -60.149082    11.918222    27.733215   -46.163583    73.182712   -98.349034   -13.400755   238.340876     2.434743    -0.812211    25.803516   -16.254469  -214.673141  -213.856662    66.690880    43.484428  -279.532425    -8.243580    55.208389     6.031937    49.215598     2.100441    89.378183    34.771177    38.423049    18.405019   179.725902    -2.743875     1.617787    -1.406049    -3.738261     1.817369    19.713949 -1075.996976
 -967.256326   146.643166     1.148124   -31.141141   102.073315    23.428041     7.440817    12.489896   517.393988    16.288922   251.256026    21.119270   210.245131   114.217140  -185.710606    -2.538868  -360.814537  -329.739125  -368.768659    56.801503  -299.317563   136.643671  -497.010246  -162.500077     3.689681   126.230036    -6.913716   -18.110479    -1.160945   326.680807   168.299551   214.185105     8.255531   172.291195   174.137191    66.533101    96.210393   160.142259  -128.949637 -1762.389824  -132.250242     3.137168    -1.323819    24.600109     9.356065    87.567651   112.225215    54.632935     1.948894    98.210597   141.844598  -161.175736     7.183365   124.998781   172.056237   257.140074   385.345653   104.143193    37.453780    94.470168   148.361632    40.440405   110.103625   -23.555241    27.969098   -35.944379     6.269461    73.529336     3.393448    66.700344    23.256037   -13.161806  -381.965871   130.476249    66.352711   115.432946   162.732777    19.316181    16.298189    -4.993027   -54.033144    50.571074    47.852914    25.778810   -10.694723    63.723576  -395.702817   955.546700   -72.966606  -170.474946  -517.617592   121.476623     1.919122   -37.587542     3.053884  -295.232918  -156.348491    79.799311   -18.246961    16.187401   379.129197    55.629009    81.945415   -40.981235  -204.877033    40.714652   285.132963   117.515701   -18.332430  -162.995717    33.482799  -264.844373   -41.221659  -339.708955  -107.152153    -4.581566   630.000000   155.713720   296.886801   -32.013729    92.058050   145.509436   -70.447265   -96.805312    20.417658  -104.633324  -171.311148    59.753401     5.067569   117.245984    -6.921596  -600.000000    -0.695131   -23.962631     9.204061   141.162359    70.768210   -30.142327    16.132373    97.664170    56.097629    44.530875  -169.212574    -0.930002    43.187172    29.061026   -28.497429    -6.471279   117.211198    -9.664621    13.272566    12.264619  -119.570820  -210.615033    22.543132   -46.998091   198.000000    68.256017    68.701212    59.842538     6.947601   -60.612025     3.912535   -43.776905    32.472415   -51.439515    34.516944   123.598874   -87.344931   154.840330    -4.930460    34.719044    27.165805     6.636340    78.649623  -139.243256  -110.491899    28.108160   -75.647711   146.353601   -10.193154   -32.824450   -22.368699    90.523531     4.880578    -3.903067    -2.062366   -60.233654    11.927332    28.283400   -45.678125    73.949052  -100.526855   -13.370431   238.393130     2.466954    -0.791774    25.700963   -16.162280  -213.526203  -213.008649    66.532600    43.574730  -278.331129    -8.058967    55.225364     6.170147    47.687280    -4.258678    88.512819    34.523365    37.990005    18.406504   179.805181    -1.240847     1.639068    -1.990140    -3.681145     1.822338    19.773497 -1076.204579
 -965.730176   147.954580     1.504601   -27.316298   100.304937    22.719554    13.415106    13.143567   507.588468    16.201170   252.720835    21.191546   221.250064    77.765694  -175.173142    -0.552995  -360.140471  -329.635107  -349.319507    50.237691  -287.315608    94.964636  -466.627707  -157.547136    -4.181078   110.553571    -6.398596   -16.619165    -1.142831   322.939135   153.736585   212.078034     8.818805   167.006410   169.350301    65.539366    94.760783   159.775888  -106.221478 -1605.816158  -125.856185     0.872948    -1.941390    21.263593     8.155200    73.044685   110.629671    55.061380     0.719884    68.186659   131.749643  -163.661452     7.017511   124.461153   172.404858   248.399427   273.885507   104.711055    38.103548    92.029581   149.385090    37.601202   106.279029   -23.329215    32.019998   -29.834368     6.664227    49.419042     3.871591    40.906973    28.853770   -11.915305  -349.655533   166.376169    73.121453   115.635728   155.019671    19.329264    14.253070    -4.142657   -51.018378    44.790423    43.171985    22.180047    -9.784300    60.529125  -387.360134   944.802488   -65.804242  -163.899008  -474.627596   110.168823     2.286300   -35.510661     2.097987  -265.697777  -164.853773    79.735217   -10.358945    14.194908   387.658633    61.708162    63.023362   -44.248259  -187.866443    40.567518   147.484000   125.210143   -17.081796  -157.466653    23.857305  -241.885258   -35.031817  -312.542351   -97.250986    -3.654296   630.000000   155.686305   255.979155   -29.782602    92.283226   141.285985   -64.045085   -86.347314    21.327486   -95.469140  -174.131111    54.997756     5.197624   117.955908    -6.328243  -600.000000    -0.633247   -21.672653     9.677018   140.975528    70.414163   -28.539124    16.766135    87.334044    49.484254    46.410764  -154.531134     2.778311    57.442820    33.675209   -22.070649    -5.922752   120.097088    -8.352004    11.157366    11.833507  -112.517711  -198.423748    22.546698   -45.664992   198.000000    68.146071    70.038650    61.019319    -0.000000   -56.130239     4.693270   -40.490415    30.749625   -48.234403    34.024404    99.365417   -91.564937   152.056859    -2.401375    35.609085    27.548482     7.003966    80.542957  -142.066234  -118.529530    24.864114   -81.377996   105.638665    -9.778010   -32.556608   -22.811353    90.437929     9.659132    -3.476268    -0.527889   -54.311685    12.041237    29.218856   -41.899606    74.726017   -96.491739   -12.101571   247.332540     5.091688    -0.267255    29.564216   -14.905565  -207.265318  -206.578683    90.155965    44.660107  -260.894909    -4.665161    55.504895     7.928134    36.920852   -11.241550    88.069484    30.924609    38.940848    18.695387   180.531938    -0.985065     0.485282    -1.185680    -3.365222     1.736471    17.673691 -1090.413376
 -963.172687   142.816776     1.449185   -28.439002    97.548426    23.019126     6.977379    12.936846   510.461341    16.390802   251.778776    21.156981   210.630858   115.161180  -177.144032    -1.198786  -367.374089  -328.618276  -370.234567    57.765701  -293.440669   136.185451  -473.983188  -157.549967    -3.647800   121.768249    -5.919208   -16.550754    -0.973806   326.955765   168.932928   214.618911     8.774595   172.422818   174.478450    66.727699    96.452739   161.582137  -115.781050 -1681.401501  -128.356508     5.637631    -2.238514    20.817379     9.322865    86.900941   111.492199    54.768174     2.115661    97.592898   142.459140  -161.044358     7.353415   124.332657   170.749725   257.721826   382.122319    90.741200    37.921080    83.021584   149.141432    36.991591   108.833624   -23.259054    30.122195   -32.079523     5.431617    73.010478     3.750971    66.974420    26.526077   -12.423017  -365.516397   166.610717    67.524579   115.595671   162.379846    18.062447    17.596912    -4.202527   -51.423685    45.329961    43.061580    22.472238    -9.808793    61.311482  -388.025478   942.633625   -67.463300  -167.565321  -505.175197   114.497899     2.283206   -36.090435     1.819472  -277.255086  -146.685910    80.040415   -12.184860    13.986896   372.441733    55.842436    82.118144   -34.423204  -196.028086    42.216690   206.363746   125.280401   -12.747085  -157.242681    31.261780  -252.915119   -36.599556  -325.244199  -100.503049    -3.722118   493.882530   156.854597   297.516873   -29.712921    92.430289   145.968204   -66.667063   -88.537550    21.065308   -98.330414  -171.046638    54.985009     5.178545   118.139113    -6.354506  -600.000000    -0.634667   -22.360758     9.675231   140.822753    67.208391   -29.175842    19.408197    94.000689    56.151797    46.145446  -159.099779     2.806808    57.531336    33.705044   -23.965681    -6.135145   119.032974    -8.228314     9.482880    11.679254  -113.646835  -210.212670    22.750475   -46.908600   198.000000    69.353955    69.623647    60.673458     1.988841   -56.968154     4.551153   -41.065698    31.193915   -49.196356    34.807438   103.155938   -93.455608   154.691088    -3.982925    35.426014    27.482666     7.881448    82.328456  -129.310023  -100.573539    27.965887   -75.370673   147.111027    -9.736853   -32.211535   -22.089420    90.918105     7.643219    -3.552415    -0.152552   -55.235052    12.013224    30.342950   -42.902960    76.041029   -98.298780   -12.507328   244.216089     4.578662    -0.344088    24.017786   -15.207180  -207.156806  -206.600893    67.948674    44.371132  -266.237309    -5.298767    55.450911     7.489031    39.442427    -8.255212    86.767502    31.548743    39.806232    18.744552   181.354933     0.104609     0.617892    -1.969823    -3.257011     1.912322    18.137440 -1088.998551
 -962.423768   140.234606     1.369568   -29.577963    98.468632    23.461124    10.109541    12.752434   525.880377    16.534359   252.130260    21.142843   224.739354   118.359973  -180.457248    -1.049074  -374.138457  -327.348498  -374.858266    61.977430  -300.930109   153.801413  -478.703240  -160.606011     3.906728   126.676756    -6.612345   -16.588185    -0.994316   335.100865   180.286619   217.170465     8.907964   295.904413   194.600045    67.512526    98.801902   163.428577  -121.677092 -1727.290799  -132.710723     2.516924    -1.135596    24.650551     9.427463   109.219877   113.273605    56.242429     2.197056   100.230656   142.216227  -161.077187     7.322092   125.540172   172.808610   264.636901   392.411506   106.449052    37.806897    81.311056   148.698454    40.957758   110.303113   -23.256985    29.862570   -33.634223     7.847652    74.992944     3.652452    68.918840    25.053992   -12.743204  -374.920920   166.706107    73.711353   135.104878   162.110024    18.019938    17.332166    -4.241491   -52.514812    47.895264    47.995800    22.006603    -9.912137    61.190480  -387.984471   958.438836   -71.568216  -170.073714  -518.303624   121.550803     1.880121   -37.886264     3.124550  -283.471883  -135.409927    80.018036   -13.736196    16.242139   384.528782    75.600542    83.090804   -18.840881  -200.751044    49.962314   335.286002   125.395189    -5.866209  -161.098870    34.354962  -259.437256   -37.716464  -332.301260  -102.239648    -3.771697   148.649806   211.927375   301.024490   -23.469904    98.815367   145.650120   -68.324225   -90.535553    20.783951  -100.292940  -171.250552    59.802119     5.154152   118.677768    -6.404765  -600.000000    -0.637584   -22.786763     9.080884   141.233526    75.584734   -29.107524    19.480056    97.894843    56.485485    45.787712  -162.126361     2.828924    57.604464    33.733295   -25.263988    -6.271156   118.337975    -8.806872    12.909067    11.483731  -116.147330  -219.890889    23.064174   -46.920731   198.000000    69.103832    69.331793    60.419027    19.134369   -58.284323     4.339442   -41.816670    41.815311   -50.737378    34.667357   123.815280   -85.035159   154.976492    -4.157449    35.110245    27.376822     9.764633    89.538985  -117.596481   -94.296153    30.876274   -67.107482   162.375461   -10.084285   -32.638669   -20.353554    90.929729    40.318461    -3.606730    -0.183810   -56.202827    12.147903    31.852036   -44.378362    76.198090   -99.158841   -12.817501   242.128584     4.148620    -0.501213    29.829203   -15.614873  -211.457547  -211.252958    77.617857    43.837018  -275.760001    -6.381835    56.867686     6.671388    43.359768    -7.328622    86.168290    44.927838    51.777776    31.235786   181.151158    -0.458359     1.739181    -1.300339    -2.547890     4.290324    18.086470 -1067.889701
 -984.976030   143.797647     1.525460   -30.700341    98.981704    23.941605     9.028385    12.572095   560.903139    18.855657   251.438992    21.138461   226.032124   121.548944  -185.048291    -1.149719  -386.789699  -325.632962  -390.504248    64.442571  -297.811255   160.045365  -488.431857  -165.684611     3.082598   154.351929    -6.096025   -16.610981    -0.998812   347.506105   181.872400   218.326889     8.818266   345.850137   213.600932    69.140441   110.264961   163.899159  -127.112643 -1770.022718  -143.672063     1.610018    -1.226276    24.557918     9.362627   110.163946   162.684181    57.112891     2.275074   102.865653   145.433798  -161.086582     7.405417   126.797881   172.609251   271.531319   402.698875   108.364411    37.679660    72.764329   148.593540    40.696468   114.894393   -24.482573    29.792732   -31.051942     8.438860    76.975727     3.555330    70.865081    23.659136   -13.052425  -384.127320   166.928855    75.788090   146.004164   164.119563    16.594001    16.853886    -4.266455   -51.373516    50.883648    48.053796    26.442218    -9.937234    66.882628  -388.029461   961.963051   -77.169602  -178.905761  -553.564011   121.760158     1.115860   -43.263014     3.044658  -257.470358  -125.288445    80.134458   -14.972716    16.208431   395.217963    84.541409    84.052643    -6.776747  -205.655291    59.206841   342.529201   125.458512    -3.422126  -166.665345    33.984060  -265.735448   -38.663080  -339.724687   -98.030654    -3.709144   -29.593474   224.198508   307.626890     7.112695    99.265310   154.198247   -69.849333   -93.615425    22.936057  -102.041263  -171.218917    62.175114     5.619858   118.913742    -6.415961  -600.000000    -0.638223   -23.174202     8.089892   140.354192    78.761052   -30.713371    19.557356   124.424793    59.899349    45.564760  -164.806414     2.848068    57.712215    33.773497   -26.378753    -6.408353   117.637121    -8.958733    11.858588    14.082815  -118.415702  -228.193528    23.100760   -47.395854   198.000000    69.177402    69.152907    60.176390    27.514714   -58.600037     4.654129   -42.073820    46.748870   -48.773729    36.980813   125.460472   -48.661657   164.076523    -5.941765    37.823992    27.349454    10.214077    92.065422  -107.491732   -84.585767    32.516113   -62.396298   168.767447   -10.726949   -32.122590   -14.666648    91.056186    49.529207    -3.651035    -0.651138   -56.799811    12.136169    33.912247   -45.979967    75.585411   -99.698230   -13.089681   240.289702     3.809304    -0.605254    30.923577   -15.744840  -218.430231  -218.816501    77.073107    45.280163  -278.053474    -6.657264    56.201552     7.961449    45.041192   -15.516172    90.439872    51.088504    52.048314    44.393062   181.324752    -0.595522     1.571398    -1.355464    -2.797490     5.456703    18.075294 -1058.156351
 -985.079340   143.200450     1.628903   -31.732239    98.249722    23.449481     5.420810    12.398984   616.674666    19.933860   249.644535    20.581184   224.525342   125.835472  -189.473513    -1.245551  -395.259566  -325.356246  -398.689941   106.996629  -306.379837   162.803040  -498.756950  -168.414325     2.044472   156.620360    -5.544506   -16.681279    -0.914803   347.382175   226.651947   219.471974     8.589160   342.092045   213.459588    73.603903   115.416351   163.197434  -136.049312 -1841.930925  -146.912148    -0.275188    -1.582448    23.968049    10.784278   125.540269   169.539494    58.000418     2.381964   107.282987   159.410158  -158.206313     7.478809   126.710111   172.534807   280.811398   416.443625   108.218324    37.471566    64.352420   148.286154    44.899850   124.778421   -24.781306    27.134641   -32.879796     9.036138    80.989509     3.447963    75.294800    21.388820   -13.541748  -399.660084   167.056773    67.480486   135.583558   181.505164    15.267946    16.724255    -3.718868   -52.119359    50.795940    47.908491    26.216872    -9.932785    68.258987  -388.008210   960.893395   -79.221418  -185.836030  -584.160308   121.917810     0.546429   -45.010076     2.715788  -226.461905  -116.136056    80.368158   -16.513024    15.988621   375.854513    84.466186    85.531035    -1.515726  -213.755920   146.762021   346.015329   125.501039    -0.902202  -170.634412    33.632780  -276.350781   -40.032185  -352.270352   -88.129710    -3.787349  -150.102537   222.133503   309.825178    12.986829    98.467835   153.978137   -72.315454  -103.666879    22.669560  -104.640794  -171.252989    62.164067     6.118128   118.918899    -6.450534  -600.000000    -0.640193   -23.820018     9.999834   137.975756    71.835226   -31.177552    19.609536   126.237021    77.173864    45.483593  -168.927444     2.869331    57.784975    33.782865   -28.149549    -6.616928   116.522682    -8.945340    10.045395    13.940788  -120.609703  -240.782906    23.102901   -48.984851   198.000000    70.140701    71.060233    59.868047    27.456409   -59.472579     4.882015   -42.614891    45.361708   -48.214867    38.658530   125.244500   -52.609038   170.449306    -7.659974    37.603949    27.277756    10.028120    93.188627   -98.067641   -75.358987    33.137136   -57.306175   171.824992   -10.929886   -32.853213   -11.072167    91.519093    54.807461    -3.702690    -3.258606   -57.326306    13.692812    36.838216   -43.372721    71.339517   -97.994363   -13.470506   391.607195     3.347370    -0.659635    28.054176   -16.121963  -222.119285  -223.274021    62.607721    44.909817  -284.994345    -6.284030    58.315608     8.269229    39.936571   -26.704326    89.690762    49.341843    51.323525    41.779519   182.172532    -0.986659     1.356962    -2.401331    -2.562967     5.182431    20.660795 -1060.944249
