Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
   -82.865622    -18.300958      0.107006     10.505324      1.637108      0.565100      2.564109      1.822558     -0.243039     -0.292070     -1.709888     -0.108997      0.339714      1.855571      8.677264      3.605084    -36.238437      2.945999    -50.718538      0.599779    -14.018641      1.301090     19.973329     -2.476220     -1.491557     -0.652770     -0.424840      0.190480      0.026443      0.154022      0.948843      0.353165      0.363380     -0.051580      0.045672      0.102073      0.064340      1.226214     27.181916    194.794132     -5.734930     -0.000000     -0.000000     -0.000000     -0.015112      0.356255      0.275435      1.343006      0.335508      0.585496      0.269392      0.049076      0.093571      0.327669    -11.766296      1.254986      0.482512      0.973433      1.011186      0.803402      0.348907      0.627438     -0.170700     -0.333929      1.661070      0.559981      0.891551      0.312357      0.691886      2.013977      6.981997      1.582659     28.462208   -888.749546      0.105770      0.296481      0.021130      0.076408      0.175792      0.045889      0.148274      0.030189      0.000000      0.051036      0.047245      0.021979    -32.198120     -0.236072     -0.863032     -5.296707    -30.822998     -0.000000     -0.783600     -5.305902     -0.000000      7.325102     -9.507694      0.831011     21.068286     -0.000000     -0.077790      0.552952      0.133923    -27.077716     10.940675      0.224456     -0.347039    -56.962196    -15.917929     -2.877439      0.489488     22.500120     13.980611     19.437975      2.381001      0.204215      0.390211      3.294320      0.500324     -0.390304      1.145913      0.131640     12.901406     18.035195      2.332602     24.763755     -0.000000      0.039086      0.033843     -4.183475      0.041509      0.000000      0.006587      4.390660     -0.217582     -0.707110      0.335966     -6.854921    -10.724236     -0.374031     -0.045867      5.385943     37.267760    -18.919276   -110.075546    -38.274003     12.715874      0.726280      4.324924      0.563310      0.000000      0.187403      1.674703     -0.000000     -1.471465     -0.000000     -0.439805      2.874083     -4.008006     -3.601618     -0.719719      1.383789      0.228332      0.848282      0.346801      0.353464     -0.151352     -0.198766     -1.020105     -0.092208      0.270112      0.304639      0.059957     -0.822339     -5.195622    -11.907871    -13.637767     -2.774335     -2.546777      0.499290     -1.764201    -13.024810    -43.990491      1.420244     -0.000000      1.045503      3.242022      0.318809      0.015800      4.963742      1.201887      2.162842     -3.369097      2.849690      5.923803      5.805534      0.216097      0.707326      0.460288     -2.409390     -2.498820      2.508519      0.355245      5.398234      1.099412      0.078882      0.506317     -1.448731     -3.680454     -0.182118     -0.034740      0.136962     -0.028160      5.852051      0.573014     -0.178507      1.238072     -0.244420     -0.035640      0.126074 -41913.581159
   -80.468154    -17.860044      0.106328     10.580601      1.736232      0.553517      2.781312      1.854688     -0.115901     -0.139155     -1.687082     -0.112696      0.363106      2.163638     10.569960      3.825365    -30.986246      3.255087    -44.374849      0.860890    -10.783546      1.470228     25.358615     -1.178907     -1.232144     -0.525966     -0.134647      0.190223      0.026402      0.184903      0.988747      0.448249      0.418939     -0.050169      0.088285      0.146355      0.123321      1.370340     31.370744    222.371055     -5.687654     -0.000000     -0.000000     -0.000000      0.014416      0.658937      0.322912      1.465779      0.376882      0.692232      0.265018      0.048802      0.092937      0.325036    -11.515714      1.399315      0.559976      1.024791      1.129793      0.797852      0.346263      0.622385     -0.109951     -0.105892      1.641804      0.551112      0.914386      0.363483      0.764125      2.353334      8.135190      1.755059     33.900180   -875.178984      0.091332      0.318756      0.041036      0.099357      0.175433      0.045769      0.147686      0.030025      0.000000      0.050786      0.047124      0.042853    -31.555189     -0.230145     -0.417444     -4.373899    -30.042187     -0.000000     -0.777051     -5.263889     -0.000000     14.019176     -5.204798      0.842245     21.528225     -0.000000     -0.101776      0.578674      0.171074    -23.243123     14.345617      0.647365     -0.166849    -54.669481    -14.213326     -1.371017      0.589634     26.037025     14.640878     24.730806      4.561357      0.391603      0.747886      3.954750      0.639848      0.746358      1.158355      0.130586     13.656293     19.468603      2.365320     24.270969     -0.000000      0.038799      0.033627     -3.951563      0.053956      0.000000      0.006580      4.752087     -0.215841     -0.639112      0.345947     -6.799780    -10.107343     -0.213862      0.021578      5.500175     37.548963    -17.516562   -105.745570    -36.808274     13.755519      0.804644      5.035884      0.577441      0.000000      0.186041      2.019176     -0.000000     -1.334944     -0.000000     -0.649062      1.054584     -4.073382     -3.655465     -0.728919      1.374140      0.226725      0.842112      0.383716      0.681152     -0.048011     -0.165456     -0.989613     -0.029294      0.351277      0.302487      0.067762     -0.616355     -4.456472     -8.938871    -10.772152     -2.295536     -0.609405      0.672350     -1.652569    -12.439380    -43.679157      1.460917      0.852116      1.076579      3.347615      0.317751      0.015744      5.506116      1.549872      2.263788     -2.437779      1.750556      7.784659      6.163833     -1.037030      0.835778      0.457003     -0.763817     -0.792130      2.403246      0.367978      5.350829      1.092126      0.078373      0.502413     -1.202097     -3.051585     -0.180688     -0.016826      0.215550      0.053744      5.966173      0.579406     -0.147980      1.226945     -0.116772     -0.034621      0.125926 -42729.179000
   -80.404340    -17.834989      0.105539      9.943271      1.736722      0.553254      2.518809      1.675257     -0.115500     -0.138734     -1.775539     -0.122822      0.328776      2.185006     11.695705      3.616721    -34.915950      3.219971    -53.667829      0.853437    -16.307183      1.452120     28.344025     -1.176152     -1.227325     -0.524296     -0.134392      0.189727      0.026322      0.184755      1.063830      0.499769      0.418634     -0.033042      0.172412      0.191125      0.180689      1.555235     34.685725    236.471812     -5.042780      0.000000      0.000000      0.000000      0.041803      0.855380      0.292627      1.369652      0.394607      0.720334      0.262252      0.048438      0.092493      0.323833    -10.981370      1.427867      0.569294      0.937736      1.196512      0.782761      0.341647      0.613083     -0.054038     -0.105642      1.635708      0.549217      0.857795      0.381191      0.843039      2.448122      8.801025      1.905831     40.215348   -861.779377      0.085169      0.302535      0.040496      0.099065      0.174743      0.045539      0.286601      0.029712      0.017460      0.050306      0.046893      0.042608    -31.465987     -0.229486     -0.415955     -5.151112    -29.918058      0.000000     -0.701967     -5.184148      0.000000     20.040450     -2.502744      0.865891     22.039892      0.000000     -0.127405      0.514812      0.208221    -21.256639     17.312012      1.043326     -0.081749    -52.983891    -13.311439     -1.367403      0.589044     28.884880     15.145809     29.305925      6.543033     -2.545410     -4.833366      3.908797      0.775907      1.430271      1.145343      0.143223     14.332587     20.806815      2.199840     23.202357      0.000000      0.038566      0.033422     -3.786834      0.053758      0.000000      0.006566      4.960109     -0.212541     -0.690323      0.329195     -6.695534     -9.582939     -0.139991      0.062519      5.711949     37.147932    -16.822442   -102.685068    -35.825097     14.340912      0.876999      5.456491      0.553527      0.126832      0.184776      2.017482      0.000000     -1.271985      0.000000     -0.645943     -1.181345     -4.020173     -3.619889     -0.724188      1.361068      0.224741      0.836029      0.444760      0.340594     -0.047915     -0.194973     -0.988562     -0.029228      0.350319      0.299050      0.067140     -0.517213     -3.491190     -6.160055     -8.108009     -1.845749      0.584568      0.664963     -1.626174    -12.247258    -41.971015      1.506536      1.639316      1.112420      3.446101      0.315716      0.015636      5.431593      1.160775      2.352022     -3.251782      0.293820      9.394276      6.439494     -2.022814      0.586555      0.451352     -0.762682     -0.790756      2.157396      0.362594      5.263853      1.080684      0.081436      0.495311     -1.198643     -2.500664     -0.177996      0.016469      0.213753      0.079133      6.141188      0.572973     -0.174323      1.221282     -0.116267     -0.022807      0.125642 -41909.066187
   -91.963120    -19.131094      0.102073     10.041143      1.313030      0.327034      1.932638      1.741416     -0.295965     -0.355183     -1.849087     -0.121256      0.400151      1.884232      9.599534      3.643938    -39.320838      2.992484    -54.023450      0.581906    -16.416608      1.263729     25.671848     -3.010751     -1.873184     -0.857253     -0.550899      0.081473      0.007053      0.186624      0.999463      0.452014      0.423052     -0.033350      0.088264      0.146879      0.123359      1.385083     25.443316    181.378409     -6.770077     -0.319270     -0.089517     -0.059521     -0.029558      0.345233      0.267454      1.380203      0.340341      0.592899      0.262240      0.047746      0.082856      0.282252    -11.600015      1.277228      0.490804      0.978218      0.955735      0.782107      0.329519      0.568069     -0.280896     -0.548668      1.194886     -0.000000      0.865309      0.317551      0.659942      2.039710      6.544273      1.489246     28.566757   -865.492057      0.109127      0.321733      0.000000      0.026546      0.060989     -0.000000     -0.000000     -0.031077     -0.018267     -0.052609     -0.000000     -0.000000    -31.753144     -0.231993     -1.261568     -6.645777    -36.602854     -0.019519     -0.896876     -6.292260     -0.077900      9.170783     -6.421704      0.779214     19.752682     -0.058346     -0.076104      0.570473      0.150400    -24.537734     10.259626      0.429533     -0.250623    -54.531773    -14.052652     -3.500759      0.123303     20.999624     13.072040     18.250735      2.997920     -2.529846     -4.794720      3.579720      0.560022      0.367134      1.125702      0.128855     11.847115     16.944630      2.265274     23.271920     -0.022939      0.034914      0.031703     -3.958718      0.014407      0.000000      0.002819      4.157497     -0.294875     -0.786028      0.325148     -8.003501    -10.032916     -0.514906     -0.067197      5.045027     35.104129    -17.434617   -103.339024    -36.063123     12.012132      0.685858      4.059236      0.533196     -0.132693      0.168168      0.422447     -0.716324     -1.333475     -0.334871     -0.432229      2.576522     -3.984605     -3.587277     -0.717503      1.310162      0.214894      0.735635      0.406402      0.000000     -0.196659     -0.253542     -2.011701     -0.120205      0.093870      0.291249      0.074723     -0.521019     -3.220222     -8.792941    -11.894273     -2.459420     -1.199936      0.485468     -2.023819    -14.712358    -49.058625      1.337544      0.000000      0.988527      3.067954     -0.000000     -0.000000      5.048045      0.785444      2.030658     -4.123187      2.590156      5.571101      5.520568      0.154922      0.683458      0.435246     -3.127274     -3.241227      2.556094      0.347721      4.931058      1.047078      0.081537      0.496060     -1.612443     -4.660147     -0.246923     -0.016876      0.255153      0.105668      5.498992      0.563272     -0.225768      1.102673     -0.298322     -0.023009      0.067553 -41588.102401
   -91.988450    -19.152280      0.101751      9.945129      1.304179      0.399580      1.916413      1.726912     -0.294681     -0.353600     -1.844061     -0.120934      0.399716      1.874505      9.511642      3.613520    -38.618382      2.945990    -48.351651      0.710516    -16.120260      1.248081     22.548698     -2.996062     -1.864609     -0.853661     -0.547725      0.041621      0.007045      0.185831      0.989848      0.449009      0.421824     -0.033287      0.088107      0.146224      0.123013      1.376174     25.413037    181.153607     -6.729323     -0.155427     -0.043597     -0.059178     -0.029426      0.343918      0.263754      1.366068      0.338827      0.591088      0.257637      0.047600      0.082658      0.281625    -11.616109      1.265291      0.486766      0.971090      0.953899      0.768589      0.327819      0.564817     -0.279506     -0.545800      1.191583     -0.000000      0.857149      0.315519      0.656773      2.031692      6.532956      1.486202     28.535232   -867.226667      0.109057      0.321804      0.020640      0.026516      0.000000     -0.000000     -0.152786     -0.030954     -0.018182     -0.052421     -0.000000     -0.000000    -31.804004     -0.232241     -1.256930     -6.615554    -36.423923     -0.009512     -0.891419     -6.255968     -0.037924      9.172587     -6.424931      0.776405     19.704128     -0.028405     -0.076078      0.566927      0.149931    -24.555135     10.250935      0.429142     -0.250331    -54.619297    -14.066932     -3.485459      0.241364     20.981006     13.051837     18.248065      2.998628     -2.530593     -4.793755      3.540124      0.558610      0.367055      1.120739      0.128114     11.827015     16.920404      2.241106     23.222510     -0.011174      0.034814      0.031615     -3.963727      0.014387      0.000000      0.001441      4.154469     -0.293158     -0.782984      0.323520     -7.626186    -10.044047     -0.512797     -0.066957      5.030962     35.040101    -17.457414   -103.523971    -36.132024     11.999672      0.684244      4.053165      0.530960     -0.132063      0.150551      0.827354     -0.712201     -1.335120     -0.162991     -0.432968      2.569765     -3.970622     -3.572428     -0.713737      1.305057      0.214105      0.733256      0.406626      0.337388     -0.195511     -0.252754     -2.011119     -0.119499      0.093773      0.289945      0.074446     -0.521194     -3.219559     -8.799965    -11.906090     -2.460662     -1.200120      0.571186     -1.910460    -14.625667    -48.812011      1.334553      0.000000      0.986762      3.064209     -0.000000     -0.000000      4.983832      1.153098      2.027159     -3.223108      2.584654      5.568340      5.514366      0.154507      0.678564      0.433158     -3.109431     -3.223223      2.538880      0.345762      5.240610      1.042738      0.081168      0.493370     -1.606246     -4.642030     -0.245520     -0.016886      0.254960      0.105627      5.482007      0.548595     -0.224900      1.099719     -0.297177     -0.022929      0.046044 -41515.198672
   -80.413020    -18.961918      0.102237      9.838224      1.589958      0.547083      2.218287      1.658292     -0.114232     -0.137109     -1.859234     -0.121885      0.362226      2.177330     11.613927      3.585679    -34.432822      3.181242    -48.223500      0.842514    -16.077822      1.437382     28.261311     -1.161817     -1.430912     -0.518101     -0.132708      0.155577      0.020225      0.184194      1.056141      0.497396      0.417757     -0.033017      0.172390      0.190617      0.180507      1.547830     34.819667    237.508612     -5.617942     -0.000000     -0.000000     -0.000000      0.028022      0.786241      0.289219      1.356684      0.393672      0.720152      0.262629      0.048463      0.087787      0.303310    -11.503862      1.417325      0.565156      0.929533      1.198265      0.783375      0.330013      0.615062     -0.053413     -0.104339      1.416630      0.276245      0.828743      0.378934      0.839938      2.443243      8.826356      1.909501     38.577150   -863.440139      0.085163      0.302680      0.040616      0.076119      0.174901      0.023314      0.146814      0.029783      0.000000      0.050415      0.046946      0.021817    -31.510109     -0.347036     -0.834725     -5.077746    -29.457510     -0.000000     -0.704511     -5.202006     -0.000000     20.120715     -2.513059      0.862266     22.010828     -0.000000     -0.127459      0.510619      0.208027    -21.323921     17.377596      1.045392     -0.081825    -53.104298    -13.353581     -1.351244      0.582069     29.015468     15.156254     29.434384      6.565941     -2.552776     -4.849911      3.875970      0.775959      1.436086      1.127326      0.143701     14.371654     20.864079      2.176554     23.210735     -0.000000      0.036793      0.031759     -3.792971      0.041313      0.000000      0.005383      4.973923     -0.213278     -0.736469      0.326555     -6.718733     -9.608761     -0.210449      0.061917      5.675931     37.202759    -16.863194   -102.911187    -35.899258     14.378388      0.877968      5.472245      0.554279      0.000000      0.168506      1.994251      0.000000     -1.274515     -0.000000     -0.647082     -1.180639     -4.011623     -3.606640     -0.720305      1.312307      0.215267      0.788269      0.445533      0.336051     -0.047351     -0.193188     -0.988322     -0.028922      0.269163      0.291685      0.074834     -0.518376     -3.498999     -6.183865     -8.136683     -1.852542      0.587038      0.657534     -1.632042    -12.289652    -42.090207      1.501688      1.644261      1.108865      3.444216      0.161683      0.008008      5.377861      1.146981      2.350385     -3.210108      0.294132      9.433237      6.448358     -2.022906      0.580356      0.452406     -0.753165     -0.780834      2.142009      0.348264      5.282261      1.048561      0.081637      0.496790     -1.185091     -3.006173     -0.178591     -0.000000      0.213867      0.079230      6.116658      0.564031     -0.172270      1.162856     -0.115140     -0.022762      0.087995 -41197.134299
   -71.783723    -18.268891      0.103540     10.719914      1.760165      0.489654      2.545264      1.857682     -0.242500     -0.291366     -1.806161     -0.119425      0.407439      1.938426     10.873747      3.873615    -31.434103      3.037255    -45.023201      0.732861    -13.772657      1.489443     26.068818     -2.468929     -1.723659     -0.770209     -0.423220      0.119821      0.013846      0.190021      1.017334      0.460735      0.430643     -0.034067      0.090626      0.150319      0.126628      1.409062     28.206065    193.218716     -5.722692     -0.159269     -0.000000     -0.000000     -0.015077      0.437839      0.299775      1.484423      0.350831      0.644892      0.262838      0.048361      0.084075      0.307681    -11.235816      1.303194      0.523945      1.038241      0.998250      0.783920      0.335531      0.626160     -0.230137     -0.332851      1.445332      0.283808      0.926246      0.339995      0.711276      2.201442      7.259328      1.564723     30.346480   -879.441918      0.105548      0.327599      0.021093      0.052103      0.061290      0.023450      0.000000     -0.000000     -0.000000      0.000000      0.024143      0.000000    -30.999629     -0.235787     -1.310831     -6.121219    -34.613319     -0.000000     -0.781909     -5.659480     -0.000000      9.614109     -6.739785      0.803054     20.660671     -0.000000     -0.077705      0.586255      0.154987    -23.858141     12.110571      0.447106     -0.171308    -54.521086    -14.570295     -2.870409      0.487192     22.329149     13.752158     21.257303      3.122452      0.267529      0.511941      3.635034      0.579993      0.387333      1.144091      0.131370     12.738290     17.819246      2.395983     24.229221     -0.011420      0.037306      0.032152     -3.892861      0.028302      0.000000      0.002827      4.332458     -0.258193     -0.762097      0.350628     -6.840708    -10.345507     -0.454178     -0.045807      5.196544     36.558109    -17.898920   -105.465156    -36.722963     12.549310      0.716982      4.494150      0.541887     -0.000000      0.170878      1.270141     -0.000000     -1.311663     -0.000000     -0.439874      2.675959     -4.120334     -3.697238     -0.737463      1.331283      0.218349      0.799469      0.461802      0.347792     -0.150763     -0.229888     -0.000000     -0.091846      0.184195      0.296127      0.075843     -0.632541     -3.644304     -9.186240    -12.371531     -2.359289     -1.264032      0.587987     -1.760390    -12.997562    -43.911658      1.391556      0.000000      1.024182      3.180611      0.162887      0.008072      5.133296      1.185641      2.124630     -2.469941      2.707815      5.877592      5.716096      0.161375      0.848194      0.459496     -2.400020     -2.489620      2.559777      0.354531      5.386267      1.063453      0.082808      0.505338     -1.445885     -4.254159     -0.216120      0.017004      0.241656      0.082161      5.727297      0.559636     -0.206375      1.181678     -0.244031     -0.023515      0.067744 -43384.702095
   -82.880189    -18.296435      0.105411     10.322621      1.659717      0.423397      2.012550      1.770021     -0.313361     -0.376685     -1.933791     -0.121158      0.305172      1.704474      8.747506      3.504039    -36.777575      2.551219    -51.450351      0.459952    -17.201468      0.892941     20.040843     -3.193163     -2.010476     -0.909823     -0.584658      0.082202      0.013937      0.117087      0.959801      0.356690      0.294122     -0.051964     -0.000000      0.103247      0.065126      1.037243     26.740761    192.818768     -6.527156     -0.164497     -0.045942     -0.062701     -0.031167      0.275626      0.250295      1.281692      0.308390      0.567515      0.269135      0.049212      0.085209      0.290620    -11.768607      1.149452      0.466157      0.951102      0.928113      0.801383      0.345563      0.598455     -0.297625     -0.582440      1.242263     -0.000000      0.859525      0.301990      0.670102      1.954669      6.832719      1.470214     27.185831   -890.259627      0.094464      0.264374      0.021707      0.026814      0.061817      0.000000     -0.000000     -0.000000     -0.019052     -0.000000      0.000000      0.000000    -32.217038     -0.236379     -1.336437     -7.143214    -39.541099     -0.009969     -0.877688     -6.234799     -0.040121      5.040956    -11.203206      0.833732     21.250757     -0.030047     -0.078249      0.561379      0.114175    -29.259519      9.938542     -0.000000     -0.443221    -58.601488    -16.885334     -3.709660      0.256563     20.271672     14.067559     17.921506      1.633000      0.139482      0.268206      2.934773      0.427774     -0.808232      1.173267      0.135763     12.778101     18.129708      2.272900     25.242753     -0.011755      0.036050      0.032655     -4.349272      0.014589      0.000000      0.002840      4.403804     -0.266933     -0.836084      0.324476     -7.743110    -11.266910     -0.548200     -0.095950      5.381067     37.876193    -19.628502   -110.595218    -38.395372     12.775135      0.672529      4.224340      0.554989     -0.138512      0.173885      0.877093     -0.754518     -1.536517     -0.172808     -0.440877      3.014647     -4.085437     -3.664024     -0.731163      1.361090      0.222941      0.761303      0.300808     -0.000000     -0.208176     -0.266405     -2.057135     -0.126712      0.094750      0.303787      0.077465     -1.032623     -5.613038    -13.596715    -15.240915     -3.056337     -3.291453      0.407902     -1.925761    -13.949521    -47.616550      1.424273     -0.457046      1.045842      3.247410      0.000000      0.000000      4.295787      0.411948      2.168810     -3.415886      2.972992      5.378796      5.823795      0.274450      0.549920      0.455002     -3.313941     -3.437857      2.480618      0.366115      5.218768      1.088910      0.084982      0.521256     -1.706181     -4.945435     -0.223256     -0.034950      0.093533     -0.057382      5.883957      0.573661     -0.240023      1.140391     -0.383161     -0.035972      0.068077 -47657.827851
   -84.260237    -19.677399      0.135627     10.367293      2.166765      0.642537      2.911215      1.777305     -0.272368     -0.327521     -1.768895     -0.118832      0.273711      1.445562      7.743720      3.252943    -38.021184      1.824664    -48.022578      0.160376    -20.895621      0.465080     17.158324     -2.777885     -1.676741     -0.730398     -0.477900      0.219787      0.037272      0.080224      0.983770      0.306035      0.226517     -0.089319     -0.096029      0.053408     -0.000000      0.854763     23.070950    158.779218     -5.941966      0.179765      0.050178      0.068528     -0.016972      0.401724      0.164436      1.141881      0.261598      0.481638      0.348355      0.063627      0.106073      0.370029    -11.891482      0.978921      0.401584      0.891900      0.776236      1.023168      0.462106      0.868981     -0.191710     -0.375403      1.867173      0.628651      0.854473      0.259604      0.575571      1.679773      5.816719      1.249996     20.731767   -909.073356      0.095952      0.233565      0.071360      0.114566      0.264248      0.077634      0.335902      0.068872      0.020795      0.116149      0.079903      0.072841    -32.530793     -0.239398     -0.477742     -5.957534    -34.696830      0.010881     -0.895995     -6.021185      0.043843     -0.000000    -14.486074      0.797239     20.257815      0.032833     -0.162201      0.552439      0.070845    -33.348266      7.375799     -0.476988     -0.640453    -60.641805    -17.917531     -3.224353      0.554626     17.576564     13.364814     11.713832     -0.000000     -0.000000     -0.000000      2.603336      0.265552     -1.676458      1.499088      0.193865     11.903773     16.613273      2.275909     25.013587      0.012837      0.044528      0.040802     -4.556354      0.062354      0.000000      0.007591      4.080182     -0.206560     -0.724794      0.404937     -8.040805    -12.296539     -0.509933     -0.078146      5.180254     36.891968    -20.451678   -116.760392    -40.436588     11.848772      0.571379      3.596059      0.741663      0.151197      0.222739      1.893923      0.824626     -1.613664      0.188884     -0.445922      3.631198     -3.833664     -3.725896     -0.743963      1.760744      0.290196      1.021416      0.305341     -0.755989     -0.170117     -0.220842     -3.161055     -0.103489      0.404789      0.389787      0.136340     -1.153315     -6.399028    -16.849856    -18.335513     -3.579030     -4.774172      0.212070     -1.994110    -15.034004    -51.897212      1.365256     -1.907496      1.000306      3.106163      0.541216      0.026853      3.061668     -0.000000      2.056552     -4.429901      3.341944      3.209975      5.471706      0.776877      0.809350      0.608209     -2.707721     -2.808895      2.594356      0.477130      7.408569      1.441666      0.114774      0.691262     -1.616051     -4.111267     -0.172737     -0.035442      0.071813     -0.088123      5.603024      0.749149     -0.199598      1.410283     -0.273498     -0.074826      0.145809 -49933.590166
   -97.280874    -19.976776      0.198730     10.566571      2.652229      0.866261      3.813120      1.811303     -0.215823     -0.259547     -1.451861     -0.097108      0.316658      1.056114      7.924580      2.975598    -39.077879      1.522316    -54.667376     -0.166930    -21.484236      0.239834     17.510112     -2.201612     -1.520169     -0.642408     -0.337184      0.488188      0.075988      0.081964      0.922909      0.252254      0.231305     -0.072432     -0.098220      0.027506     -0.034666      0.874172     10.911194     63.280908     -4.237468      1.026473      0.286064      0.461516     -0.036831      0.112389      0.135698      0.987196      0.191374      0.316688      0.502057      0.091331      0.120075      0.445154    -12.050189      0.715155      0.302272      0.908950      0.550334      1.475982      0.697125      1.361917     -0.205283     -0.264765      2.501705      1.310805      0.846924      0.158624      0.352196      1.030385      3.857097      0.826438     19.014665   -911.932925      0.109990      0.255589      0.190526      0.285849      0.597992      0.204831      1.307759      0.234965      0.139474      0.395695      0.210781      0.192384    -32.950479     -0.243262      0.498492     -4.448141    -28.228947      0.061911     -0.656959     -5.270088      0.250310     -8.243699    -18.204896      0.708392     16.422455      0.187443     -0.080971      0.562711      0.048756    -36.154404      4.661450     -0.741819     -0.755601    -61.751226    -19.165035     -2.553823      0.736194      7.653244     10.171645      4.967241     -2.652409     -0.224774     -0.436169      2.668109      0.183150     -3.104788      2.203929      0.344117      8.406740     11.487875      2.322604     21.634874      0.073139      0.052425      0.062250     -4.635670      0.155745      0.000000      0.016849      2.993494     -0.046687     -0.586158      0.515160     -7.678882    -13.028080     -0.448936     -0.083577      4.403995     30.281411    -20.872812   -118.724280    -40.231631      8.705753      0.376897      2.383349      1.090843      1.014428      0.391600      2.511064      5.553372     -1.644704      1.079257     -0.452913      4.771540      1.831459     -3.804524     -0.758831      2.607111      0.433391      1.586472      0.311875     -1.171643     -0.120009     -0.163950     -2.134332     -0.072983      1.009654      0.581282      0.237144     -1.182464     -6.932945    -20.530214    -21.826802     -3.935329     -6.443794      0.109072     -1.835030    -14.740739    -53.440869      1.116490     -2.998984      0.815539      2.537546      1.430817      0.071036      2.549739     -0.438931      1.558986     -5.485881      3.940792     -0.000000      4.114209      1.916744      1.005171      0.916312     -1.909316     -1.980849      2.776926      0.737872     11.851149      2.147264      0.165659      1.102526     -1.201862     -3.059456     -0.039022     -0.036117      0.120479     -0.059697      4.525005      1.101038     -0.148621      1.659620     -0.216615     -0.050271      0.275619 -50931.017526
