Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -1.119806   -0.231658    0.101430    1.277398    1.241592    0.562794    2.299756    0.218593    0.348920    0.416529   -0.034543   -0.002210    0.103793    0.401661    3.343962    0.684488   -0.432375    0.521314   -0.610699    0.412656   -0.193361    0.638191    8.681098    3.484643   -0.039775   -0.017642    0.807559    0.455240    0.076021    0.101528    0.261113    0.168343    0.189098   -0.000721    0.130837    0.075198    0.094201    0.552018    7.256001   23.244713   -0.197756    1.231031    0.353603    0.464514    0.093486    0.640269    0.092841    0.310701    0.072599    0.139851    0.224334    0.043961    0.055597    0.218109   -0.136310    0.246059    0.099505    0.174324    0.238467    0.679437    0.301085    0.660024    0.328992    0.635527    1.750801    1.820696    0.126369    0.066919    0.153992    0.457508    1.854885    0.388218    7.103418   -6.370125    0.021029    0.058160    0.178254    0.286850    0.642101    0.238334    1.417135    0.269702    0.152327    0.468469    0.246334    0.220325   -0.362697    0.299461    2.553927   -0.141246   -0.800597    0.079768   -0.023979   -0.163259    0.300879    7.596437   -0.129356    0.110037    2.834910    0.225390   -0.001088    0.095026    0.071562   -0.342756    5.210601    0.698711   -0.004820   -0.575376   -0.191782    4.080512    0.801454    3.593337    2.070543    8.298920    2.833051    0.243351    0.489344    1.132656    0.276710    1.286761    0.970631    0.180399    2.117007    3.224106    0.298814    3.262738    0.091692    0.021759    0.036141   -0.048086    0.153322    0.000000    0.015934    0.731594    0.241650   -0.015903    0.196316   -0.174380   -0.129476   -0.010247    0.140194    0.723003    5.048937   -0.205644   -1.100755   -0.377084    2.139570    0.169916    1.090191    0.516039    1.099900    0.249106    2.754326    5.594311   -0.017110    1.275871    0.576899    0.661076    0.640691    0.566955    0.111025    1.283813    0.222845    0.920932    0.087507    0.933804    0.290516   -0.004543    2.247927    0.180014    1.018602    0.260219    0.120985   -0.012265   -0.065767   -0.159837   -0.197054   -0.036030   -0.035372    0.299523   -0.048306   -0.298608   -0.809510    0.190137    1.427358    0.140321    0.453777    1.603657    0.078648    0.911895    1.133897    0.312529   -0.046793    0.539506    3.008349    0.903718    0.303683    0.489033    0.407687    4.589746    4.758710    0.379503    0.321709    5.202389    0.979100    0.079537    0.509718   -0.033114   -0.084125    0.204206    0.045996    0.067895    0.079010    0.754574    0.488083   -0.004080    0.698018    0.358845   -0.000498    0.259682 -321.638067
  -1.102303   -0.228975    0.101385    1.288475    1.246061    0.565061    2.308775    0.222215    0.350704    0.416650   -0.035787   -0.002180    0.104280    0.404603    3.359144    0.692244   -0.366391    0.525199   -0.532498    0.416685   -0.149771    0.644117    8.724355    3.502902   -0.038851    0.569965    0.807732    0.455230    0.076020    0.101488    0.260789    0.169106    0.189004    0.044359    0.130829    0.075545    0.094649    0.551649    7.277515   23.389180   -0.179782    1.231031    0.353603    0.464514    0.093924    0.645609    0.093654    0.313047    0.073135    0.140857    0.224194    0.043939    0.055809    0.218013   -0.135034    0.247906    0.100223    0.176243    0.239268    0.679014    0.302415    0.659771    0.330659    0.638795    1.750169    1.820427    0.127632    0.067399    0.154468    0.460753    1.860553    0.389429    7.136422   -6.318479    0.020796    0.058989    0.179180    0.286845    0.644810    0.238331    1.417109    0.269702    0.152327    0.468458    0.247403    0.220322   -0.359636    0.297836    2.554156   -0.118213   -0.693615    0.079768   -0.023779   -0.161966    0.300879    7.631109   -0.109961    0.109838    2.840670    0.225390   -0.001433    0.095644    0.071870   -0.320725    5.229673    0.701875    0.243455   -0.560713   -0.182785    4.101683    0.801132    3.616120    2.075695    8.329284    2.844366    0.244325    0.491202    1.143739    0.277870    1.292297    0.970068    0.180345    2.122149    3.232507    0.301581    3.268076    0.091692    0.021748    0.036286   -0.044817    0.153319    0.000000    0.015933    0.733610    0.241717   -0.015588    0.198621   -0.172977   -0.120326    0.418096    0.140861    0.721671    5.058813   -0.199262   -1.073559   -0.362146    2.145283    0.170461    1.093653    0.515787    1.099900    0.249032    2.766356    5.594311   -0.015362    1.275871    0.573887    0.661069    0.636290    0.562683    0.110071    1.289142    0.222745    0.920600    0.089116    0.938590    0.290575   -0.004472    2.248157    0.180048    1.018584    0.260079    0.120863   -0.008501   -0.047024   -0.140908   -0.162844   -0.033158    2.006224    0.302237   -0.047901   -0.296176   -0.803781    0.190529    1.433683    0.140633    0.454936    1.603633    0.078646    0.918769    1.144992    0.313303   -0.022730    0.539755    3.018898    0.906126    0.303478    0.501893    0.407475    4.590714    4.759716    0.381844    0.321535    5.199680    0.983195    0.079894    0.509515   -0.032489   -0.082475    0.204261    0.046727    0.069559    0.080200    0.755890    0.487813   -0.003999    0.697590    0.360630    0.031139    0.260726 -306.742263
  -0.963751   -0.228654    0.101332    1.273418    1.234999    0.562461    2.298435    0.218748    0.352371    0.420631   -0.037326   -0.002339    0.104270    0.410932    3.396222    0.692176   -0.475047    0.530744   -0.655940    0.416767   -0.226489    0.644178    8.822431    3.519823   -0.033171    0.600663    0.811642    0.455211    0.076017    0.102041    0.263424    0.170820    0.191115    0.044598    0.132753    0.076270    0.095550    0.557643    7.405961   24.417146   -0.176940    1.231031    0.353603    0.464514    0.094781    0.656421    0.093675    0.313070    0.074267    0.142858    0.223982    0.043911    0.055792    0.217969   -0.134741    0.251246    0.101065    0.175477    0.243621    0.678438    0.302117    0.662712    0.332234    0.641871    1.749969    1.820369    0.126584    0.068486    0.157440    0.467441    1.889327    0.397149    7.299011   -6.290360    0.020685    0.058677    0.179156    0.286834    0.644778    0.239361    1.417059    0.271022    0.152327    0.468437    0.247392    0.220316   -0.358620    0.297845    2.554199   -0.117740   -0.690749    0.079768   -0.023399   -0.151117    0.300879    7.800206    4.093027    0.112418    2.937756    0.225390   -0.001426    0.094834    0.072824   -0.277865    5.304115    0.711171    0.245854   -0.536472   -0.158170    4.121372    0.801117    3.751277    2.137919    8.478676    2.899734    0.404590    0.795478    1.150056    0.281398    1.313644    0.969155    0.180244    2.183092    3.306019    0.299201    3.405885    0.091692    0.021739    0.036118   -0.043159    0.153312    0.000000    0.015933    0.753050    0.241844   -0.015525    0.196906   -0.170325   -0.110808    0.422129    0.143428    0.739572    5.259902   -0.187960   -1.029741   -0.354149    2.201201    0.173416    1.111606    0.515408    1.099900    0.248964    2.766313    5.594311   -0.014183    1.275871    0.573931    0.707590    0.632857    0.560388    0.109766    1.282445    0.222621    0.920272    0.090281    0.933690    0.291969   -0.004457    2.248172    0.180899    1.018550    0.259856    0.120690   -0.005986   -0.039127   -0.086155   -0.111835   -0.024943    2.041063    0.302279   -0.045086   -0.283928   -0.779303    0.196783    1.458150    0.145296    0.469120    1.603587    0.078999    0.927890    1.139396    0.323154   -0.045800    0.574094    3.070115    0.930382    0.326934    0.493029    0.407110    4.612886    4.782716    0.375575    0.321222    5.194710    0.982433    0.079839    0.511719    1.130048    2.836163    0.204365    0.047207    0.070199    0.080973    0.783619    0.487362   -0.003985    0.697373    0.362313    0.031304    0.259667 -302.918441
  21.663969    2.057938    0.100882    1.281575    1.239850    0.562243    2.297703    0.220924    0.349184    0.414828    0.349002    0.016532    0.104246    0.404076    3.358924    0.691567    8.998603    0.525165    9.920126    0.414532    6.612336    0.640870    8.723336    3.487438    1.097611    0.592415    0.804060    0.451510    0.075704    0.101475    0.260718    0.169065    0.188977    0.044366    0.130820    0.075524    0.094629    0.551569    7.258009   49.576156    2.707936    1.224380    0.351738    0.461982    0.093501    0.642621    0.093640    0.311474    0.073029    0.140590    0.223981    0.043722    0.055547    0.216997    0.887507    0.248850    0.100134    0.176023    0.238789    0.675379    0.300670    0.662770    0.327644    0.632908    1.741859    1.811927    0.126956    0.067323    0.154260    0.459980    1.855889    0.388535   10.055568    2.666030    0.020784    0.058951    0.178237    0.284476    0.639361    0.237291    1.410546    0.269702    0.152327    0.466201    0.246327    0.219348    1.878109    0.297856    2.542565    3.865126   16.588984    0.079362    0.275140    1.377775    0.299256    8.682053    4.022490    0.109136    2.830209    0.224175    0.066526    0.095500    0.071835    3.605414    5.222404    0.701707    0.243525    1.384497    1.329179    4.083712    0.797199    7.143732    2.068441    8.316553    2.843037    0.403586    0.792984    1.143633    0.277705    1.292297    0.969187    0.180257    2.112817    3.209907    0.301266    3.250182    0.091214    0.021642    0.036113    0.220991    0.152032    0.000000    0.015805    0.731055    0.240463    0.219041    0.197571    0.894214    0.695011    0.414359    0.140243    0.717204    5.033536    0.731929    2.504946    0.790718    2.137445    0.170103    1.090908    0.515402    1.099900    0.247827    2.752907    5.594311    0.087506    1.268894    0.573962    0.653978    0.630562    0.558284    0.109334    1.282373    0.221598    0.920147    0.089010    0.933655    0.289261    0.157445    2.357325    0.179242    1.010210    0.259862    0.120679    0.238882    0.715278    3.705934    3.294022    0.520508    2.007179    0.300757    0.318773    1.094713    1.826949    0.189342    1.439742    0.139821    0.452283    1.596412    0.078289    0.918481    1.139275    0.312379    2.107313    0.533477    3.015018    0.900295    0.299711    0.499248    0.407137    4.569842    4.738111    0.382764    0.321253    5.195261    0.977940    0.080605    0.511762    1.119916    2.810530    0.203209    0.046485    0.069846    0.080575    0.753543    0.487387    0.135502    0.694157    0.359096    0.031144    0.258621 -314.888708
  21.663629    2.057671    0.100861    1.279577    1.239481    0.562135    2.297092    0.220609    0.349212    0.414863    0.349106    0.016621    0.104240    0.403915    3.357593    0.691031    9.007032    0.524396    9.989525    0.414362    6.615719    0.640636    8.722067    3.487760    1.097809    0.592498    0.804127    0.449656    0.075390    0.101466    0.260580    0.169025    0.188961    0.044367    0.130818    0.075516    0.094625    0.551454    7.257477   49.572377    2.709197    1.224417    0.351748    0.461996    0.093503    0.642570    0.093577    0.312623    0.073004    0.140559    0.222893    0.043711    0.055308    0.216973    0.887313    0.247542    0.100064    0.175896    0.238759    0.675158    0.300564    0.662575    0.327674    0.632970    1.741733    1.811900    0.126803    0.067288    0.154204    0.459841    1.855691    0.388484   10.055064    2.653368    0.020887    0.058952    0.178232    0.284475    0.639357    0.237291    1.410546    0.269702    0.151553    0.466201    0.245261    0.219348    1.877517    0.296217    2.530850    3.865824   16.593102    0.079364    0.275303    1.378745    0.299266    8.682080    4.022436    0.109078    2.829131    0.224182    0.066526    0.095438    0.071829    3.605192    5.222253    0.701701    0.243529    1.383608    1.328997    4.084047    0.797128    7.143431    2.068018    8.316507    2.843047    0.403634    0.792922    1.143029    0.277687    1.292297    0.968833    0.180219    2.112419    3.209454    0.300780    3.248877    0.091216    0.021638    0.036108    0.220933    0.152031    0.000000    0.015741    0.730995    0.240519    0.219108    0.197506    0.895280    0.694880    0.414407    0.140247    0.716920    5.031983    0.731673    2.503045    0.790021    2.137198    0.170076    1.090802    0.512881    1.099900    0.247799    2.752683    5.564005    0.088010    1.268935    0.573947    0.653459    0.629660    0.557326    0.109091    1.282054    0.221551    0.915928    0.089013    0.933572    0.289285    0.157463    2.357333    0.179256    1.010206    0.259775    0.120120    0.238879    0.715286    3.705825    3.293865    0.520492    2.007175    0.300652    0.319086    1.096525    1.831222    0.189277    1.439738    0.139782    0.452202    1.596412    0.078289    0.917420    1.139033    0.312306    2.119236    0.533163    3.014970    0.900171    0.299434    0.499030    0.406997    4.570213    4.738486    0.380946    0.321134    5.193382    0.977660    0.080581    0.511608    1.120059    2.797499    0.203254    0.046485    0.070175    0.080963    0.753166    0.487213    0.135522    0.694040    0.359121    0.031146    0.257572 -314.869591
  21.796825    2.069741    0.006596    0.208944    0.054826    0.015375    0.083121    0.037796    0.347511    0.414779    0.348790    0.016520    0.006226    0.031281    0.163321    0.064212    9.001979    0.049201    9.983274    0.010638    6.613654    0.018810    0.389475    3.487037    1.097250    0.592282    0.803998    0.003704    0.000627    0.002770    0.015598    0.006855    0.006330    0.044599    0.001286    0.002199    0.001823    0.020836    0.454378   29.432700    2.707620    1.224370    0.351736    0.461978    0.093499    0.013556    0.004519    0.023631    0.005656    0.010346    0.019192    0.003541    0.003019    0.010832    0.892371    0.021104    0.008547    0.017483    0.015964    0.057247    0.020626    0.034170    0.327608    0.632836    0.045698    1.803726    0.016255    0.005540    0.011666    0.035720    0.116136    0.025125    3.404158    2.681344    0.001677    0.005297    0.000923    0.001180    0.002712    0.000000    0.000000   -0.000000    0.152327   -0.000000    0.000000    0.000000    1.888209    0.297842    2.530482    3.863814   16.581253    0.079361    0.275099    1.377531    0.299254    1.194319    4.039028    0.016324    0.442098    0.224173    0.066876    0.010039    0.002275    3.620669    0.180182    0.009432    0.244676    1.390652    1.334598    4.083227    0.797244    3.887576    0.275874    0.319072    0.045243    0.164695    0.312897    0.054506    0.008487    1.297655    0.080523    0.006618    0.237716    0.331176    0.045550    0.620287    0.091213    0.001388    0.001868    0.222133    0.000641    0.000000    0.000128    0.083196    0.240449    0.218913    0.013144    0.888051    0.697970    0.414272    0.140235    0.102482    0.859728    0.735069    2.516657    0.794641    0.240499    0.011552    0.072003    0.033376    0.099979    0.008869    2.753061    4.136920    0.088457    1.268884    0.576975    0.199897    0.258814    0.232686    0.046471    0.082019    0.013046    0.045044    0.007838    0.004906    0.289241    0.157411    2.371438    0.179231    0.004173    0.019446    0.018708    0.240009    0.722000    3.721574    3.308317    0.522616    2.015390    0.008605    0.318694    1.086550    1.825818    0.029273    1.439818    0.021615    0.067139    0.000000    0.000000    0.083174    0.016992    0.042782    2.118901    0.149608    0.097810    0.111381    0.105026    0.030603    0.029188    4.569500    4.737738    0.045494    0.021107    0.301843    0.067649    0.004948    0.028388    1.114339    2.796344    0.203197    0.046726    0.004344    0.081366    0.122856    0.040288    0.135465    0.040956    0.357410    0.031305    0.003143 -314.589975
  21.642681    2.067329    0.006680    0.197938    0.050531    0.013163    0.063632    0.035183    0.347251    0.412496    0.346103    0.016377    0.005743    0.030354    0.147566    0.059686    8.992569    0.047560    9.911384    0.008686    6.609772    0.019198    0.345609    3.467700    1.089830    0.588681    0.799642    0.001858    0.000315    0.002815    0.014571    0.006108    0.006428    0.044591    0.001313    0.001870    0.001397    0.018162    0.449101   29.409803    2.703707   -0.006777   -0.001897   -0.002582    0.093050    0.011120    0.004151    0.021297    0.005494    0.010098    0.019470    0.003582    0.003057    0.010073    0.885627    0.020407    0.007859    0.016409    0.015529    0.058068    0.020971    0.031308    0.325810    0.629306    0.038853    1.803726    0.015545    0.005100    0.010696    0.033022    0.114267    0.024630    3.387998    2.611059    0.001809    0.005370    0.000937    0.001184    0.000000   -0.000000   -0.000000   -0.001340   -0.000789   -0.002265   -0.000000   -0.000000    1.873067    0.297802    2.529331    3.837344   16.455125   -0.000413    0.274592    1.365943   -0.001653    1.163295    4.017225    0.016332    0.444419   -0.001238    0.066858    0.009494    0.001998    3.593005    0.166898    0.006480    0.243411    1.371847    1.322603    4.060774    0.007612    3.877748    0.276634    0.298931    0.034953    0.002995    0.005731    0.049330    0.007476   -0.000000    0.077181    0.006737    0.240278    0.322326    0.042752    0.629330   -0.000486    0.001314    0.001734    0.220076    0.000643    0.000000    0.000064    0.080866    0.240276    0.217168    0.012643    0.884627    0.687276    0.411807    0.139542    0.102289    0.854312    0.726706    2.483099    0.784045    0.234235    0.011286    0.070741    0.033868   -0.005736    0.007869    0.026054   -0.031068    0.086601   -0.007113    0.576898    0.204005    0.265828    0.238531    0.047578    0.077262    0.012215    0.041531    0.006309    0.005004    0.287696    0.156492    2.371239    0.178296    0.004186    0.019742    0.018462    0.238602    0.695353    3.699819    3.271163    0.519027    2.005824    0.007313    0.317721    1.080754    1.798170    0.029261   -0.006358    0.021536    0.066880   -0.000000   -0.000000    0.080382    0.017309    0.042738    2.106751    0.153230    0.079121    0.111313    0.107584    0.020195    0.027669    4.544852    4.712130    0.044990    0.021487    0.307787    0.068610    0.005405    0.028876    1.107472    2.778729    0.203055    0.045996    0.003747    0.001199    0.123196    0.038596    0.134605    0.041619    0.355466    0.031299    0.002101 -323.081359
  -1.120003   -0.231600    0.006801    0.202404    0.051508    0.013441    0.064921    0.035050    0.347085    0.412293   -0.040287   -0.002498    0.004624    0.027492    0.131541    0.057918   -0.493659    0.040819   -0.619511    0.006715   -0.196364    0.016414    0.299117    3.465943   -0.052220   -0.020950    0.799297    0.003736    0.000633    0.001709    0.014881    0.005324    0.004325   -0.000727    0.000000    0.001518    0.000944    0.015367    0.434809    3.160963   -0.204240   -0.007000   -0.001955   -0.002668    0.093033    0.008481    0.003792    0.020344    0.004974    0.009153    0.019936    0.003645    0.003098    0.010197   -0.141790    0.018540    0.007580    0.015985    0.014850    0.059362    0.021598    0.032349    0.325647    0.632167    0.047324    1.803726    0.015349    0.004910    0.010896    0.031783    0.110205    0.023713    0.421486   -6.427867    0.001607    0.004196    0.000965    0.001192    0.002747    0.000000    0.000000   -0.000000   -0.000811   -0.000000    0.000000    0.000000   -0.374617    0.297794    2.528610   -0.185538   -1.001040   -0.000424   -0.026543   -0.177251   -0.001707    0.073057   -0.132470    0.017015    0.452144   -0.001279   -0.001094    0.009679    0.001691   -0.368044    0.149452    0.000000   -0.006113   -0.588960   -0.194730    4.058806    0.793932    0.343140    0.281351    0.271538    0.023667    0.002021    0.003887    0.044132    0.006337    1.280913    0.079149    0.006962    0.238843    0.329631    0.042484    0.631069   -0.000500    0.001335    0.001761   -0.049706    0.000648    0.000000    0.000129    0.082314   -0.010073   -0.018515    0.012018   -0.192337   -0.131011   -0.014619    0.139506    0.106556    0.870717   -0.212200   -1.105952   -0.378280    0.238788    0.010847    0.068135    0.034687   -0.000000    0.009152    2.741654   -0.032107   -0.017763   -0.007354    0.576884    0.207907    0.272362    0.244268    0.048744    0.085068    0.013512    0.042295    0.004664    0.000000    0.287575   -0.006920    2.233423    0.178226    0.004211    0.020252    0.019366   -0.013677   -0.070604   -0.181290   -0.200538   -0.039437   -0.045399    0.005999   -0.052077   -0.316297   -0.860848    0.029672    1.427200    0.021788    0.067654    0.000000    0.000000    0.068733    0.011855    0.043376   -0.047443    0.156473    0.080884    0.113083    0.109780    0.018331    0.028438    4.542939    4.710140    0.044297    0.022189    0.289932    0.070252    0.004754    0.027078   -0.044899   -0.114180   -0.008425    0.045993    0.001375   -0.000808    0.125191    0.039563   -0.006234    0.042237    0.357005   -0.000503    0.003166 -326.948921
  -1.138652   -0.234487    0.007750    0.201307    0.069896    0.019180    0.088219    0.034849   -0.006984   -0.008398   -0.037240   -0.002266    0.004116    0.022765    0.115578    0.052893   -0.510351    0.030879   -0.640301    0.002308   -0.243681    0.006740    0.254197   -0.071228   -0.041401   -0.018260   -0.012413    0.009353    0.001586    0.001163    0.015252    0.004534    0.003307   -0.001232    0.129504    0.000774    0.000000    0.012570    0.366206    2.700327   -0.188634    0.007050    0.001968    0.002687    0.093471    0.011478    0.002923    0.017842    0.004120    0.007585    0.023224    0.004242    0.003596    0.012132   -0.143271    0.015416    0.006374    0.014742    0.012129    0.066011    0.026406    0.043449   -0.004979   -0.009751    0.063699    1.821189    0.015123    0.004121    0.009136    0.026663    0.091602    0.019685    0.353382   -6.492704    0.001414    0.003649    0.002913    0.004774    0.011010    0.003169    0.013436    0.002755    0.000815    0.004646    0.003261    0.002973   -0.378265    0.297752    2.553516   -0.126085   -0.836068    0.000427   -0.024963   -0.169611    0.001719    0.000000   -0.173833    0.016044    0.409249    0.001288   -0.001852    0.009033    0.001034   -0.414264    0.109271    0.688764   -0.007469   -0.606418   -0.213304   -0.082676    0.802004    0.270409    0.257016    0.208246    0.000000    0.000000    0.000000    0.045332    0.003877   -0.023284    0.093693    0.009017    0.221878    0.291461    0.042146    0.588555    0.000503    0.001535    0.002253   -0.051777    0.002598    0.000000    0.000323    0.073517   -0.007248   -0.016473    0.013963   -0.187504   -0.141340   -0.010624    0.140151    0.099620    0.801999   -0.219911   -1.137398   -0.388434    0.213491    0.008998    0.056631    0.042381    0.011859    0.011511    2.769188    0.032338   -0.018548    0.007407    0.576813    0.196281    0.272203    0.248393    0.049598    0.097819    0.015686    0.051071    0.004734   -0.010648   -0.004419   -0.004674    0.370065    0.179954    0.016866    0.022929    0.019990   -0.013911   -0.079491   -0.221709   -0.238124   -0.045593   -0.064955    0.003073   -0.050290   -0.318656   -0.881107    0.027305   -0.019870    0.020006    0.062123    0.022090    0.001096    0.051813   -0.000000    0.039549   -0.061102    0.146967    0.059007    0.102275    0.103584    0.025694    0.034755   -0.070330    4.756998    0.045133    0.025791    0.379927    0.084804    0.005978    0.035449   -0.034202   -0.087011   -0.006061    0.045986    0.001398    0.078588    0.115953    0.046822   -0.004224    0.048630   -0.007013   -0.000854    0.006340 -336.830877
  -1.305784   -0.251280    0.009694    0.205176    0.082882    0.025109    0.112151    0.035516   -0.005329   -0.006409   -0.032363   -0.001942    0.004798    0.016124    0.118277    0.047610   -0.524535    0.023065   -0.724071   -0.002368   -0.292303    0.003451    0.259409   -0.054361   -0.036195   -0.015480   -0.008430    0.018776    0.002867    0.001188    0.014199    0.004637    0.003377   -0.001006    0.128797    0.000396    0.092776    0.012855    0.189996    1.259974   -0.122825    0.036017    0.010037    0.016483   -0.000921    0.632055    0.001996    0.016706    0.002922    0.005398    0.027892    0.005074    0.003873    0.014132   -0.145183    0.010918    0.004650    0.015024    0.008338    0.079783    0.034856    0.059214   -0.005069   -0.006619    0.072513    1.839154    0.014858    0.002403    0.005336    0.015612    0.065746    0.012522    0.285935   -6.584353    0.001774    0.004335    0.006928    0.010787    0.022148    0.007448    0.047555    0.008392    0.004981    0.014132    0.007665    0.006996   -0.383145    0.297697    2.579204   -0.107184   -0.664211    0.002172   -0.018249   -0.136885    0.008783   -0.115296   -0.239538    0.012998    0.306104    0.006577   -0.001132    0.009619    0.000707   -0.446351    0.068050   -0.010375   -0.010211   -0.617512   -0.226805   -0.063057    0.806327    0.112548    0.182680    0.071989   -0.037097   -0.003144   -0.006100    0.039823    0.002654   -0.042242    0.119131    0.014338    0.145472    0.196869    0.043011    0.439398    0.002566    0.001650    0.002767   -0.052678    0.005877    0.000000    0.000648    0.052083   -0.001482   -0.013172    0.017764   -0.172559   -0.144638   -0.010818   -0.002064    0.081451    0.583159   -0.224439   -1.175488   -0.394428    0.151470    0.005711    0.040625    0.053212    0.036230    0.016317    2.783872    0.198335   -0.018905    0.037869    0.576715    0.146546    0.206831    0.253635    0.050589    0.124148    0.020158    0.068977    0.004835   -0.016387   -0.003000   -0.003951    2.232335   -0.001825    0.038100    0.029809    0.019762   -0.015559   -0.085592   -0.266626   -0.279831   -0.049814   -0.086494    0.001569   -0.044757   -0.300831   -0.883320    0.020811   -0.041082    0.015201    0.047298    0.052030    0.002583    0.038632    1.115974    0.027999   -0.075149    0.112686    0.000000    0.072902    0.078374    0.030928    0.045816   -0.047733   -0.049521    0.050953    0.035137    0.538689    0.110116    0.007705    0.050115   -0.034753   -0.088466   -0.001239    0.045977    0.001785    0.078569    0.084343    0.059516   -0.003581    0.052247   -0.005349   -0.000698    0.011661 -338.617663
